id;left;kwic;right;VNP?;doc.txtype_group
16;Na/na/RR--4---------- to/ten/PDNS4---------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- nějaké/nějaký/PZIP4---------- vřelejší/vřelý/AAIP4----2A----;city/cit/NNIP4-----A---- chovala/chovat/VpFS----R-AAI--;k/k/RR--3---------- Dodimu/Dodi/NNMS3-----A---- ,/,/Z:------------- jej/on/PPMS4--3------2 znala/znát/VpFS----R-AAI-- strašně/strašně/Dg-------1A---- krátce/krátce/Dg-------1A---- a/a/J^------------- málo/málo/Dg-------1A---- ././Z:-------------;1;NMG: publicistika
17;tím/ten/PDNS7---------- jsem/být/VB-S---1P-AAI-- si/se/P7--3---------- byl/být/VpMS----R-AAI-- jist/jistý/ACMS------A---- (/(/Z:------------- třebaže/třebaže/J,------------- jsem/být/VB-S---1P-AAI-- si/se/P7--3---------- už/už/Db------------- vůbec/vůbec/TT------------- nebyl/být/VpMS----R-NAI-- jist/jistý/ACMS------A---- tím/ten/PDNS7---------- ,/,/Z:------------- že/že/J,------------- někdy/někdy/Db------------- nějaký/nějaký/PZIS4----------;cit/cit/NNIS4-----A---- choval/chovat/VpMS----R-AAI--;)/)/Z:------------- ,/,/Z:------------- ale/ale/J^------------- určitě/určitě/TT------------- protože/protože/J,------------- chtěl/chtít/VpMS----R-AAI-- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- Vilém/Vilém/NNMS1-----A---- jeho/jeho/PSIS4-S3------- pohled/pohled/NNIS4-----A---- jako/jako/J,------------- nepřátelský/přátelský/AAMS1----1N---- cítil/cítit/VpMS----R-AAI-- ././Z:-------------;1;FIC: beletrie
18;Ale/ale/J^------------- hlavně/hlavně/Dg-------1A---- jsem/být/VB-S---1P-AAI-- doufala/doufat/VpFS----R-AAI-- ,/,/Z:------------- že/že/J,------------- mě/já/PH-S4--1------- bude/být/VB-S---3F-AAI-- pevně/pevně/Dg-------1A---- držet/držet/Vf--------A-I-- u/u/RR--2---------- sebe/se/P6--2---------- ,/,/Z:------------- a/a/J^------------- brzy/brzy/Dg-------1A---- v/v/RR--6---------- sobě/se/P6--6---------- oživíme/oživit/VB-P---1P-AAP-- ten/ten/PDIS4---------- úžasný/úžasný/AAIS4----1A---- ,/,/Z:------------- vzrušující/vzrušující/AGIS4-----A----;cit/cit/NNIS4-----A---- ,/,/Z:------------- který/který/P4IS4---------- jsme/být/VB-P---1P-AAI-- jeden/jeden/ClIS4---------- k/k/RR--3---------- druhému/druhý/CrIS3---------- chovali/chovat/VpMP----R-AAI--;v/v/RR--6---------- dobách/doba/NNFP6-----A---- našich/náš/PSNP2-P1------- středoškolských/středoškolský/AANP2----1A---- studií/studium/NNNP2-----A---- ././Z:-------------;3;FIC: beletrie
19;Zapomínám/zapomínat/VB-S---1P-AAI-- dokonce/dokonce/TT------------- i/i/J^------------- na/na/RR--4----------;city/cit/NNIP4-----A---- ,/,/Z:------------- které/který/P4IP4---------- k/k/RR--3---------- vám/vy/PP-P3--2------- chovám/chovat/VB-S---1P-AAI--;"a/a/J^------------- které/který/P4IP1---------- by/být/Vc----------I-- stačily/stačit/VpIP----R-AAI-- vysvětlit/vysvětlit/Vf--------A-P-- moje/můj/PSNS4-S1------- naléhání/naléhání/NNNS4-----A---- .../.../Z:------------- ""/""/Z:-------------";3;FIC: beletrie
20;Nejen/nejen/Db------------- pod/pod/RR--7---------- stromečkem/stromeček/NNIS7-----A---- tak/tak/Db------------- s/s/RR--7---------- tímto/tento/PDIS7---------- dárkem/dárek/NNIS7-----A---- budete/být/VB-P---2F-AAI-- opravdu/opravdu/Db------------- originální/originální/AAMP1----1A---- a/a/J^------------- především/především/TT------------- můžete/moci/VB-P---2P-AAI-- vyjádřit/vyjádřit/Vf--------A-P-- ,/,/Z:------------- jaké/jaký/P4IP4----------;city/cit/NNIP4-----A---- k/k/RR--3---------- obdarovanému/obdarovaný/AANS3----1A---- chováte/chovat/VB-P---2P-AAI--;././Z:-------------;1;NMG: publicistika
21;Nakonec/nakonec/TT------------- slovo/slovo/NNNS1-----A---- chtíč/chtíč/NNIS1-----A---- je/být/VB-S---3P-AAI-- příliš/příliš/Db------------- abstraktní/abstraktní/AAIS1----1A---- ,/,/Z:------------- intranzitivní/intranzitivní/AAIS1----1A---- a/a/J^------------- kněžourské/kněžourský/AANS1----1A---- ,/,/Z:------------- abych/aby|být/J,-------------|Vc-S---1----I-- ho/on/PHNS4--3------- ještě/ještě/Db------------- dnes/dnes/Db------------- použil/použít/VpMS----R-AAP-- na/na/RR--4----------;city/cit/NNIP4-----A---- ,/,/Z:------------- které/který/P4IP4---------- jsem/být/VB-S---1P-AAI-- choval/chovat/VpMS----R-AAI--;k/k/RR--3---------- slečně/slečna/NNFS3-----A---- Dobzhanské/Dobzhanská/NNFS3-----A---- nebo/nebo/J^------------- jakékoli/jakýkoli/PZFS3---------- jiné/jiný/AAFS3----1A---- ženě/žena/NNFS3-----A---- ././Z:-------------;3;FIC: beletrie
22;Čaj/čaj/NNIS4-----A---- nebo/nebo/J^------------- kávu/káva/NNFS4-----A---- pro/pro/RR--4---------- svého/svůj/P8MS4---------- miláčka/miláček/NNMS4-----A---- můžete/moci/VB-P---2P-AAI-- servírovat/servírovat/Vf--------A-B-- v/v/RR--6---------- půvabném/půvabný/AAIS6----1A---- šálku/šálek/NNIS6-----A---- s/s/RR--7---------- červeným/červený/AAIS7----1A---- podšálkem/podšálek/NNIS7-----A---- Leander/Leander/NNMS1-----A---- ve/v/RV--6---------- tvaru/tvar/NNIS6-----A---- srdce/srdce/NNNS2-----A---- ,/,/Z:------------- který/který/P4IS4---------- vaší/váš/PSFS3-P2------- milované/milovaný/AAFS3----1A---- či/či/J^------------- milovanému/milovaný/AAMS3----1A---- bude/být/VB-S---3F-AAI-- nejen/nejen/Db------------- na/na/RR--4---------- Valentýna/Valentýn/NNMS4-----A---- připomínat/připomínat/Vf--------A-I-- ,/,/Z:------------- jaké/jaký/P4IP4----------;city/cit/NNIP4-----A---- k/k/RR--3---------- němu/on/P5IS3--3------- chováte/chovat/VB-P---2P-AAI--;././Z:-------------;1;NMG: publicistika
23;Podivnost/podivnost/NNFS1-----A---- postav/postava/NNFP2-----A---- respektive/respektive/Db------------- malá/malý/AAFS1----1A---- péče/péče/NNFS1-----A---- o/o/RR--4---------- jejich/jejich/PSNS4-P3------- vykreslení/vykreslení/NNNS4-----A---- ,/,/Z:------------- rozvinutí/rozvinutí/NNNS1-----A---- charakterů/charakter/NNIP2-----A---- i/i/J^------------- motivací/motivace/NNFP2-----A---- jednání/jednání/NNNS2-----A---- totiž/totiž/TT------------- v/v/RR--6---------- zárodku/zárodek/NNIS6-----A---- likviduje/likvidovat/VB-S---3P-AAB-- veškeré/veškerý/PLIP4----------;city/cit/NNIP4-----A---- ,/,/Z:------------- jež/jenž/PJIP4---------- by/být/Vc----------I-- k/k/RR--3---------- nim/oni/P5IP3--3------- člověk/člověk/NNMS1-----A---- mohl/moci/VpMS----R-AAI-- chovat/chovat/Vf--------A-I--;././Z:-------------;3;NMG: publicistika
24;Že/že/J,------------- by/být/Vc----------I-- tím/ten/PDNS7---------- naznačovala/naznačovat/VpFS----R-AAI-- chladnější/chladný/AAIS4----2A----;cit/cit/NNIS4-----A---- ,/,/Z:------------- než/než/J,------------- chová/chovat/VB-S---3P-AAI--;její/její/PSMS1FS3------- manžel/manžel/NNMS1-----A---- k/k/RR--3---------- ní/on/P5FS3--3------- ?/?/Z:-------------;3;NMG: publicistika
25;Zvláštní/zvláštní/AANS1----1A---- bylo/být/VpNS----R-AAI-- ,/,/Z:------------- jak/jak/Db------------- přátelské/přátelský/AAIP4----1A----;city/cit/NNIP4-----A---- chovala/chovat/VpFS----R-AAI--;ke/k/RV--3---------- Gordonovi/Gordon/NNMS3-----A---- ././Z:-------------;1;FIC: beletrie
