id;left;kwic;right
"11";"Podle/podle/RR--2---------- ní/on/P5FS2--3------- Rybák/Rybák/NNMS1-----A---- ,/,/Z:------------- který/který/P4MS1---------- naposledy/naposledy/Db------------- žil/žít/VpMS----R-AAI-- v/v/RR--6---------- pronajatém/pronajatý/AAIS6----1A---- bytě/byt/NNIS6-----A---- v/v/RR--6---------- rodinném/rodinný/AAIS6----1A---- domku/domek/NNIS6-----A---- v/v/RR--6---------- Říčanech/Říčany/NNIP6-----A---- s/s/RR--7---------- družkou/družka/NNFS7-----A---- ,/,/Z:------------- jejími/její/PSFP7FS3------- dvěma/dva/ClFP7---------- dcerkami/dcerka/NNFP7-----A---- a/a/J^------------- vlastním/vlastní/AAMS7----1A---- nezletilým/zletilý/AAMS7----1N---- synem/syn/NNMS7-----A---- ,/,/Z:------------- se/se/P7--4---------- začal/začít/VpMS----R-AAP-- na/na/RR--6---------- sklonku/sklonek/NNIS6-----A---- roku/rok/NNIS2-----A---1 2000/2000/C=-------------";"chovat/chovat/Vf--------A-I-- k/k/RR--3---------- tehdy/tehdy/Db------------- třináctileté/třináctiletý/AAFS3----1A---- Elišce/Eliška/NNFS3-----A---- důvěrně/důvěrně/Dg-------1A---- a/a/J^------------- snažil/snažit/VpMS----R-AAI-- se/se/P7--4---------- ji/on/PPFS4--3------- přes/přes/RR--4---------- její/její/PSIS4FS3------- odpor/odpor/NNIS4-----A----";"osahávat/osahávat/Vf--------A-I-- ././Z:-------------"
"12";"Noah/Noah/NNMS1-----A----";"choval/chovat/VpMS----R-AAI-- k/k/RR--3---------- Lendlovi/Lendl/NNMS3-----A---- odpor/odpor/NNIS4-----A----";"././Z:-------------"
"13";"Jižanští/jižanský/AAMP1----1A---- rebelové/rebel/NNMP1-----A---- ,/,/Z:------------- převážně/převážně/Dg-------1A---- křesťané/křesťan/NNMP1-----A---- ,/,/Z:------------- po/po/RR--4---------- staletí/století/NNNP4-----A---1";"chovají/chovat/VB-P---3P-AAI-- vůči/vůči/RR--3---------- muslimskému/muslimský/AAIS3----1A---- severu/sever/NNIS3-----A---- odpor/odpor/NNIS4-----A----";"a/a/J^------------- nemají/mít/VB-P---3P-NAI-- zvláštní/zvláštní/AAIS4----1A---- zájem/zájem/NNIS4-----A---- na/na/RR--6---------- projektu/projekt/NNIS6-----A---- ,/,/Z:------------- který/který/P4IS1---------- by/být/Vc----------I-- měl/mít/VpIS----R-AAI-- být/být/Vf--------A-I-- ku/k/RV--3---------- prospěchu/prospěch/NNIS3-----A---- právě/právě/Db------------- Egyptu/Egypt/NNIS3-----A---- ././Z:-------------"
"14";"Mávl/mávnout/VpMS----R-AAP-1 jsem/být/VB-S---1P-AAI-- rukou/ruka/NNFS7-----A---- ,/,/Z:------------- abych/aby|být/J,-------------|Vc-S---1----I-- naznačil/naznačit/VpMS----R-AAP-- ,/,/Z:------------- že/že/J,------------- ze/z/RV--2---------- sané/sané/X@------------- skromnosti/skromnost/NNFS2-----A----";"chovám/chovat/VB-S---1P-AAI-- k/k/RR--3---------- tomuto/tento/PDNS3---------- tématu/téma/NNNS3-----A---- odpor/odpor/NNIS4-----A----";",/,/Z:------------- a/a/J^------------- hned/hned/Db------------- jsem/být/VB-S---1P-AAI-- jako/jako/J,------------- prvnív/prvnív/X@------------- yrazil/yrazil/X@------------- do/do/RR--2---------- ofenzívy/ofenziva/NNFS2-----A---- :/:/Z:-------------"
"15";"Zjistit/zjistit/Vf--------A-P-- ,/,/Z:------------- jestli/jestli/J,------------- k/k/RR--3---------- němu/on/P5MS3--3------- někdo/někdo/PZM-1----------";"choval/chovat/VpMS----R-AAI-- větší/velký/AAIS4----2A---- odpor/odpor/NNIS4-----A----";"než/než/J,------------- ostatní/ostatní/AAMP1----1A---- lidé/člověk/NNMP1-----A---- ././Z:------------- ""/""/Z:-------------"
"16";"Ke/k/RV--3---------- všem/všechen/PLFP3---------- neřestem/neřest/NNFP3-----A---- ,/,/Z:------------- včetně/včetně/RR--2---------- alkoholu/alkohol/NNIS2-----A---- ,/,/Z:-------------";"chová/chovat/VB-S---3P-AAI-- odpor/odpor/NNIS4-----A----";"a/a/J^------------- ani/ani/J^------------- dívky/dívka/NNFP1-----A---- ho/on/PHIS4--3------- zatím/zatím/Db------------- nevyvádějí/vyvádět/VB-P---3P-NAI-- z/z/RR--2---------- míry/míra/NNFS2-----A---- ././Z:-------------"
"17";"Siegfried/Siegfried/NNMS1-----A---- ho/on/PHMS4--3------- vylíčil/vylíčit/VpMS----R-AAP-- jako/jako/J,------------- naprosto/naprosto/Db------------- nectižádostivého/ctižádostivý/AAMS4----1N---- člověka/člověk/NNMS4-----A---- ,/,/Z:------------- který/který/P4MS1----------";"choval/chovat/VpMS----R-AAI-- odpor/odpor/NNIS4-----A----";"ke/k/RV--3---------- studiu/studium/NNNS3-----A---- a/a/J^------------- nechtěl/chtít/VpMS----R-NAI-- se/se/P7--4---------- ani/ani/J^------------- mýt/mýt/Vf--------A-I-- ,/,/Z:------------- ani/ani/J^------------- holit/holit/Vf--------A-I-- -/-/Z:------------- vlastně/vlastně/TT------------- ztělesnění/ztělesnění/NNNS4-----A---- představy/představa/NNFS2-----A---- ,/,/Z:------------- jak/jak/Db------------- asi/asi/TT------------- vypadá/vypadat/VB-S---3P-AAI-- mladý/mladý/AAMS1----1A---- člověk/člověk/NNMS1-----A---- ,/,/Z:------------- který/který/P4MS1---------- je/být/VB-S---3P-AAI-- předurčen/předurčit/VsMS------APP-- k/k/RR--3---------- neúspěchu/neúspěch/NNIS3-----A---- ././Z:-------------"
"18";"Cítí/cítit/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- svého/svůj/P8MS4---------- synka/synek/NNMS4-----A---- miluje/milovat/VB-S---3P-AAI-- čistou/čistý/AAFS7----1A---- láskou/láska/NNFS7-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- u/u/RR--2---------- matky/matka/NNFS2-----A---- sluší/slušet/VB-S---3P-AAI-- -/-/Z:------------- že/že/J,------------- by/být/Vc----------I-- k/k/RR--3---------- němu/on/P5MS3--3-------";"chovala/chovat/VpFS----R-AAI-- jakýsi/jakýsi/PZIS4---------- odpor/odpor/NNIS4-----A----";",/,/Z:------------- chtěla/chtít/VpFS----R-AAI-- odejít/odejít/Vf--------A-P-- ?/?/Z:-------------"
"19";"Je/být/VB-S---3P-AAI-- všeobecně/všeobecně/Dg-------1A---- známo/známý/ACNS------A---- ,/,/Z:------------- že/že/J,------------- policisté/policista/NNMP1-----A---- radí/radit/VB-P---3P-AAI--";"chovat/chovat/Vf--------A-I-- se/se/P7--4---------- v/v/RR--6---------- případě/případ/NNIS6-----A---- střetnutí/střetnutí/NNNS2-----A---- s/s/RR--7---------- násilníkem/násilník/NNMS7-----A---- jakéhokoliv/jakýkoli/PZIS2---------- druhu/druh/NNIS2-----A---- pasivně/pasivně/Dg-------1A---- a/a/J^------------- nepokoušet/pokoušet/Vf--------N-I-- se/se/P7--4---------- o/o/RR--4---------- odpor/odpor/NNIS4-----A----";",/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- v/v/RR--6---------- něm/on/P5IS6--3------- nebyla/být/VpFS----R-NAI-- vzbuzena/vzbudit/VsFS------APP-- touha/touha/NNFS1-----A---- po/po/RR--6---------- vybití/vybití/NNNS6-----A---- zadržované/zadržovaný/AAFS2----1A---- agresivity/agresivita/NNFS2-----A---- a/a/J^------------- prolévání/prolévání/NNNS6-----A---- krve/krev/NNFS2-----A---- ././Z:-------------"
"20";"Někteří/některý/PZMP1---------- lidé/člověk/NNMP1-----A----";"chovají/chovat/VB-P---3P-AAI-- ovšem/ovšem/TT------------- k/k/RR--3---------- rybám/ryba/NNFP3-----A---- nepřekonatelný/překonatelný/AAIS4----1N---- odpor/odpor/NNIS4-----A----";"OE/OE/BN------------- například/například/TT------------- proto/proto/Db------------- ,/,/Z:------------- že/že/J,------------- jim/oni/PPMP3--3------- jejich/jejich/PSNS1-P3------- maso/maso/NNNS1-----A---- ""/""/Z:------------- nevoní/vonět/VB-S---3P-NAI-- ""/""/Z:------------- ././Z:-------------"
"21";"Možná/možná/TT------------- to/ten/PDNS1---------- nebylo/být/VpNS----R-NAI-- první/první/CrNS1---------- setkání/setkání/NNNS1-----A---- ani/ani/J^------------- první/první/CrIS1---------- střet/střet/NNIS1-----A---- ,/,/Z:------------- ale/ale/J^------------- vím/vědět/VB-S---1P-AAI-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- to/ten/PDNS1---------- stalo/stát/VpNS----R-AAP-- u/u/RR--2---------- domu/dům/NNIS2-----A---- a/a/J^------------- uprostřed/uprostřed/RR--2---------- léta/léto/NNNS2-----A---- ,/,/Z:------------- pravděpodobně/pravděpodobně/Dg-------1A---- několik/několik/Ca--4---------- dní/den/NNIP2-----A---1 před/před/RR--7---------- oním/onen/PDNS7---------- odpolednem/odpoledne/NNNS7-----A---- ,/,/Z:------------- kdy/kdy/Db------------- se/se/P7--4---------- schylovalo/schylovat/VpNS----R-AAI-- k/k/RR--3---------- dalšímu/další/AAIS3----1A---- silnému/silný/AAIS3----1A---- lijáku/liják/NNIS3-----A---- a/a/J^------------- David/David/NNMS1-----A---- se/se/P7--4---------- objevil/objevit/VpMS----R-AAP-- před/před/RR--7---------- matkou/matka/NNFS7-----A---- ,/,/Z:------------- v/v/RR--6---------- náručí/náručí/NNNS6-----A----";"choval/chovat/VpMS----R-AAI-- psa/pes/NNMS4-----A---- se/s/RV--7---------- srstí/srst/NNFS7-----A---- černou/černý/AAFS4----1A---- jako/jako/J,------------- noc/noc/NNFS1-----A---- ,/,/Z:------------- hubeného/hubený/AAMS4----1A---- a/a/J^------------- strašně/strašně/Dg-------1A---- špinavého/špinavý/AAMS4----1A---- ,/,/Z:------------- starého/starý/AAMS4----1A---- hafana/hafan/NNMS4-----A---- vzbuzujícího/vzbuzující/AGMS4-----A---- spíš/spíš/TT------------- odpor/odpor/NNIS4-----A----";"././Z:-------------"
