id;left;kwic;right
"45";"Rusové/Rus/NNMP1-----A---- ztratili/ztratit/VpMP----R-AAP-- strach/strach/NNIS4-----A---- z/z/RR--2---------- Němců/Němec/NNMP2-----A---- ,/,/Z:------------- vidí/vidět/VB-P---3P-AAI-- v/v/RR--6---------- nich/oni/P5MP6--3------- národ/národ/NNIS4-----A---- ,/,/Z:------------- který/který/P4IS1---------- k/k/RR--3---------- nim/oni/P5IP3--3-------";"chová/chovat/VB-S---3P-AAI-- největší/velký/AANS4----3A---- přátelství/přátelství/NNNS4-----A----";"././Z:-------------"
"46";"Vždy/vždy/Db------------- se/se/P7--4---------- k/k/RR--3---------- sobě/se/P6--3---------- snažili/snažit/VpMP----R-AAI--";"chovat/chovat/Vf--------A-I-- úctu/úcta/NNFS4-----A---- a/a/J^------------- právě/právě/Db------------- ta/ten/PDFS1---------- jim/oni/PPMP3--3------- nedovolila/dovolit/VpFS----R-NAP-- narušit/narušit/Vf--------A-P-- cenné/cenný/AANS4----1A---- přátelství/přátelství/NNNS4-----A----";"././Z:-------------"
"47";"„/""/Z:------------- Vždycky/vždy/Db------------- jsme/být/VB-P---1P-AAI--";"chovali/chovat/VpMP----R-AAI-- vřelé/vřelý/AANS4----1A---- přátelství/přátelství/NNNS4-----A----";"k/k/RR--3---------- České/český/AAFS3----1A---- republice/republika/NNFS3-----A---- už/už/Db------------- za/za/RR--2---------- doby/doba/NNFS2-----A---- Československa/Československo/NNNS2-----A---- ././Z:-------------"
"48";"Dobře/dobře/Dg-------1A---- se/se/P7--4---------- znali/znát/VpMP----R-AAI-- a/a/J^------------- dodnes/dodnes/Db------------- k/k/RR--3---------- sobě/se/P6--3----------";"chovají/chovat/VB-P---3P-AAI-- upřímné/upřímný/AANS4----1A---- přátelství/přátelství/NNNS4-----A----";"././Z:-------------"
"49";"Jeho/jeho/PSFP1-S3------- členky/členka/NNFP1-----A---- se/se/P7--4---------- příkladně/příkladně/Dg-------1A----";"chovaly/chovat/VpFP----R-AAI-- ,/,/Z:------------- pěstovaly/pěstovat/VpFP----R-AAI-- přátelství/přátelství/NNNS4-----A----";",/,/Z:------------- organizovaly/organizovat/VpFP----R-AAB-- různé/různý/AAFP4----1A---- kulturní/kulturní/AAFP4----1A---- akce/akce/NNFP4-----A---- a/a/J^------------- pomáhaly/pomáhat/VpFP----R-AAI-- starým/starý/AAMP3----1A---- lidem/člověk/NNMP3-----A---- ././Z:-------------"
"50";"";"Chovám/chovat/VB-S---1P-AAI-- velký/velký/AAIS4----1A---- obdiv/obdiv/NNIS4-----A---- a/a/J^------------- přátelství/přátelství/NNNS4-----A----";"k/k/RR--3---------- prezidentu/prezident/NNMS3-----A---1 Václavu/Václav/NNMS3-----A---1 Havlovi/Havel/NNMS3-----A---- ././Z:-------------"
"51";"„/""/Z:------------- Když/když/J,------------- jste/být/VB-P---2P-AAI-- politik/politik/NNMS1-----A---- ,/,/Z:------------- musíte/muset/VB-P---2P-AAI-- fungovat/fungovat/Vf--------A-I-- tak/tak/Db------------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- třeba/třeba/TT------------- kompromitující/kompromitující/AGFP1-----A---- fotky/fotka/NNFP1-----A---- nevznikly/vzniknout/VpFP----R-NAP-1 ,/,/Z:------------- bereme/brát/VB-P---1P-AAI-- to/ten/PDNS4---------- tak/tak/Db------------- ,/,/Z:------------- že/že/J,------------- žijeme/žít/VB-P---1P-AAI-- v/v/RR--6---------- akváriu/akvárium/NNNS6-----A---- a/a/J^------------- musíme/muset/VB-P---1P-AAI-- se/se/P7--4---------- podle/podle/RR--2---------- toho/ten/PDNS2----------";"chovat/chovat/Vf--------A-I-- ,/,/Z:------------- “/""/Z:------------- říká/říkat/VB-S---3P-AAI-- Droba/droba/NNFS1-----A---- a/a/J^------------- na/na/RR--4---------- závěr/závěr/NNIS4-----A---- rozhovoru/rozhovor/NNIS2-----A---- mě/já/PH-S4--1------- vyzývá/vyzývat/VB-S---3P-AAI-- :/:/Z:------------- Požádejte/požádat/Vi-P---2--A-P-- mě/já/PH-S4--1------- o/o/RR--4---------- přátelství/přátelství/NNNS4-----A----";"././Z:-------------"
"52";"„/""/Z:------------- Cam/Cam/NNMS1-----A---- a/a/J^------------- Mike/Mike/NNMP1-----A---- k/k/RR--3---------- sobě/se/P6--3----------";"chovají/chovat/VB-P---3P-AAI-- zvláštní/zvláštní/AANS4----1A---- přátelství/přátelství/NNNS4-----A----";",/,/Z:------------- “/""/Z:------------- tvrdí/tvrdit/VB-S---3P-AAI-- Faulk/Faulk/X@------------- ././Z:-------------"
"53";"V/v/RR--6---------- prohlášení/prohlášení/NNNS6-----A---- Sobotkových/Sobotkovi/NNMP2-----A---- se/se/P7--4---------- píše/psát/VB-S---3P-AAI-- :/:/Z:------------- „/""/Z:------------- Oba/oba/ClMP1---------- k/k/RR--3---------- sobě/se/P6--3---------- nadále/nadále/Db-------------";"chováme/chovat/VB-P---1P-AAI-- hluboký/hluboký/AAIS4----1A---- respekt/respekt/NNIS4-----A---- a/a/J^------------- přátelství/přátelství/NNNS4-----A----";",/,/Z:------------- jež/jenž/PJNP1---------- nám/my/PP-P3--1------- umožňují/umožňovat/VB-P---3P-AAI-- naši/náš/PSFS4-P1------- situaci/situace/NNFS4-----A---- řešit/řešit/Vf--------A-I-- se/s/RV--7---------- vzájemným/vzájemný/AANS7----1A---- pochopením/pochopení/NNNS7-----A---- ././Z:-------------"
"54";"";"Chovají/chovat/VB-P---3P-AAI-- k/k/RR--3---------- nám/my/PP-P3--1------- velké/velký/AANS4----1A---- přátelství/přátelství/NNNS4-----A----";",/,/Z:------------- může/moci/VB-S---3P-AAI-- za/za/RR--4---------- to/ten/PDNS4---------- asi/asi/TT------------- i/i/J^------------- jakási/jakýsi/PZFS1---------- blízkost/blízkost/NNFS1-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- k/k/RR--3---------- nám/my/PP-P3--1------- pociťují/pociťovat/VB-P---3P-AAI-- jako/jako/J,------------- ke/k/RV--3---------- Slovanům/Slovan/NNMP3-----A---- ././Z:-------------"
"55";"";"Chovám/chovat/VB-S---1P-AAI-- velký/velký/AAIS4----1A---- respekt/respekt/NNIS4-----A---- a/a/J^------------- přátelství/přátelství/NNNS4-----A----";"vůči/vůči/RR--3---------- Rusku/Rusko/NNNS3-----A---- ,/,/Z:------------- ale/ale/J^------------- nemám/mít/VB-S---1P-NAI-- rád/rád/ACMS------A---- autoritářství/autoritářství/NNNS4-----A---- ,/,/Z:------------- imperialismus/imperialismus/NNIS4-----A---- a/a/J^------------- diktaturu/diktatura/NNFS4-----A---- ././Z:-------------"
"56";"Z/z/RR--2---------- obdržených/obdržený/AAIP2----1A---- mnohých/mnohý/AAIP2----1A---- novoročních/novoroční/AAIP2----1A---- vinšů/vinš/NNIP2-----A---- (/(/Z:------------- sám/sám/PLMS1---------- jsem/být/VB-S---1P-AAI-- jich/oni/PPMP2--3------- rovněž/rovněž/Db------------- mnoho/mnoho/Ca--4---------- odeslal/odeslat/VpMS----R-AAP-- )/)/Z:------------- ,/,/Z:------------- čerpám/čerpat/VB-S---1P-AAI-- jistotu/jistota/NNFS4-----A---- ,/,/Z:------------- že/že/J,------------- četní/četný/AAMP1----1A---- dosud/dosud/Db-------------";"chovají/chovat/VB-P---3P-AAI-- ke/k/RV--3---------- mně/já/PP-S3--1------- přátelství/přátelství/NNNS4-----A----";"././Z:-------------"
"57";"Už/už/Db------------- tě/ty/PH-S4--2------- nemiluji/milovat/VB-S---1P-NAI-1 ,/,/Z:------------- ale/ale/J^-------------";"chovám/chovat/VB-S---1P-AAI-- k/k/RR--3---------- tobě/ty/PP-S3--2------- upřímné/upřímný/AANS4----1A---- přátelství/přátelství/NNNS4-----A----";"././Z:-------------"
"58";"Obávám/obávat/VB-S---1P-AAI-- se/se/P7--4---------- ,/,/Z:------------- že/že/J,------------- varovné/varovný/AANS1----1A---- vyjádření/vyjádření/NNNS1-----A---- pana/pan/NNMS2-----A---- prezidenta/prezident/NNMS2-----A---- Miloše/Miloš/NNMS2-----A---- Zemana/Zeman/NNMS2-----A---- ,/,/Z:------------- ke/ke/RV--3---------- kterému/který/P4MS3---------- jinak/jinak/Db-------------";"chovám/chovat/VB-S---1P-AAI-- úctu/úcta/NNFS4-----A---- a/a/J^------------- přátelství/přátelství/NNNS4-----A----";"déle/dlouho/Dg-------2A---- než/než/J,------------- půl/půl/CyFS4---------- století/století/NNNS2-----A---- ,/,/Z:------------- k/k/RR--3---------- výše/vysoko/Dg-------2A---1 uvedeným/uvedený/AAIP3----1A---- námětům/námět/NNIP3-----A---- na/na/RR--4---------- možné/možný/AANS4----1A---- strategické/strategický/AANS4----1A---- posílení/posílení/NNNS4-----A---- pozice/pozice/NNFS2-----A---- státu/stát/NNIS2-----A---- v/v/RR--6---------- klíčových/klíčový/AAFP6----1A---- firmách/firma/NNFP6-----A---- je/být/VB-S---3P-AAI-- dávno/dávno/Dg-------1A---- úplně/úplně/Dg-------1A---- »/""/Z:------------- mimo/mimo/RR--4---------- mísu/mísa/NNFS4-----A---- «/""/Z:------------- ,/,/Z:------------- a/a/J^------------- asi/asi/TT------------- nejsem/být/VB-S---1P-NAI-- sám/sám/PLMS1---------- ,/,/Z:------------- koho/kdo/PKM-4---------- jeho/jeho/PSNS1-S3------- vyjádření/vyjádření/NNNS1-----A---- udivilo/udivit/VpNS----R-AAP-- ././Z:-------------"
"59";"Ve/v/RV--6---------- své/svůj/P8FS6---------1 tvorbě/tvorba/NNFS6-----A---- se/se/P7--4---------- snaží/snažit/VB-S---3P-AAI-- akcentovat/akcentovat/Vf--------A-I-- autenticitu/autenticita/NNFS4-----A---- v/v/RR--6---------- osobním/osobní/AAIS6----1A---- i/i/J^------------- uměleckém/umělecký/AAIS6----1A---- životě/život/NNIS6-----A---- ,/,/Z:------------- to/ten/PDNS4---------- ,/,/Z:------------- jak/jak/Db------------- k/k/RR--3---------- sobě/se/P6--3----------";"chovat/chovat/Vf--------A-I-- absolutní/absolutní/AANS4----1A---- přátelství/přátelství/NNNS4-----A----";",/,/Z:------------- smát/smát/Vf--------A-I-- se/se/P7--4---------- penězům/peníze/NNIP3-----A---- a/a/J^------------- nelpět/lpět/Vf--------N-I-- na/na/RR--6---------- materiálních/materiální/AAFP6----1A---- věcech/věc/NNFP6-----A---- ././Z:-------------"
"60";"Osmnáctiletý/osmnáctiletý/AAMS1----1A---- Gustav/Gustav/NNMS1-----A----";"choval/chovat/VpMS----R-AAI-- k/k/RR--3---------- dívce/dívka/NNFS3-----A---- čisté/čistý/AANS4----1A---- přátelství/přátelství/NNNS4-----A----";"././Z:-------------"
"61";"Znát/znát/Vf--------A-I-- ho/on/PHMS4--3------- znamenalo/znamenat/VpNS----R-AAI-- postoupit/postoupit/Vf--------A-P-- na/na/RR--6---------- společenském/společenský/AAIS6----1A---- stupínku/stupínek/NNIS6-----A---- o/o/RR--4---------- kus/kus/NNIS4-----A---- výš/vysoko/Dg-------2A---- ,/,/Z:------------- a/a/J^------------- spřátelit/spřátelit/Vf--------A-P-- se/se/P7--4---------- s/s/RR--7---------- ním/on/P5MS7--3------- ,/,/Z:------------- ó/ó/II------------- ne/ne/TT------------- ,/,/Z:------------- na/na/RR--4---------- to/ten/PDNS4---------- už/už/Db------------- nebylo/být/VpNS----R-NAI-- ani/ani/TT------------- pomyšlení/pomyšlení/NNNS1-----A---- pro/pro/RR--4---------- normálního/normální/AAMS4----1A---- smrtelníka/smrtelník/NNMS4-----A---- ,/,/Z:------------- zvlášť/zvlášť/TT------------- proto/proto/Db------------- ,/,/Z:------------- že/že/J,------------- pan/pán/NNMS1-----A---- Nechleba/Nechleba/NNMS1-----A---- se/se/P7--4----------";"choval/chovat/VpMS----R-AAI-- tak/tak/Db------------- trochu/trochu/Db------------- podivínsky/podivínsky/Dg-------1A---- a/a/J^------------- hned/hned/Db------------- tak/tak/Db------------- přátelství/přátelství/NNNS4-----A----";"neuzavíral/uzavírat/VpMS----R-NAI-- ././Z:-------------"
"62";"Arnošt/Arnošt/NNMS1-----A---- Heidrich/Heidrich/NNMS1-----A---- vypráví/vyprávět/VB-S---3P-AAI-- o/o/RR--6---------- deziluzi/deziluze/NNFS6-----A---- Milady/Milada/NNFS2-----A---- Horákové/Horáková/NNFS2-----A---- ,/,/Z:------------- když/když/J,------------- jí/on/PPFS3--3------- jako/jako/J,------------- člen/člen/NNMS1-----A---- československé/československý/AAFS2----1A---- vládní/vládní/AAFS2----1A---- delegace/delegace/NNFS2-----A---- vyprávěl/vyprávět/VpMS----R-AAI-- o/o/RR--6---------- svém/svůj/P8IS6---------- pobytu/pobyt/NNIS6-----A---1 v/v/RR--6---------- Moskvě/Moskva/NNFS6-----A---- v/v/RR--6---------- červenci/červenec/NNIS6-----A---- 1945/1945/C=------------- :/:/Z:------------- ""/""/Z:------------- Nikdy/nikdy/Db------------- nezapomenu/zapomenout/VB-S---1P-NAP-- na/na/RR--4---------- výrok/výrok/NNIS4-----A---- ,/,/Z:------------- kterým/který/P4IS7---------- Milada/Milada/NNFS1-----A---- na/na/RR--4---------- moje/můj/PSNS4-S1------- sdělení/sdělení/NNNS4-----A---- reagovala/reagovat/VpFS----R-AAI-- :/:/Z:------------- '/'/Z:------------- Jestliže/jestliže/J,------------- Kremlu/Kreml/NNIS3-----A---- nestačí/stačit/VB-S---3P-NAI-- vědomí/vědomí/NNNS1-----A---- ,/,/Z:------------- že/že/J,------------- náš/náš/PSIS1-P1------- lid/lid/NNIS1-----A---- se/se/P7--4----------";"choval/chovat/VpIS----R-AAI-- k/k/RR--3---------- Rusku/Rusko/NNNS3-----A---- vždy/vždy/Db------------- přátelsky/přátelsky/Dg-------1A---- ,/,/Z:------------- ať/ať/J,------------- tam/tam/Db------------- byl/být/VpIS----R-AAI-- režim/režim/NNIS1-----A---- jakýkoli/jakýkoli/PZIS1---------- ,/,/Z:------------- tak/tak/J^------------- je/být/VB-S---3P-AAI-- to/ten/PDNS1---------- jasným/jasný/AAIS7----1A---- náznakem/náznak/NNIS7-----A---- ,/,/Z:------------- že/že/J,------------- více/hodně/Dg-------2A---- než/než/J,------------- na/na/RR--4---------- přátelství/přátelství/NNNS4-----A----";"a/a/J^------------- spojenectví/spojenectví/NNNS4-----A---- Stalinovi/Stalin/NNMS3-----A---- záleží/záležet/VB-S---3P-AAI-- na/na/RR--6---------- obdobném/obdobný/AANS6----1A---- okleštění/okleštění/NNNS6-----A---- československé/československý/AAFS2----1A---- státnosti/státnost/NNFS2-----A---- a/a/J^------------- obdobném/obdobný/AANS6----1A---- zotročení/zotročení/NNNS6-----A---- našeho/náš/PSIS2-P1------- lidu/lid/NNIS2-----A---- právě/právě/Db------------- tak/tak/Db------------- jako/jako/J,------------- Hitlerovi/Hitler/NNMS3-----A---- ././Z:-------------"
