id;left;kwic;right
"11";"Ekonomové/ekonom/NNMP1-----A---- vědí/vědět/VB-P---3P-AAI-- již/již/Db------------- dlouho/dlouho/Dg-------1A---- ,/,/Z:------------- že/že/J,------------- lidé/člověk/NNMP1-----A---- prostě/prostě/TT------------- k/k/RR--3---------- riskování/riskování/NNNS3-----A----";"chovají/chovat/VB-P---3P-AAI-- nechuť/nechuť/NNFS4-----A----";"././Z:-------------"
"12";"Primakov/Primakov/NNMS1-----A---- na/na/RR--4---------- rozdíl/rozdíl/NNIS4-----A---- od/od/RR--2---------- nich/oni/P5MP2--3------- netrpí/trpět/VB-S---3P-NAI-- přehnanými/přehnaný/AAFP7----1A---- ambicemi/ambice/NNFP7-----A---- a/a/J^-------------";"chová/chovat/VB-S---3P-AAI-- nechuť/nechuť/NNFS4-----A----";"k/k/RR--3---------- publicitě/publicita/NNFS3-----A---- ././Z:-------------"
"13";"Podle/podle/RR--2---------- mého/můj/PSIS2-S1------- názoru/názor/NNIS2-----A---- i/i/J^------------- zkušeností/zkušenost/NNFP2-----A----";"chovají/chovat/VB-P---3P-AAI-- ženy/žena/NNFP1-----A---- přirozenou/přirozený/AAFS4----1A---- nechuť/nechuť/NNFS4-----A----";"k/k/RR--3---------- studeným/studený/AAIP3----1A---- vědeckým/vědecký/AAIP3----1A---- faktům/fakt/NNIP3-----A---- ././Z:-------------"
"14";"WASHINGTON/Washington/NNIS1-----A---- Disidenty/disident/NNMP4-----A---- může/moci/VB-S---3P-AAI-- podle/podle/RR--2---------- českého/český/AAMS2----1A---- exprezidenta/exprezident/NNMS2-----A---- a/a/J^------------- vůdčího/vůdčí/AAMS2----1A---- představitele/představitel/NNMS2-----A---- československé/československý/AAFS2----1A---- protikomunistické/protikomunistický/AAFS2----1A---- opozice/opozice/NNFS2-----A---- Václava/Václav/NNMS2-----A---- Havla/Havel/NNMS2-----A---- společnost/společnost/NNFS1-----A---- vnímat/vnímat/Vf--------A-I-- jako/jako/J,------------- své/svůj/P8NS4---------1 špatné/špatný/AANS4----1A---- svědomí/svědomí/NNNS4-----A---- ,/,/Z:------------- ""/""/Z:------------- jako/jako/J,------------- důkaz/důkaz/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- lze/lze/Db-------------";"chovat/chovat/Vf--------A-I-- jinak/jinak/Db------------- a/a/J^------------- ne/ne/TT------------- se/se/P7--4---------- jen/jen/Db------------- přizpůsobovat/přizpůsobovat/Vf--------A-I-- ""/""/Z:------------- a/a/J^------------- podvědomě/podvědomě/Dg-------1A---- k/k/RR--3---------- nim/oni/P5IP3--3------- cítit/cítit/Vf--------A-I-- nechuť/nechuť/NNFS4-----A----";"././Z:-------------"
"15";"Tolerantní/tolerantní/AAMS1----1A---- v/v/RR--6---------- prvotním/prvotní/AAIS6----1A---- smyslu/smysl/NNIS6-----A---- jsem/být/VB-S---1P-AAI-- tehdy/tehdy/Db------------- ,/,/Z:------------- jestliže/jestliže/J,------------- nikoho/nikdo/PWM-4---------- nepronásleduji/pronásledovat/VB-S---1P-NAI-1 ,/,/Z:------------- nevyzývám/vyzývat/VB-S---1P-NAI-- k/k/RR--3---------- pronásledování/pronásledování/NNNS3-----A---- a/a/J^-------------";"nechovám/chovat/VB-S---1P-NAI-- se/se/P7--4---------- agresivně/agresivně/Dg-------1A---- ve/v/RV--6---------- vztahu/vztah/NNIS6-----A---- k/k/RR--3---------- něčemu/něco/PZ--3---------- ,/,/Z:------------- co/co/PQ--4---------- zjevně/zjevně/TT------------- nemiluji/milovat/VB-S---1P-NAI-1 ,/,/Z:------------- odmítám/odmítat/VB-S---1P-AAI-- přijmout/přijmout/Vf--------A-P-- ,/,/Z:------------- co/co/PQ--1---------- mne/já/PP-S4--1------- dráždí/dráždit/VB-S---3P-AAI-- nebo/nebo/J^------------- ve/v/RV--6---------- mně/já/PP-S6--1------- vyvolává/vyvolávat/VB-S---3P-AAI-- nechuť/nechuť/NNFS4-----A----";"nebo/nebo/J^------------- odpor/odpor/NNIS4-----A---- ././Z:-------------"
"16";"K/k/RR--3---------- lidovcům/lidovec/NNMP3-----A----";"chovají/chovat/VB-P---3P-AAI-- dávnou/dávný/AAFS4----1A---- nechuť/nechuť/NNFS4-----A----";",/,/Z:------------- datující/datující/AGFS4-----A---- se/se/P7--4---------- z/z/RR--2---------- dob/doba/NNFP2-----A---- společného/společný/AANS2----1A---- vládnutí/vládnutí/NNNS2-----A---- ././Z:-------------"
"17";"Z/z/RR--2---------- klubka/klubko/NNNS2-----A---- lidí/člověk/NNMP2-----A---- ,/,/Z:------------- k/k/RR--3---------- nimž/jenž/P9MP3----------";"chováš/chovat/VB-S---2P-AAI-- tajnou/tajný/AAFS4----1A---- nechuť/nechuť/NNFS4-----A----";",/,/Z:------------- protože/protože/J,------------- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI-- přesně/přesně/Dg-------1A---- jako/jako/J,------------- ty/ty/PP-S1--2------- ,/,/Z:------------- když/když/J,------------- ti/ty/PH-S3--2------- bylo/být/VpNS----R-AAI-- pětadvacet/pětadvacet/Cn-S1---------- ,/,/Z:------------- se/se/P7--4---------- zničehonic/zničehonic/Db------------- vyloupne/vyloupnout/VB-S---3P-AAP-- známý/známý/AAIS1----1A---- obličej/obličej/NNIS1-----A---- ././Z:-------------"
"18";"Myslím/myslet/VB-S---1P-AAI-- ,/,/Z:------------- že/že/J,------------- si/se/P7--3---------- mladší/mladý/AAFS1----2A---- generace/generace/NNFS1-----A---- dnes/dnes/Db------------- už/už/Db------------- těžko/těžko/Dg-------1A---- dokáže/dokázat/VB-S---3P-AAP-- představit/představit/Vf--------A-P-- ,/,/Z:------------- o/o/RR--4---------- jaký/jaký/P4IS4---------- propletenec/propletenec/NNIS4-----A---- loajalit/loajalita/NNFP2-----A---- tu/tu/Db------------- šlo/jít/VpNS----R-AAI-- ,/,/Z:------------- a/a/J^------------- proč/proč/Db------------- lidé/člověk/NNMP1-----A---- jako/jako/J,------------- on/on/PPMS1--3-------";"chovali/chovat/VpMP----R-AAI-- stejnou/stejný/AAFS4----1A---- nechuť/nechuť/NNFS4-----A----";"k/k/RR--3---------- polským/polský/AAMP3----1A---- ,/,/Z:------------- litevským/litevský/AAMP3----1A---- nebo/nebo/J^------------- běloruským/běloruský/AAMP3----1A---- vlastencům/vlastenec/NNMP3-----A---- ././Z:-------------"
"19";"Ani/ani/J^------------- jeden/jeden/ClMS1---------- z/z/RR--2---------- nich/oni/P5MP2--3------- přitom/přitom/Db------------- rozpad/rozpad/NNIS4-----A---- SSSR/SSSR/BN------------- nepředpokládal/předpokládat/VpMS----R-NAI-- ,/,/Z:------------- neplánoval/plánovat/VpMS----R-NAI-- a/a/J^------------- v/v/RR--6---------- případě/případ/NNIS6-----A---- Margaret/Margaret/NNFS2-----A---- Thatcherové/Thatcherová/NNFS2-----A---- snad/snad/TT------------- ani/ani/J^------------- nechtěl/chtít/VpMS----R-NAI-- ,/,/Z:------------- protože/protože/J,------------- Britové/Brit/NNMP1-----A----";"chovají/chovat/VB-P---3P-AAI-- k/k/RR--3---------- rozpadům/rozpad/NNIP3-----A---- impérií/impérium/NNNP2-----A---- od/od/RR--2---------- jisté/jistý/AAFS2----1A---- doby/doba/NNFS2-----A---- značnou/značný/AAFS4----1A---- nechuť/nechuť/NNFS4-----A----";"././Z:-------------"
"20";"To/ten/PDNS1---------- je/být/VB-S---3P-AAI-- možná/možná/TT------------- důvod/důvod/NNIS1-----A---- ,/,/Z:------------- proč/proč/Db------------- k/k/RR--3---------- ní/on/P5FS3--3-------";"chovají/chovat/VB-P---3P-AAI-- zahraniční/zahraniční/AAMP1----1A---- sociologové/sociolog/NNMP1-----A---- nespravedlivou/spravedlivý/AAFS4----1N---- nechuť/nechuť/NNFS4-----A----";"a/a/J^------------- proč/proč/Db------------- se/se/P7--4---------- jí/on/PPFS3--3------- nevěnují/věnovat/VB-P---3P-NAB-- ././Z:-------------"
"21";"Většina/většina/NNFS1-----A---- Němců/Němec/NNMP2-----A----";"chová/chovat/VB-S---3P-AAI-- po/po/RR--6---------- havárii/havárie/NNFS6-----A---- v/v/RR--6---------- Černobylu/Černobyl/NNIS6-----A---- nechuť/nechuť/NNFS4-----A----";"k/k/RR--3---------- jaderné/jaderný/AAFS3----1A---- energetice/energetika/NNFS3-----A---- ././Z:-------------"
"22";"Nevím/vědět/VB-S---1P-NAI-- ,/,/Z:------------- co/co/PQ--4---------- pan/pán/NNMS1-----A---- Šourek/Šourek/NNMS1-----A---- studuje/studovat/VB-S---3P-AAI-- ,/,/Z:------------- ale/ale/J^------------- jistě/jistě/Dg-------1A---- ne/ne/TT------------- Řecko/Řecko/NNNS4-----A---- ,/,/Z:------------- těžko/těžko/Dg-------1A---- by/být/Vc----------I-- někdo/někdo/PZM-1----------";"choval/chovat/VpMS----R-AAI-- takovou/takový/PDFS4---------- nechuť/nechuť/NNFS4-----A----";"k/k/RR--3---------- předmětu/předmět/NNIS3-----A---- svého/svůj/P8NS2---------- studia/studium/NNNS2-----A---- a/a/J^------------- navíc/navíc/Db------------- byl/být/VpMS----R-AAI-- schopen/schopný/ACMS------A---- se/se/P7--4---------- na/na/RR--6---------- necelé/celý/AAFS6----1N---- půlstránce/půlstránka/NNFS6-----A---- dopustit/dopustit/Vf--------A-P-- tolika/tolik/Ca--2---------- nepřesností/nepřesnost/NNFP2-----A---- ././Z:-------------"
"23";"Někdy/někdy/Db------------- tito/tento/PDMP1---------- obyvatelé/obyvatel/NNMP1-----A---- ,/,/Z:------------- kterým/který/P4MP3---------- odborníci/odborník/NNMP1-----A---- na/na/RR--4---------- měření/měření/NNNS4-----A---- energií/energie/NNFP2-----A---- také/také/Db------------- říkávají/říkávat/VB-P---3P-AAI-- ""/""/Z:------------- robinsoni/robinson/NNMP1-----A---1 ""/""/Z:------------- ,/,/Z:------------- svůj/svůj/P8IS4---------- postoj/postoj/NNIS4-----A---- zdůvodňují/zdůvodňovat/VB-P---3P-AAI-- například/například/TT------------- tím/ten/PDNS7---------- ,/,/Z:------------- že/že/J,------------- v/v/RR--6---------- bytě/byt/NNIS6-----A----";"chovají/chovat/VB-P---3P-AAI-- choulostivá/choulostivý/AANP4----1A---- exotická/exotický/AANP4----1A---- zvířata/zvíře/NNNP4-----A---- ,/,/Z:------------- jindy/jindy/Db------------- však/však/J^------------- svou/svůj/P8FS4---------1 nechuť/nechuť/NNFS4-----A----";"ani/ani/J^------------- sami/sám/PLMP1---------- nedovedou/dovést/VB-P---3P-NAP-- vysvětlit/vysvětlit/Vf--------A-P-- ././Z:-------------"
