id;left;kwic;right
"11";"Podle/podle/RR--2---------- nich/oni/P5MP2--3------- nerespektuje/respektovat/VB-S---3P-NAI-- jejich/jejich/PSNP4-P3-------";"přání/přání/NNNP4-----A---- a/a/J^------------- chová/chovat/VB-S---3P-AAI--";"se/se/P7--4---------- příliš/příliš/Db------------- samostatně/samostatně/Dg-------1A---- ././Z:-------------"
"12";"Ředitelka/ředitelka/NNFS1-----A---- školy/škola/NNFS2-----A---- Zdeňka/Zdeňka/NNFS1-----A---- Řezníčková/Řezníčková/NNFS1-----A---- při/při/RR--6---------- uvítání/uvítání/NNNS6-----A---- vyslovila/vyslovit/VpFS----R-AAP-- ,/,/Z:------------- stejně/stejně/Dg-------1A---- jako/jako/J,------------- v/v/RR--6---------- pohádce/pohádka/NNFS6-----A---- ,/,/Z:------------- tři/tři/ClNP4----------";"přání/přání/NNNP4-----A---- :/:/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- prvňáčkům/prvňáček/NNMP3-----A---- ve/v/RV--6---------- škole/škola/NNFS6-----A---- líbilo/líbit/VpNS----R-AAI-- a/a/J^------------- těšili/těšit/VpMP----R-AAI-- se/se/P7--4---------- do/do/RR--2---------- ní/on/P5FS2--3------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- dobře/dobře/Dg-------1A---- učili/učit/VpMP----R-AAI-- a/a/J^------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- ke/k/RV--3---------- spolužákům/spolužák/NNMP3-----A---- a/a/J^------------- učitelkám/učitelka/NNFP3-----A---- chovali/chovat/VpMP----R-AAI--";"slušně/slušně/Dg-------1A---- a/a/J^------------- ohleduplně/ohleduplně/Dg-------1A---- ././Z:-------------"
"13";"kritiků/kritik/NNMP2-----A---- ,/,/Z:------------- snad/snad/TT------------- jiné/jiný/AAIP1----1A---- směry/směr/NNIP1-----A---- v/v/RR--6---------- umění/umění/NNNS6-----A---- spisovném/spisovný/AANS6----1A---- zatlačí/zatlačit/VB-P---3P-AAP-- mé/můj/PSFP4-S1------1 knihy/kniha/NNFP4-----A---- do/do/RR--2---------- tmy/tma/NNFS2-----A---- zapomenutí/zapomenutí/NNNS2-----A---- “/""/Z:------------- a/a/J^------------- nové/nový/AAIP1----1A---- nálezy/nález/NNIP1-----A---- ukáží/ukázat/VB-P---3P-AAP-1 ,/,/Z:------------- že/že/J,------------- všechno/všechen/PLNS1---------- bylo/být/VpNS----R-AAI-- jinak/jinak/Db------------- –/-/Z:------------- „/""/Z:------------- ale/ale/J^------------- já/já/PP-S1--1------- si/se/P7--3---------- nežádám/žádat/VB-S---1P-NAI-- ničeho/nic/PW--2---------- jiného/jiný/AANS2----1A---- ,/,/Z:------------- ani/ani/J^------------- slávy/sláva/NNFS2-----A---- ,/,/Z:------------- ani/ani/J^------------- vzpomínání/vzpomínání/NNNS2-----A---- ,/,/Z:------------- ani/ani/J^------------- vděku/vděk/NNIS2-----A---- ,/,/Z:------------- ani/ani/J^------------- uznání/uznání/NNNS2-----A---- [/[/Z:------------- …/.../Z:------------- ]/]/Z:------------- –/-/Z:------------- ale/ale/J^------------- jediné/jediný/AANS4----1A----";"přání/přání/NNNS4-----A---- chovám/chovat/VB-S---1P-AAI--";"v/v/RR--6---------- srdci/srdce/NNNS6-----A---- ,/,/Z:------------- a/a/J^------------- to/ten/PDNS1---------- jest/být/VB-S---3P-AAI-2 :/:/Z:-------------"
"14";"Na/na/RR--4----------";"přání/přání/NNNS4-----A---- policie/policie/NNFS2-----A---- nechala/nechat/VpFS----R-AAP-- v/v/RR--6---------- minulých/minulý/AAIP6----1A---- dnech/den/NNIP6-----A---- do/do/RR--2---------- všech/všechen/PLFP2---------- tříd/třída/NNFP2-----A---- vyvěsit/vyvěsit/Vf--------A-P-- portréty/portrét/NNIP4-----A---- násilníka/násilník/NNMS2-----A---- a/a/J^------------- zadala/zadat/VpFS----R-AAP-- všem/všechen/PLMP3---------- učitelům/učitel/NNMP3-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- poučili/poučit/VpMP----R-AAP-- děti/dítě/NNFP4-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- mají/mít/VB-P---3P-AAI-- chovat/chovat/Vf--------A-I--";"pokud/pokud/J,------------- se/se/P7--4---------- dostanou/dostat/VB-P---3P-AAP-- do/do/RR--2---------- nebezpečné/bezpečný/AAFS2----1N---- situace/situace/NNFS2-----A---- ././Z:-------------"
"15";"Proces/proces/NNIS1-----A---- modernizace/modernizace/NNFS2-----A---- tedy/tedy/TT------------- začíná/začínat/VB-S---3P-AAI-- komunikací/komunikace/NNFS7-----A---- nových/nový/AAFP2----1A---- myšlenek/myšlenka/NNFP2-----A---- a/a/J^------------- informací/informace/NNFP2-----A---- ,/,/Z:------------- které/který/P4FP1---------- podněcují/podněcovat/VB-P---3P-AAI--";"přání/přání/NNNP4-----A---- jednat/jednat/Vf--------A-I-- a/a/J^------------- chovat/chovat/Vf--------A-I--";"se/se/P7--4---------- novým/nový/AAIS7----1A---- způsobem/způsob/NNIS7-----A---- ././Z:-------------"
"16";"Jsem/být/VB-S---1P-AAI-- pozorovatel/pozorovatel/NNMS1-----A---- vnímavý/vnímavý/AAMS1----1A---- a/a/J^------------- nestranný/nestranný/AAMS1----1A---- ,/,/Z:------------- nicméně/nicméně/J^------------- určitá/určitý/AANP4----1A---- svoje/svůj/P8NP4----------";"přání/přání/NNNP4-----A---- v/v/RR--6---------- sobě/se/P6--6---------- přece/přece/TT------------- jen/jen/TT------------- chovám/chovat/VB-S---1P-AAI--";"././Z:-------------"
"17";"Pan/pán/NNMS1-----A---- Springer/Springer/NNMS1-----A---- se/se/P7--4---------- vrací/vracet/VB-S---3P-AAI-- ,/,/Z:------------- a/a/J^------------- jak/jak/Db------------- prochází/procházet/VB-S---3P-AAI-- vestibulem/vestibul/NNIS7-----A---- ven/ven/Db------------- ,/,/Z:------------- počastuje/počastovat/VB-S---3P-AAP-- svého/svůj/P8MS4---------- zetě/zeť/NNMS4-----A---- trapně/trapně/Dg-------1A---- složitým/složitý/AAIS7----1A---- úsměvem/úsměv/NNIS7-----A---- ,/,/Z:------------- obsahujícím/obsahující/AGIS7-----A---- přání/přání/NNNS4-----A---- omluvit/omluvit/Vf--------A-P-- se/se/P7--4---------- za/za/RR--4---------- manželku/manželka/NNFS4-----A---- (/(/Z:------------- jsme/být/VB-P---1P-AAI-- oba/oba/ClMP1---------- muži/muž/NNMP1-----A---- ,/,/Z:------------- tohle/tenhle/PDNS4---------- znám/znát/VB-S---1P-AAI-- )/)/Z:------------- ,/,/Z:-------------";"přání/přání/NNNS4-----A---- zachovat/zachovat/Vf--------A-P-- si/se/P7--3---------- odstup/odstup/NNIS4-----A---- (/(/Z:------------- nicméně/nicméně/J^------------- choval/chovat/VpMS----R-AAI--";"ses/se|být/P7--4----------|VB-S---2P-AAI-1 neodpustitelně/odpustitelně/Dg-------1N---- ,/,/Z:------------- nedotýkej/dotýkat/Vi-S---2--N-I-- se/se/P7--4---------- mne/já/PP-S2--1------- )/)/Z:------------- a/a/J^------------- mechanický/mechanický/AAIS1----1A---- reflex/reflex/NNIS1-----A---- zdvořilosti/zdvořilost/NNFS2-----A---- obchodníka/obchodník/NNMS2-----A---- s/s/RR--7---------- automobily/automobil/NNIP7-----A---- ././Z:-------------"
"18";"Kouzlo/kouzlo/NNNS1-----A---- jeho/jeho/PSIS2-S3------- příběhu/příběh/NNIS2-----A---- o/o/RR--6---------- Cuketkovi/Cuketka/NNMS6-----A---- je/být/VB-S---3P-AAI-- patrně/patrně/TT------------- v/v/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- dokáže/dokázat/VB-S---3P-AAP-- spustit/spustit/Vf--------A-P-- na/na/RR--4---------- samé/samý/PLNS4---------- dno/dno/NNNS4-----A---- klukovské/klukovský/AAFS2----1A---- duše/duše/NNFS2-----A---- ,/,/Z:------------- kde/kde/Db------------- nachází/nacházet/VB-S---3P-AAI--";"přání/přání/NNNP4-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- dospělí/dospělý/NNMP1-----A---- a/a/J^------------- děti/dítě/NNFP1-----A---- k/k/RR--3---------- sobě/se/P6--3---------- chovali/chovat/VpMP----R-AAI--";"hezky/hezky/Dg-------1A---- a/a/J^------------- hráli/hrát/VpMP----R-AAI-- fér/fér/Db------------- ././Z:-------------"
"19";"Ale/ale/J^------------- když/když/J,------------- celá/celý/AAFS1----1A---- jedna/jeden/ClFS1---------- generace/generace/NNFS1-----A---- vyrostla/vyrůst/VpFS----R-AAP-- s/s/RR--7---------- vědomím/vědomí/NNNS7-----A---- ,/,/Z:------------- že/že/J,------------- si/se/P7--3---------- může/moci/VB-S---3P-AAI-- splnit/splnit/Vf--------A-P-- každé/každý/PLNS4---------- pomíjivé/pomíjivý/AANS4----1A----";"přání/přání/NNNS4-----A---- ,/,/Z:------------- a/a/J^------------- postrádá/postrádat/VB-S---3P-AAI-- tudíž/tudíž/J^------------- návyk/návyk/NNIS4-----A---- ctnosti/ctnost/NNFS2-----A---- -/-/Z:------------- který/který/P4IS1---------- je/být/VB-S---3P-AAI-- ve/v/RV--6---------- skutečnosti/skutečnost/NNFS6-----A---- mnohem/mnohem/Db------------- důležitější/důležitý/AAIS1----2A---- než/než/J,------------- ctnost/ctnost/NNFS1-----A---- sama/sám/PLFS1---------- -/-/Z:------------- musí/muset/VB-S---3P-AAI-- se/se/P7--4---------- znovu/znovu/Db------------- naučit/naučit/Vf--------A-P-- chovat/chovat/Vf--------A-I--";"se/se/P7--4---------- zodpovědně/zodpovědně/Dg-------1A---- ././Z:-------------"
"20";"Chtějí/chtít/VB-P---3P-AAI-- Evie/Evie/NNFS4-----A---- ,/,/Z:------------- Hannah/Hannah/NNFS1-----A---- a/a/J^------------- Danielle/Daniella/NNFS1-----A---- ,/,/Z:------------- abyste/aby|být/J,-------------|Vc-P---2----I-- dokázali/dokázat/VpMP----R-AAP-- uhodnout/uhodnout/Vf--------A-P-- jejich/jejich/PSNP4-P3-------";"přání/přání/NNNP4-----A---- dřív/brzy/Dg-------2A---- ,/,/Z:------------- než/než/J,------------- je/oni/PPNP4--3------- vysloví/vyslovit/VB-P---3P-AAP-- ,/,/Z:------------- a/a/J^------------- choval/chovat/VpMS----R-AAI--";"se/se/P7--4---------- k/k/RR--3---------- nim/oni/P5MP3--3------- pozorně/pozorně/Dg-------1A---- ?/?/Z:-------------"
