id;left;kwic;right
"88";"Její/její/PSMP1FS3------- přátelé/přítel/NNMP1-----A---- a/a/J^------------- známí/známý/AAMP1----1A---- ,/,/Z:------------- kteří/který/P4MP1---------- znali/znát/VpMP----R-AAI-- oslavný/oslavný/AAIS4----1A---- a/a/J^------------- obdivovaný/obdivovaný/AAIS4----1A---- ‚/'/Z:------------- obraz/obraz/NNIS4-----A---- světice/světice/NNFS2-----A---- ‘/'/Z:------------- ,/,/Z:------------- nelibě/nelibě/Dg-------1N---- nesli/nést/VpMP----R-AAI-- ,/,/Z:------------- když/když/J,------------- se/se/P7--4---------- zpočátku/zpočátku/Db------------- nadějná/nadějný/AAFS1----1A---- česká/český/AAFS1----1A---- básnířka/básnířka/NNFS1-----A---- později/pozdě/Dg-------2A----";"nechovala/chovat/VpFS----R-NAI-- ‚/'/Z:------------- svatě/svatě/Dg-------1A---- ‘/'/Z:------------- a/a/J^------------- nemínila/mínit/VpFS----R-NAI-- naplňovat/naplňovat/Vf--------A-I-- jejich/jejich/PSFP4-P3------- představy/představa/NNFP4-----A----";"o/o/RR--6---------- spořádaném/spořádaný/AAIS6----1A---- a/a/J^------------- ctnostném/ctnostný/AAIS6----1A---- životě/život/NNIS6-----A---- ././Z0------------- “/""/Z:------------- A/a/J^------------- tento/tento/PDIS1---------- vizuální/vizuální/AAIS1----1A---- ideál/ideál/NNIS1-----A---- vzbuzující/vzbuzující/AGIS1-----A---- ideální/ideální/AAIP4----1A---- city/cit/NNIP4-----A---- přetrvává/přetrvávat/VB-S---3P-AAI-- ././Z:-------------"
"89";"Mám/mít/VB-S---1P-AAI-- tedy/tedy/TT------------- uctivé/uctivý/AANS4----1A---- vystupování/vystupování/NNNS4-----A---- ,/,/Z:-------------";"chovám/chovat/VB-S---1P-AAI-- se/se/P7--4---------- k/k/RR--3---------- ostatním/ostatní/AAMP3----1A---- s/s/RR--7---------- respektem/respekt/NNIS7-----A---- ,/,/Z:------------- a/a/J^------------- také/také/Db------------- plním/plnit/VB-S---1P-AAI-- představu/představa/NNFS4-----A----";",/,/Z:------------- že/že/J,------------- aristokratka/aristokratka/NNFS1-----A---- nikdy/nikdy/Db------------- neřekne/říci/VB-S---3P-NAP-- nic/nic/PW--4---------- špatného/špatný/AANS2----1A---- o/o/RR--6---------- své/svůj/P8FS6---------1 zemi/země/NNFS6-----A---- ././Z:-------------"
"90";"Slovensko/Slovensko/NNNS1-----A---- proto/proto/Db------------- ani/ani/J^-------------";"nechová/chovat/VB-S---3P-NAI-- původní/původní/AAFS4----1A---- představu/představa/NNFS4-----A----";"disentu/disent/NNIS2-----A---- o/o/RR--6---------- Evropě/Evropa/NNFS6-----A---- ,/,/Z:------------- jejíž/jejíž/P1FS7FS3------- základní/základní/AAFS7----1A---- univerzální/univerzální/AAFS7----1A---- jednotkou/jednotka/NNFS7-----A---- je/být/VB-S---3P-AAI-- prostě/prostě/TT------------- evropský/evropský/AAMS1----1A---- občan/občan/NNMS1-----A---- ././Z:-------------"
"91";"Mnohdy/mnohdy/Db------------- se/se/P7--4----------";"nechovala/chovat/VpFS----R-NAI-- příliš/příliš/Db------------- komerčně/komerčně/Dg-------1A---- a/a/J^------------- doplatila/doplatit/VpFS----R-AAP-- na/na/RR--4---------- Salzmannovu/Salzmannův/AUFS4M--------- představu/představa/NNFS4-----A----";"o/o/RR--6---------- českém/český/AAIS6----1A---- kapitalismu/kapitalismus/NNIS6-----A---- ,/,/Z:------------- ""/""/Z:------------- tvrdí/tvrdit/VB-S---3P-AAI-- jeden/jeden/ClMS1---------- z/z/RR--2---------- bankovních/bankovní/AAMP2----1A---- analytiků/analytik/NNMP2-----A---- ././Z:-------------"
"92";"Snad/snad/TT------------- to/ten/PDNS1---------- byla/být/VpFS----R-AAI-- Mariina/Mariin/AUFS1F--------- vzpomínka/vzpomínka/NNFS1-----A---- na/na/RR--4---------- čas/čas/NNIS4-----A---- ,/,/Z:------------- kdy/kdy/Db------------- studovala/studovat/VpFS----R-AAI-- v/v/RR--6---------- Praze/Praha/NNFS6-----A---- ,/,/Z:------------- kde/kde/Db------------- zapadla/zapadnout/VpFS----R-AAP-1 do/do/RR--2---------- vlasteneckého/vlastenecký/AAIS2----1A---- a/a/J^------------- uměleckého/umělecký/AAIS2----1A---- světa/svět/NNIS2-----A---- a/a/J^------------- zřejmě/zřejmě/TT-------------";"chovala/chovat/VpFS----R-AAI-- jiné/jiný/AAFP4----1A---- představy/představa/NNFP4-----A----";"o/o/RR--6---------- svém/svůj/P8IS6---------- životě/život/NNIS6-----A---- ,/,/Z:------------- než/než/J,------------- jak/jak/Db------------- se/se/P7--4---------- jí/on/PPFS3--3------- vyvedl/vyvést/VpMS----R-AAP-- ././Z:-------------"
"93";"A/a/J^------------- zpívá/zpívat/VB-S---3P-AAI-- si/se/P7--3---------- ././Z:------------- ""/""/Z:------------- V/v/RR--6---------- těch/ten/PDIP6---------- šestatřiceti/šestatřicet/Cn-P6---------- jsem/být/VB-S---1P-AAI-- se/se/P7--4---------- leckdy/leckdy/Db-------------";"choval/chovat/VpMS----R-AAI-- dost/dost/Dg-------1A---- naivně/naivně/Dg-------1A---- a/a/J^------------- měl/mít/VpMS----R-AAI-- jsem/být/VB-S---1P-AAI-- v/v/RR--6---------- mnohém/mnohý/AANS6----1A---- zkreslené/zkreslený/AAFP4----1A---- představy/představa/NNFP4-----A----";"././Z:-------------"
"94";"";"Nechovám/chovat/VB-S---1P-NAI-- bláhovou/bláhový/AAFS4----1A---- představu/představa/NNFS4-----A----";",/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- mé/můj/PSNS1-S1------1 prohlášení/prohlášení/NNNS1-----A---- mohlo/moci/VpNS----R-AAI-- přesvědčit/přesvědčit/Vf--------A-P-- tu/ten/PDFS4---------- část/část/NNFS4-----A---- publika/publikum/NNNS2-----A---- ,/,/Z:------------- která/který/P4NP4---------- už/už/Db------------- má/mít/VB-S---3P-AAI-- o/o/RR--6---------- všem/všechen/PLNS6---------- jasno/jasno/Dg-------1A---- ././Z:-------------"
"95";"To/ten/PDNS1---------- pro/pro/RR--4---------- mne/já/PP-S4--1------- znamená/znamenat/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4----------";"chová/chovat/VB-S---3P-AAI-- zásadně/zásadně/Dg-------1A---- jinak/jinak/Db------------- než/než/J,------------- ty/ten/PDFP1---------- politické/politický/AAFP1----1A---- strany/strana/NNFP1-----A---- ,/,/Z:------------- které/který/P4FP1---------- chtějí/chtít/VB-P---3P-AAI-- prosadit/prosadit/Vf--------A-P-- své/svůj/P8IP4---------1 cíle/cíl/NNIP4-----A---- tím/ten/PDNS7---------- ,/,/Z:------------- že/že/J,------------- jejich/jejich/PSMP1-P3------- zástupci/zástupce/NNMP1-----A---- ,/,/Z:------------- svobodně/svobodně/Dg-------1A---- zvolení/zvolený/AAMP1----1A---- do/do/RR--2---------- parlamentu/parlament/NNIS2-----A---- ,/,/Z:------------- se/se/P7--4---------- na/na/RR--6---------- jeho/jeho/PSFS6-S3------- půdě/půda/NNFS6-----A---- pokoušejí/pokoušet/VB-P---3P-AAI-- získat/získat/Vf--------A-P-- prostor/prostor/NNIS4-----A---- pro/pro/RR--4---------- své/svůj/P8FP4---------1 představy/představa/NNFP4-----A----";"././Z:-------------"
"96";"Ale/ale/J^------------- při/při/RR--6---------- reprezentaci/reprezentace/NNFS6-----A---- se/se/P7--4---------- musíte/muset/VB-P---2P-AAI-- nějak/nějak/Db-------------";"chovat/chovat/Vf--------A-I-- ,/,/Z:------------- “/""/Z:------------- shrnuje/shrnovat/VB-S---3P-AAI-- svoje/svůj/P8FP4---------- představy/představa/NNFP4-----A----";"o/o/RR--6---------- prezidentu/prezident/NNMS6-----A---1 Miriam/Miriam/NNFS1-----A---- Opletalová/Opletalová/NNFS1-----A---- ././Z:-------------"
"97";"I/i/J^------------- tady/tady/Db------------- může/moci/VB-S---3P-AAI-- zabodovat/zabodovat/Vf--------A-P-- nebo/nebo/J^------------- ztratit/ztratit/Vf--------A-P-- veškeré/veškerý/PLFP4---------- šance/šance/NNFP4-----A---- ,/,/Z:------------- záleží/záležet/VB-S---3P-AAI-- na/na/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- umí/umět/VB-S---3P-AAI--";"chovat/chovat/Vf--------A-I-- ,/,/Z:------------- jak/jak/Db------------- formuluje/formulovat/VB-S---3P-AAB-- své/svůj/P8FP4---------1 představy/představa/NNFP4-----A----";",/,/Z:------------- jak/jak/Db------------- umí/umět/VB-S---3P-AAI-- prodat/prodat/Vf--------A-P-- to/ten/PDNS4---------- ,/,/Z:------------- co/co/PQ--4---------- umí/umět/VB-S---3P-AAI-- ././Z:-------------"
"98";"";"Choval/chovat/VpMS----R-AAI-- jsem/být/VB-S---1P-AAI-- naivní/naivní/AAFS4----1A---- představu/představa/NNFS4-----A----";",/,/Z:------------- že/že/J,------------- tuhle/tenhle/PDFS4---------- hrůzu/hrůza/NNFS4-----A---- přece/přece/TT------------- musel/muset/VpMS----R-AAI-- někdo/někdo/PZM-1---------- povolit/povolit/Vf--------A-P-- ,/,/Z:------------- minimálně/minimálně/Dg-------1A---- proto/proto/Db------------- ,/,/Z:------------- že/že/J,------------- -/-/Z:------------- jak/jak/Db------------- známo/známý/ACNS------A---- -/-/Z:------------- v/v/RR--6---------- pražské/pražský/AAFS6----1A---- památkové/památkový/AAFS6----1A---- rezervaci/rezervace/NNFS6-----A---- si/se/P7--3---------- nemůžete/moci/VB-P---2P-NAI-- bez/bez/RR--2---------- sedmi/sedm/Cn-P2---------- razítek/razítko/NNNP2-----A---- památkářů/památkář/NNMP2-----A---- ani/ani/J^------------- vyměnit/vyměnit/Vf--------A-P-- kliku/klika/NNFS4-----A---- od/od/RR--2---------- koupelny/koupelna/NNFS2-----A---- ,/,/Z:------------- ovšem/ovšem/J^------------- zjistil/zjistit/VpMS----R-AAP-- jsem/být/VB-S---1P-AAI-- ,/,/Z:------------- že/že/J,------------- jsem/být/VB-S---1P-AAI-- na/na/RR--6---------- velkém/velký/AAIS6----1A---- omylu/omyl/NNIS6-----A---- ,/,/Z:------------- že/že/J,------------- na/na/RR--4---------- to/ten/PDNS4---------- nejspíš/nejspíš/TT------------- nemá/mít/VB-S---3P-NAI-- páku/páka/NNFS4-----A---- ani/ani/J^-------------"
