id;left;kwic;right
"11";"Ty/ten/PDIP1---------- sice/sice/J^------------- nejsou/být/VB-P---3P-NAI-- zdaleka/zdaleka/Db------------- tak/tak/Db------------- důležité/důležitý/AAFP1----1A---- jako/jako/J,------------- jarní/jarní/AAIP1----1A---- testy/test/NNIP1-----A---- ,/,/Z:------------- ale/ale/J^------------- minimálně/minimálně/Dg-------1A---- díky/díky/RR--3---------- nim/oni/P5IP3--3------- můžeme/moci/VB-P---1P-AAI-- získat/získat/Vf--------A-P-- hrubou/hrubý/AAFS4----1A----";"představu/představa/NNFS4-----A---- o/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- motorka/motorka/NNFS1-----A---- chová/chovat/VB-S---3P-AAI--";",/,/Z:------------- v/v/RR--6---------- čem/co/PQ--6---------- je/být/VB-S---3P-AAI-- jiná/jiný/AAFS1----1A---- a/a/J^------------- na/na/RR--4---------- co/co/PQ--4---------- se/se/P7--4---------- připravit/připravit/Vf--------A-P-- ,/,/Z:------------- “/""/Z:------------- uvedl/uvést/VpMS----R-AAP-- jezdec/jezdec/NNMS1-----A---- ././Z:-------------"
"12";"Zatím/zatím/Db------------- nemám/mít/VB-S---1P-NAI--";"představy/představa/NNFP4-----A---- o/o/RR--6---------- dalších/další/AAIP6----1A---- druzích/druh/NNIP6-----A---- ,/,/Z:------------- které/který/P4IP4---------- bychom/být/Vc-P---1----I-- mohli/moci/VpMP----R-AAI-- chovat/chovat/Vf--------A-I--";",/,/Z:------------- ale/ale/J^------------- spíše/spíš/TT------------- se/se/P7--4---------- zaměřit/zaměřit/Vf--------A-P-- na/na/RR--4---------- skupiny/skupina/NNFP4-----A---- zvířat/zvíře/NNNP2-----A---- ,/,/Z:------------- která/který/P4NP4---------- tady/tady/Db------------- momentálně/momentálně/Dg-------1A---- máme/mít/VB-P---1P-AAI-- a/a/J^------------- nedosáhla/dosáhnout/VpFS----R-NAP-- reprodukce/reprodukce/NNFS2-----A---- ././Z:-------------"
"13";"Zajímalo/zajímat/VpNS----R-AAI-- by/být/Vc----------I-- mě/já/PH-S4--1------- ,/,/Z:------------- zda/zda/J,------------- mají/mít/VB-P---3P-AAI-- pánové/pán/NNMP1-----A---- Klaus/Klaus/NNMS1-----A---- a/a/J^------------- Stráský/Stráský/NNMS1-----A---- opravdu/opravdu/TT-------------";"představu/představa/NNFS4-----A---- ,/,/Z:------------- že/že/J,------------- jednoho/jeden/ClMS4---------- nemocného/nemocný/NNMS4-----A---- se/s/RV--7---------- zápalem/zápal/NNIS7-----A---- plic/plíce/NNFP2-----A---- budeme/být/VB-P---1F-AAI-- léčit/léčit/Vf--------A-I-- antibiotiky/antibiotikum/NNNP7-----A---- a/a/J^------------- dalších/další/AANP2----1A---- deset/deset/Cn-S4---------- nakuřovat/nakuřovat/Vf--------A-I-- či/či/J^------------- zaříkávat/zaříkávat/Vf--------A-I-- ,/,/Z:------------- abychom/aby|být/J,-------------|Vc-P---1----I-- se/se/P7--4---------- chovali/chovat/VpMP----R-AAI--";"ekonomicky/ekonomicky/Dg-------1A---- ././Z:-------------"
"14";"Jiní/jiný/AAMP1----1A---- mají/mít/VB-P---3P-AAI-- zcela/zcela/Db------------- určité/určitý/AAFP4----1A----";"představy/představa/NNFP4-----A---- ,/,/Z:------------- jak/jak/Db------------- by/být/Vc----------I-- se/se/P7--4---------- měli/mít/VpMP----R-AAI-- chovat/chovat/Vf--------A-I--";"po/po/RR--6---------- smrti/smrt/NNFS6-----A---- člověka/člověk/NNMS2-----A---- ,/,/Z:------------- jaké/jaký/P4FP4---------- by/být/Vc----------I-- měli/mít/VpMP----R-AAI-- mít/mít/Vf--------A-I-- pocity/pocit/NNIP4-----A---- vděčnosti/vděčnost/NNFS2-----A---- a/a/J^------------- smutku/smutek/NNIS2-----A---- ././Z:-------------"
"15";"A/a/J^------------- bylo/být/VpNS----R-AAI-- lepší/dobrý/AANS1----2A---- prozradit/prozradit/Vf--------A-P-- jí/on/PPFS3--3------- skutečný/skutečný/AAIS4----1A---- účel/účel/NNIS4-----A---- mé/můj/PSFS2-S1------1 návštěvy/návštěva/NNFS2-----A---- než/než/J,------------- přiživovat/přiživovat/Vf--------A-I--";"představy/představa/NNFP4-----A---- a/a/J^------------- fantazie/fantazie/NNFP4-----A---- ,/,/Z:------------- které/který/P4FP4---------- možná/možná/TT------------- pořád/pořád/Db------------- v/v/RR--6---------- hloubi/hloub/NNFS6-----A---- duše/duše/NNFS2-----A---- chovala/chovat/VpFS----R-AAI--";"././Z:-------------"
"16";"Byl/být/VpIS----R-AAI-- to/ten/PDNS1---------- instinkt/instinkt/NNIS1-----A---- –/-/Z:------------- tj/tj/B^------------- ././Z0------------- instinkt/instinkt/NNIS1-----A---- ,/,/Z:------------- jenž/jenž/PJIS1---------- staví/stavět/VB-S---3P-AAI-- na/na/RR--4---------- hlavu/hlava/NNFS4-----A---- vštěpované/vštěpovaný/AAFP4----1A----";"představy/představa/NNFP4-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- tváří/tvář/NNFS7-----A---- v/v/RR--4---------- tvář/tvář/NNFS4-----A---- nebezpečí/nebezpečí/NNNS3-----A---- chovat/chovat/Vf--------A-I--";"././Z:-------------"
"17";"tu/ten/PDFS4---------- dívku/dívka/NNFS4-----A---- přemlouval/přemlouvat/VpMS----R-AAI-- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- unikla/uniknout/VpFS----R-AAP-1 někam/někam/Db------------- ,/,/Z:------------- kde/kde/Db------------- by/být/Vc----------I-- byla/být/VpFS----R-AAI-- mimo/mimo/RR--4---------- dosah/dosah/NNIS4-----A---- jeho/jeho/PSFS2-S3------- (/(/Z:------------- Flemovy/Flemovy/X@------------- )/)/Z:------------- moci/moc/NNFS2-----A---- ,/,/Z:------------- protože/protože/J,------------- jí/on/PPFS3--3------- nejenom/nejen/Db------------- nakukal/nakukat/VpMS----R-AAP-- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- nespokojila/spokojit/VpFS----R-NAP-- s/s/RR--7---------- tím/ten/PDNS7---------- ,/,/Z:------------- kde/kde/Db------------- je/být/VB-S---3P-AAI-- a/a/J^------------- kde/kde/Db------------- má/mít/VB-S---3P-AAI-- být/být/Vf--------A-I-- ,/,/Z:------------- ale/ale/J^------------- dokonce/dokonce/TT------------- jí/on/PPFS3--3------- ukázal/ukázat/VpMS----R-AAP-- ,/,/Z:------------- kam/kam/Db------------- by/být/Vc----------I-- se/se/P7--4---------- měla/mít/VpFS----R-AAI-- vydat/vydat/Vf--------A-P-- hledat/hledat/Vf--------A-I-- obrazy/obraz/NNIP4-----A---- a/a/J^-------------";"představy/představa/NNFP4-----A---- ,/,/Z:------------- o/o/RR--6---------- nichž/jenž/P9FP6---------- ,/,/Z:------------- dokud/dokud/J,------------- jí/on/PPFS3--3------- je/oni/PPFP4--3------- tam/tam/Db------------- nenasadil/nasadit/VpMS----R-NAP-- ,/,/Z:------------- vůbec/vůbec/TT------------- nevěděla/vědět/VpFS----R-NAI-- ,/,/Z:------------- že/že/J,------------- je/oni/PPFP4--3------- v/v/RR--6---------- hlavě/hlava/NNFS6-----A---- chová/chovat/VB-S---3P-AAI--";"././Z:-------------"
"18";"Řídil/řídit/VpMS----R-AAI-- se/se/P7--4---------- emocemi/emoce/NNFP7-----A---- :/:/Z:------------- nejenže/nejenže/TT------------- měl/mít/VpMS----R-AAI-- romantické/romantický/AAFP4----1A----";"představy/představa/NNFP4-----A---- o/o/RR--6---------- manželství/manželství/NNNS6-----A---- ,/,/Z:------------- ale/ale/J^------------- zřejmě/zřejmě/TT------------- jich/oni/PPFP2--3------- pár/pár/Db------------- choval/chovat/VpMS----R-AAI--";"i/i/J^------------- ohledně/ohledně/RR--2---------- rozvodu/rozvod/NNIS2-----A---- ././Z:-------------"
"19";"Ti/ten/PDMP1---------- dva/dva/ClMP1---------- měli/mít/VpMP----R-AAI-- prostě/prostě/TT------------- svoji/svůj/P8FS4----------";"představu/představa/NNFS4-----A---- o/o/RR--6---------- férovém/férový/AANS6----1A---- jednání/jednání/NNNS6-----A---- a/a/J^------------- chovali/chovat/VpMP----R-AAI--";"se/se/P7--4---------- podle/podle/RR--2---------- toho/ten/PDNS2---------- ././Z:-------------"
"20";"A/a/J^------------- pokud/pokud/J,------------- dotyčný/dotyčný/AAMS1----1A---- nedotáhne/dotáhnout/VB-S---3P-NAP-- tu/ten/PDFS4---------- svou/svůj/P8FS4---------1";"představu/představa/NNFS4-----A---- do/do/RR--2---------- konce/konec/NNIS2-----A---- ,/,/Z:------------- což/co/PE--1---------- znamená/znamenat/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- bude/být/VB-S---3F-AAI-- také/také/Db------------- jinak/jinak/Db------------- jednat/jednat/Vf--------A-I-- ,/,/Z:------------- chovat/chovat/Vf--------A-I--";"se/se/P7--4---------- a/a/J^------------- mluvit/mluvit/Vf--------A-I-- ,/,/Z:------------- může/moci/VB-S---3P-AAI-- nastat/nastat/Vf--------A-P-- problém/problém/NNIS1-----A---- ././Z:-------------"
