id;left;kwic;right;VNP?;doc.txtype_group
21;"nesouhlasit/souhlasit/Vf--------N-I-- s/s/RR--7---------- jeho/jeho/PSFP7-S3------- hlavními/hlavní/AAFP7----1A---- tezemi/teze/NNFP7-----A---- –/-/Z:------------- že/že/J,------------- trpaslíci/trpaslík/NNMP1-----A---- jsou/být/VB-P---3P-AAI-- taky/také/Db------------- lidé/člověk/NNMP1-----A---- ,/,/Z:------------- lidé/člověk/NNMP1-----A---- s/s/RR--7---------- city/cit/NNIP7-----A---- ,/,/Z:------------- a/a/J^------------- když/když/J,------------- je/oni/PPMP4--3------- v/v/RR--6---------- dopise/dopis/NNIS6-----A---- naléhavě/naléhavě/Dg-------1A---- prosil/prosit/VpMS----R-AAI-- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- těm/ten/PDFP3---------- „/""/Z:------------- úžasným/úžasný/AAFP3----1A---- osůbkám/osůbka/NNFP3-----A---- “/""/Z:------------- neposmívali/posmívat/VpMP----R-NAI-- a/a/J^------------- nezesměšňovali/zesměšňovat/VpMP----R-NAI-- je/oni/PPMP4--3------- ,/,/Z:------------- na/na/RR--4---------- chvíli/chvíle/NNFS4-----A---- se/se/P7--4---------- zamysleli/zamyslet/VpMP----R-AAP-- ,/,/Z:------------- načež/načež/Db------------- museli/muset/VpMP----R-AAI-- s/s/RR--7---------- uspokojením/uspokojení/NNNS7-----A---- konstatovat/konstatovat/Vf--------A-B-- ,/,/Z:------------- že/že/J,------------- v/v/RR--6---------- sobě/se/P6--6----------";nechovali/chovat/VpMP----R-NAI-- žádný/žádný/PWIS4---------- zvláštní/zvláštní/AAIS4----1A---- úmysl/úmysl/NNIS4-----A----;ubližovat/ubližovat/Vf--------A-I-- lidem/člověk/NNMP3-----A---- malého/malý/AAIS2----1A---- vzrůstu/vzrůst/NNIS2-----A---- ././Z:-------------;1;FIC: beletrie
22;Američané/Američan/NNMP1-----A---- konkrétně/konkrétně/Dg-------1A---- prohlášením/prohlášení/NNNS7-----A---- ,/,/Z:------------- že/že/J,-------------;nechovají/chovat/VB-P---3P-NAI-- úmysl/úmysl/NNIS4-----A----;napadnout/napadnout/Vf--------A-P-- KLDR/KLDR/BN------------- ././Z:-------------;1;NMG: publicistika
23;Jakákoli/jakýkoli/PZFS1---------- výzva/výzva/NNFS1-----A---- přece/přece/TT------------- musí/muset/VB-S---3P-AAI-- být/být/Vf--------A-I-- adresována/adresovat/VsFS------APB-- straně/strana/NNFS3-----A---- ,/,/Z:------------- která/který/P4FS1----------;chová/chovat/VB-S---3P-AAI-- zlý/zlý/AAIS4----1A---- úmysl/úmysl/NNIS4-----A----;,/,/Z:------------- a/a/J^------------- ne/ne/TT------------- naopak/naopak/TT------------- ././Z0------------- -/-/Z0------------- Radit/radit/Vf--------A-I-- lidem/člověk/NNMP3-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- vzdali/vzdát/VpMP----R-AAP-- jednoho/jeden/ClNS2---------- ze/z/RV--2---------- základních/základní/AANP2----1A---- práv/právo/NNNP2-----A---- ,/,/Z:------------- svobody/svoboda/NNFS2-----A---- shromažďování/shromažďování/NNNS2-----A---- ,/,/Z:------------- a/a/J^------------- přitom/přitom/Db------------- vystupovat/vystupovat/Vf--------A-I-- na/na/RR--4---------- obranu/obrana/NNFS4-----A---- lidských/lidský/AANP2----1A---- práv/právo/NNNP2-----A---- ,/,/Z:------------- na/na/RR--6---------- věrohodnosti/věrohodnost/NNFS6-----A---- také/také/Db------------- nepřidá/přidat/VB-S---3P-NAP-- ././Z0------------- -/-/Z0------------- Loňská/loňský/AAFS1----1A---- demonstrace/demonstrace/NNFS1-----A---- 21/21/C=------------- ././Z0------------- srpna/srpen/NNIS2-----A---- ,/,/Z:------------- které/který/P4FP1---------- se/se/P7--4---------- zúčastnily/zúčastnit/VpIP----R-AAP-- tisíce/tisíc/CzIP1---------- mladých/mladý/AAMP2----1A---- lidí/člověk/NNMP2-----A---- ,/,/Z:------------- vznikla/vzniknout/VpFS----R-AAP-1 téměř/téměř/Db------------- spontánně/spontánně/Dg-------1A----;1;NMG: publicistika
24;Někdy/někdy/Db------------- se/se/P7--4----------;chová/chovat/VB-S---3P-AAI-- ,/,/Z:------------- jako/jako/J,------------- by/být/Vc----------I-- ti/ten/PDMP1---------- ,/,/Z:------------- co/co/PQ--1---------- ji/on/PPFS4--3------- kritizují/kritizovat/VB-P---3P-AAI-- ,/,/Z:------------- byli/být/VpMP----R-AAI-- buď/buď/J^------------- špatně/špatně/Dg-------1A---- informovaní/informovaný/AAMP1----1A---- ,/,/Z:------------- nebo/nebo/J^------------- měli/mít/VpMP----R-AAI-- zlé/zlý/AAIP4----1A---- úmysly/úmysl/NNIP4-----A----;././Z:-------------;0;NMG: publicistika
25;Jógin/Jógin/X@------------- tedy/tedy/TT-------------;chová/chovat/VB-S---3P-AAI-- úmysl/úmysl/NNIS4-----A----;uniknout/uniknout/Vf--------A-P-- ze/z/RV--2---------- subtilní/subtilní/AAFS2----1A---- elektromagnetické/elektromagnetický/AAFS2----1A---- sítě/síť/NNFS2-----A---- ,/,/Z:------------- kterou/který/P4FS7---------- je/být/VB-S---3P-AAI-- jeho/jeho/PSNS1-S3------- bytí/bytí/NNNS1-----A---- ././Z:-------------;1;NFC: oborová literatura
26;obrany/obrana/NNFS2-----A---- hlavního/hlavní/AANS2----1A---- města/město/NNNS2-----A---- království/království/NNNS2-----A---- a/a/J^------------- musel/muset/VpMS----R-AAI-- je/oni/PPMP4--3------- ve/v/RV--6---------- spěchu/spěch/NNIS6-----A---- opustit/opustit/Vf--------A-P-- ,/,/Z:------------- ani/ani/J^------------- ne/ne/TT------------- tak/tak/Db------------- proto/proto/Db------------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- ho/on/PHMS4--3------- nezajali/zajmout/VpMP----R-NAP-- vítězové/vítěz/NNMP1-----A---- ,/,/Z:------------- jako/jako/J,------------- spíš/spíš/TT------------- proto/proto/Db------------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- unikl/uniknout/VpMS----R-AAP-1 svým/svůj/P8MP3---------- vlastním/vlastní/AAMP3----1A---- vojákům/voják/NNMP3-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- od/od/RR--2---------- něho/on/P5MS2--3------1 požadovali/požadovat/VpMP----R-AAI-- žold/žold/NNIS4-----A---- ,/,/Z:------------- jejž/jenž/PJIS4---------1 jim/oni/PPMP3--3------- byl/být/VpMS----R-AAI-- dlužen/dlužný/ACMS------A---- ,/,/Z:------------- a/a/J^------------- rovněž/rovněž/Db------------- svým/svůj/P8MP3---------- poddaným/poddaný/AAMP3----1A---- ,/,/Z:------------- kteří/který/P4MP1---------- vůči/vůči/RR--3---------- němu/on/P5MS3--3-------;nechovali/chovat/VpMP----R-NAI-- nijak/nijak/Db------------- příliš/příliš/Db------------- dobré/dobrý/AAIP4----1A---- úmysly/úmysl/NNIP4-----A----;././Z:-------------;1;NFC: oborová literatura
27;Poručík/poručík/NNMS1-----A---- Dub/Dub/NNMS1-----A---- ,/,/Z:------------- který/který/P4MS1----------;choval/chovat/VpMS----R-AAI-- známé/známý/AAIP4----1A---- záludné/záludný/AAIP4----1A---- úmysly/úmysl/NNIP4-----A----;s/s/RR--7---------- kadetem/kadet/NNMS7-----A---- Bieglerem/Biegler/NNMS7-----A---- před/před/RR--7---------- tváří/tvář/NNFS7-----A---- batalionskomandanta/batalionskomandanta/X@------------- ,/,/Z:------------- byl/být/VpMS----R-AAI-- hned/hned/Db------------- při/při/RR--6---------- vstupu/vstup/NNIS6-----A---- uvítán/uvítat/VsMS------APP-- důstojníky/důstojník/NNMP7-----A---- velkým/velký/AAIS7----1A---- řevem/řev/NNIS7-----A---- ././Z:-------------;1;FIC: beletrie
28;Člověk/člověk/NNMS1-----A---- je/být/VB-S---3P-AAI-- schopen/schopný/ACMS------A----;chovat/chovat/Vf--------A-I-- jisté/jistý/AAIP4----1A---- úmysly/úmysl/NNIP4-----A----;,/,/Z:------------- spřádá/spřádat/VB-S---3P-AAI-- plány/plán/NNIP4-----A---- a/a/J^------------- přijímá/přijímat/VB-S---3P-AAI-- rozhodnutí/rozhodnutí/NNNS4-----A---- ve/v/RV--6---------- složitých/složitý/AAFP6----1A---- situacích/situace/NNFP6-----A---- ././Z:-------------;1;NFC: oborová literatura
29;;Chová/chovat/VB-S---3P-AAI-- se/se/P7--4---------- sice/sice/J^------------- v/v/RR--6---------- přímém/přímý/AAIS6----1A---- rozporu/rozpor/NNIS6-----A---- s/s/RR--7---------- českou/český/AAFS7----1A---- zahraniční/zahraniční/AAFS7----1A---- politikou/politika/NNFS7-----A---- ,/,/Z:------------- ale/ale/J^------------- aspoň/aspoň/Db------------- víme/vědět/VB-P---1P-AAI-- ,/,/Z:------------- o/o/RR--4---------- co/co/PQ--4---------- jde/jít/VB-S---3P-AAI-- ,/,/Z:------------- jaké/jaký/P4IP4---------- má/mít/VB-S---3P-AAI-- úmysly/úmysl/NNIP4-----A----;././Z:-------------;0;NMG: publicistika
30;Dokonce/dokonce/TT------------- jsem/být/VB-S---1P-AAI-- jedenkrát/jedenkrát/Cv-------------;choval/chovat/VpMS----R-AAI-- úmysl/úmysl/NNIS4-----A----;—/-/Z:------------- ano/ano/TT------------- ,/,/Z:------------- tak/tak/Db------------- daleko/daleko/Dg-------1A---- jsem/být/VB-S---1P-AAI-- byl/být/VpMS----R-AAI-- ochoten/ochotný/ACMS------A---- zajít/zajít/Vf--------A-P-- —/-/Z:------------- přizvat/přizvat/Vf--------A-P-- ho/on/PHMS4--3------- k/k/RR--3---------- jakési/jakýsi/PZFS3---------- literární/literární/AAFS3----1A---- produkci/produkce/NNFS3-----A---- ././Z:-------------;1;FIC: beletrie
