id;left;kwic;right;VNP?;doc.txtype_group
232;"Jak/jak/Db------------- napsal/napsat/VpMS----R-AAP-- sobotní/sobotní/AAMS1----1A---- The/The/F%------------- Independent/Independent/F%------------- ,/,/Z:------------- „/""/Z:------------- mnoho/mnoho/Ca--1---------- kyberexpertů/kyberexpert/NNMP2-----A----";chová/chovat/VB-S---3P-AAI-- podezření/podezření/NNNS4-----A----;,/,/Z:------------- že/že/J,------------- útoky/útok/NNIP1-----A---- hackerů/hacker/NNMP2-----A---- z/z/RR--2---------- Číny/Čína/NNFS2-----A---- jsou/být/VB-P---3P-AAI-- tak/tak/Db------------- sofistikované/sofistikovaný/AAIP1----1A---- ,/,/Z:------------- že/že/J,------------- zapojení/zapojení/NNNS1-----A---- oficiálních/oficiální/AANP2----1A---- míst/místo/NNNP2-----A---- je/být/VB-S---3P-AAI-- pravděpodobné/pravděpodobný/AANS1----1A---- ././Z:-------------;1;NMG: publicistika
233;Vědoma/vědomý/ACFS------A---- si/se/P7--3---------- této/tento/PDFS2---------- situace/situace/NNFS2-----A---- ,/,/Z:-------------;chová/chovat/VB-S---3P-AAI-- se/se/P7--4---------- tak/tak/Db------------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI-- ,/,/Z:------------- a/a/J^------------- pan/pán/NNMS1-----A---- Lukáš/Lukáš/NNMS1-----A---- Herold/Herold/NNMS1-----A---- už/už/Db------------- jen/jen/Db------------- deklamuje/deklamovat/VB-S---3P-AAI-- svá/svůj/P8NP4---------1 podezření/podezření/NNNP4-----A----;"podle/podle/RR--2---------- známého/známý/AANS2----1A---- hesla/heslo/NNNS2-----A---- ""/""/Z:------------- Podle/podle/RR--2---------- sebe/se/P6--2---------- soudím/soudit/VB-S---1P-AAI-- tebe/ty/PP-S4--2------- ""/""/Z:------------- ././Z:-------------";0;NMG: publicistika
234;Stát/stát/NNIS1-----A---- funguje/fungovat/VB-S---3P-AAI-- v/v/RR--6---------- dané/daný/AAFS6----1A---- normě/norma/NNFS6-----A---- dál/dál/Db------------- a/a/J^-------------;chovám/chovat/VB-S---1P-AAI-- podezření/podezření/NNNS4-----A----;,/,/Z:------------- že/že/J,------------- kdyby/kdyby|být/J,-------------|Vc----------I-- se/se/P7--4---------- politické/politický/AAFP1----1A---- prázdniny/prázdniny/NNFP1-----A---- nějak/nějak/Db------------- nenápadně/nápadně/Dg-------1N---- prodloužily/prodloužit/VpFP----R-AAP-- ,/,/Z:------------- ani/ani/J^------------- by/být/Vc----------I-- si/se/P7--3---------- toho/ten/PDNS2---------- nikdo/nikdo/PWM-1---------- moc/moc/Db------------- nevšímal/všímat/VpMS----R-NAI-- :/:/Z:------------- snad/snad/TT------------- kromě/kromě/RR--2---------- té/ten/PDFS2---------- valné/valný/AAFS2----1A---- části/část/NNFS2-----A---- žurnalistů/žurnalista/NNMP2-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- by/být/Vc----------I-- nemohli/moci/VpMP----R-NAI-- chodit/chodit/Vf--------A-I-- na/na/RR--4---------- tiskové/tiskový/AAFP4----1A---- konference/konference/NNFP4-----A---- a/a/J^------------- radit/radit/Vf--------A-I-- ,/,/Z:------------- kdo/kdo/PKM-1---------- by/být/Vc----------I-- měl/mít/VpMS----R-AAI-- neprodleně/neprodleně/Dg-------1A---- (/(/Z:------------- nejraději/rád/Dg-------3A---- už/už/Db------------- včera/včera/Db------------- )/)/Z:------------- odstoupit/odstoupit/Vf--------A-P-- ././Z:-------------;1;NMG: publicistika
235;Gabby/Gabby/NNFS1-----A----;chovala/chovat/VpFS----R-AAI-- podezření/podezření/NNNS4-----A----;,/,/Z:------------- že/že/J,------------- s/s/RR--7---------- ní/on/P5FS7--3------- nic/nic/PW--4---------- nenadělají/nadělat/VB-P---3P-NAP-- ././Z:-------------;1;FIC: beletrie
236;Oba/oba/ClMP1----------;chovají/chovat/VB-P---3P-AAI-- podezření/podezření/NNNS4-----A----;,/,/Z:------------- že/že/J,------------- výprask/výprask/NNIS1-----A---- ,/,/Z:------------- který/který/P4IS1---------- jim/oni/PPMP3--3------- byl/být/VpIS----R-AAI-- uštědřen/uštědřit/VsIS------APP-- ,/,/Z:------------- byl/být/VpIS----R-AAI-- jakousi/jakýsi/PZFS7---------- formou/forma/NNFS7-----A---- odplaty/odplata/NNFS2-----A---- či/či/J^------------- varováním/varování/NNNS7-----A---- ze/z/RV--2---------- strany/strana/NNFS2-----A---- živlů/živel/NNIP2-----A---- z/z/RR--2---------- obnovené/obnovený/AAFS2----1A---- tajné/tajný/AAFS2----1A---- policie/policie/NNFS2-----A---- ././Z:-------------;1;NMG: publicistika
237;Znamená/znamenat/VB-S---3P-AAI-- to/ten/PDNS1----------;chovat/chovat/Vf--------A-I-- se/se/P7--4---------- tak/tak/Db------------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- člověk/člověk/NNMS1-----A---- nejen/nejen/Db------------- nedopouštěl/dopouštět/VpMS----R-NAI-- střetu/střet/NNIS2-----A---- zájmů/zájem/NNIP2-----A---- ,/,/Z:------------- ale/ale/J^------------- ani/ani/J^------------- nezavdával/zavdávat/VpMS----R-NAI-- podezření/podezření/NNNS4-----A----;././Z:-------------;0;NMG: publicistika
238;Řada/řada/NNFS1-----A---- z/z/RR--2---------- nich/oni/P5FP2--3------- už/už/Db------------- dlouho/dlouho/Dg-------1A----;chovala/chovat/VpFS----R-AAI-- podezření/podezření/NNNS4-----A----;,/,/Z:------------- že/že/J,------------- vlády/vláda/NNFP1-----A---- využívají/využívat/VB-P---3P-AAI-- internet/internet/NNIS4-----A---- nejen/nejen/Db------------- k/k/RR--3---------- tomu/ten/PDNS3---------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- měly/mít/VpFP----R-AAI-- přehled/přehled/NNIS4-----A---- o/o/RR--6---------- konkrétních/konkrétní/AAFP6----1A---- osobách/osoba/NNFP6-----A---- ,/,/Z:------------- ale/ale/J^------------- také/také/Db------------- aby/aby|být/J,-------------|Vc----------I-- špehovaly/špehovat/VpFP----R-AAI-- celé/celý/AAFP4----1A---- populace/populace/NNFP4-----A---- ././Z:-------------;1;NMG: publicistika
239;Vojenská/vojenský/AAFS1----1A---- policie/policie/NNFS1-----A----;chová/chovat/VB-S---3P-AAI-- podezření/podezření/NNNS4-----A----;,/,/Z:------------- že/že/J,------------- masakr/masakr/NNIS4-----A---- má/mít/VB-S---3P-AAI-- na/na/RR--6---------- svědomí/svědomí/NNNS6-----A---- voják/voják/NNMS1-----A---- ,/,/Z:------------- který/který/P4MS1---------- patřil/patřit/VpMS----R-AAI-- k/k/RR--3---------- ostraze/ostraha/NNFS3-----A---- vlaku/vlak/NNIS2-----A---- a/a/J^------------- nyní/nyní/Db------------- je/být/VB-S---3P-AAI-- nezvěstný/nezvěstný/AAMS1----1A---- ././Z:-------------;1;NMG: publicistika
240;Na/na/RR--4---------- rozdíl/rozdíl/NNIS4-----A---- například/například/TT------------- od/od/RR--2---------- Francie/Francie/NNFS2-----A---- ,/,/Z:------------- Německa/Německo/NNNS2-----A---- či/či/J^------------- Itálie/Itálie/NNFS2-----A---- se/se/P7--4---------- Češi/Čech/NNMP1-----A----;chovají/chovat/VB-P---3P-AAI-- konstruktivněji/konstruktivně/Dg-------2A---- a/a/J^------------- jejich/jejich/PSIP1-P3------- kroky/krok/NNIP1-----A---- nevzbuzují/vzbuzovat/VB-P---3P-NAI-- podezření/podezření/NNNS4-----A----;././Z:-------------;0;NMG: publicistika
241;"""/""/Z:------------- Už/už/Db------------- bys/být/Vc-S---2----I-- měl/mít/VpMS----R-AAI-- vědět/vědět/Vf--------A-I-- ,/,/Z:------------- Wesi/Wes/NNMS5-----A---- ,/,/Z:------------- že/že/J,------------- čím/co/PQ--7---------- se/se/P7--4----------";chováš/chovat/VB-S---2P-AAI-- nevinněji/nevinně/Dg-------2A---- ,/,/Z:------------- tím/ten/PDNS7---------- větší/velký/AANS4----2A---- podezření/podezření/NNNS4-----A----;ve/v/RV--6---------- mně/já/PP-S6--1------- vzbudíš/vzbudit/VB-S---2P-AAP-- ././Z:-------------;0;FIC: beletrie
