id;left;kwic;right
"11";"Ten/ten/PDIS1---------- vyvrací/vyvracet/VB-S---3P-AAI--";"podezření/podezření/NNNS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- na/na/RR--6---------- svých/svůj/P8FP6---------- schůzích/schůze/NNFP6-----A---- zastupitelstvo/zastupitelstvo/NNNS1-----A---- chovalo/chovat/VpNS----R-AAI--";"protizákonně/protizákonně/Dg-------1A---- ././Z:-------------"
"12";"Nimrodi/nimrod/NNMP1-----A---1 pojali/pojmout/VpMP----R-AAP--";"podezření/podezření/NNNS4-----A---- ,/,/Z:------------- že/že/J,------------- jde/jít/VB-S---3P-AAI-- o/o/RR--4---------- jakési/jakýsi/PZNS4---------- partyzánské/partyzánský/AANS4----1A---- cvičení/cvičení/NNNS4-----A---- ,/,/Z:------------- a/a/J^------------- poté/poté/Db------------- ,/,/Z:------------- co/co/Db------------- je/oni/PPMP4--3------- komando/komando/NNNS1-----A---- zvětřilo/zvětřit/VpNS----R-AAP-- a/a/J^------------- začalo/začít/VpNS----R-AAP-- se/se/P7--4---------- chovat/chovat/Vf--------A-I--";"výhrůžně/výhrůžně/Dg-------1A---- ,/,/Z:------------- se/se/P7--4---------- dali/dát/VpMP----R-AAP-- na/na/RR--4---------- rychlý/rychlý/AAIS4----1A---- ústup/ústup/NNIS4-----A---- do/do/RR--2---------- nejbližší/blízký/AAFS2----3A---- osady/osada/NNFS2-----A---- Taneatua/Taneatua/X@------------- ././Z:-------------"
"13";"Na/na/RR--4---------- závěr/závěr/NNIS4-----A---- Petr/Petr/NNMS1-----A---- Majer/Majer/NNMS1-----A---- radí/radit/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- občané/občan/NNMP1-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- mají/mít/VB-P---3P-AAI--";"podezření/podezření/NNNS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- majitel/majitel/NNMS1-----A---- ke/k/RV--3---------- zvířatům/zvíře/NNNP3-----A---- nechová/chovat/VB-S---3P-NAI--";",/,/Z:------------- jak/jak/Db------------- má/mít/VB-S---3P-AAI-- ,/,/Z:------------- by/být/Vc----------I-- měli/mít/VpMP----R-AAI-- podat/podat/Vf--------A-P-- neprodleně/neprodleně/Dg-------1A---- a/a/J^------------- písemně/písemně/Dg-------1A---- podnět/podnět/NNIS4-----A---- místně/místně/Dg-------1A---- příslušné/příslušný/AAFS3----1A---- krajské/krajský/AAFS3----1A---- veterinární/veterinární/AAFS3----1A---- správě/správa/NNFS3-----A---- nebo/nebo/J^------------- na/na/RR--4---------- obecní/obecní/AAIS4----1A---- úřad/úřad/NNIS4-----A---- či/či/J^------------- dalším/další/AAFP3----1A---- institucím/instituce/NNFP3-----A---- ././Z:-------------"
"14";"Prodával/prodávat/VpIS----R-AAI-- se/se/P7--4---------- perník/perník/NNIS1-----A---- a/a/J^------------- bižuterie/bižuterie/NNFS1-----A---- ,/,/Z:------------- jakmile/jakmile/J,------------- však/však/J^------------- mělo/mít/VpNS----R-AAI-- jít/jít/Vf--------A-I-- o/o/RR--4---------- vážný/vážný/AAIS4----1A---- kumšt/kumšt/NNIS4-----A---- ,/,/Z:------------- režim/režim/NNIS1-----A---- měl/mít/VpIS----R-AAI-- hned/hned/Db-------------";"podezření/podezření/NNNS4-----A---- z/z/RR--2---------- ideologické/ideologický/AAFS2----1A---- diverze/diverze/NNFS2-----A---- a/a/J^------------- choval/chovat/VpIS----R-AAI--";"se/se/P7--4---------- zásadně/zásadně/Dg-------1A---- odmítavě/odmítavě/Dg-------1A---- ,/,/Z:------------- ""/""/Z:------------- vypráví/vyprávět/VB-S---3P-AAI-- Petera/Peter/NNMS4-----A---- ,/,/Z:------------- jehož/jehož/P1IS1-S3------- Šporkův/Šporkův/AUIS1M--------- Kuks/Kuks/NNIS1-----A---- přitahoval/přitahovat/VpIS----R-AAI-- od/od/RR--2---------- dětství/dětství/NNNS2-----A---- ././Z:-------------"
"15";"Ten/ten/PDMS1---------- dobrý/dobrý/AAMS1----1A---- strážmistr/strážmistr/NNMS1-----A---- nepojal/pojmout/VpMS----R-NAP-- zatím/zatím/Db------------- žádné/žádný/PWNS4----------";"podezření/podezření/NNNS4-----A---- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- snad/snad/TT------------- v/v/RR--6---------- Tyrasovi/Tyras/NNMS6-----A---1 mohl/moci/VpMS----R-AAI-- vězet/vězet/Vf--------A-I-- ďábel/ďábel/NNMS1-----A---- ,/,/Z:------------- považoval/považovat/VpMS----R-AAI-- ho/on/PHMS4--3------- jen/jen/Db------------- za/za/RR--4---------- výjimečně/výjimečně/Dg-------1A---- vzpurné/vzpurný/AANS4----1A---- psisko/psisko/NNNS4-----A---- ,/,/Z:------------- jaká/jaký/P4NP1---------- se/se/P7--4---------- někdy/někdy/Db------------- vyskytují/vyskytovat/VB-P---3P-AAI-- –/-/Z:------------- bylo/být/VpNS----R-AAI-- mu/on/PHMS3--3------- sice/sice/J^------------- trochu/trochu/Db------------- nápadné/nápadný/AANS1----1A---- ,/,/Z:------------- jak/jak/Db------------- zvláštně/zvláštně/Dg-------1A---- se/se/P7--4---------- k/k/RR--3---------- němu/on/P5MS3--3------- ostatní/ostatní/AAMP1----1A---- psi/pes/NNMP1-----A---- ,/,/Z:------------- které/který/P4MP4---------- cestou/cesta/NNFS7-----A---- ve/v/RV--6---------- vesnicích/vesnice/NNFP6-----A---- potkali/potkat/VpMP----R-AAP-- ,/,/Z:------------- chovají/chovat/VB-P---3P-AAI--";",/,/Z:------------- ale/ale/J^------------- příčinu/příčina/NNFS4-----A---- toho/ten/PDNS2---------- netušil/tušit/VpMS----R-NAI-- ;/;/Z:------------- neboť/neboť/J^------------- jak/jak/Db------------- mohl/moci/VpMS----R-AAI-- vědět/vědět/Vf--------A-I-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- psi/pes/NNMP1-----A---- v/v/RR--6---------- Kuřivodech/Kuřívody/NNIP6-----A---- a/a/J^------------- všude/všude/Db------------- jinde/jinde/Db------------- nedali/dát/VpMP----R-NAP-- ,/,/Z:------------- na/na/RR--4---------- rozdíl/rozdíl/NNIS4-----A---- od/od/RR--2---------- lidí/člověk/NNMP2-----A---- ,/,/Z:------------- panem/pán/NNMS7-----A---- čertem/čert/NNMS7-----A---- Pospíšilem/Pospíšil/NNMS7-----A---- oblafnout/oblafnout/Vf--------A-P-- ././Z:-------------"
"16";"Jindy/jindy/Db------------- však/však/J^------------- starý/starý/AAMS1----1A---- člověk/člověk/NNMS1-----A---- tolik/tolik/Db------------- usiluje/usilovat/VB-S---3P-AAI-- stát/stát/NNIS1-----A---- se/s/RV--7---------- středem/střed/NNIS7-----A---- pozornosti/pozornost/NNFS2-----A---- ,/,/Z:------------- až/až/J,------------- máme/mít/VB-P---1P-AAI--";"podezření/podezření/NNNS4-----A---- ,/,/Z:------------- že/že/J,------------- mladším/mladý/AAMS7----2A---- jejich/jejich/PSIS4-P3------- vlastní/vlastní/AAIS4----1A---- život/život/NNIS4-----A---- nepřeje/přát/VB-S---3P-NAI-- nebo/nebo/J^------------- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";"tak/tak/Db------------- egocentricky/egocentricky/Dg-------1A---- ,/,/Z:------------- že/že/J,------------- ho/on/PHMS4--3------- fakticky/fakticky/Dg-------1A---- popírá/popírat/VB-S---3P-AAI-- ././Z:-------------"
"17";"Zkrátka/zkrátka/TT------------- ,/,/Z:------------- soudruh/soudruh/NNMS1-----A---- politruk/politruk/NNMS1-----A---- měl/mít/VpMS----R-AAI-- podezření/podezření/NNNS4-----A---- -/-/Z:------------- a/a/J^------------- četař/četař/NNMS1-----A---- Pankůrek/Pankůrek/NNMS1-----A---- ,/,/Z:------------- který/který/P4MS1---------- zbyl/zbýt/VpMS----R-AAP-- nakonec/nakonec/TT------------- jediný/jediný/AAMS1----1A---- ze/z/RV--2---------- všech/všechen/PLMP2---------- původně/původně/Dg-------1A---- četných/četný/AAMP2----1A---- odpůrců/odpůrce/NNMP2-----A---- Bivoje/bivoj/NNMS2-----A---- Balíka/Balík/NNMS2-----A---- ,/,/Z:------------- to/ten/PDNS4----------";"podezření/podezření/NNNS4-----A---- svými/svůj/P8IP7---------- výroky/výrok/NNIP7-----A---- stále/stále/Dg-------1A---- posiloval/posilovat/VpMS----R-AAI-- -/-/Z:------------- že/že/J,------------- tento/tento/PDMS1---------- soudruh/soudruh/NNMS1-----A---- není/být/VB-S---3P-NAI-- upřímným/upřímný/AAMS7----1A---- a/a/J^------------- dobrým/dobrý/AAMS7----1A---- soudruhem/soudruh/NNMS7-----A---- a/a/J^------------- zda/zda/J,------------- by/být/Vc----------I-- snad/snad/TT------------- nebylo/být/VpNS----R-NAI-- dobře/dobře/Dg-------1A---- zpravit/zpravit/Vf--------A-P-- o/o/RR--6---------- tomto/tento/PDNS6---------- pozorování/pozorování/NNNS6-----A---- soudruha/soudruh/NNMS4-----A---- politického/politický/AAMS4----1A---- pracovníka/pracovník/NNMS4-----A---- jeho/jeho/PSIS2-S3------- útvaru/útvar/NNIS2-----A---- a/a/J^------------- vyzvat/vyzvat/Vf--------A-P-- jej/on/PPMS4--3------2 ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- si/se/P7--3---------- soudruha/soudruh/NNMS2-----A---- Pankůrka/Pankůrek/NNMS2-----A---- pozorněji/pozorně/Dg-------2A---- všímal/všímat/VpMS----R-AAI-- ,/,/Z:------------- a/a/J^------------- to/to/TT------------- nejen/nejen/Db------------- u/u/RR--2---------- výcviku/výcvik/NNIS2-----A---- ,/,/Z:------------- ale/ale/J^------------- také/také/Db------------- jak/jak/Db------------- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";"po/po/RR--6---------- službě/služba/NNFS6-----A---- ,/,/Z:------------- na/na/RR--6---------- vycházkách/vycházka/NNFP6-----A---- ,/,/Z:------------- s/s/RR--7---------- kým/kdo/PKM-7---------- se/se/P7--4---------- stýká/stýkat/VB-S---3P-AAI-- a/a/J^------------- podobně/podobně/Dg-------1A---- ././Z:-------------"
"18";"Ta/ten/PDFS1---------- by/být/Vc----------I-- byla/být/VpFS----R-AAI-- okamžitě/okamžitě/Dg-------1A---- mimo/mimo/RR--4----------";"podezření/podezření/NNNS4-----A---- ,/,/Z:------------- protože/protože/J,------------- se/se/P7--4---------- o/o/RR--6---------- ní/on/P5FS6--3------- ví/vědět/VB-S---3P-AAI-- ,/,/Z:------------- jak/jak/J,------------- podivně/podivně/Dg-------1A---- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";",/,/Z:------------- a/a/J^------------- hotelový/hotelový/AAIS1----1A---- personál/personál/NNIS1-----A---- je/být/VB-S---3P-AAI-- zvyklý/zvyklý/AAIS1----1A---- na/na/RR--4---------- to/ten/PDNS4---------- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- tam/tam/Db------------- občas/občas/Db------------- v/v/RR--6---------- tom/ten/PDNS6---------- oblečení/oblečení/NNNS6-----A---- a/a/J^------------- s/s/RR--7---------- tím/ten/PDIS7---------- kufříkem/kufřík/NNIS7-----A---- objevuje/objevovat/VB-S---3P-AAI-- ././Z:------------- ""/""/Z:-------------"
"19";"Horší/špatný/AANS1----2A---- je/být/VB-S---3P-AAI-- to/ten/PDNS1---------- s/s/RR--7---------- dalším/další/AANS7----1A---- obviněním/obvinění/NNNS7-----A---- ,/,/Z:------------- podle/podle/RR--2---------- nějž/jenž/P9NS2---------1 ""/""/Z:------------- zmíněný/zmíněný/AAMS1----1A---- Krohnemann/Krohnemann/NNMS1-----A---- ,/,/Z:------------- i/i/J^------------- když/když/J,------------- již/již/Db------------- Jeho/jeho/PSFS1-S3------- Knížecí/knížecí/AAFS1----1A---- Jasnost/jasnost/NNFS1-----A----";"podezření/podezření/NNNS4-----A---- chovala/chovat/VpFS----R-AAI--";",/,/Z:------------- poslal/poslat/VpMS----R-AAP-- jí/on/PPFS3--3------- při/při/RR--6---------- své/svůj/P8FS6---------1 poslední/poslední/AAFS6----1A---- dodávce/dodávka/NNFS6-----A---- falešné/falešný/AANS4----1A---- zlato/zlato/NNNS4-----A---- a/a/J^------------- stříbro/stříbro/NNNS4-----A---- .../.../Z:------------- ""/""/Z:-------------"
"20";"Pokud/pokud/J,------------- to/ten/PDNS1---------- ze/z/RV--2---------- strany/strana/NNFS2-----A---- Kalouska/Kalousek/NNMS2-----A---- a/a/J^------------- Klause/Klaus/NNMS2-----A---- neplatí/platit/VB-S---3P-NAI-- vůči/vůči/RR--3---------- řadovým/řadový/AAMP3----1A---- občanům/občan/NNMP3-----A---- ,/,/Z:------------- tak/tak/J^------------- nevidím/vidět/VB-S---1P-NAI-- důvod/důvod/NNIS4-----A---- ,/,/Z:------------- proč/proč/Db------------- bych/být/Vc-S---1----I-- se/se/P7--4---------- k/k/RR--3---------- vyslovení/vyslovení/NNNS3-----A---- názoru/názor/NNIS2-----A---- na/na/RR--4----------";"podezření/podezření/NNNS4-----A---- vůči/vůči/RR--3---------- nim/oni/P5MP3--3------- neměl/mít/VpMS----R-NAI-- chovat/chovat/Vf--------A-I--";"stejně/stejně/Dg-------1A---- jako/jako/J,------------- oni/oni/PPMP1--3------- ././Z:-------------"
