id;left;kwic;right
"1";"A/a/J^------------- ty/ty/PP-S1--2------- ,/,/Z:------------- má/můj/PSFS5-S1------1 nejdražší/drahý/AAFS5----3A---- dcero/dcera/NNFS5-----A---- ,/,/Z:------------- dobře/dobře/Dg-------1A---- víš/vědět/VB-S---2P-AAI-- ,/,/Z:------------- ačkoli/ačkoli/J,------------- jsi/být/VB-S---2P-AAI-- to/ten/PDNS4---------- pochopila/pochopit/VpFS----R-AAP-- dost/dost/Dg-------1A---- pozdě/pozdě/Dg-------1A---- ,/,/Z:------------- jaké/jaký/P4IP4----------";"pocity/pocit/NNIP4-----A---- a/a/J^------------- záměry/záměr/NNIP4-----A---- ve/v/RV--6---------- svém/svůj/P8NS6---------- srdci/srdce/NNNS6-----A---- choval/chovat/VpMS----R-AAI--";"a/a/J^------------- chová/chovat/VB-S---3P-AAI-- tento/tento/PDMS1---------- božský/božský/AAMS1----1A---- Mistr/mistr/NNMS1-----A---- vůči/vůči/RR--3---------- Bohu/bůh/NNMS3-----A---- a/a/J^------------- vůči/vůči/RR--3---------- lidstvu/lidstvo/NNNS3-----A---- ././Z:-------------"
"2";"Jsem/být/VB-S---1P-AAI-- ráda/rád/ACFS------A---- ,/,/Z:------------- že/že/J,------------- už/už/Db------------- se/se/P7--4---------- díky/díky/RR--3---------- mně/já/PP-S3--1------- nebojí/bát/VB-S---3P-NAI-- života/život/NNIS2-----A---- „/""/Z:------------- tam/tam/Db------------- venku/venku/Db------------- “/""/Z:------------- ,/,/Z:------------- nemá/mít/VB-S---3P-NAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- působí/působit/VB-S---3P-AAI-- trapně/trapně/Dg-------1A---- a/a/J^------------- neumí/umět/VB-S---3P-NAI-- se/se/P7--4---------- mimo/mimo/RR--4---------- zdi/zeď/NNFP4-----A---- domova/domov/NNIS2-----A---- chovat/chovat/Vf--------A-I--";"././Z:-------------"
"3";"Po/po/RR--6---------- přečtení/přečtení/NNNS6-----A---- některých/některý/PZIP2---------- názorů/názor/NNIP2-----A---- a/a/J^------------- článků/článek/NNIP2-----A---- k/k/RR--3---------- dané/daný/AAFS3----1A---- situaci/situace/NNFS3-----A---- mám/mít/VB-S---1P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- chováme/chovat/VB-P---1P-AAI--";"spíše/spíš/TT------------- jako/jako/J,------------- hyeny/hyena/NNFP1-----A---- než/než/J,------------- lidé/člověk/NNMP1-----A---- ././Z:-------------"
"4";"V/v/RR--4---------- tu/ten/PDFS4---------- chvíli/chvíle/NNFS4-----A---- měla/mít/VpFS----R-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- už/už/Db------------- nemusí/muset/VB-S---3P-NAI-- přetvařovat/přetvařovat/Vf--------A-I-- ,/,/Z:------------- a/a/J^------------- začala/začít/VpFS----R-AAP-- se/se/P7--4---------- zase/zase/Db------------- chovat/chovat/Vf--------A-I--";"normálně/normálně/Dg-------1A---- ././Z:-------------"
"5";"""/""/Z:------------- Mnozí/mnohý/AAMP1----1A---- páni/pán/NNMP1-----A---1 kolegové/kolega/NNMP1-----A---- ve/v/RV--6---------- své/svůj/P8FS6---------1 mužské/mužský/AAFS6----1A---- ješitnosti/ješitnost/NNFS6-----A---- dokonce/dokonce/TT------------- dávají/dávat/VB-P---3P-AAI-- na/na/RR--4---------- odiv/odiv/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- tu/tu/Db------------- a/a/J^------------- tam/tam/Db------------- uloví/ulovit/VB-P---3P-AAP-- sestřičku/sestřička/NNFS4-----A---- ,/,/Z:------------- ""/""/Z:------------- říká/říkat/VB-S---3P-AAI-- pražská/pražský/AAFS1----1A---- interní/interní/AAFS1----1A---- lékařka/lékařka/NNFS1-----A---- Lenka/Lenka/NNFS1-----A---- Elznicová/Elznicová/NNFS1-----A---- ,/,/Z:------------- která/který/P4FS1---------- má/mít/VB-S---3P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- nejvýbojněji/výbojně/Dg-------3A---- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI--";"chirurgové/chirurg/NNMP1-----A---- :/:/Z:------------- ""/""/Z:------------- Při/při/RR--6---------- operačních/operační/AAIP6----1A---- výkonech/výkon/NNIP6-----A---- musí/muset/VB-P---3P-AAI-1 pracovat/pracovat/Vf--------A-I-- se/s/RV--7---------- stoprocentním/stoprocentní/AANS7----1A---- úsilím/úsilí/NNNS7-----A---- ,/,/Z:------------- a/a/J^------------- tak/tak/J^------------- i/i/J^------------- své/svůj/P8NS4---------1 odreagování/odreagování/NNNS4-----A---- prožívají/prožívat/VB-P---3P-AAI-- na/na/RR--4---------- sto/sto/CzNS4---------- procent/procento/NNNP2-----A---- ././Z:------------- ""/""/Z:-------------"
"6";"Stále/stále/Dg-------1A---- jsem/být/VB-S---1P-AAI-- měla/mít/VpFS----R-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- k/k/RR--3---------- nám/my/PP-P3--1------- chová/chovat/VB-S---3P-AAI--";"zbytečně/zbytečně/Dg-------1A---- chladně/chladně/Dg-------1A---- ././Z:-------------"
"7";"Měl/mít/VpMS----R-AAI-- sem/sem/Db------------- s/s/RR--7---------- tou/ten/PDFS7---------- holkou/holka/NNFS7-----A----";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- jí/on/PPFS3--3------- můžu/moci/VB-S---1P-AAI-- věřit/věřit/Vf--------A-I-- ,/,/Z:------------- ačkoliv/ačkoli/J,------------- to/ten/PDNS1---------- byla/být/VpFS----R-AAI-- taková/takový/PDFS1---------- zřejmě/zřejmě/TT------------- stoprocentní/stoprocentní/AAFS1----1A---- nacistka/nacistka/NNFS1-----A---- ,/,/Z:------------- že/že/J,------------- i/i/J^------------- dyž/když/J,------------- všem/všechen/PLFP3---------- těm/ten/PDFP3---------- blbostem/blbost/NNFP3-----A---- věří/věřit/VB-S---3P-AAI-- ,/,/Z:------------- vůči/vůči/RR--3---------- mně/já/PP-S3--1------- se/se/P7--4---------- podle/podle/RR--2---------- nich/oni/P5FP2--3------- chovat/chovat/Vf--------A-I--";"nebude/být/VB-S---3F-NAI-- ././Z:-------------"
"8";"Měla/mít/VpFS----R-AAI-- jsem/být/VB-S---1P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- k/k/RR--3---------- Helence/Helenka/NNFS3-----A---- chová/chovat/VB-S---3P-AAI--";"jako/jako/J,------------- ke/k/RV--3---------- svojí/svůj/P8FS3---------- zaměstnankyni/zaměstnankyně/NNFS3-----A---- ,/,/Z:------------- které/který/P4FS3---------- „/""/Z:------------- jen/jen/Db------------- “/""/Z:------------- svěřuje/svěřovat/VB-S---3P-AAI-- syna/syn/NNMS4-----A---- ,/,/Z:------------- zatímco/zatímco/J,------------- musí/muset/VB-S---3P-AAI-- být/být/Vf--------A-I-- v/v/RR--6---------- práci/práce/NNFS6-----A---- ././Z:-------------"
"9";"Helena/Helena/NNFS1-----A---- měla/mít/VpFS----R-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- udělala/udělat/VpFS----R-AAP-- dobře/dobře/Dg-------1A---- ,/,/Z:------------- když/když/J,------------- se/se/P7--4---------- tak/tak/Db------------- držela/držet/VpFS----R-AAI-- po/po/RR--6---------- těch/ten/PDIP6---------- šest/šest/Cn-S4---------- měsíců/měsíc/NNIP2-----A---- ,/,/Z:------------- co/co/J,------------- dovolila/dovolit/VpFS----R-AAP-- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- všechno/všechen/PLNS1---------- pokračovalo/pokračovat/VpNS----R-AAI-- ;/;/Z:------------- domnívala/domnívat/VpFS----R-AAI-- se/se/P7--4---------- ,/,/Z:------------- že/že/J,------------- teď/teď/Db------------- ,/,/Z:------------- když/když/J,------------- už/už/Db------------- je/být/VB-S---3P-AAI-- po/po/RR--6---------- všem/všechen/PLNS6---------- ,/,/Z:------------- se/se/P7--4---------- budou/být/VB-P---3F-AAI-- všichni/všechen/PLMP1---------- chovat/chovat/Vf--------A-I--";"patřičně/patřičně/Dg-------1A---- ././Z:-------------"
"10";"Největší/velký/AAIP1----3A---- rozdíly/rozdíl/NNIP1-----A---- jsou/být/VB-P---3P-AAI-- viditelné/viditelný/AAIP1----1A---- ve/v/RV--6---------- vnímání/vnímání/NNNS6-----A---- vrcholového/vrcholový/AANS2----1A---- vedení/vedení/NNNS2-----A---- -/-/Z:------------- v/v/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- jak/jak/Db------------- přistupuje/přistupovat/VB-S---3P-AAI-- k/k/RR--3---------- lidem/člověk/NNMP3-----A---- a/a/J^------------- jak/jak/Db------------- řídí/řídit/VB-P---3P-AAI-- firmu/firma/NNFS4-----A---- ././Z0------------- 71/71/C=------------- %/%/Z:------------- zaměstnanců/zaměstnanec/NNMP2-----A---- pracujících/pracující/AGMP2-----A---- u/u/RR--2---------- těch/ten/PDMP2---------- nejlepších/dobrý/AAMP2----3A---- má/mít/VB-S---3P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- k/k/RR--3---------- nim/oni/P5MP3--3------- vrcholové/vrcholový/AANS1----1A---- vedení/vedení/NNNS1-----A---- chová/chovat/VB-S---3P-AAI--";"jako/jako/J,------------- k/k/RR--3---------- tomu/ten/PDNS3---------- nejcennějšímu/cenný/AANS3----3A---- ,/,/Z:------------- co/co/PQ--4---------- firma/firma/NNFS1-----A---- má/mít/VB-S---3P-AAI-- (/(/Z:------------- vs/vs/BR------------- ././Z0------------- 31/31/C=------------- %/%/Z:------------- u/u/RR--2---------- ostatních/ostatní/AAMP2----1A---- )/)/Z:------------- ././Z:-------------"
"11";"Mnoho/mnoho/Ca--1---------- lidí/člověk/NNMP2-----A---- má/mít/VB-S---3P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- jsme/být/VB-P---1P-AAI-- se/se/P7--4---------- dříve/brzy/Dg-------2A---- k/k/RR--3---------- sobě/se/P6--3---------- chovali/chovat/VpMP----R-AAI--";"lépe/dobře/Dg-------2A---- ././Z:-------------"
"12";"„/""/Z:------------- Mám/mít/VB-S---1P-AAI-- takový/takový/PDIS4----------";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- nás/my/PP-P4--1------- tu/tu/Db------------- Němci/Němec/NNMP1-----A---- neradi/rád/ACMP------N---- vidí/vidět/VB-P---3P-AAI-- ,/,/Z:------------- ale/ale/J^------------- musím/muset/VB-S---1P-AAI-- uznat/uznat/Vf--------A-P-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- vždy/vždy/Db------------- chovají/chovat/VB-P---3P-AAI--";"velmi/velmi/Db------------- uctivě/uctivě/Dg-------1A---- a/a/J^------------- korektně/korektně/Dg-------1A---- ././Z:-------------"
"13";"Tím/ten/PDNS7---------- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- zájmy/zájem/NNIP1-----A---- staví/stavět/VB-P---3P-AAI-1 na/na/RR--4---------- peníze/peníze/NNIP4-----A---- a/a/J^------------- nakolik/nakolik/Db------------- majetek/majetek/NNIS1-----A---- spočívá/spočívat/VB-S---3P-AAI-- v/v/RR--6---------- penězích/peníze/NNIP6-----A---- ,/,/Z:------------- musí/muset/VB-S---3P-AAI-- jednotlivec/jednotlivec/NNMS1-----A---- získat/získat/Vf--------A-P-- tendenci/tendence/NNFS4-----A---- a/a/J^-------------";"pocit/pocit/NNIS4-----A---- samostatnějšího/samostatný/AAIS2----2A---- významu/význam/NNIS2-----A---- vůči/vůči/RR--3---------- sociálnímu/sociální/AAIS3----1A---- celku/celek/NNIS3-----A---- ,/,/Z:------------- chová/chovat/VB-S---3P-AAI--";"se/se/P7--4---------- k/k/RR--3---------- němu/on/P5IS3--3------- jako/jako/J,------------- moc/moc/NNFS1-----A---- k/k/RR--3---------- moci/moc/NNFS3-----A---- ,/,/Z:------------- protože/protože/J,------------- má/mít/VB-S---3P-AAI-- svobodu/svoboda/NNFS4-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- své/svůj/P8IP4---------1 obchodní/obchodní/AAIP4----1A---- vztahy/vztah/NNIP4-----A---- a/a/J^------------- kooperace/kooperace/NNFP4-----A---- hledal/hledat/VpMS----R-AAI-- všude/všude/Db------------- ,/,/Z:------------- kde/kde/Db------------- chce/chtít/VB-S---3P-AAI-- ././Z:-------------"
"14";"Byla/být/VpFS----R-AAI-- bych/být/Vc-S---1----I-- měla/mít/VpFS----R-AAI-- stejný/stejný/AAIS4----1A----";"pocit/pocit/NNIS4-----A---- a/a/J^------------- byla/být/VpFS----R-AAI-- bych/být/Vc-S---1----I-- se/se/P7--4---------- taky/také/Db------------- ke/k/RV--3---------- staré/starý/AAFS3----1A---- dámě/dáma/NNFS3-----A---- chovala/chovat/VpFS----R-AAI--";"vlídně/vlídně/Dg-------1A---- a/a/J^------------- povýšeně/povýšeně/Dg-------1A---- !/!/Z:-------------"
"15";"Mrzáci/mrzák/NNMP1-----A---- nás/my/PP-P4--1------- vždycky/vždy/Db------------- odpuzují/odpuzovat/VB-P---3P-AAI-- ,/,/Z:------------- ale/ale/J^------------- jedna/jeden/ClFS1---------- z/z/RR--2---------- vymožeností/vymoženost/NNFP2-----A---- civilizace/civilizace/NNFS2-----A---- je/být/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- tenhle/tenhle/PDIS4----------";"pocit/pocit/NNIS4-----A---- překonáváme/překonávat/VB-P---1P-AAI-- ,/,/Z:------------- nebo/nebo/J^------------- se/se/P7--4---------- alespoň/alespoň/Db------------- chováme/chovat/VB-P---1P-AAI--";",/,/Z:------------- jako/jako/J,------------- bychom/být/Vc-P---1----I-- ho/on/PHIS4--3------- překonali/překonat/VpMP----R-AAP-- ././Z:-------------"
"16";"Nejsem/být/VB-S---1P-NAI-- právník/právník/NNMS1-----A---- a/a/J^------------- dávám/dávat/VB-S---1P-AAI-- spíše/spíš/TT------------- na/na/RR--4----------";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- ale/ale/J^------------- něco/něco/PZ--1---------- mi/já/PH-S3--1------- říká/říkat/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- dle/dle/RR--2---------- citovaného/citovaný/AAIS2----1A---- paragrafu/paragraf/NNIS2-----A---- se/se/P7--4---------- vedení/vedení/NNNS1-----A---- obce/obec/NNFS2-----A---- Chleby/chléb/NNIP1-----A---- prostě/prostě/TT------------- nechovalo/chovat/VpNS----R-NAI--";"././Z:-------------"
"17";"Kdysi/kdysi/Db------------- uvažoval/uvažovat/VpMS----R-AAI-- ,/,/Z:------------- jaký/jaký/P4IS4---------- asi/asi/TT------------- měli/mít/VpMP----R-AAI--";"pocit/pocit/NNIS4-----A---- někdejší/někdejší/AAMP1----1A---- pyšní/pyšný/AAMP1----1A---- Nixonovi/Nixonův/AUMP1M--------- pochopové/pochop/NNMP1-----A---- ,/,/Z:------------- když/když/J,------------- byli/být/VpMP----R-AAI-- smeteni/smést/VsMP------APP-- ze/z/RV--2---------- svých/svůj/P8FP2---------- vysokých/vysoká/NNFP2-----A---- míst/místo/NNNP2-----A---- a/a/J^------------- stáli/stát/VpMP----R-AAI-- před/před/RR--7---------- soudem/soud/NNIS7-----A---- ,/,/Z:------------- když/když/J,------------- jim/oni/PPMP3--3------- brali/brát/VpMP----R-AAI-- otisky/otisk/NNIP4-----A---- prstů/prst/NNIP2-----A---- ,/,/Z:------------- když/když/J,------------- je/oni/PPIP4--3------- vysvlékli/vysvléknout/VpMP----R-AAP-1 z/z/RR--2---------- jejich/jejich/PSFS2-P3------- důstojnosti/důstojnost/NNFS2-----A---- a/a/J^------------- soudili/soudit/VpMP----R-AAI-- soudci/soudce/NNMP1-----A---- ,/,/Z:------------- ke/k/RV--3---------- kterým/který/P4MP3---------- by/být/Vc----------I-- se/se/P7--4---------- byli/být/VpMP----R-AAI-- ještě/ještě/Db------------- před/před/RR--7---------- krátkou/krátký/AAFS7----1A---- dobou/doba/NNFS7-----A---- chovali/chovat/VpMP----R-AAI--";"pohrdavě/pohrdavě/Dg-------1A---- ././Z:-------------"
"18";"Mám/mít/VB-S---1P-AAI-- takový/takový/PDIS4----------";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- v/v/RR--6---------- době/doba/NNFS6-----A---- ,/,/Z:------------- kdy/kdy/Db------------- jsem/být/VB-S---1P-AAI-- klouzal/klouzat/VpMS----R-AAI-- dolů/dolů/Db------------- jako/jako/J,------------- po/po/RR--6---------- skle/sklo/NNNS6-----A---- ,/,/Z:------------- nechoval/chovat/VpMS----R-NAI--";"jsem/být/VB-S---1P-AAI-- se/se/P7--4---------- nijak/nijak/Db------------- zvlášť/zvlášť/TT------------- důstojně/důstojně/Dg-------1A---- ././Z:-------------"
"19";"U/u/RR--2---------- Cuna/Cuno/NNMS2-----A---- ale/ale/J^------------- měla/mít/VpFS----R-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- mu/on/PHMS3--3------- líbí/líbit/VB-S---3P-AAI-- ,/,/Z:------------- když/když/J,------------- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";"úplně/úplně/Dg-------1A---- přirozeně/přirozeně/Dg-------1A---- ,/,/Z:------------- a/a/J^------------- právě/právě/Db------------- to/ten/PDNS1---------- byla/být/VpFS----R-AAI-- jedna/jeden/ClFS1---------- z/z/RR--2---------- věcí/věc/NNFP2-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- na/na/RR--6---------- něm/on/P5MS6--3------- obdivovala/obdivovat/VpFS----R-AAI-- ././Z:-------------"
"20";"„/""/Z:------------- Mám/mít/VB-S---1P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- všechny/všechen/PLIP1---------- tři/tři/ClIP1---------- soudní/soudní/AAIP1----1A---- spory/spor/NNIP1-----A---- ukázaly/ukázat/VpIP----R-AAP-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- radnice/radnice/NNFS1-----A---- chová/chovat/VB-S---3P-AAI--";"způsobem/způsob/NNIS7-----A---- ,/,/Z:------------- po/po/RR--6---------- nás/my/PP-P6--1------- potopa/potopa/NNFS1-----A---- ‘/'/Z:------------- ,/,/Z:------------- aniž/aniž/J,------------- by/být/Vc----------I-- někdo/někdo/PZM-1---------- nesl/nést/VpMS----R-AAI-- zodpovědnost/zodpovědnost/NNFS4-----A---- ,/,/Z:------------- “/""/Z:------------- dodal/dodat/VpMS----R-AAP-- Kout/Kout/NNMS1-----A---- ././Z:-------------"
"21";"Mám/mít/VB-S---1P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- ODS/ODS/BN------------- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";"pořád/pořád/Db------------- stejně/stejně/Dg-------1A---- ,/,/Z:------------- prosazuje/prosazovat/VB-S---3P-AAI-- svůj/svůj/P8IS4---------- program/program/NNIS4-----A---- a/a/J^------------- paradoxně/paradoxně/Dg-------1A---- je/být/VB-S---3P-AAI-- nyní/nyní/Db------------- členem/člen/NNMS7-----A---- vlády/vláda/NNFS2-----A---- ,/,/Z:------------- která/který/P4FS1---------- je/být/VB-S---3P-AAI-- v/v/RR--6---------- zásadě/zásada/NNFS6-----A---- úspěšná/úspěšný/AAFS1----1A---- ././Z:-------------"
"22";"Mám/mít/VB-S---1P-AAI-- totiž/totiž/TT-------------";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- mnozí/mnohý/AAMP1----1A---- řidiči/řidič/NNMP1-----A---- by/být/Vc----------I-- se/se/P7--4---------- chovali/chovat/VpMP----R-AAI--";"úplně/úplně/Dg-------1A---- jinak/jinak/Db------------- ,/,/Z:------------- kdyby/kdyby|být/J,-------------|Vc----------I-- měli/mít/VpMP----R-AAI-- možnost/možnost/NNFS4-----A---- si/se/P7--3---------- třeba/třeba/TT------------- ráno/ráno/Db------------- dýchnout/dýchnout/Vf--------A-P-- a/a/J^------------- přesvědčit/přesvědčit/Vf--------A-P-- se/se/P7--4---------- ,/,/Z:------------- že/že/J,------------- v/v/RR--6---------- sobě/se/P6--6---------- nemají/mít/VB-P---3P-NAI-- zbytkový/zbytkový/AAIS4----1A---- alkohol/alkohol/NNIS4-----A---- ,/,/Z:------------- ""/""/Z:------------- dodal/dodat/VpMS----R-AAP-- Milan/Milan/NNMS1-----A---- Čermák/Čermák/NNMS1-----A---- ././Z:-------------"
"23";"Najednou/najednou/Db------------- jsem/být/VB-S---1P-AAI-- měla/mít/VpFS----R-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- mohu/moci/VB-S---1P-AAI-1 nadechnout/nadechnout/Vf--------A-P-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- konečně/konečně/Dg-------1A---- chovám/chovat/VB-S---1P-AAI--";"jako/jako/J,------------- já/já/PP-S1--1------- ,/,/Z:------------- a/a/J^------------- ne/ne/TT------------- jen/jen/Db------------- jako/jako/J,------------- část/část/NNFS1-----A---- nějakého/nějaký/PZIS2---------- podivného/podivný/AAIS2----1A---- svazku/svazek/NNIS2-----A---- ././Z:-------------"
"24";"„/""/Z:------------- Mám/mít/VB-S---1P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- dříve/brzy/Dg-------2A---- byli/být/VpMP----R-AAI-- Češi/Čech/NNMP1-----A---- větší/velký/AAMP1----2A---- patrioti/patriot/NNMP1-----A---- ,/,/Z:------------- teď/teď/Db------------- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI--";"pragmatičtěji/pragmaticky/Dg-------2A---- ././Z:-------------"
"25";"A/a/J^------------- protože/protože/J,------------- měl/mít/VpMS----R-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- mu/on/PHMS3--3------- byla/být/VpFS----R-AAI-- odepřena/odepřít/VsFS------APP-- úcta/úcta/NNFS1-----A---- ,/,/Z:------------- sám/sám/PLMS1---------- ji/on/PPFS4--3------- na/na/RR--4---------- oplátku/oplátka/NNFS4-----A---- odpíral/odpírat/VpMS----R-AAI-- svému/svůj/P8NS3---------- okolí/okolí/NNNS3-----A---- -/-/Z:------------- k/k/RR--3---------- němuž/jenž/P9IS3---------- se/se/P7--4---------- choval/chovat/VpMS----R-AAI--";"zcela/zcela/Db------------- cynicky/cynicky/Dg-------1A---- ././Z:-------------"
"26";"""/""/Z:------------- No/no/TT------------- jestli/jestli/J,------------- máš/mít/VB-S---2P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- chováš/chovat/VB-S---2P-AAI--";"vážně/vážně/Dg-------1A---- .../.../Z:------------- ""/""/Z:-------------"
"27";"Ať/ať/J,------------- už/už/Db------------- o/o/RR--6---------- nás/my/PP-P6--1------- Coker/Coker/NNMS1-----A---- smýšlel/smýšlet/VpMS----R-AAI-- jakkoliv/jakkoli/Db------------- ,/,/Z:------------- bylo/být/VpNS----R-AAI-- nabíledni/nabíledni/Db------------- ,/,/Z:------------- že/že/J,------------- Alf/Alf/NNMS1-----A---- k/k/RR--3---------- nám/my/PP-P3--1------- žádné/žádný/PWIP4---------- nepřátelské/přátelský/AAIP4----1N----";"pocity/pocit/NNIP4-----A---- nechová/chovat/VB-S---3P-NAI--";"././Z:-------------"
"28";"„/""/Z:------------- Máš/mít/VB-S---2P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- takhle/takhle/Db------------- chová/chovat/VB-S---3P-AAI--";"profík/profík/NNMS1-----A---- ?/?/Z:------------- “/""/Z:------------- krotil/krotit/VpMS----R-AAI-- ho/on/PHMS4--3------- liverpoolský/liverpoolský/AAMS1----1A---- trenér/trenér/NNMS1-----A---- Brendan/Brendan/NNMS1-----A---- Rodgers/Rodgers/NNMS1-----A---- a/a/J^------------- stranou/stranou/Db------------- si/se/P7--3---------- ho/on/PHMS4--3------- vzala/vzít/VpFS----R-AAP-- i/i/J^------------- klubová/klubový/AAFS1----1A---- ikona/ikona/NNFS1-----A---- ,/,/Z:------------- kapitán/kapitán/NNMS1-----A---- Steve/Steve/NNMS1-----A---- Gerrard/Gerrard/NNMS1-----A---- ././Z:-------------"
"29";"Mám/mít/VB-S---1P-AAI--";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";"davově/davově/Dg-------1A---- a/a/J^------------- stádně/stádně/Dg-------1A---- ././Z:-------------"
"30";"Měl/mít/VpMS----R-AAI-- jste/být/VB-P---2P-AAI-- někdy/někdy/Db-------------";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- chováte/chovat/VB-P---2P-AAI--";"arogantně/arogantně/Dg-------1A---- nebo/nebo/J^------------- nevhodně/vhodně/Dg-------1N---- ?/?/Z:-------------"
"31";"Asi/asi/TT------------- by/být/Vc----------I-- to/ten/PDNS4---------- nebyl/být/VpMS----R-NAI-- schopen/schopný/ACMS------A---- takto/takto/Db------------- vyjádřit/vyjádřit/Vf--------A-P-- ,/,/Z:------------- ale/ale/J^------------- zažíval/zažívat/VpMS----R-AAI--";"pocit/pocit/NNIS4-----A---- ztráty/ztráta/NNFS2-----A---- důstojnosti/důstojnost/NNFS2-----A---- ,/,/Z:------------- který/který/P4IS1---------- člověka/člověk/NNMS4-----A---- postihne/postihnout/VB-S---3P-AAP-- ,/,/Z:------------- vždycky/vždy/Db------------- když/když/J,------------- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";"jako/jako/J,------------- mravenec/mravenec/NNMS1-----A---- ././Z:-------------"
"32";"Někdy/někdy/Db------------- mám/mít/VB-S---1P-AAI-- ale/ale/J^-------------";"pocit/pocit/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI--";"tak/tak/Db------------- ,/,/Z:------------- že/že/J,------------- vědí/vědět/VB-P---3P-AAI-- ,/,/Z:------------- o/o/RR--4---------- co/co/PQ--4---------- jde/jít/VB-S---3P-AAI-- ,/,/Z:------------- ale/ale/J^------------- na/na/RR--6---------- hřišti/hřiště/NNNS6-----A---- to/ten/PDNS4---------- pak/pak/Db------------- není/být/VB-S---3P-NAI-- vůbec/vůbec/TT------------- poznat/poznat/Vf--------A-P-- ././Z:------------- “/""/Z:-------------"
