id;left;kwic;right
"21";"Nedělejme/dělat/Vi-P---1--N-I-- si/se/P7--3----------";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- stejně/stejně/Dg-------1A---- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";"řada/řada/NNFS1-----A---- ""/""/Z:------------- bílých/bílý/AAFP2----1A---- ""/""/Z:------------- ,/,/Z:------------- jen/jen/Db------------- na/na/RR--4---------- ně/oni/P5FP4--3------- není/být/VB-S---3P-NAI-- tolik/tolik/Db------------- vidět/vidět/Vf--------A-I-- ././Z:-------------"
"22";"Chomsky/Chomsky/NNMS1-----A---1 si/se/P7--3---------- nedělá/dělat/VB-S---3P-NAI--";"iluze/iluze/NNFP4-----A---- o/o/RR--6---------- „/""/Z:------------- správnosti/správnost/NNFS6-----A---- “/""/Z:------------- či/či/J^------------- „/""/Z:------------- morálnosti/morálnost/NNFS2-----A---- “/""/Z:------------- ruské/ruský/AAFS2----1A---- ,/,/Z:------------- americké/americký/AAFS2----1A---- nebo/nebo/J^------------- čínské/čínský/AAFS2----1A---- vlády/vláda/NNFS2-----A---- ,/,/Z:------------- ale/ale/J^------------- jednoduše/jednoduše/Dg-------1A---- upozorňuje/upozorňovat/VB-S---3P-AAI-- na/na/RR--4---------- fakt/fakt/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- Spojené/spojený/AAIP1----1A---- státy/stát/NNIP1-----A---- americké/americký/AAIP1----1A---- na/na/RR--6---------- lokální/lokální/AAFS6----1A---- úrovni/úroveň/NNFS6-----A---- nechovají/chovat/VB-P---3P-NAI--";"k/k/RR--3---------- vyčleněným/vyčleněný/AAFP3----1A---- částem/část/NNFP3-----A---- populace/populace/NNFS2-----A---- lépe/dobře/Dg-------2A---- než/než/J,------------- jiné/jiný/AAIP1----1A---- imperiální/imperiální/AAIP1----1A---- režimy/režim/NNIP1-----A---- ././Z:-------------"
"23";"Dodala/dodat/VpFS----R-AAP-- ,/,/Z:------------- že/že/J,------------- si/se/P7--3---------- ze/z/RV--2---------- setkání/setkání/NNNS2-----A---- v/v/RR--6---------- Sýrii/Sýrie/NNFS6-----A---- ""/""/Z:------------- nedělá/dělat/VB-S---3P-NAI--";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- ale/ale/J^------------- chová/chovat/VB-S---3P-AAI--";"obrovskou/obrovský/AAFS4----1A---- naději/naděje/NNFS4-----A---- ""/""/Z:------------- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- jí/on/PPFS3--3------- podaří/podařit/VB-S---3P-AAP-- obnovit/obnovit/Vf--------A-P-- atmosféru/atmosféra/NNFS4-----A---- důvěry/důvěra/NNFS2-----A---- a/a/J^------------- získat/získat/Vf--------A-P-- informace/informace/NNFP4-----A---- na/na/RR--6---------- místě/místo/NNNS6-----A---- ././Z:-------------"
"24";"„/""/Z:------------- Nikdo/nikdo/PWM-1---------- by/být/Vc----------I-- si/se/P7--3---------- neměl/mít/VpMS----R-NAI-- dělat/dělat/Vf--------A-I--";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- Čína/Čína/NNFS1-----A---- je/být/VB-S---3P-AAI-- totalitní/totalitní/AAFS1----1A---- země/země/NNFS1-----A---- a/a/J^------------- podle/podle/RR--2---------- toho/ten/PDNS2---------- se/se/P7--4---------- bude/být/VB-S---3F-AAI-- chovat/chovat/Vf--------A-I--";"././Z:-------------"
"25";"Přestože/přestože/J,------------- dokonale/dokonale/Dg-------1A---- znal/znát/VpMS----R-AAI-- mechanismus/mechanismus/NNIS4-----A---- tehdejší/tehdejší/AAFS2----1A---- moci/moc/NNFS2-----A---- a/a/J^------------- o/o/RR--6---------- jeho/jeho/PSMP6-S3------- údržbářích/údržbář/NNMP6-----A---- neměl/mít/VpMS----R-NAI-- žádné/žádný/PWFP4----------";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- nechoval/chovat/VpMS----R-NAI--";"k/k/RR--3---------- nim/oni/P5MP3--3------- nenávist/nenávist/NNFS4-----A---- ././Z:-------------"
"26";"Dodává/dodávat/VB-S---3P-AAI-- nám/my/PP-P3--1------- to/ten/PDNS1----------";"iluzi/iluze/NNFS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- chováme/chovat/VB-P---1P-AAI--";"laskavě/laskavě/Dg-------1A---- k/k/RR--3---------- přírodě/příroda/NNFS3-----A---- ,/,/Z:------------- a/a/J^------------- komfort/komfort/NNIS4-----A---- této/tento/PDFS2---------- iluze/iluze/NNFS2-----A---- poskytujeme/poskytovat/VB-P---1P-AAI-- i/i/J^------------- těm/ten/PDMP3---------- ,/,/Z:------------- kteří/který/P4MP1---------- naše/náš/PSNS4-P1------- blahopřání/blahopřání/NNNS4-----A---- obdrží/obdržet/VB-P---3P-AAP-- ././Z:-------------"
"27";"Vzhledem/vzhledem/RF------------- k/k/RR--3---------- tomu/ten/PDNS3---------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- Američané/Američan/NNMP1-----A---- chovali/chovat/VpMP----R-AAI-- na/na/RR--6---------- dobytém/dobytý/AANS6----1A---- teritoriu/teritorium/NNNS6-----A---- k/k/RR--3---------- Mexičanům/Mexičan/NNMP3-----A---- ,/,/Z:------------- nemohli/moci/VpMP----R-NAI-- si/se/P7--3---------- dělat/dělat/Vf--------A-I--";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- jak/jak/Db------------- by/být/Vc----------I-- se/se/P7--4---------- v/v/RR--6---------- případě/případ/NNIS6-----A---- revanše/revanš/NNFS2-----A---- chovali/chovat/VpMP----R-AAI--";"Mexičané/Mexičan/NNMP1-----A---- k/k/RR--3---------- nim/oni/P5MP3--3------- ././Z:-------------"
"28";"A/a/J^------------- vadí/vadit/VB-P---3P-AAI-- mi/já/PH-S3--1------- ti/ten/PDMP1---------- mladí/mladý/AAMP1----1A---- kluci/kluk/NNMP1-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- se/se/P7--4---------- lehce/lehce/Dg-------1A---- dostali/dostat/VpMP----R-AAP-- k/k/RR--3---------- penězům/peníze/NNIP3-----A---- ,/,/Z:------------- koupí/koupit/VB-P---3P-AAP-- si/se/P7--3---------- okázalé/okázalý/AANS4----1A---- auto/auto/NNNS4-----A---- a/a/J^------------- kompenzují/kompenzovat/VB-P---3P-AAB-- si/se/P7--3---------- na/na/RR--6---------- silnicích/silnice/NNFP6-----A----";"iluzi/iluze/NNFS4-----A---- moci/moc/NNFS2-----A---- jako/jako/J,------------- odpadový/odpadový/AAIS4----1A---- produkt/produkt/NNIS4-----A---- náhlého/náhlý/AANS2----1A---- zbohatnutí/zbohatnutí/NNNS2-----A---- -/-/Z:------------- a/a/J^------------- chovají/chovat/VB-P---3P-AAI--";"se/se/P7--4---------- ,/,/Z:------------- s/s/RR--7---------- prominutím/prominutí/NNNS7-----A---- ,/,/Z:------------- jako/jako/J,------------- prasata/prase/NNNP1-----A---- ././Z:-------------"
"29";"Ta/ten/PDFS1---------- spočívá/spočívat/VB-S---3P-AAI-- v/v/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- že/že/J,------------- ačkoli/ačkoli/J,------------- dojde/dojít/VB-S---3P-AAP-- ke/k/RV--3---------- zvolání/zvolání/NNNS3-----A---- apríl/apríl/NNIS1-----A---- !/!/Z:------------- a/a/J^------------- oběť/oběť/NNFS1-----A---- více/hodně/Dg-------2A---- či/či/J^------------- méně/málo/Dg-------2A---- kvalitního/kvalitní/AAIS2----1A---- humoru/humor/NNIS2-----A----";"iluzi/iluze/NNFS4-----A---- prohlédne/prohlédnout/VB-S---3P-AAP-- ,/,/Z:------------- chová/chovat/VB-S---3P-AAI--";"se/se/P7--4---------- nadále/nadále/Db------------- tak/tak/Db------------- ,/,/Z:------------- že/že/J,------------- skutečnou/skutečný/AAFS4----1A---- realitu/realita/NNFS4-----A---- nahradí/nahradit/VB-S---3P-AAP-- tou/ten/PDFS7---------- aprílovou/aprílový/AAFS7----1A---- ././Z:-------------"
"30";"Tentýž/tentýž/PDIS4---------- chór/chór/NNIS4-----A---- pak/pak/Db------------- dotváří/dotvářet/VB-S---3P-AAI-- repetitivní/repetitivní/AAFS1----1A---- I/I/F%------------- Think/Think/F%------------- I'm/I'm/X@------------- in/in/F%------------- Love/Love/F%------------- ,/,/Z:------------- v/v/RR--6---------- níž/jenž/P9FS6---------- Pierce/Pierce/NNMS1-----A---- věcně/věcně/Dg-------1A---- a/a/J^------------- nezúčastněně/nezúčastněně/Dg-------1A---- shazuje/shazovat/VB-S---3P-AAI--";"iluze/iluze/NNFP4-----A---- ,/,/Z:------------- jež/jenž/PJFS1---------- chová/chovat/VB-S---3P-AAI--";"o/o/RR--6---------- svých/svůj/P8IP6---------- citech/cit/NNIP6-----A---- ././Z:-------------"
