id;left;kwic;right;VNP?;doc.txtype_group
11;O/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- se/se/P7--4---------- bílí/bílý/AAMP1----1A---- páni/pán/NNMP1-----A---1;chovali/chovat/VpMP----R-AAI-- k/k/RR--3---------- Afričanům/Afričan/NNMP3-----A---- nějak/nějak/Db------------- citlivěji/citlivě/Dg-------2A---- ,/,/Z:------------- si/se/P7--3---------- samozřejmě/samozřejmě/TT------------- nelze/lze/Db--------N---- dělat/dělat/Vf--------A-I-- žádné/žádný/PWFP4---------- iluze/iluze/NNFP4-----A----;././Z:-------------;0;NMG: publicistika
12;O/o/RR--6---------- svém/svůj/P8NS6---------- egu/ego/NNNS6-----A---- si/se/P7--3----------;nechová/chovat/VB-S---3P-NAI-- žádné/žádný/PWFP4---------- iluze/iluze/NNFP4-----A----;,/,/Z:------------- naopak/naopak/TT------------- se/se/P7--4---------- ho/on/PHIS4--3------- opakovaně/opakovaně/Dg-------1A---- pomocí/pomocí/RR--2---------- psychedelických/psychedelický/AAFP2----1A---- látek/látka/NNFP2-----A---- nebo/nebo/J^------------- extrémních/extrémní/AAIP2----1A---- zážitků/zážitek/NNIP2-----A---- pokouší/pokoušet/VB-S---3P-AAI-- rozpouštět/rozpouštět/Vf--------A-I-- ././Z:-------------;1;NMG: publicistika
13;Bohužel/bohužel/TT------------- o/o/RR--6---------- středověku/středověk/NNIS6-----A----;chováme/chovat/VB-P---1P-AAI-- iluze/iluze/NNFP4-----A----;jako/jako/J,------------- o/o/RR--6---------- době/doba/NNFS6-----A---- temna/temno/NNNS2-----A---- ,/,/Z:------------- krutosti/krutost/NNFS2-----A---- či/či/J^------------- fanatismu/fanatismus/NNIS2-----A---- ,/,/Z:------------- aniž/aniž/J,------------- bychom/být/Vc-P---1----I-- dostatečně/dostatečně/Dg-------1A---- doceňovali/doceňovat/VpMP----R-AAI-- jeho/jeho/PSIS4-S3------- karnevalový/karnevalový/AAIS4----1A---- ,/,/Z:------------- šaškovský/šaškovský/AAIS4----1A---- potenciál/potenciál/NNIS4-----A---- ././Z:-------------;1;NFC: oborová literatura
14;Jestliže/jestliže/J,------------- někdo/někdo/PZM-1---------- přes/přes/RR--4---------- neuvěřitelně/uvěřitelně/Dg-------1N---- vysoké/vysoký/AANS4----1A---- úročení/úročení/NNNS4-----A---- vkladů/vklad/NNIP2-----A---- ,/,/Z:------------- podivnou/podivný/AAFS4----1A---- miliardovou/miliardový/AAFS4----1A---- garanci/garance/NNFS4-----A---- a/a/J^------------- minulost/minulost/NNFS4-----A---- členů/člen/NNMP2-----A---- vedoucích/vedoucí/AGIP2-----A---- orgánů/orgán/NNIP2-----A----;choval/chovat/VpMS----R-AAI-- k/k/RR--3---------- První/první/CrFS3---------- pražské/pražský/AAFS3----1A---- družstevní/družstevní/AAFS3----1A---- záložně/záložna/NNFS3-----A---- zbytky/zbytek/NNIP4-----A---- důvěry/důvěra/NNFS2-----A---- ,/,/Z:------------- tak/tak/J^------------- během/během/RR--2---------- pondělní/pondělní/AAFS2----1A---- členské/členský/AAFS2----1A---- schůze/schůze/NNFS2-----A---- musel/muset/VpMS----R-AAI-- o/o/RR--4---------- všechny/všechen/PLFP4---------- své/svůj/P8FP4---------1 iluze/iluze/NNFP4-----A----;přijít/přijít/Vf--------A-P-- ././Z:-------------;0;NMG: publicistika
15;A/a/J^------------- tu/tu/Db------------- se/se/P7--4---------- najednou/najednou/Db------------- kdesi/kdesi/Db------------- zjeví/zjevit/VB-S---3P-AAP-- muž/muž/NNMS1-----A---- ,/,/Z:------------- který/který/P4MS1---------- sice/sice/J^------------- nemá/mít/VB-S---3P-NAI-- to/ten/PDNS4---------- či/či/J^------------- ono/onen/PDNS4---------- (/(/Z:------------- vzdělání/vzdělání/NNNS4-----A---- ,/,/Z:------------- kariéru/kariéra/NNFS4-----A---- ,/,/Z:------------- zdroje/zdroj/NNIP4-----A---- )/)/Z:------------- ,/,/Z:------------- ale/ale/J^-------------;chová/chovat/VB-S---3P-AAI-- se/se/P7--4---------- jakžtakž/jakžtakž/Db------------- galantně/galantně/Dg-------1A---- ,/,/Z:------------- sem/sem/Db------------- tam/tam/Db------------- něco/něco/PZ--4---------- zařídí/zařídit/VB-S---3P-AAP-- a/a/J^------------- dodá/dodat/VB-S---3P-AAP-- iluzi/iluze/NNFS4-----A----;opory/opora/NNFS2-----A---- ././Z:-------------;0;NFC: oborová literatura
16;Kdo/kdo/PKM-1----------;choval/chovat/VpMS----R-AAI-- iluze/iluze/NNFP4-----A----;,/,/Z:------------- ví/vědět/VB-S---3P-AAI-- aspoň/aspoň/Db------------- ,/,/Z:------------- na/na/RR--6---------- čem/co/PQ--6---------- je/být/VB-S---3P-AAI-- ././Z:-------------;1;NFC: oborová literatura
17;A/a/J^------------- v/v/RR--6---------- tom/ten/PDIS6---------- směru/směr/NNIS6-----A---- jsem/být/VB-S---1P-AAI--;choval/chovat/VpMS----R-AAI-- sice/sice/J^------------- naději/naděje/NNFS4-----A---- ,/,/Z:------------- ale/ale/J^------------- nedělal/dělat/VpMS----R-NAI-- jsem/být/VB-S---1P-AAI-- si/se/P7--3---------- žádné/žádný/PWFP4---------- zvlášť/zvlášť/TT------------- vzrušující/vzrušující/AGFP4-----A---- iluze/iluze/NNFP4-----A----;././Z:-------------;0;FIC: beletrie
18;Za/za/RR--2---------- předpokladu/předpoklad/NNIS2-----A---- dvou/dva/ClFP6---------- stejných/stejný/AAFP6----1A---- situacích/situace/NNFP6-----A---- volby/volba/NNFS2-----A---- při/při/RR--6---------- dvou/dva/ClFP6---------- různých/různý/AAFP6----1A---- příležitostech/příležitost/NNFP6-----A---- bude/být/VB-S---3F-AAI-- mít/mít/Vf--------A-I-- tendenci/tendence/NNFS4-----A----;"chovat/chovat/Vf--------A-I-- se/s/RV--7---------- stejným/stejný/AAIS7----1A---- způsobem/způsob/NNIS7-----A---- ;/;/Z:------------- pokud/pokud/J,------------- ovšem/ovšem/TT------------- v/v/RR--6---------- důsledku/důsledek/NNIS6-----A---- ""/""/Z:------------- poučení/poučení/NNNS2-----A---- ze/z/RV--2---------- zkušenosti/zkušenost/NNFS2-----A---- ""/""/Z:------------- neodhalí/odhalit/VB-S---3P-NAP-- iluzi/iluze/NNFS4-----A----";a/a/J^------------- pokud/pokud/J,------------- v/v/RR--6---------- mezičase/mezičas/NNIS6-----A---- nenastane/nastat/VB-S---3P-NAP-- posun/posun/NNIS1-----A---- v/v/RR--6---------- jeho/jeho/PSNS6-S3------- ocenění/ocenění/NNNS6-----A---- užitků/užitek/NNIP2-----A---- ././Z:-------------;0;NFC: oborová literatura
19;Stín/stín/NNIS1-----A---- se/se/P7--4---------- tu/tu/Db-------------;"chová/chovat/VB-S---3P-AAI-- velice/velice/Db------------- ""/""/Z:------------- nevhodným/vhodný/AAIS7----1N---- ""/""/Z:------------- způsobem/způsob/NNIS7-----A---- :/:/Z:------------- zmnožuje/zmnožovat/VB-S---3P-AAI-- iluzi/iluze/NNFS4-----A----";výjevu/výjev/NNIS2-----A---- ,/,/Z:------------- narušuje/narušovat/VB-S---3P-AAI-- distanci/distance/NNFS4-----A---- ,/,/Z:------------- ztěžuje/ztěžovat/VB-S---3P-AAI-- čitelnost/čitelnost/NNFS4-----A---- -/-/Z:------------- je/být/VB-S---3P-AAI-- typickým/typický/AAMS7----1A---- představitelem/představitel/NNMS7-----A---- motivu/motiv/NNIS2-----A---- dvojníka/dvojník/NNMS2-----A---- ,/,/Z:------------- odlupujícího/odlupující/AGMS2-----A---- se/se/P7--4---------- od/od/RR--2---------- primárního/primární/AANS2----1A---- těla/tělo/NNNS2-----A---- a/a/J^------------- strhávajícího/strhávající/AGMS2-----A---- pozornost/pozornost/NNFS4-----A---- na/na/RR--4---------- své/svůj/P8IP4---------1 deformující/deformující/AGIP4-----A---- triky/trik/NNIP4-----A---- ././Z:-------------;0;NFC: oborová literatura
20;krizi/krize/NNFS6-----A---- velká/velký/AAFS1----1A---- ,/,/Z:------------- hlavně/hlavně/Dg-------1A---- se/se/P7--4---------- nemít/mít/Vf--------N-I-- hůř/špatně/Dg-------2A---- vláda/vláda/NNFS1-----A---- přidala/přidat/VpFS----R-AAP-- některým/některý/PZFP3---------- skupinám/skupina/NNFP3-----A---- obyvatel/obyvatel/NNMP2-----A---1 –/-/Z:------------- třeba/třeba/TT------------- státním/státní/AAMP3----1A---- zaměstnancům/zaměstnanec/NNMP3-----A---- a/a/J^------------- seniorům/senior/NNMP3-----A---- nevýrazný/výrazný/AAMS1----1N---- šéf/šéf/NNMS1-----A---- ODS/ODS/BN------------- Petr/Petr/NNMS1-----A---- Fiala/Fiala/NNMS1-----A---- Karel/Karel/NNMS1-----A---- Schwarzenberg/Schwarzenberg/NNMS1-----A---- odchází/odcházet/VB-S---3P-AAI-- a/a/J^------------- nahrazuje/nahrazovat/VB-S---3P-AAI-- ho/on/PHMS4--3------- Miroslav/Miroslav/NNMS1-----A---- Kalousek/Kalousek/NNMS1-----A---- lidé/člověk/NNMP1-----A---- si/se/P7--3---------- přáli/přát/VpMP----R-AAI-- spíše/spíš/TT------------- vládu/vláda/NNFS4-----A---- úřednického/úřednický/AAIS2----1A---- typu/typ/NNIS2-----A---- a/a/J^------------- klid/klid/NNIS4-----A---- ,/,/Z:------------- který/který/P4IS4---------- jim/oni/PPMP3--3------- přináší/přinášet/VB-S---3P-AAI-- hlavně/hlavně/Dg-------1A---- Bohuslav/Bohuslav/NNMS1-----A---- Sobotka/Sobotka/NNMS1-----A---- současná/současný/AAFS1----1A---- koalice/koalice/NNFS1-----A---- se/se/P7--4----------;chová/chovat/VB-S---3P-AAI-- trochu/trochu/Db------------- jako/jako/J,------------- pravice/pravice/NNFS1-----A---- a/a/J^------------- levice/levice/NNFS1-----A---- zároveň/zároveň/Db------------- ANO/ano/TT------------- se/se/P7--4---------- natolik/natolik/Db------------- liší/lišit/VB-S---3P-AAI-- od/od/RR--2---------- ostatních/ostatní/AAFP2----1A---- tradičních/tradiční/AAFP2----1A---- stran/strana/NNFP2-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- mu/on/PHMS3--3------- podařilo/podařit/VpNS----R-AAP-- lidem/člověk/NNMP3-----A---- vnutit/vnutit/Vf--------A-P-- iluzi/iluze/NNFS4-----A----;změny/změna/NNFS2-----A----;0;NMG: publicistika
