id;left;kwic;right;VNP?;doc.txtype_group
11;Myslím/myslet/VB-S---1P-AAI-- ,/,/Z:------------- že/že/J,------------- lidi/člověk/NNMP4-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- rozdávají/rozdávat/VB-P---3P-AAI-- disciplinární/disciplinární/AAIP4----1A---- tresty/trest/NNIP4-----A---- ,/,/Z:------------- se/se/P7--4----------;chovají/chovat/VB-P---3P-AAI-- natolik/natolik/Db------------- profesionálně/profesionálně/Dg-------1A---- ,/,/Z:------------- že/že/J,------------- neberou/brát/VB-P---3P-NAI-- ohledy/ohled/NNIP4-----A----;na/na/RR--4---------- žádné/žádný/PWIP4---------- názory/názor/NNIP4-----A---- v/v/RR--6---------- médiích/médium/NNNP6-----A---- ,/,/Z:------------- ani/ani/J^------------- jiné/jiný/AAIP4----1A---- tlaky/tlak/NNIP4-----A---- ././Z:-------------;0;NMG: publicistika
12;Řidiči/řidič/NNMP1-----A---- se/se/P7--4---------- předjížděli/předjíždět/VpMP----R-AAI-- ,/,/Z:------------- někteří/některý/PZMP1---------- se/se/P7--4----------;chovali/chovat/VpMP----R-AAI-- jako/jako/J,------------- na/na/RR--6---------- závodní/závodní/AAFS6----1A---- dráze/dráha/NNFS6-----A---- ,/,/Z:------------- vůbec/vůbec/TT------------- nebrali/brát/VpMP----R-NAI-- ohled/ohled/NNIS4-----A----;"na/na/RR--4---------- to/ten/PDNS4---------- ,/,/Z:------------- že/že/J,------------- nejsou/být/VB-P---3P-NAI-- na/na/RR--6---------- silnici/silnice/NNFS6-----A---- sami/sám/PLMP1---------- ././Z:------------- ""/""/Z:------------- č/č/BN------------- ze/z/RV--2---------- zkušenosti/zkušenost/NNFS2-----A---- ostražití/ostražitý/AAMP1----1A---- a/a/J^------------- připravení/připravený/AAMP1----1A---- doslova/doslova/Db------------- na/na/RR--4---------- všechno/všechen/PLNS4---------- ,/,/Z:------------- oddechli/oddechnout/VpMP----R-AAP-1 jsme/být/VB-P---1P-AAI-- si/se/P7--3---------- ,/,/Z:------------- když/když/J,------------- jsme/být/VB-P---1P-AAI-- u/u/RR--2---------- bývalé/bývalý/AAFS2----1A---- cihelny/cihelna/NNFS2-----A---- mohli/moci/VpMP----R-AAI-- konečně/konečně/Dg-------1A---- odbočit/odbočit/Vf--------A-P-- na/na/RR--4---------- polní/polní/AAFS4----1A---- cestu/cesta/NNFS4-----A---- a/a/J^------------- dojít/dojít/Vf--------A-P-- bezpečně/bezpečně/Dg-------1A---- domů/domů/Db------------- po/po/RR--6---------- lukách/luka/NNNP6-----A---- ././Z:-------------";0;NMG: publicistika
13;Jistě/jistě/Dg-------1A---- ano/ano/TT------------- a/a/J^------------- je/být/VB-S---3P-AAI-- naprosto/naprosto/Db------------- legitimní/legitimní/AANS1----1A---- ,/,/Z:------------- pokud/pokud/J,------------- se/se/P7--4---------- tak/tak/Db------------- politik/politik/NNMS1-----A----;chová/chovat/VB-S---3P-AAI-- ,/,/Z:------------- ale/ale/J^------------- musí/muset/VB-S---3P-AAI-- brát/brát/Vf--------A-I-- ohled/ohled/NNIS4-----A----;i/i/J^------------- na/na/RR--4---------- celek/celek/NNIS4-----A---- politické/politický/AAFS2----1A---- situace/situace/NNFS2-----A---- a/a/J^------------- na/na/RR--4---------- celek/celek/NNIS4-----A---- této/tento/PDFS2---------- země/země/NNFS2-----A---- ././Z:-------------;0;NFC: oborová literatura
14;Někteří/některý/PZMP1---------- řidiči/řidič/NNMP1-----A---- osobních/osobní/AANP2----1A---- aut/auto/NNNP2-----A---- se/se/P7--4---------- ale/ale/J^-------------;chovají/chovat/VB-P---3P-AAI-- ještě/ještě/Db------------- hůř/špatně/Dg-------2A---- ,/,/Z:------------- berou/brát/VB-P---3P-AAI-- ohled/ohled/NNIS4-----A----;jen/jen/Db------------- na/na/RR--4---------- sebe/se/P6--4---------- ././Z:-------------;0;NMG: publicistika
15;Všechny/všechen/PLFP1---------- varianty/varianta/NNFP1-----A---- jsou/být/VB-P---3P-AAI-- možné/možný/AAFP1----1A---- a/a/J^------------- jde/jít/VB-S---3P-AAI-- o/o/RR--4---------- to/ten/PDNS4---------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- hlavně/hlavně/Dg-------1A---- rodička/rodička/NNFS1-----A---- při/při/RR--6---------- porodu/porod/NNIS6-----A---- cítila/cítit/VpFS----R-AAI-- co/co/J,------------- nejlépe/dobře/Dg-------3A---- ,/,/Z:-------------;chovala/chovat/VpFS----R-AAI-- se/se/P7--4---------- spontánně/spontánně/Dg-------1A---- a/a/J^------------- nesnažila/snažit/VpFS----R-NAI-- se/se/P7--4---------- brát/brát/Vf--------A-I-- ohledy/ohled/NNIP4-----A----;na/na/RR--4---------- někoho/někdo/PZM-4---------- z/z/RR--2---------- přítomných/přítomný/AAMP2----1A---- ,/,/Z:------------- např/např/BT------------- ././Z0------------- na/na/RR--4---------- svého/svůj/P8MS4---------- partnera/partner/NNMS4-----A---- ,/,/Z:------------- což/co/PE--1---------- se/se/P7--4---------- někdy/někdy/Db------------- stává/stávat/VB-S---3P-AAI-- ././Z:-------------;0;NFC: oborová literatura
16;Náš/náš/PSIS1-P1------- komentář/komentář/NNIS1-----A---- :/:/Z:------------- Abych/aby|být/J,-------------|Vc-S---1----I-- se/se/P7--4---------- prosadil/prosadit/VpMS----R-AAP-- ,/,/Z:------------- nemusím/muset/VB-S---1P-NAI-- se/se/P7--4----------;chovat/chovat/Vf--------A-I-- jako/jako/J,------------- hulvát/hulvát/NNMS1-----A---- neberoucí/beroucí/AGFS1-----N---- ohled/ohled/NNIS4-----A----;na/na/RR--4---------- ostatní/ostatní/AAMP4----1A---- účastníky/účastník/NNMP4-----A---- silničního/silniční/AAIS2----1A---- provozu/provoz/NNIS2-----A---- ././Z:-------------;0;NFC: oborová literatura
17;;Choval/chovat/VpMS----R-AAI-- jsem/být/VB-S---1P-AAI-- myšlenku/myšlenka/NNFS4-----A---- na/na/RR--4---------- svého/svůj/P8MS4---------- přítele/přítel/NNMS4-----A---- ,/,/Z:------------- jako/jako/J,------------- by/být/Vc----------I-- to/ten/PDNS1---------- bylo/být/VpNS----R-AAI-- těžce/těžce/Dg-------1A---- raněné/raněný/AANS1----1A---- dítě/dítě/NNNS1-----A---- ,/,/Z:------------- kterému/který/P4NS3---------- každý/každý/PLIS1---------- nešetrný/šetrný/AAIS1----1N---- dotek/dotek/NNIS1-----A---- působí/působit/VB-S---3P-AAI-- prudkou/prudký/AAFS4----1A---- bolest/bolest/NNFS4-----A---- a/a/J^------------- na/na/RR--4---------- nějž/jenž/P9IS4---------1 je/být/VB-S---3P-AAI-- při/při/RR--6---------- všem/všechen/PLNS6---------- ,/,/Z:------------- co/co/PQ--4---------- konám/konat/VB-S---1P-AAI-- ,/,/Z:------------- ustavičně/ustavičně/Dg-------1A---- třeba/třeba/TT------------- brát/brát/Vf--------A-I-- ohled/ohled/NNIS4-----A----;././Z:-------------;0;FIC: beletrie
18;"Škála/škála/NNFS1-----A---- svědomitosti/svědomitost/NNFS2-----A---- ukazuje/ukazovat/VB-S---3P-AAI-- ,/,/Z:------------- nakolik/nakolik/Db------------- jedinec/jedinec/NNMS1-----A---- jaksi/jaksi/Db------------- „/""/Z:------------- ze/z/RV--2---------- své/svůj/P8FS2---------1 přirozenosti/přirozenost/NNFS2-----A---- “/""/Z:------------- dává/dávat/VB-S---3P-AAI-- jako/jako/J,------------- řidič/řidič/NNMS1-----A---- přednost/přednost/NNFS4-----A---- autům/auto/NNNP3-----A---- na/na/RR--6---------- hlavní/hlavní/AAFS6----1A---- silnici/silnice/NNFS6-----A---- a/a/J^------------- jestli/jestli/J,------------- se/se/P7--4---------- celkově/celkově/Dg-------1A----";chová/chovat/VB-S---3P-AAI-- spíš/spíš/TT------------- disciplinovaně/disciplinovaně/Dg-------1A---- ,/,/Z:------------- nebo/nebo/J^------------- bere/brát/VB-S---3P-AAI-- při/při/RR--6---------- řízení/řízení/NNNS6-----A---- menší/malý/AAIS4----2A---- ohled/ohled/NNIS4-----A----;na/na/RR--4---------- ostatní/ostatní/AAMP4----1A---- účastníky/účastník/NNMP4-----A---- provozu/provoz/NNIS2-----A---- ././Z:-------------;0;NFC: oborová literatura
19;Česká/český/AAFS1----1A---- republika/republika/NNFS1-----A---- ,/,/Z:------------- respektive/respektive/Db------------- její/její/PSMP1FS3------- politici/politik/NNMP1-----A---- by/být/Vc----------I-- se/se/P7--4---------- podle/podle/RR--2---------- něj/on/P5MS2--3------- neměli/mít/VpMP----R-NAI-- vůči/vůči/RR--3---------- Slovensku/Slovensko/NNNS3-----A----;chovat/chovat/Vf--------A-I-- jinak/jinak/Db------------- než/než/J,------------- třeba/třeba/TT------------- vůči/vůči/RR--3---------- Rusku/Rusko/NNNS3-----A---- nebo/nebo/J^------------- Německu/Německo/NNNS3-----A---- ,/,/Z:------------- což/co/PE--1---------- domyšleno/domyslet/VsNS------APP-- znamená/znamenat/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- si/se/P7--3---------- neměli/mít/VpMP----R-NAI-- ukládat/ukládat/Vf--------A-I-- nějaké/nějaký/PZIP4---------- zvláštní/zvláštní/AAIP4----1A---- ohledy/ohled/NNIP4-----A----;či/či/J^------------- principiální/principiální/AAFS4----1A---- mlčenlivost/mlčenlivost/NNFS4-----A---- ././Z:-------------;0;NMG: publicistika
20;Je/být/VB-S---3P-AAI-- to/ten/PDNS1---------- zkrátka/zkrátka/TT------------- o/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- lidé/člověk/NNMP1-----A----;chovají/chovat/VB-P---3P-AAI-- a/a/J^------------- jak/jak/Db------------- berou/brát/VB-P---3P-AAI-- ohled/ohled/NNIS4-----A----;na/na/RR--4---------- ostatní/ostatní/AAMP4----1A---- ././Z:-------------;0;NMG: publicistika
