id;left;kwic;right
"11";"Zvlášť/zvlášť/TT------------- hořkou/hořký/AAFS4----1A----";"nenávist/nenávist/NNFS4-----A---- choval/chovat/VpMS----R-AAI--";"Orwell/Orwell/NNMS1-----A---- k/k/RR--3---------- levicovým/levicový/AAMP3----1A---- bohémům/bohém/NNMP3-----A---- ././Z:-------------"
"12";"Tak/tak/Db------------- se/se/P7--4---------- mi/já/PH-S3--1------- zdá/zdát/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- pan/pán/NNMS1-----A---- spisovatel/spisovatel/NNMS1-----A---- myšlenkově/myšlenkově/Dg-------1A---- zasekl/zaseknout/VpMS----R-AAP-1 v/v/RR--6---------- padesátých/padesátý/CrNP6---------- letech/rok/NNNP6-----A---- minulého/minulý/AANS2----1A---- století/století/NNNS2-----A---- ,/,/Z:------------- nerespektuje/respektovat/VB-S---3P-NAI-- současnost/současnost/NNFS4-----A---- a/a/J^------------- dává/dávat/VB-S---3P-AAI-- svoji/svůj/P8FS4----------";"nenávist/nenávist/NNFS4-----A---- ke/k/RV--3---------- všemu/všechen/PLNS3---------- levicovému/levicový/AANS3----1A---- tolik/tolik/Ca--4---------- na/na/RR--4---------- odiv/odiv/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- si/se/P7--3---------- vůbec/vůbec/TT------------- zřejmě/zřejmě/TT------------- neuvědomuje/uvědomovat/VB-S---3P-NAI-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--";"zrovna/zrovna/Db------------- tak/tak/Db------------- totalitně/totalitně/Dg-------1A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- mu/on/PHMS3--3------- to/ten/PDNS1---------- nelíbilo/líbit/VpNS----R-NAI-- v/v/RR--6---------- dřívější/brzký/AAFS6----2A---- době/doba/NNFS6-----A---- ,/,/Z:------------- a/a/J^------------- že/že/J,------------- v/v/RR--6---------- demokracii/demokracie/NNFS6-----A---- platí/platit/VB-S---3P-AAI-- Ústava/ústava/NNFS1-----A---- a/a/J^------------- Listina/listina/NNFS1-----A---- základních/základní/AANP2----1A---- práv/právo/NNNP2-----A---- a/a/J^------------- svobod/svoboda/NNFP2-----A---- ././Z:-------------"
"13";"Necítila/cítit/VpFS----R-NAI-- k/k/RR--3---------- nikomu/nikdo/PWM-3----------";"nenávist/nenávist/NNFS4-----A---- ,/,/Z:------------- nechovala/chovat/VpFS----R-NAI--";"žádnou/žádný/PWFS4---------- zášť/zášť/NNFS4-----A---- ,/,/Z:------------- každému/každý/PLMS3---------- přála/přát/VpFS----R-AAI-- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- byl/být/VpMS----R-AAI-- šťastný/šťastný/AAMS1----1A---- ././Z:-------------"
"14";"Ve/v/RV--6---------- skutečnosti/skutečnost/NNFS6-----A---- však/však/J^------------- šlo/jít/VpNS----R-AAI-- pouze/pouze/Db------------- o/o/RR--4---------- vytrysklou/vytrysklý/AAFS4----1A---- závist/závist/NNFS4-----A---- a/a/J^-------------";"nenávist/nenávist/NNFS4-----A---- vůči/vůči/RR--3---------- těm/ten/PDMP3---------- ,/,/Z:------------- kteří/který/P4MP1---------- se/se/P7--4---------- chovali/chovat/VpMP----R-AAI--";"jako/jako/J,------------- svobodní/svobodný/AAMP1----1A---- a/a/J^------------- hrdí/hrdý/AAMP1----1A---- lidé/člověk/NNMP1-----A---- ,/,/Z:------------- dokázali/dokázat/VpMP----R-AAP-- se/se/P7--4---------- postarat/postarat/Vf--------A-P-- sami/sám/PLMP1---------- o/o/RR--4---------- sebe/se/P6--4---------- a/a/J^------------- své/svůj/P8FP4---------1 rodiny/rodina/NNFP4-----A---- a/a/J^------------- kteří/který/P4MP1---------- nechtěli/chtít/VpMP----R-NAI-- žít/žít/Vf--------A-I-- podle/podle/RR--2---------- cizích/cizí/AAFP2----1A---- představ/představa/NNFP2-----A---- ././Z:-------------"
"15";"Během/během/RR--2---------- procesu/proces/NNIS2-----A---- stejně/stejně/Dg-------1A---- nespravedlivého/spravedlivý/AANS2----1N---- jako/jako/J,------------- halasného/halasný/AAIS2----1A---- plival/plivat/VpMS----R-AAI-- předseda/předseda/NNMS1-----A---- soudu/soud/NNIS2-----A---- svoji/svůj/P8FS4----------";"nenávist/nenávist/NNFS4-----A---- ,/,/Z:------------- opovržení/opovržení/NNNS4-----A---- a/a/J^------------- zlost/zlost/NNFS4-----A---- do/do/RR--2---------- tváří/tvář/NNFP2-----A---- obžalovaných/obžalovaný/NNMP2-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- se/se/P7--4---------- chovali/chovat/VpMP----R-AAI--";"s/s/RR--7---------- naprosto/naprosto/Db------------- příkladnou/příkladný/AAFS7----1A---- důstojností/důstojnost/NNFS7-----A---- ././Z:-------------"
"16";"Co/co/PQ--4---------- sním/sníst/VB-S---1P-AAP-- ,/,/Z:------------- na/na/RR--4---------- to/ten/PDNS4---------- si/se/P7--3---------- vydělám/vydělat/VB-S---1P-AAP-- ,/,/Z:------------- co/co/PQ--4---------- mám/mít/VB-S---1P-AAI-- na/na/RR--6---------- sobě/se/P6--6---------- ,/,/Z:------------- to/ten/PDNS4---------- si/se/P7--3---------- udělám/udělat/VB-S---1P-AAP-- ,/,/Z:-------------";"nenávist/nenávist/NNFS4-----A---- k/k/RR--3---------- nikomu/nikdo/PWM-3---------- nechovám/chovat/VB-S---1P-NAI--";",/,/Z:------------- nikomu/nikdo/PWM-3---------- nezávidím/závidět/VB-S---1P-NAI-- ,/,/Z:------------- každému/každý/PLNS3---------- štěstí/štěstí/NNNS3-----A---- přeju/přát/VB-S---1P-AAI-- ././Z:-------------"
"17";"S/s/RR--7---------- bratry/bratr/NNMP7-----A---- a/a/J^------------- sestrami/sestra/NNFP7-----A---- se/se/P7--4---------- dobře/dobře/Dg-------1A---- snášel/snášet/VpMS----R-AAI-- a/a/J^------------- ke/k/RV--3---------- svým/svůj/P8MP3---------- rodičům/rodič/NNMP3-----A---- necítil/cítit/VpMS----R-NAI-- žádnou/žádný/PWFS4----------";"nenávist/nenávist/NNFS4-----A---- ,/,/Z:------------- přestože/přestože/J,------------- se/se/P7--4---------- k/k/RR--3---------- němu/on/P5MS3--3------- vždycky/vždy/Db------------- chovali/chovat/VpMP----R-AAI--";"velmi/velmi/Db------------- laskavě/laskavě/Dg-------1A---- ././Z:-------------"
"18";"Občas/občas/Db------------- se/se/P7--4---------- obávám/obávat/VB-S---1P-AAI-- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- na/na/RR--4---------- mě/já/PH-S4--1------- lid/lid/NNIS1-----A---- nepřenesl/přenést/VpIS----R-NAP--";"nenávist/nenávist/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- choval/chovat/VpMS----R-AAI--";"k/k/RR--3---------- mému/můj/PSMS3-S1------- otci/otec/NNMS3-----A---- ././Z:-------------"
"19";"Fackovacího/fackovací/AAMS4----1A---- panáka/panák/NNMS4-----A---- pro/pro/RR--4---------- všechnu/všechen/PLFS4---------- tu/ten/PDFS4----------";"nenávist/nenávist/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- jsi/být/VB-S---2P-AAI-- choval/chovat/VpMS----R-AAI--";"vůči/vůči/RR--3---------- mně/já/PP-S3--1------- ././Z:------------- “/""/Z:-------------"
"20";"BRUNTÁL/Bruntál/NNIS1-----A---- -/-/Z:------------- Hlubokou/hluboký/AAFS4----1A----";"nenávist/nenávist/NNFS4-----A---- k/k/RR--3---------- letním/letní/AAIP3----1A---- táborům/tábor/NNIP3-----A---- chová/chovat/VB-S---3P-AAI--";"hoch/hoch/NNMS1-----A---- (/(/Z:------------- 13/13/C=------------- )/)/Z:------------- z/z/RR--2---------- Přerovska/Přerovsko/NNNS2-----A---- ././Z:-------------"
