id;left;kwic;right
"11";"„/""/Z:------------- Když/když/J,------------- lékař/lékař/NNMS1-----A---- k/k/RR--3---------- muži/muž/NNMS3-----A---- ,/,/Z:------------- který/který/P4MS1---------- měl/mít/VpMS----R-AAI-- zdravotní/zdravotní/AAFP4----1A---- potíže/potíž/NNFP4-----A---- ,/,/Z:------------- dorazil/dorazit/VpMS----R-AAP-- ,/,/Z:------------- začal/začít/VpMS----R-AAP-- se/se/P7--4---------- pacient/pacient/NNMS1-----A----";"chovat/chovat/Vf--------A-I-- velmi/velmi/Db------------- agresivně/agresivně/Dg-------1A---- a/a/J^------------- hrozil/hrozit/VpMS----R-AAI-- osádce/osádka/NNFS3-----A---- vozu/vůz/NNIS2-----A---- dokonce/dokonce/TT------------- i/i/J^------------- tím/ten/PDNS7---------- ,/,/Z:------------- že/že/J,------------- si/se/P7--3---------- dojde/dojít/VB-S---3P-AAP-- pro/pro/RR--4---------- pistoli/pistole/NNFS4-----A---- ,/,/Z:------------- vzbudil/vzbudit/VpMS----R-AAP-- tak/tak/Db------------- u/u/RR--2---------- záchranářského/záchranářský/AAIS2----1A---- týmu/tým/NNIS2-----A---- obavu/obava/NNFS4-----A----";"o/o/RR--4---------- život/život/NNIS4-----A---- ././Z:-------------"
"12";"Vnímají/vnímat/VB-P---3P-AAI-- ,/,/Z:------------- jak/jak/J,------------- se/se/P7--4----------";"chovají/chovat/VB-P---3P-AAI-- ,/,/Z:------------- jestli/jestli/J,------------- mají/mít/VB-P---3P-AAI-- obavy/obava/NNFP4-----A----";",/,/Z:------------- zda/zda/J,------------- doma/doma/Db------------- téma/téma/NNNS4-----A---- koronaviru/koronavir/NNIS2-----A---- probírají/probírat/VB-P---3P-AAI-- a/a/J^------------- zabývají/zabývat/VB-P---3P-AAI-- se/se/P7--4---------- jím/on/PPIS7--3------- ././Z:-------------"
"13";"Pachatel/pachatel/NNMS1-----A---- se/se/P7--4---------- zde/zde/Db------------- však/však/J^-------------";"choval/chovat/VpMS----R-AAI-- velice/velice/Db------------- vzpurně/vzpurně/Dg-------1A---- a/a/J^------------- jelikož/jelikož/J,------------- strážci/strážce/NNMP1-----A---- zákona/zákon/NNIS2-----A---- měli/mít/VpMP----R-AAI-- důvodnou/důvodný/AAFS4----1A---- obavu/obava/NNFS4-----A----";"z/z/RR--2---------- toho/ten/PDNS2---------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- neutekl/utéci/VpMS----R-NAP-- ,/,/Z:------------- přiložili/přiložit/VpMP----R-AAP-- mu/on/PHMS3--3------- služební/služební/AANP4----1A---- pouta/pouto/NNNP4-----A---- ././Z:-------------"
"14";"Současně/současně/Dg-------1A---- ale/ale/J^-------------";"chová/chovat/VB-S---3P-AAI-- obavy/obava/NNFP4-----A----";"z/z/RR--2---------- nízké/nízký/AAFS2----1A---- morálky/morálka/NNFS2-----A---- mladých/mladý/AAMP2----1A---- důstojníků/důstojník/NNMP2-----A---- a/a/J^------------- také/také/Db------------- z/z/RR--2---------- toho/ten/PDNS2---------- ,/,/Z:------------- že/že/J,------------- CIA/CIA/BN------------- budou/být/VB-P---3F-AAI-- ještě/ještě/Db------------- nějakou/nějaký/PZFS4---------- dobu/doba/NNFS4-----A---- asi/asi/TT------------- obcházet/obcházet/Vf--------A-I-- skandály/skandál/NNIP4-----A---- ././Z:-------------"
"15";"Francouzská/francouzský/AAFS1----1A---- vláda/vláda/NNFS1-----A---- Aristida/Aristid/NNMS2-----A---- Brianda/Briand/NNMS2-----A---- jej/on/PPMS4--3------2 sice/sice/J^------------- také/také/Db------------- přivítala/přivítat/VpFS----R-AAP-- ,/,/Z:------------- slibovala/slibovat/VpFS----R-AAI-- si/se/P7--3---------- od/od/RR--2---------- něj/on/P5MS2--3------- likvidaci/likvidace/NNFS4-----A---- franko-německého/franko-německý/AAIS2----1A---- antagonismu/antagonismus/NNIS2-----A---- ,/,/Z:------------- ale/ale/J^------------- ve/v/RV--6---------- skrytu/skryt/NNIS6-----A---- duše/duše/NNFS2-----A----";"chovala/chovat/VpFS----R-AAI-- obavy/obava/NNFP4-----A----";"././Z:-------------"
"16";"Podobně/podobně/Dg-------1A---- jako/jako/J,------------- ČD/ČD/BN------------- -/-/Z0------------- Telematika/telematika/NNFS1-----A---- se/se/P7--4----------";"chovají/chovat/VB-P---3P-AAI-- i/i/J^------------- ostatní/ostatní/AAFP1----1A---- dceřiné/dceřiný/AAFP1----1A---- firmy/firma/NNFP1-----A---- Českých/český/AAFP2----1A---- drah/dráha/NNFP2-----A---- a/a/J^------------- míra/míra/NNFS1-----A---- utajení/utajení/NNNS2-----A---- jejich/jejich/PSFP2-P3------- smluv/smlouva/NNFP2-----A---- může/moci/VB-S---3P-AAI-- vyvolávat/vyvolávat/Vf--------A-I-- obavy/obava/NNFP4-----A----";"o/o/RR--4---------- legálnost/legálnost/NNFS4-----A---- obchodních/obchodní/AAIP2----1A---- vztahů/vztah/NNIP2-----A---- ././Z:-------------"
"17";"V/v/RR--6---------- tomto/tento/PDIS6---------- ohledu/ohled/NNIS6-----A---- jsem/být/VB-S---1P-AAI--";"chovala/chovat/VpFS----R-AAI-- jisté/jistý/AAFP4----1A---- obavy/obava/NNFP4-----A----";",/,/Z:------------- že/že/J,------------- máma/máma/NNFS1-----A---- bude/být/VB-S---3F-AAI-- vzdychat/vzdychat/Vf--------A-I-- ,/,/Z:------------- tlouct/tlouci/Vf--------A-I-- se/se/P7--4---------- v/v/RR--4---------- prsa/prsa/NNNP4-----A---- ,/,/Z:------------- zdvíhat/zdvíhat/Vf--------A-I-- kapesník/kapesník/NNIS4-----A---- k/k/RR--3---------- očím/oko/NNFP3-----A---- a/a/J^------------- naříkat/naříkat/Vf--------A-I-- ,/,/Z:------------- jak/jak/Db------------- je/být/VB-S---3P-AAI-- tu/tu/Db------------- smutno/smutno/Dg-------1A---- ,/,/Z:------------- když/když/J,------------- marnotratný/marnotratný/AAMS1----1A---- syn/syn/NNMS1-----A---- už/už/Db------------- nehltá/hltat/VB-S---3P-NAI-- whisky/whisky/NNFS4-----A---- a/a/J^------------- krocana/krocan/NNMS4-----A---- ,/,/Z:------------- ale/ale/J^------------- nakonec/nakonec/TT------------- to/ten/PDNS1---------- dopadlo/dopadnout/VpNS----R-AAP-1 právě/právě/Db------------- naopak/naopak/TT------------- ././Z:-------------"
"18";"Tohle/tenhle/PDNS1---------- bylo/být/VpNS----R-AAI-- jednoznačně/jednoznačně/Dg-------1A---- lepší/dobrý/AANS1----2A---- než/než/J,------------- muset/muset/Vf--------A-I-- zkoumat/zkoumat/Vf--------A-I-- psychiku/psychika/NNFS4-----A---- patrně/patrně/TT------------- (/(/Z:------------- taktéž/taktéž/Db------------- )/)/Z:------------- opilého/opilý/AAMS4----1A---- ,/,/Z:------------- chronicky/chronicky/Dg-------1A---- mlčenlivého/mlčenlivý/AAMS4----1A---- ,/,/Z:------------- soukromé/soukromý/AAFP4----1A---- zavírací/zavírací/AAFP4----1A---- hodiny/hodina/NNFP4-----A---- nerespektujícího/respektující/AGMS4-----N---- a/a/J^------------- nechuť/nechuť/NNFS4-----A---- podílet/podílet/Vf--------A-I-- se/se/P7--4---------- na/na/RR--6---------- odklízecích/odklízecí/AAFP6----1A---- pracích/práce/NNFP6-----A---- demonstrujícího/demonstrující/AGMS2-----A---- „/""/Z:------------- partnera/partner/NNMS2-----A---- “/""/Z:------------- ,/,/Z:------------- a/a/J^------------- to/to/TT------------- za/za/RR--7---------- účelem/účel/NNIS7-----A---- zjištění/zjištění/NNNS2-----A---- ,/,/Z:------------- zda/zda/J,------------- si/se/P7--3---------- dělá/dělat/VB-S---3P-AAI-- naděje/naděje/NNFP4-----A---- nebo/nebo/J^-------------";"chová/chovat/VB-S---3P-AAI-- obavy/obava/NNFP4-----A----";",/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- ještě/ještě/Db------------- mohlo/moci/VpNS----R-AAI-- dojít/dojít/Vf--------A-P-- na/na/RR--4---------- sex/sex/NNIS4-----A---- ././Z:-------------"
"19";"Kdo/kdo/PKM-1---------- reprezentuje/reprezentovat/VB-S---3P-AAB-- zdánlivě/zdánlivě/Dg-------1A---- neutrální/neutrální/AAIS4----1A---- stát/stát/NNIS4-----A---- ,/,/Z:------------- musí/muset/VB-S---3P-AAI-- se/se/P7--4----------";"chovat/chovat/Vf--------A-I-- neutrálním/neutrální/AAIS7----1A---- způsobem/způsob/NNIS7-----A---- ,/,/Z:------------- měl/mít/VpMS----R-AAI-- by/být/Vc----------I-- se/se/P7--4---------- zdržet/zdržet/Vf--------A-P-- symbolů/symbol/NNIP2-----A---- ,/,/Z:------------- které/který/P4IP1---------- ho/on/PHIS4--3------- mohou/moci/VB-P---3P-AAI-1 identifikovat/identifikovat/Vf--------A-B-- s/s/RR--7---------- nějakou/nějaký/PZFS7---------- skupinou/skupina/NNFS7-----A---- a/a/J^------------- u/u/RR--2---------- ostatních/ostatní/AAMP2----1A---- vyvolat/vyvolat/Vf--------A-P-- obavu/obava/NNFS4-----A----";",/,/Z:------------- že/že/J,------------- patří/patřit/VB-S---3P-AAI-- k/k/RR--3---------- určité/určitý/AAFS3----1A---- skupině/skupina/NNFS3-----A---- a/a/J^------------- že/že/J,------------- bude/být/VB-S---3F-AAI-- jednat/jednat/Vf--------A-I-- podjatě/podjatě/Dg-------1A---- ././Z:-------------"
"20";"»/""/Z:------------- Přiznávám/přiznávat/VB-S---1P-AAI-- ,/,/Z:------------- že/že/J,------------- před/před/RR--7---------- jeho/jeho/PSIS7-S3------- týmem/tým/NNIS7-----A----";"chováme/chovat/VB-P---1P-AAI-- respekt/respekt/NNIS4-----A---- a/a/J^------------- máme/mít/VB-P---1P-AAI-- z/z/RR--2---------- něj/on/P5IS2--3------- obavy/obava/NNFP4-----A----";"././Z0------------- «/""/Z:------------- Obavy/obava/NNFP4-----A---- však/však/J^------------- vůbec/vůbec/TT------------- nemusejí/muset/VB-P---3P-NAI-- mít/mít/Vf--------A-I-- pořadatelé/pořadatel/NNMP1-----A---- olympijského/olympijský/AAIS2----1A---- fotbalového/fotbalový/AAIS2----1A---- turnaje/turnaj/NNIS2-----A---- ././Z:-------------"
"21";"Kolikrát/kolikrát/Co------------- jsme/být/VB-P---1P-AAI--";"chovali/chovat/VpMP----R-AAI-- důvodné/důvodný/AAFP4----1A---- obavy/obava/NNFP4-----A----";"o/o/RR--4---------- samo/sám/PLNS4---------- přežití/přežití/NNNS4-----A---- národa/národ/NNIS2-----A---- ,/,/Z:------------- kolikrát/kolikrát/Co------------- nám/my/PP-P3--1------- hrozila/hrozit/VpFS----R-AAI-- ztráta/ztráta/NNFS1-----A---- vlastní/vlastní/AAFS2----1A---- bytosti/bytost/NNFS2-----A---- !/!/Z:-------------"
"22";"Za/za/RR--2---------- situace/situace/NNFS2-----A---- ,/,/Z:------------- kdy/kdy/Db------------- soudy/soud/NNIP1-----A---- z/z/RR--2---------- mnoha/mnoho/Ca--2---------- svědectví/svědectví/NNNP2-----A---- měly/mít/VpIP----R-AAI-- za/za/RR--4---------- prokázané/prokázaný/AAIP4----1A---- ,/,/Z:------------- že/že/J,------------- obviněný/obviněný/AAMS1----1A---- se/se/P7--4---------- vůči/vůči/RR--3---------- třetím/třetí/CrFP3---------- osobám/osoba/NNFP3-----A----";"choval/chovat/VpMS----R-AAI-- arogantně/arogantně/Dg-------1A---- ,/,/Z:------------- agresivně/agresivně/Dg-------1A---- ,/,/Z:------------- vystavoval/vystavovat/VpMS----R-AAI-- na/na/RR--4---------- odiv/odiv/NNIS4-----A---- svou/svůj/P8FS4---------1 sílu/síla/NNFS4-----A---- ,/,/Z:------------- prezentoval/prezentovat/VpMS----R-AAB-- svoji/svůj/P8FS4---------- kriminální/kriminální/AAFS4----1A---- minulost/minulost/NNFS4-----A---- a/a/J^------------- neváhal/váhat/VpMS----R-NAI-- podpořit/podpořit/Vf--------A-P-- intenzitu/intenzita/NNFS4-----A---- výhrůžek/výhrůžka/NNFP2-----A---- užitím/užití/NNNS7-----A---- fyzického/fyzický/AANS2----1A---- násilí/násilí/NNNS2-----A---- ,/,/Z:------------- i/i/J^------------- s/s/RR--7---------- přihlédnutím/přihlédnutí/NNNS7-----A---- k/k/RR--3---------- jeho/jeho/PSFS3-S3------- vizáži/vizáž/NNFS3-----A---- a/a/J^------------- způsobu/způsob/NNIS3-----A---- vystupování/vystupování/NNNS2-----A---- ,/,/Z:------------- je/být/VB-S---3P-AAI-- nepochybné/nepochybný/AANS1----1A---- ,/,/Z:------------- že/že/J,------------- jeho/jeho/PSFP1-S3------- výhrůžky/výhrůžka/NNFP1-----A---- byly/být/VpFP----R-AAI-- způsobilé/způsobilý/AAFP1----1A---- vzbudit/vzbudit/Vf--------A-P-- v/v/RR--4---------- poškozených/poškozený/AAFP2----1A---- důvodné/důvodný/AAFP4----1A---- obavy/obava/NNFP4-----A----";"o/o/RR--4---------- jejich/jejich/PSIS4-P3------- život/život/NNIS4-----A---- a/a/J^------------- zdraví/zdraví/NNNS4-----A---- ././Z:-------------"
