id;left;kwic;right;VNP?;doc.txtype_group
95;Soudce/soudce/NNMS1-----A---- zachovává/zachovávat/VB-S---3P-AAI-- vůči/vůči/RR--3---------- ostatním/ostatní/AAMP3----1A---- soudcům/soudce/NNMP3-----A---- náležitou/náležitý/AAFS4----1A----;úctu/úcta/NNFS4-----A---- a/a/J^------------- chová/chovat/VB-S---3P-AAI--;se/se/P7--4---------- k/k/RR--3---------- nim/oni/P5MP3--3------- kolegiálně/kolegiálně/Dg-------1A---- ././Z:-------------;0;NMG: publicistika
96;Děti/dítě/NNFP1-----A---- k/k/RR--3---------- němu/on/P5MS3--3------- ztratily/ztratit/VpFP----R-AAP-- všechnu/všechen/PLFS4----------;úctu/úcta/NNFS4-----A---- ,/,/Z:------------- protože/protože/J,------------- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--;jako/jako/J,------------- šašek/šašek/NNMS1-----A---- ././Z:-------------;0;NMG: publicistika
97;;Úctu/úcta/NNFS4-----A---- k/k/RR--3---------- partnerovi/partner/NNMS3-----A---- je/být/VB-S---3P-AAI-- tedy/tedy/TT------------- zapotřebí/zapotřebí/Db------------- neustále/neustále/Dg-------1A---- udržovat/udržovat/Vf--------A-I-- a/a/J^------------- je/být/VB-S---3P-AAI-- i/i/J^------------- nutné/nutný/AANS1----1A---- se/se/P7--4---------- chovat/chovat/Vf--------A-I--;tak/tak/Db------------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- on/on/PPMS1--3------- neztratil/ztratit/VpMS----R-NAP-- úctu/úcta/NNFS4-----A---- ke/k/RV--3---------- mně/já/PP-S3--1------- ././Z:-------------;0;NFC: oborová literatura
98;Mám/mít/VB-S---1P-AAI-- k/k/RR--3---------- němu/on/P5MS3--3------- respekt/respekt/NNIS4-----A---- ,/,/Z:-------------;úctu/úcta/NNFS4-----A---- ,/,/Z:------------- pokoru/pokora/NNFS4-----A---- ,/,/Z:------------- chovám/chovat/VB-S---1P-AAI--;se/se/P7--4---------- k/k/RR--3---------- němu/on/P5IS3--3------- slušně/slušně/Dg-------1A---- ,/,/Z:------------- bez/bez/RR--2---------- vulgarismů/vulgarismus/NNIP2-----A---- a/a/J^------------- urážek/urážka/NNFP2-----A---- ././Z:-------------;0;NMG: publicistika
99;Čechové/Čech/NNMP1-----A---1 -/-/Z:------------- jak/jak/Db------------- známo/známý/ACNS------A---- ke/k/RV--3---------- svým/svůj/P8FP3---------- pestře/pestře/Dg-------1A---- se/se/P7--4---------- proměňujícím/proměňující/AGFP3-----A---- vládám/vláda/NNFP3-----A---- a/a/J^------------- režimům/režim/NNIP3-----A---- odedávna/odedávna/Db------------- žádnou/žádný/PWFS4---------- zvláštní/zvláštní/AAFS4----1A----;úctu/úcta/NNFS4-----A---- nechovají/chovat/VB-P---3P-NAI--;././Z:-------------;1;NMG: publicistika
100;"»/""/Z:------------- Pokud/pokud/J,------------- chcete/chtít/VB-P---2P-AAI-- ,/,/Z:------------- abych/aby|být/J,-------------|Vc-S---1----I-- zůstal/zůstat/VpMS----R-AAP-- předplatitelem/předplatitel/NNMS7-----A---- TT/TT/BN------------- i/i/J^------------- nadále/nadále/Db------------- ,/,/Z:------------- nezařazujte/zařazovat/Vi-P---2--N-I-- ,/,/Z:------------- prosím/prosit/VB-S---1P-AAI-- ,/,/Z:------------- články/článek/NNIP4-----A---- ,/,/Z:------------- jak/jak/Db------------- politici/politik/NNMP1-----A---- odpovědně/odpovědně/Dg-------1A---- transformují/transformovat/VB-P---3P-AAB-- českou/český/AAFS4----1A---- a/a/J^------------- evropskou/evropský/AAFS4----1A---- energetiku/energetika/NNFS4-----A---- ,/,/Z:------------- jakou/jaký/P4FS4----------";úctu/úcta/NNFS4-----A---- chovají/chovat/VB-P---3P-AAI--;ke/k/RV--3---------- zdravému/zdravý/AANS3----1A---- životnímu/životní/AANS3----1A---- prostředí/prostředí/NNNS3-----A---- a/a/J^------------- jak/jak/Db------------- dobře/dobře/Dg-------1A---- to/ten/PDNS4---------- myslí/myslet/VB-P---3P-AAI-- s/s/RR--7---------- českým/český/AANS7----1A---- energetickým/energetický/AANS7----1A---- strojírenstvím/strojírenství/NNNS7-----A---- a/a/J^------------- průmyslem/průmysl/NNIS7-----A---- vůbec/vůbec/TT------------- ././Z:-------------;1;NFC: oborová literatura
101;"Už/už/Db------------- v/v/RR--6---------- „/""/Z:------------- Canto/canto/NNNS1-----A---- XIII/XIII/C}------------- “/""/Z:------------- vystupuje/vystupovat/VB-S---3P-AAI-- Mistr/mistr/NNMS1-----A---- Kchung/Kchung/NNMS1-----A---- :/:/Z:------------- „/""/Z:------------- »/""/Z:------------- Važme/vážit/Vi-P---1--A-I-- si/se/P7--3---------- schopnosti/schopnost/NNFP4-----A---- dítěte/dítě/NNNS2-----A---- ,/,/Z:------------- //Z:------------- Když/když/J,------------- prvně/prvně/Dg-------1A---- vdechne/vdechnout/VB-S---3P-AAP-- čistý/čistý/AAIS4----1A---- vzduch/vzduch/NNIS4-----A---- ././Z0------------- //Z:------------- Však/však/J^------------- padesátiletý/padesátiletý/AAMS1----1A---- muž/muž/NNMS1-----A---- ,/,/Z:------------- který/který/P4MS1---------- nic/nic/PW--4---------- neví/vědět/VB-S---3P-NAI-- ,/,/Z:------------- //Z:-------------";"Úctu/úcta/NNFS4-----A---- si/se/P7--3---------- nezaslouží/zasloužit/VB-S---3P-NAP-- ././Z0------------- «/""/Z:------------- //Z:------------- A/a/J^------------- »/""/Z:------------- Když/když/J,------------- vladař/vladař/NNMS1-----A---- kolem/kolem/RR--2---------- sebe/se/P6--2---------- shromáždil/shromáždit/VpMS----R-AAP-- //Z:------------- Umělce/umělec/NNMS4-----A---- amuže/amuže/X@------------- učené/učený/AAMP4----1A---- ,/,/Z:------------- jeho/jeho/PSNS1-S3------- bohatství/bohatství/NNNS1-----A---- bude/být/VB-S---3F-AAI-- dobře/dobře/Dg-------1A---- využito/využít/VsNS------APP-- ././Z0------------- «/""/Z:------------- //Z:------------- A/a/J^------------- Kchung/Kchung/NNMS1-----A---- řekl/říci/VpMS----R-AAP-- a/a/J^------------- zapsal/zapsat/VpMS----R-AAP-- na/na/RR--4---------- bambusové/bambusový/AAIP4----1A---- listy/list/NNIP4-----A---- :/:/Z:------------- //Z:------------- »/""/Z:------------- Když/když/J,------------- v/v/RR--6---------- sobě/se/P6--6---------- člověk/člověk/NNMS1-----A---- nemá/mít/VB-S---3P-NAI-- řád/řád/NNIS4-----A---- //Z:------------- Nerozšíří/rozšířit/VB-S---3P-NAP-- řád/řád/NNIS4-----A---- kolem/kolem/RR--2---------- sebe/se/P6--2---------- ;/;/Z:------------- //Z:------------- A/a/J^------------- když/když/J,------------- v/v/RR--6---------- sobě/se/P6--6---------- nemá/mít/VB-S---3P-NAI-- řád/řád/NNIS4-----A---- ,/,/Z:------------- //Z:------------- Nebude/být/VB-S---3F-NAI-- se/se/P7--4---------- řádně/řádně/Dg-------1A---- chovat/chovat/Vf--------A-I--";"jeho/jeho/PSFS1-S3------- rodina/rodina/NNFS1-----A---- ,/,/Z:------------- //Z:------------- A/a/J^------------- když/když/J,------------- v/v/RR--6---------- sobě/se/P6--6---------- vladař/vladař/NNMS1-----A---- nemá/mít/VB-S---3P-NAI-- řád/řád/NNIS4-----A---- ,/,/Z:------------- //Z:------------- Nevnese/vnést/VB-S---3P-NAP-- řád/řád/NNIS4-----A---- do/do/RR--2---------- svých/svůj/P8FP2---------- držav/država/NNFP2-----A---- ././Z0------------- «/""/Z:------------- //Z:------------- Kchung/Kchung/NNMS1-----A---- mluvil/mluvit/VpMS----R-AAI-- o/o/RR--6---------- »/""/Z:------------- řádu/řád/NNIS6-----A---1 «/""/Z:------------- //Z:------------- a/a/J^------------- »/""/Z:------------- úctě/úcta/NNFS6-----A---- k/k/RR--3---------- bratru/bratr/NNMS3-----A---1 «/""/Z:------------- //Z:------------- Neříkal/říkat/VpMS----R-NAI-- nic/nic/PW--4---------- o/o/RR--6---------- »/""/Z:------------- životě/život/NNIS6-----A---- po/po/RR--6---------- smrti/smrt/NNFS6-----A---- «/""/Z:------------- “/""/Z:------------- ././Z:-------------";0;NFC: oborová literatura
102;Všichni/všechen/PLMP1---------- účinkující/účinkující/AGMP1-----A---- i/i/J^------------- hosté/host/NNMP1-----A---- večera/večer/NNIS2-----A---1 tak/tak/Db------------- vlastně/vlastně/TT------------- přišli/přijít/VpMP----R-AAP-- do/do/RR--2---------- pátečního/páteční/AANS2----1A---- kulturního/kulturní/AANS2----1A---- centra/centrum/NNNS2-----A---- vyjádřit/vyjádřit/Vf--------A-P--;úctu/úcta/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- ke/k/RV--3---------- stáří/stáří/NNNS3-----A---- chovají/chovat/VB-P---3P-AAI--;././Z:-------------;3;NMG: publicistika
103;ČESKÝ/český/AAIS1----1A---- DUB/dub/NNIS1-----A---- -/-/Z:-------------;Úctu/úcta/NNFS4-----A---- k/k/RR--3---------- místu/místo/NNNS3-----A---- posledního/poslední/AAIS2----1A---- odpočinku/odpočinek/NNIS2-----A---- ani/ani/J^------------- ke/k/RV--3---------- kapli/kaple/NNFS3-----A---- Svaté/svatý/AAFS2----1A---- trojice/trojice/NNFS2-----A---- na/na/RR--6---------- hřbitově/hřbitov/NNIS6-----A---- v/v/RR--6---------- Českém/český/AAIS6----1A---- Dubu/dub/NNIS6-----A---1 nechoval/chovat/VpMS----R-NAI--;neznámý/známý/AAMS1----1N---- lapka/lapka/NNMS1-----A---- ,/,/Z:------------- který/který/P4MS1---------- ji/on/PPFS4--3------- sprostě/sprostě/Dg-------1A---- vykradl/vykrást/VpMS----R-AAP-- ././Z:-------------;1;NMG: publicistika
104;Společnost/společnost/NNFS1-----A---- ,/,/Z:------------- která/který/P4FS1---------- nemá/mít/VB-S---3P-NAI--;úctu/úcta/NNFS4-----A---- sama/sám/PLFS1---------- k/k/RR--3---------- sobě/se/P6--3---------- ,/,/Z:------------- sráží/srážet/VB-S---3P-AAI-- dospívající/dospívající/AGMP4-----A---- ,/,/Z:------------- nectí/ctít/VB-S---3P-NAI-- své/svůj/P8MP4---------1 starší/starý/AAMP4----2A---- ,/,/Z:------------- a/a/J^------------- jejíž/jejíž/P1MP1FS3------- dospělí/dospělý/NNMP1-----A---- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI--;jako/jako/J,------------- nezodpovědné/zodpovědný/AAFP1----1N---- děti/dítě/NNFP1-----A---- ,/,/Z:------------- tato/tento/PDFS1---------- společnost/společnost/NNFS1-----A---- míří/mířit/VB-S---3P-AAI-- k/k/RR--3---------- degeneraci/degenerace/NNFS3-----A---- a/a/J^------------- zániku/zánik/NNIS3-----A---- ././Z:-------------;0;NMG: publicistika
