id;left;kwic;right;VNP?;doc.txtype_group
11;Oba/oba/ClMP1---------- k/k/RR--3---------- sobě/se/P6--3----------;chovají/chovat/VB-P---3P-AAI-- velkou/velký/AAFS4----1A---- úctu/úcta/NNFS4-----A----;././Z:-------------;1;NMG: publicistika
12;A/a/J^-------------;choval/chovat/VpMS----R-AAI-- mimořádnou/mimořádný/AAFS4----1A---- úctu/úcta/NNFS4-----A----;k/k/RR--3---------- jazyku/jazyk/NNIS3-----A---- ././Z:-------------;1;NMG: publicistika
13;Na/na/RR--4---------- to/ten/PDNS4----------;chovala/chovat/VpFS----R-AAI-- k/k/RR--3---------- životu/život/NNIS3-----A---- příliš/příliš/Db------------- velkou/velký/AAFS4----1A---- úctu/úcta/NNFS4-----A----;a/a/J^------------- bála/bát/VpFS----R-AAI-- se/se/P7--4---------- Božího/boží/AAIS2----1A---- hněvu/hněv/NNIS2-----A---- ././Z:-------------;1;FIC: beletrie
14;;Chovej/chovat/Vi-S---2--A-I-- k/k/RR--3---------- ní/on/P5FS3--3------- úctu/úcta/NNFS4-----A----;a/a/J^------------- hýčkej/hýčkat/Vi-S---2--A-I-- vzpomínky/vzpomínka/NNFP4-----A---- na/na/RR--4---------- všechno/všechen/PLNS4---------- pěkné/pěkný/AANS4----1A---- ,/,/Z:------------- co/co/PQ--4---------- jste/být/VB-P---2P-AAI-- spolu/spolu/Db------------- prožili/prožít/VpMP----R-AAP-- ././Z:-------------;1;FIC: beletrie
15;Pane/pán/NNMS5-----A---- Rašíne/Rašín/NNMS5-----A---- ,/,/Z:-------------;chovám/chovat/VB-S---1P-AAI-- k/k/RR--3---------- vám/vy/PP-P3--2------- značnou/značný/AAFS4----1A---- úctu/úcta/NNFS4-----A----;,/,/Z:------------- věřte/věřit/Vi-P---2--A-I-- ,/,/Z:------------- prosím/prosit/VB-S---1P-AAI-- ,/,/Z:------------- naprosté/naprostý/AAFS3----1A---- upřímnosti/upřímnost/NNFS3-----A---- mých/můj/PSNP2-S1------- slov/slovo/NNNP2-----A---- ././Z:-------------;1;FIC: beletrie
16;Hailander/Hailander/X@------------- bude/být/VB-S---3F-AAI-- vůči/vůči/RR--3---------- panu/pán/NNMS3-----A---1 Režnému/Režný/NNMS3-----A---- vždy/vždy/Db-------------;chovat/chovat/Vf--------A-I-- velikou/veliký/AAFS4----1A---- úctu/úcta/NNFS4-----A----;././Z:-------------;1;NMG: publicistika
17;"Pan/pán/NNMS1-----A---- Pritchard/Pritchard/NNMS1-----A---- řekl/říci/VpMS----R-AAP-- :/:/Z:------------- ""/""/Z:------------- Rozumí/rozumět/VB-S---3P-AAI-- se/se/P7--4---------- ,/,/Z:------------- že/že/J,-------------";chovám/chovat/VB-S---1P-AAI-- nejhlubší/hluboký/AAFS4----3A---- úctu/úcta/NNFS4-----A----;"k/k/RR--3---------- našim/náš/PSMP3-P1------- vojákům/voják/NNMP3-----A---- a/a/J^------------- myslím/myslet/VB-S---1P-AAI-- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- jejich/jejich/PSIS1-P3------- hlas/hlas/NNIS1-----A---- měl/mít/VpIS----R-AAI-- být/být/Vf--------A-I-- slyšen/slyšet/VsIS------API-- ././Z:------------- ""/""/Z:-------------";1;FIC: beletrie
18;Hubený/hubený/AAMS1----1A---- kluk/kluk/NNMS1-----A----;choval/chovat/VpMS----R-AAI-- ke/k/RV--3---------- svému/svůj/P8MS3---------- nevlastnímu/vlastní/AAMS3----1N---- otci/otec/NNMS3-----A---- jenom/jen/Db------------- úctu/úcta/NNFS4-----A----;././Z:-------------;1;FIC: beletrie
19;K/k/RR--3---------- takovým/takový/PDMP3---------- lidem/člověk/NNMP3-----A---- i/i/J^------------- Kristián/Kristián/NNMS1-----A---- Najman/Najman/NNMS1-----A---- mohl/moci/VpMS----R-AAI--;chovati/chovat/Vf--------A-I-2 úctu/úcta/NNFS4-----A----;přesto/přesto/Db------------- ,/,/Z:------------- či/či/J^------------- snad/snad/TT------------- právě/právě/TT------------- proto/proto/Db------------- ,/,/Z:------------- že/že/J,------------- oba/oba/ClMP1---------- měli/mít/VpMP----R-AAI-- krev/krev/NNFS4-----A---- horkou/horký/AAFS4----1A---- ././Z:-------------;1;FIC: beletrie
20;K/k/RR--3---------- nim/oni/P5MP3--3-------;chová/chovat/VB-S---3P-AAI-- ,/,/Z:------------- jak/jak/Db------------- přiznala/přiznat/VpFS----R-AAP-- ,/,/Z:------------- velký/velký/AAIS4----1A---- respekt/respekt/NNIS4-----A---- a/a/J^------------- úctu/úcta/NNFS4-----A----;././Z:-------------;1;NMG: publicistika
