id;left;kwic;right
"11";"Zároveň/zároveň/Db------------- vyjádřila/vyjádřit/VpFS----R-AAP--";"přesvědčení/přesvědčení/NNNS4-----A---- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- Zeman/Zeman/NNMS1-----A---- ve/v/RV--6---------- funkci/funkce/NNFS6-----A---- hlavy/hlava/NNFS2-----A---- státu/stát/NNIS2-----A---- chová/chovat/VB-S---3P-AAI--";"zodpovědně/zodpovědně/Dg-------1A---- ,/,/Z:------------- jde/jít/VB-S---3P-AAI-- mu/on/PHMS3--3------- o/o/RR--4---------- prosperitu/prosperita/NNFS4-----A---- země/země/NNFS2-----A---- a/a/J^------------- je/být/VB-S---3P-AAI-- ochoten/ochotný/ACMS------A---- říkat/říkat/Vf--------A-I-- i/i/J^------------- nepopulární/populární/AAFP4----1N---- věci/věc/NNFP4-----A---- ././Z:-------------"
"12";"Faktem/fakt/NNIS7-----A---- je/být/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- prezident/prezident/NNMS1-----A---- ČSFR/ČSFR/BN------------- měl/mít/VpMS----R-AAI-- pro/pro/RR--4---------- západní/západní/AAMP4----1A---- novináře/novinář/NNMP4-----A---- všechny/všechen/PLIP4---------- atributy/atribut/NNIP4-----A---- exotičnosti/exotičnost/NNFS2-----A---- :/:/Z:------------- pochází/pocházet/VB-S---3P-AAI-- z/z/RR--2---------- tajemné/tajemný/AAFS2----1A---- země/země/NNFS2-----A---- 40/40/C=------------- let/rok/NNNP2-----A---- obehnané/obehnaný/AANS1----1A---- ostnatým/ostnatý/AAIS7----1A---- drátem/drát/NNIS7-----A---- ,/,/Z:------------- za/za/RR--4---------- své/svůj/P8NS4---------1";"přesvědčení/přesvědčení/NNNS4-----A---- byl/být/VpMS----R-AAI-- vězněn/věznit/VsMS------API-- v/v/RR--6---------- komunistickém/komunistický/AAIS6----1A---- žaláři/žalář/NNIS6-----A---- ,/,/Z:------------- občas/občas/Db------------- se/se/P7--4---------- během/během/RR--2---------- svých/svůj/P8FP2---------- cest/cesta/NNFP2-----A---- chová/chovat/VB-S---3P-AAI--";"poněkud/poněkud/Db------------- nestandardně/standardně/Dg-------1N---- a/a/J^------------- navíc/navíc/Db------------- je/být/VB-S---3P-AAI-- známým/známý/AAMS7----1A---- dramatikem/dramatik/NNMS7-----A---- a/a/J^------------- esejistou/esejista/NNMS7-----A---- ,/,/Z:------------- který/který/P4MS1---------- ""/""/Z:------------- během/během/RR--2---------- dvaceti/dvacet/Cn-P2---------- minut/minuta/NNFP2-----A---- vykouří/vykouřit/VB-S---3P-AAP-- tři/tři/ClFP4---------- cigarety/cigareta/NNFP4-----A---- ""/""/Z:------------- ,/,/Z:------------- jak/jak/Db------------- si/se/P7--3---------- povšiml/povšimnout/VpMS----R-AAP-1 The/The/F%------------- Washington/Washington/NNIS1-----A---- Times/Times/F%------------- ././Z:-------------"
"13";"Představovat/představovat/Vf--------A-I-- si/se/P7--3---------- ,/,/Z:------------- že/že/J,------------- černá/černý/AAFS1----1A---- skříňka/skříňka/NNFS1-----A---- neobsahuje/obsahovat/VB-S---3P-NAI-- nic/nic/PW--4---------- jiného/jiný/AANS2----1A---- než/než/J,------------- naivní/naivní/AANS4----1A----";"přesvědčení/přesvědčení/NNNS4-----A---- ,/,/Z:------------- že/že/J,------------- konflikty/konflikt/NNIP1-----A---- zmizí/zmizet/VB-P---3P-AAP-- ,/,/Z:------------- jakmile/jakmile/J,------------- se/se/P7--4---------- lidé/člověk/NNMP1-----A---- začnou/začít/VB-P---3P-AAP-- chovat/chovat/Vf--------A-I--";"racionálně/racionálně/Dg-------1A---- ,/,/Z:------------- je/být/VB-S---3P-AAI-- utopistický/utopistický/AAIS1----1A---- omyl/omyl/NNIS1-----A---- ././Z:-------------"
"14";"Ten/ten/PDMS1---------- pro/pro/RR--4---------- svou/svůj/P8FS4---------1 víru/víra/NNFS4-----A---- ,/,/Z:------------- pro/pro/RR--4---------- právo/právo/NNNS4-----A---- ,/,/Z:------------- pro/pro/RR--4----------";"přesvědčení/přesvědčení/NNNS4-----A---- ,/,/Z:------------- že/že/J,------------- pravda/pravda/NNFS1-----A---- je/být/VB-S---3P-AAI-- ve/v/RV--6---------- »/""/Z:------------- svatých/svatý/AAFP6----1A---- knihách/kniha/NNFP6-----A---- «/""/Z:------------- ,/,/Z:------------- v/v/RR--6---------- Bibli/bible/NNFS6-----A---- ,/,/Z:------------- že/že/J,------------- tehdejší/tehdejší/AAFS1----1A---- církev/církev/NNFS1-----A---- řízená/řízený/AAFS1----1A---- preláty/prelát/NNMP7-----A---- se/se/P7--4---------- nechová/chovat/VB-S---3P-NAI--";"podle/podle/RR--2---------- »/""/Z:------------- božského/božský/AANS2----1A---- přikázání/přikázání/NNNS2-----A---- «/""/Z:------------- ,/,/Z:------------- byl/být/VpMS----R-AAI-- odsouzen/odsoudit/VsMS------APP-- po/po/RR--6---------- dlouhém/dlouhý/AANS6----1A---- hrůzném/hrůzný/AANS6----1A---- vězení/vězení/NNNS6-----A---- k/k/RR--3---------- trestu/trest/NNIS3-----A---- smrti/smrt/NNFS2-----A---- na/na/RR--6---------- hranici/hranice/NNFS6-----A---- daleko/daleko/Dg-------1A---- od/od/RR--2---------- vlasti/vlast/NNFS2-----A---- ././Z:-------------"
"15";"My/my/PP-P1--1------- všichni/všechen/PLMP1---------- ,/,/Z:------------- kteří/který/P4MP1---------- jsme/být/VB-P---1P-AAI-- se/se/P7--4---------- snažili/snažit/VpMP----R-AAI-- čelit/čelit/Vf--------A-I-- jeho/jeho/PSFP3-S3------- mocenským/mocenský/AAFP3----1A---- tendencím/tendence/NNFP3-----A---- a/a/J^------------- hájit/hájit/Vf--------A-I-- vlastní/vlastní/AANS4----1A----";"přesvědčení/přesvědčení/NNNS4-----A---- ,/,/Z:------------- jsme/být/VB-P---1P-AAI-- se/se/P7--4---------- chovali/chovat/VpMP----R-AAI--";"vůči/vůči/RR--3---------- němu/on/P5MS3--3------- jako/jako/J,------------- vůči/vůči/RR--3---------- člověku/člověk/NNMS3-----A---- ,/,/Z:------------- který/který/P4MS1---------- nicméně/nicméně/J^------------- pronikavě/pronikavě/Dg-------1A---- vidí/vidět/VB-S---3P-AAI-- ,/,/Z:------------- kam/kam/Db------------- se/se/P7--4---------- hýbe/hýbat/VB-S---3P-AAI-1 svět/svět/NNIS1-----A---- ,/,/Z:------------- a/a/J^------------- snaží/snažit/VB-S---3P-AAI-- se/se/P7--4---------- bárku/bárka/NNFS4-----A---- České/český/AAFS2----1A---- republiky/republika/NNFS2-----A---- kormidlovat/kormidlovat/Vf--------A-I-- směrem/směr/NNIS7-----A---- ,/,/Z:------------- který/který/P4IS4---------- zná/znát/VB-S---3P-AAI-- a/a/J^------------- uznává/uznávat/VB-S---3P-AAI-- jako/jako/J,------------- dobro/dobro/NNNS4-----A---- celého/celý/AAIS2----1A---- národa/národ/NNIS2-----A---- ././Z:-------------"
"16";"Vyjádřil/vyjádřit/VpMS----R-AAP--";"přesvědčení/přesvědčení/NNNS4-----A---- ,/,/Z:------------- že/že/J,------------- většina/většina/NNFS1-----A---- Albánců/Albánec/NNMP2-----A---- se/se/P7--4---------- zdrží/zdržet/VB-S---3P-AAP-- odvety/odveta/NNFS2-----A---- a/a/J^------------- bude/být/VB-S---3F-AAI-- se/se/P7--4---------- chovat/chovat/Vf--------A-I--";"jinak/jinak/Db------------- než/než/J,------------- jejich/jejich/PSMP1-P3------- protivníci/protivník/NNMP1-----A---- a/a/J^------------- povstalci/povstalec/NNMP1-----A---- z/z/RR--2---------- UCK/UCK/BN------------- ,/,/Z:------------- kteří/který/P4MP1---------- rovněž/rovněž/Db------------- vypalují/vypalovat/VB-P---3P-AAI-- domy/dům/NNIP4-----A---- ././Z:-------------"
"17";"Islámské/islámský/AANS4----1A----";"přesvědčení/přesvědčení/NNNS4-----A---- o/o/RR--6---------- méněcennosti/méněcennost/NNFS6-----A---- žen/žena/NNFP2-----A---- a/a/J^------------- nedůvěra/nedůvěra/NNFS1-----A---- ,/,/Z:------------- která/který/P4FS1---------- je/být/VB-S---3P-AAI-- vůči/vůči/RR--3---------- nim/oni/P5FP3--3------- chována/chovat/VsFS------API--";",/,/Z:------------- však/však/J^------------- nezavazují/zavazovat/VB-P---3P-NAI-- muže/muž/NNMS4-----A---- k/k/RR--3---------- tomu/ten/PDNS3---------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- setkání/setkání/NNNS3-----A---- s/s/RR--7---------- nimi/oni/P5MP7--3------- vyhýbali/vyhýbat/VpMP----R-AAI-- ././Z:-------------"
"18";"Po/po/RR--6---------- válce/válka/NNFS6-----A---- ale/ale/J^------------- drtivá/drtivý/AAFS1----1A---- většina/většina/NNFS1-----A---- z/z/RR--2---------- nich/oni/P5FP2--3------- prohlédla/prohlédnout/VpFS----R-AAP-1 ,/,/Z:------------- přijala/přijmout/VpFS----R-AAP-- jiná/jiný/AANP4----1A----";"přesvědčení/přesvědčení/NNNP4-----A---- na/na/RR--6---------- základě/základ/NNIS6-----A---- jiných/jiný/AAFP2----1A---- hodnot/hodnota/NNFP2-----A---- ,/,/Z:------------- a/a/J^------------- podle/podle/RR--2---------- toho/ten/PDNS2---------- se/se/P7--4---------- také/také/Db------------- chovala/chovat/VpFS----R-AAI--";"././Z:-------------"
"19";"V/v/RR--6---------- září/září/NNNS6-----A---- 1999/1999/C=------------- jsem/být/VB-S---1P-AAI-- v/v/RR--6---------- projevu/projev/NNIS6-----A---- na/na/RR--6---------- Valném/valný/AANS6----1A---- shromáždění/shromáždění/NNNS6-----A---- OSN/OSN/BN------------- velmi/velmi/Db------------- jednoznačně/jednoznačně/Dg-------1A---- ,/,/Z:------------- srozumitelně/srozumitelně/Dg-------1A---- vyjádřil/vyjádřit/VpMS----R-AAP-- své/svůj/P8NS4---------1";"přesvědčení/přesvědčení/NNNS4-----A---- ,/,/Z:------------- že/že/J,------------- plošné/plošný/AAFP1----1A---- ekonomické/ekonomický/AAFP1----1A---- sankce/sankce/NNFP1-----A---- nejsou/být/VB-P---3P-NAI-- nejefektivnějším/efektivní/AAIS7----3A---- způsobem/způsob/NNIS7-----A---- ,/,/Z:------------- jak/jak/Db------------- přimět/přimět/Vf--------A-P-- kterýkoli/kterýkoli/PZIS4---------- stát/stát/NNIS4-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- respektoval/respektovat/VpIS----R-AAI-- lidská/lidský/AANP4----1A---- práva/právo/NNNP4-----A---- ,/,/Z:------------- mezinárodní/mezinárodní/AANS4----1A---- právo/právo/NNNS4-----A---- ,/,/Z:------------- choval/chovat/VpMS----R-AAI--";"se/se/P7--4---------- v/v/RR--6---------- souladu/soulad/NNIS6-----A---- s/s/RR--7---------- mezinárodními/mezinárodní/AAFP7----1A---- normami/norma/NNFP7-----A---- ././Z:-------------"
"20";"Faktem/fakt/NNIS7-----A---- je/být/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- prezident/prezident/NNMS1-----A---- ČSFR/ČSFR/BN------------- měl/mít/VpMS----R-AAI-- pro/pro/RR--4---------- západní/západní/AAMP4----1A---- novináře/novinář/NNMP4-----A---- všechny/všechen/PLIP4---------- atributy/atribut/NNIP4-----A---- exotičnosti/exotičnost/NNFS2-----A---- :/:/Z:------------- pochází/pocházet/VB-S---3P-AAI-- z/z/RR--2---------- tajemné/tajemný/AAFS2----1A---- země/země/NNFS2-----A---- 40/40/C=------------- let/rok/NNNP2-----A---- obehnané/obehnaný/AANS1----1A---- ostnatým/ostnatý/AAIS7----1A---- drátem/drát/NNIS7-----A---- ,/,/Z:------------- za/za/RR--4---------- své/svůj/P8NS4---------1";"přesvědčení/přesvědčení/NNNS4-----A---- byl/být/VpMS----R-AAI-- vězněn/věznit/VsMS------API-- v/v/RR--6---------- komunistickém/komunistický/AAIS6----1A---- žaláři/žalář/NNIS6-----A---- ,/,/Z:------------- občas/občas/Db------------- se/se/P7--4---------- během/během/RR--2---------- svých/svůj/P8FP2---------- cest/cesta/NNFP2-----A---- chová/chovat/VB-S---3P-AAI--";"poněkud/poněkud/Db------------- nestandardně/standardně/Dg-------1N---- a/a/J^------------- navíc/navíc/Db------------- je/být/VB-S---3P-AAI-- známým/známý/AAMS7----1A---- dramatikem/dramatik/NNMS7-----A---- a/a/J^------------- esejistou/esejista/NNMS7-----A---- ,/,/Z:------------- který/který/P4MS1---------- ""/""/Z:------------- během/během/RR--2---------- dvaceti/dvacet/Cn-P2---------- minut/minuta/NNFP2-----A---- vykouří/vykouřit/VB-S---3P-AAP-- tři/tři/ClFP4---------- cigarety/cigareta/NNFP4-----A---- ""/""/Z:------------- ,/,/Z:------------- jak/jak/Db------------- si/se/P7--3---------- povšiml/povšimnout/VpMS----R-AAP-1 The/The/F%------------- Washington/Washington/NNIS1-----A---- Times/Times/F%------------- ././Z:-------------"
