id;left;kwic;right;VNP?;doc.txtype_group
11;Snad/snad/TT------------- k/k/RR--3---------- nám/my/PP-P3--1-------;chovají/chovat/VB-P---3P-AAI-- větší/velký/AAFP4----2A---- sympatie/sympatie/NNFP4-----A----;proto/proto/Db------------- ,/,/Z:------------- že/že/J,------------- jsme/být/VB-P---1P-AAI-- nikdy/nikdy/Db------------- nebyli/být/VpMP----R-NAI-- koloniální/koloniální/AAFS7----1A---- zemí/země/NNFS7-----A---- ././Z:-------------;1;NMG: publicistika
12;Na/na/RR--6---------- autorech/autor/NNMP6-----A---- je/být/VB-S---3P-AAI-- sice/sice/J^------------- znát/znát/Vf--------A-I-- ,/,/Z:------------- ke/k/RV--3---------- komu/kdo/PKM-3----------;chovají/chovat/VB-P---3P-AAI-- sympatie/sympatie/NNFP4-----A----;,/,/Z:------------- na/na/RR--6---------- druhé/druhý/CrFS6---------- straně/strana/NNFS6-----A---- nejde/jít/VB-S---3P-NAI-- ani/ani/J^------------- v/v/RR--6---------- jednom/jeden/ClIS6---------- případě/případ/NNIS6-----A---- o/o/RR--4---------- propagandistická/propagandistický/AANP4----1A---- díla/dílo/NNNP4-----A---- ././Z:-------------;1;NMG: publicistika
13;Dnes/dnes/Db------------- ,/,/Z:------------- když/když/J,------------- píšu/psát/VB-S---1P-AAI-- tyto/tento/PDIP4---------- řádky/řádek/NNIP4-----A---- ,/,/Z:-------------;nechovám/chovat/VB-S---1P-NAI-- pochopitelně/pochopitelně/Dg-------1A---- k/k/RR--3---------- doktoru/doktor/NNMS3-----A---1 Špačkovi/Špaček/NNMS3-----A---- žádné/žádný/PWFP4---------- sympatie/sympatie/NNFP4-----A----;,/,/Z:------------- ale/ale/J^------------- také/také/Db------------- žádnou/žádný/PWFS4---------- nenávist/nenávist/NNFS4-----A---- ././Z:-------------;1;NFC: oborová literatura
14;"""/""/Z:-------------";Nechovám/chovat/VB-S---1P-NAI-- žádné/žádný/PWFP4---------- sympatie/sympatie/NNFP4-----A----;"k/k/RR--3---------- protestantům/protestant/NNMP3-----A---- ././Z:------------- ""/""/Z:-------------";1;FIC: beletrie
15;Ten/ten/PDMS1---------- starší/starý/AAMS1----2A---- vzdělaný/vzdělaný/AAMS1----1A---- muž/muž/NNMS1-----A---- k/k/RR--3---------- vám/vy/PP-P3--2-------;chová/chovat/VB-S---3P-AAI-- vřelé/vřelý/AAFP4----1A---- sympatie/sympatie/NNFP4-----A----;a/a/J^------------- zdá/zdát/VB-S---3P-AAI-- se/se/P7--4---------- ,/,/Z:------------- že/že/J,------------- s/s/RR--7---------- vámi/vy/PP-P7--2------- počítá/počítat/VB-S---3P-AAI-- jako/jako/J,------------- s/s/RR--7---------- budoucím/budoucí/AAMS7----1A---- dědicem/dědic/NNMS7-----A---- ././Z:-------------;1;FIC: beletrie
16;Jest/být/VB-S---3P-AAI-2 ovšem/ovšem/TT------------- potřeba/potřeba/Db------------- jasně/jasně/Dg-------1A---- zmíniti/zmínit/Vf--------A-P-2 ,/,/Z:------------- že/že/J,------------- psům/pes/NNMP3-----A---- nikterak/nikterak/Db------------- neubližoval/ubližovat/VpMS----R-NAI-- ,/,/Z:------------- naopak/naopak/TT------------- ,/,/Z:-------------;choval/chovat/VpMS----R-AAI-- k/k/RR--3---------- nim/oni/P5MP3--3------- sympatie/sympatie/NNFP4-----A----;,/,/Z:------------- dobře/dobře/Dg-------1A---- je/oni/PPFP4--3------- živil/živit/VpMS----R-AAI-- a/a/J^------------- staral/starat/VpMS----R-AAI-- se/se/P7--4---------- o/o/RR--4---------- ně/oni/P5FP4--3------- s/s/RR--7---------- největší/velký/AAFS7----3A---- pečlivostí/pečlivost/NNFS7-----A---- ././Z:-------------;1;NMG: publicistika
17;Evžen/Evžen/NNMS1-----A----;choval/chovat/VpMS----R-AAI-- silné/silný/AAFP4----1A---- sympatie/sympatie/NNFP4-----A----;pro/pro/RR--4---------- francouzský/francouzský/AAIS4----1A---- parlamentarismus/parlamentarismus/NNIS4-----A---- ,/,/Z:------------- angloamerickou/angloamerický/AAFS4----1A---- demokracii/demokracie/NNFS4-----A---- ,/,/Z:------------- sovětské/sovětský/AAFP4----1A---- zřízeni/zřídit/VsMP------APP-- a/a/J^------------- evropskou/evropský/AAFS4----1A---- federacii/federacii/X@------------- provázené/provázený/AAFP4----1A---- silnou/silný/AAFS7----1A---- nedůvěrou/nedůvěra/NNFS7-----A---- k/k/RR--3---------- francouzskému/francouzský/AAIS3----1A---- parlamentarismu/parlamentarismus/NNIS3-----A---- ,/,/Z:------------- angloamerické/angloamerický/AAFS3----1A---- demokracii/demokracie/NNFS3-----A---- ,/,/Z:------------- sovětskému/sovětský/AANS3----1A---- zřízení/zřízení/NNNS3-----A---- a/a/J^------------- evropské/evropský/AAFS3----1A---- federaci/federace/NNFS3-----A---- ././Z:-------------;1;FIC: beletrie
18;;Choval/chovat/VpMS----R-AAI-- opravdu/opravdu/TT------------- hluboké/hluboký/AAFP4----1A---- sympatie/sympatie/NNFP4-----A----;"k/k/RR--3---------- novousedlíkům/novousedlík/NNMP3-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- si/se/P7--3---------- museli/muset/VpMP----R-AAI-- zvykat/zvykat/Vf--------A-I-- nejen/nejen/Db------------- na/na/RR--4---------- novou/nový/AAFS4----1A---- řeč/řeč/NNFS4-----A---- ,/,/Z:------------- ale/ale/J^------------- snad/snad/TT------------- ještě/ještě/Db------------- převratněji/převratně/Dg-------2A---- na/na/RR--4---------- nový/nový/AAIS4----1A---- život/život/NNIS4-----A---- v/v/RR--6---------- zemi/země/NNFS6-----A---- ,/,/Z:------------- kde/kde/Db------------- se/se/P7--4---------- -/-/Z:------------- jak/jak/Db------------- slyšeli/slyšet/VpMP----R-AAI-- předpojatýma/předpojatý/AAFD7----1A---- ušima/ucho/NNFD7-----A---- -/-/Z:------------- maže/mazat/VB-S---3P-AAI-1 na/na/RR--4---------- chleba/chléb/NNIS4-----A---- ""/""/Z:------------- máslo/máslo/NNNS4-----A---- z/z/RR--2---------- duráků/duráků/X@------------- ""/""/Z:------------- ,/,/Z:------------- chroupají/chroupat/VB-P---3P-AAI-- bramborové/bramborový/AAFP4----1A---- ""/""/Z:------------- šupinky/šupinka/NNFP4-----A---- ""/""/Z:------------- ,/,/Z:------------- dělají/dělat/VB-P---3P-AAI-- vdolky/vdolek/NNIP4-----A---- z/z/RR--2---------- ""/""/Z:------------- tukužice/tukužice/X@-------------";1;FIC: beletrie
19;Oliver/Oliver/NNMS1-----A---- se/se/P7--4---------- zprvu/zprvu/Db------------- tvářil/tvářit/VpMS----R-AAI-- nesouhlasně/souhlasně/Dg-------1N---- ,/,/Z:------------- ale/ale/J^------------- nakonec/nakonec/TT------------- pozvání/pozvání/NNNS4-----A---- přijal/přijmout/VpMS----R-AAP-- a/a/J^------------- celý/celý/AAIS4----1A---- večer/večer/NNIS4-----A---- se/se/P7--4----------;choval/chovat/VpMS----R-AAI-- opravdu/opravdu/Db------------- skvěle/skvěle/Dg-------1A---- :/:/Z:------------- svou/svůj/P8FS4---------1 pozornost/pozornost/NNFS4-----A---- spravedlivě/spravedlivě/Dg-------1A---- dělil/dělit/VpMS----R-AAI-- mezi/mezi/RR--4---------- mě/já/PH-S4--1------- a/a/J^------------- Rickieho/Rickie/NNMS4-----A---- ,/,/Z:------------- a/a/J^------------- dokonce/dokonce/TT------------- si/se/P7--3---------- za/za/RR--2---------- pomoci/pomoc/NNFS2-----A---- několika/několik/Ca--2---------- zábavných/zábavný/AAFP2----1A---- historek/historka/NNFP2-----A---- z/z/RR--2---------- reklamní/reklamní/AAFS2----1A---- branže/branže/NNFS2-----A---- brzy/brzy/Dg-------1A---- získal/získat/VpMS----R-AAP-- jeho/jeho/PSFP4-S3------- sympatie/sympatie/NNFP4-----A----;././Z:-------------;0;FIC: beletrie
20;O/o/RR--4---------- Škrlovou/Škrlová/NNFS4-----A---- se/se/P7--4---------- prý/prý/TT------------- staral/starat/VpMS----R-AAI-- proto/proto/Db------------- ,/,/Z:------------- že/že/J,------------- k/k/RR--3---------- ní/on/P5FS3--3-------;chová/chovat/VB-S---3P-AAI-- hluboké/hluboký/AAFP4----1A---- sympatie/sympatie/NNFP4-----A----;které/který/P4FP4---------- i/i/J^------------- nadále/nadále/Db------------- trvají/trvat/VB-P---3P-AAI-- ././Z:-------------;1;NMG: publicistika
