id;left;kwic;right
"11";"Je/být/VB-S---3P-AAI-- pro/pro/RR--4---------- mne/já/PP-S4--1------- velice/velice/Db------------- znepokojivý/znepokojivý/AAIS1----1A---- fakt/fakt/NNIS1-----A---- ,/,/Z:------------- jak/jak/Db------------- velké/velký/AAFP4----1A----";"sympatie/sympatie/NNFP4-----A---- chováte/chovat/VB-P---2P-AAI--";"k/k/RR--3---------- fašismu/fašismus/NNIS3-----A---- ,/,/Z:------------- nacismu/nacismus/NNIS3-----A---- ,/,/Z:------------- odmítáteli/odmítáteli/X@------------- uctít/uctít/Vf--------A-P-- památku/památka/NNFS4-----A---- jeho/jeho/PSFP2-S3------- obětí/oběť/NNFP2-----A---- ././Z:-------------"
"12";"";"Sympatie/sympatie/NNFP4-----A---- k/k/RR--3---------- Toyotě/toyota/NNFS3-----A---- GT86/GT86/BN------------- Aero/Aero/NNNS1-----A---- pack/pack/F%------------- můžete/moci/VB-P---2P-AAI-- chovat/chovat/Vf--------A-I--";"jedině/jedině/Db------------- tehdy/tehdy/Db------------- ,/,/Z:------------- pokud/pokud/J,------------- je/být/VB-S---3P-AAI-- vám/vy/PP-P3--2------- blízký/blízký/AAIS1----1A---- japonský/japonský/AAIS1----1A---- vkus/vkus/NNIS1-----A---- ,/,/Z:------------- kultura/kultura/NNFS1-----A---- a/a/J^------------- především/především/TT------------- braková/brakový/AAFS1----1A---- literatura/literatura/NNFS1-----A---- -/-/Z:------------- kreslený/kreslený/AAIS1----1A---- komiks/komiks/NNIS1-----A---- „/""/Z:------------- manga/mango/NNNP1-----A---- “/""/Z:------------- ././Z:-------------"
"13";"Čistě/čistě/Dg-------1A---- osobní/osobní/AAFP4----1A----";"sympatie/sympatie/NNFP4-----A---- pak/pak/Db------------- chová/chovat/VB-S---3P-AAI--";"k/k/RR--3---------- Trumpovi/Trump/NNMS3-----A---- bojovník/bojovník/NNMS1-----A---- a/a/J^------------- bývalý/bývalý/AAMS1----1A---- šampion/šampion/NNMS1-----A---- UFC/UFC/BN------------- Conor/Conor/NNMS1-----A---- McGregor/McGregor/NNMS1-----A---- ././Z:-------------"
"14";"";"Sympatie/sympatie/NNFP4-----A---- a/a/J^------------- určitou/určitý/AAFS4----1A---- lítost/lítost/NNFS4-----A---- prý/prý/TT------------- Monica/Monika/NNFS1-----A---- Lewinská/Lewinská/NNFS1-----A---- ve/v/RV--6---------- svém/svůj/P8NS6---------- díle/dílo/NNNS6-----A---- vyjadřuje/vyjadřovat/VB-S---3P-AAI-- vůči/vůči/RR--3---------- Clintonově/Clintonův/AUFS3M--------- dceři/dcera/NNFS3-----A---- Chelsea/Chelsea/NNFS1-----A---- ,/,/Z:------------- zatímco/zatímco/J,------------- první/první/CrFS4---------- dámu/dáma/NNFS4-----A---- USA/USA/BN------------- Hillary/Hillary/NNFS4-----A---- Clintonovou/Clintonová/NNFS4-----A---- chová/chovat/VB-S---3P-AAI--";"v/v/RR--6---------- ""/""/Z:------------- hluboké/hluboký/AAFS6----1A---- úctě/úcta/NNFS6-----A---- ""/""/Z:------------- ././Z:-------------"
"15";"K/k/RR--3---------- Putinovi/Putin/NNMS3-----A---- a/a/J^------------- spol/spol/BN------------- ././Z0-------------";"sympatie/sympatie/NNFP4-----A---- nechováme/chovat/VB-P---1P-NAI--";"././Z:-------------"
"16";"Vláda/vláda/NNFS1-----A---- Republiky/Republika/NNFS2-----A---- byla/být/VpFS----R-AAI-- šťastna/šťastný/ACFS------A---- ,/,/Z:------------- že/že/J,------------- mohla/moci/VpFS----R-AAI-- potvrditi/potvrdit/Vf--------A-P-2 dohodou/dohoda/NNFS7-----A---- z/z/RR--2---------- 28/28/C=------------- ././Z0------------- září/září/NNNS2-----A---- 1918/1918/C=------------- ,/,/Z:------------- své/svůj/P8NS4---------1 prohlášení/prohlášení/NNNS4-----A---- z/z/RR--2---------- 28/28/C=------------- ././Z0------------- června/červen/NNIS2-----A---- 1918/1918/C=------------- ,/,/Z:------------- o/o/RR--6---------- právech/právo/NNNP6-----A---- národa/národ/NNIS2-----A---- československého/československý/AAIS2----1A---- na/na/RR--4---------- samostatnost/samostatnost/NNFS4-----A---- a/a/J^------------- o/o/RR--4---------- uznání/uznání/NNNS4-----A---- Národní/národní/AAFS2----1A---- rady/rada/NNFS2-----A---- za/za/RR--4---------- vládu/vláda/NNFS4-----A---- faktickou/faktický/AAFS4----1A---- a/a/J^------------- prokázati/prokázat/Vf--------A-P-2 tak/tak/Db------------- obdiv/obdiv/NNIS4-----A---- a/a/J^-------------";"sympatii/sympatie/NNFS4-----A---- ,/,/Z:------------- již/jenž/PJFS4---------- chová/chovat/VB-S---3P-AAI--";"k/k/RR--3---------- slavnému/slavný/AAIS3----1A---- národu/národ/NNIS3-----A---- ,/,/Z:------------- který/který/P4IS1---------- ožívá/ožívat/VB-S---3P-AAI-- ,/,/Z:------------- přetrpěv/přetrpět/VmMS------A-P-- staletí/století/NNNP4-----A---1 útisku/útisk/NNIS2-----A---- ,/,/Z:------------- aniž/aniž/J,------------- kdy/kdy/Db------------- ochabl/ochabnout/VpIS----R-AAP-1 ././Z:-------------"
"17";"Necítili/cítit/VpMP----R-NAI-- k/k/RR--3---------- němu/on/P5MS3--3------- žádné/žádný/PWFP4----------";"sympatie/sympatie/NNFP4-----A---- ,/,/Z:------------- zvlášť/zvlášť/TT------------- když/když/J,------------- teď/teď/Db------------- věděli/vědět/VpMP----R-AAI-- ,/,/Z:------------- jak/jak/J,------------- se/se/P7--4---------- k/k/RR--3---------- Martinovi/Martin/NNMS3-----A---- chová/chovat/VB-S---3P-AAI--";"././Z:-------------"
"18";"A/a/J^------------- co/co/Db------------- se/se/P7--4---------- týče/týkat/VB-S---3P-AAI-1 katalánských/katalánský/AAFP2----1A---- snah/snaha/NNFP2-----A---- ,/,/Z:------------- já/já/PP-S1--1------- k/k/RR--3---------- nim/oni/P5FP3--3------- velké/velký/AAFP4----1A----";"sympatie/sympatie/NNFP4-----A---- nechovám/chovat/VB-S---1P-NAI--";"././Z:-------------"
"19";"Když/když/J,------------- jsem/být/VB-S---1P-AAI-- řekl/říci/VpMS----R-AAP-- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- od/od/RR--2---------- Turecka/Turecko/NNNS2-----A---- bylo/být/VpNS----R-AAI-- šílenstvím/šílenství/NNNS7-----A---- odmítnout/odmítnout/Vf--------A-P-- nabídku/nabídka/NNFS4-----A---- Ruska/Rusko/NNNS2-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- připojilo/připojit/VpNS----R-AAP-- na/na/RR--4---------- stranu/strana/NNFS4-----A---- vítězů/vítěz/NNMP2-----A---- ,/,/Z:------------- a/a/J^------------- že/že/J,------------- by/být/Vc----------I-- tím/ten/PDNS7---------- ztratilo/ztratit/VpNS----R-AAP--";"sympatie/sympatie/NNFP4-----A---- Velké/velký/AAFS2----1A---- Británie/Británie/NNFS2-----A---- ,/,/Z:------------- Stalin/Stalin/NNMS1-----A---- namítl/namítnout/VpMS----R-AAP-1 ,/,/Z:------------- že/že/J,------------- řada/řada/NNFS1-----A---- lidí/člověk/NNMP2-----A---- se/se/P7--4---------- raději/rád/Dg-------2A---- chová/chovat/VB-S---3P-AAI--";"šíleně/šíleně/Dg-------1A---- a/a/J^------------- že/že/J,------------- všichni/všechen/PLMP1---------- neutrálové/neutrál/NNMP1-----A---- považují/považovat/VB-P---3P-AAI-- ty/ten/PDMP4---------- ,/,/Z:------------- kdo/kdo/PKM-1---------- vedou/vést/VB-P---3P-AAI-- válku/válka/NNFS4-----A---- ,/,/Z:------------- za/za/RR--4---------- blázny/blázen/NNMP4-----A---- ,/,/Z:------------- vždyť/vždyť/J^------------- by/být/Vc----------I-- přece/přece/TT------------- klidně/klidně/Dg-------1A---- mohli/moci/VpMP----R-AAI-- zůstat/zůstat/Vf--------A-P-- sedět/sedět/Vf--------A-I-- a/a/J^------------- nehnout/hnout/Vf--------N-P-- prstem/prst/NNIS7-----A---- ././Z:-------------"
"20";"Vyšly/vyjít/VpFP----R-AAP-- i/i/J^------------- v/v/RR--6---------- oblíbeném/oblíbený/AAIS6----1A---- tisku/tisk/NNIS6-----A---- globální/globální/AAFS2----1A---- ekonomické/ekonomický/AAFS2----1A---- elity/elita/NNFS2-----A---- ,/,/Z:------------- který/který/P4FP4---------6";"sympatie/sympatie/NNFP4-----A---- pro/pro/RR--4---------- socialismus/socialismus/NNIS4-----A---- nechová/chovat/VB-S---3P-NAI--";":/:/Z:------------- Financial/Financial/F%------------- Times/Times/F%------------- ve/v/RV--6---------- víkendové/víkendový/AAFS6----1A---- příloze/příloha/NNFS6-----A---- otiskly/otisknout/VpFP----R-AAP-1 článek/článek/NNIS4-----A---- nazvaný/nazvaný/AAIS4----1A---- „/""/Z:------------- Proč/proč/Db------------- je/být/VB-S---3P-AAI-- Karl/Karel/NNMS1-----A---- Marx/Marx/NNMS1-----A---- relevantnější/relevantní/AAMS1----2A---- než/než/J,------------- kdy/kdy/Db------------- dříve/brzy/Dg-------2A---- “/""/Z:------------- a/a/J^------------- The/The/F%------------- Economist/Economist/F%------------- v/v/RR--6---------- titulku/titulek/NNIS6-----A---- vyzval/vyzvat/VpMS----R-AAP-- :/:/Z:------------- „/""/Z:------------- Vládci/vládce/NNMP1-----A---- světa/svět/NNIS2-----A---- :/:/Z:------------- čtěte/číst/Vi-P---2--A-I-- Marxe/Marx/NNMS4-----A---- !/!/Z:------------- “/""/Z:-------------"
