id;left;kwic;right;VNP?;doc.txtype_group
21;Přitom/přitom/Db------------- vyvrací/vyvracet/VB-S---3P-AAI-- mnohé/mnohý/AAIP4----1A----;předsudky/předsudek/NNIP4-----A---- a/a/J^------------- klamné/klamný/AAFP4----1A---- představy/představa/NNFP4-----A---- ,/,/Z:------------- které/který/P4FP4---------- lidé/člověk/NNMP1-----A---- o/o/RR--6---------- svých/svůj/P8MP6---------- spoluobyvatelích/spoluobyvatel/NNMP6-----A---- na/na/RR--6---------- této/tento/PDFS6---------- planetě/planeta/NNFS6-----A---- chovají/chovat/VB-P---3P-AAI--;././Z:-------------;3;NMG: publicistika
22;Na/na/RR--6---------- základě/základ/NNIS6-----A---- poznatků/poznatek/NNIP2-----A---- vědy/věda/NNFS2-----A---- srozumitelně/srozumitelně/Dg-------1A---- vysvětluje/vysvětlovat/VB-S---3P-AAI-- ,/,/Z:------------- jak/jak/Db------------- funguje/fungovat/VB-S---3P-AAI-- lidská/lidský/AAFS1----1A---- mysl/mysl/NNFS1-----A---- ,/,/Z:------------- jak/jak/Db------------- překvapivě/překvapivě/Dg-------1A---- snadno/snadno/Dg-------1A---- je/být/VB-S---3P-AAI-- ovlivnitelná/ovlivnitelný/AAFS1----1A---- vnějším/vnější/AANS7----1A---- děním/dění/NNNS7-----A---- a/a/J^------------- vytváří/vytvářet/VB-S---3P-AAI-- si/se/P7--3----------;předsudky/předsudek/NNIP4-----A---- a/a/J^------------- stereotypy/stereotyp/NNIP4-----A---- ,/,/Z:------------- jak/jak/Db------------- jsme/být/VB-P---1P-AAI-- náchylní/náchylný/AAMP1----1A---- k/k/RR--3---------- tomu/ten/PDNS3---------- ,/,/Z:------------- přemýšlet/přemýšlet/Vf--------A-I-- a/a/J^------------- chovat/chovat/Vf--------A-I--;se/se/P7--4---------- v/v/RR--6---------- souladu/soulad/NNIS6-----A---- s/s/RR--7---------- tím/ten/PDNS7---------- ,/,/Z:------------- co/co/PQ--4---------- nám/my/PP-P3--1------- jiní/jiný/AAMP1----1A---- řeknou/říci/VB-P---3P-AAP-- ././Z:-------------;0;NMG: publicistika
23;Podle/podle/RR--2---------- faráře/farář/NNMS2-----A---- Jan/Jan/NNMS1-----A---- Bleši/Bleša/NNMS2-----A---- z/z/RR--2---------- kelečské/kelečský/AAFS2----1A---- farnosti/farnost/NNFS2-----A---- je/být/VB-S---3P-AAI-- Noc/noc/NNFS1-----A---- kostelů/kostel/NNIP2-----A---- příležitostí/příležitost/NNFP2-----A---- odbourat/odbourat/Vf--------A-P--;předsudky/předsudek/NNIP4-----A---- ,/,/Z:------------- které/který/P4IP4---------- část/část/NNFS1-----A---- veřejnosti/veřejnost/NNFS2-----A---- vůči/vůči/RR--3---------- církvi/církev/NNFS3-----A---- chová/chovat/VB-S---3P-AAI--;././Z:-------------;3;NMG: publicistika
24;Nový/nový/AAIS1----1A---- pořad/pořad/NNIS1-----A---- ,/,/Z:------------- s/s/RR--7---------- nímž/jenž/P9IS7---------- se/se/P7--4---------- poprvé/poprvé/Cv------------- setkáme/setkat/VB-P---1P-AAP-- dnes/dnes/Db------------- v/v/RR--4---------- 18/18/C=------------- ././Z0------------- 00/00/C=------------- hod/hod/BN------------- ././Z0------------- na/na/RR--6---------- TV/TV/BN------------- Prima/Prima/NNFS1-----A---- ,/,/Z:------------- bude/být/VB-S---3F-AAI-- vlídně/vlídně/Dg-------1A---- a/a/J^------------- s/s/RR--7---------- úsměvem/úsměv/NNIS7-----A---- rozebírat/rozebírat/Vf--------A-I-- život/život/NNIS4-----A---- ,/,/Z:------------- naše/náš/PSFP4-P1------- pověry/pověra/NNFP4-----A---- a/a/J^-------------;předsudky/předsudek/NNIP4-----A---- ,/,/Z:------------- které/který/P4IP4---------- chováme/chovat/VB-P---1P-AAI--;k/k/RR--3---------- lidem/člověk/NNMP3-----A---- jiným/jiný/AAMP3----1A---- než/než/J,------------- my/my/PP-P1--1------- ././Z:-------------;3;NMG: publicistika
25;V/v/RR--6---------- pojetí/pojetí/NNNS6-----A---- Jitky/Jitka/NNFS2-----A---- Čvančarové/Čvančarová/NNFS2-----A---- je/být/VB-S---3P-AAI-- to/ten/PDNS1---------- citlivá/citlivý/AAFS1----1A---- a/a/J^------------- nebezpečně/bezpečně/Dg-------1N---- hrdá/hrdý/AAFS1----1A---- žena/žena/NNFS1-----A---- ,/,/Z:------------- která/který/P4FS1---------- touží/toužit/VB-S---3P-AAI-- žít/žít/Vf--------A-I-- v/v/RR--6---------- pravdě/pravda/NNFS6-----A---- ,/,/Z:------------- neuznává/uznávat/VB-S---3P-NAI-- kompromisy/kompromis/NNIP4-----A---- ani/ani/J^-------------;předsudky/předsudek/NNIP4-----A---- ,/,/Z:------------- ale/ale/J^------------- v/v/RR--6---------- klíčových/klíčový/AAIP6----1A---- momentech/moment/NNIP6-----A---- se/se/P7--4---------- chová/chovat/VB-S---3P-AAI--;až/až/TT------------- paličatě/paličatě/Dg-------1A---- a/a/J^------------- sama/sám/PLFS1---------- sebe/se/P6--4---------- vhání/vhánět/VB-S---3P-AAI-- do/do/RR--2---------- bezvýchodné/bezvýchodný/AAFS2----1A---- situace/situace/NNFS2-----A---- ././Z:-------------;0;NMG: publicistika
26;Další/další/AAFS4----1A---- vrstvu/vrstva/NNFS4-----A---- filmu/film/NNIS2-----A---- představuje/představovat/VB-S---3P-AAI-- jaksi/jaksi/Db------------- čistá/čistý/AAFS1----1A---- ,/,/Z:------------- často/často/Dg-------1A---- fyzická/fyzický/AAFS1----1A---- komedie/komedie/NNFS1-----A---- ,/,/Z:------------- která/který/P4FS1---------- ve/v/RV--6---------- filmu/film/NNIS6-----A---- Můj/můj/PSMS1-S1------- vůdce/vůdce/NNMS1-----A---- .../.../Z:------------- potvrzuje/potvrzovat/VB-S---3P-AAI-- všechny/všechen/PLIP4----------;předsudky/předsudek/NNIP4-----A---- ,/,/Z:------------- jaké/jaký/P4IP4---------- o/o/RR--6---------- německém/německý/AAIS6----1A---- smyslu/smysl/NNIS6-----A---- pro/pro/RR--4---------- humor/humor/NNIS4-----A---- chová/chovat/VB-S---3P-AAI--;"neněmecký/německý/AAIS4----1N---- svět/svět/NNIS4-----A---- (/(/Z:------------- jistou/jistý/AAFS4----1A---- velmi/velmi/Db------------- mrazivou/mrazivý/AAFS4----1A---- komiku/komika/NNFS4-----A---- v/v/RR--6---------- sobě/se/P6--6---------- má/mít/VB-S---3P-AAI-- snad/snad/TT------------- jen/jen/Db------------- věta/věta/NNFS1-----A---- ""/""/Z:------------- Nesmíte/smět/VB-P---2P-NAI-- si/se/P7--3---------- to/ten/PDNS4---------- konečné/konečný/AANS4----1A---- řešení/řešení/NNNS4-----A---- brát/brát/Vf--------A-I-- moc/moc/Db------------- osobně/osobně/Dg-------1A---- ""/""/Z:------------- )/)/Z:------------- ././Z:-------------";3;NMG: publicistika
27;"Justiční/justiční/AANS1----1A---- drama/drama/NNNS1-----A---- ""/""/Z:------------- cikánské/cikánský/AAFS2----1A---- vášně/vášeň/NNFS2-----A---- ""/""/Z:------------- z/z/RR--2---------- pohledu/pohled/NNIS2-----A---- Španělů/Španěl/NNMP2-----A---- jen/jen/Db------------- potvrzuje/potvrzovat/VB-S---3P-AAI-- všechny/všechen/PLIP4----------";předsudky/předsudek/NNIP4-----A---- ,/,/Z:------------- jež/jenž/PJIP1---------- vůči/vůči/RR--3---------- Romům/Rom/NNMP3-----A---- chovají/chovat/VB-P---3P-AAI--;././Z:-------------;3;NMG: publicistika
28;Jejich/jejich/PSIS1-P3------- obraz/obraz/NNIS1-----A---- se/se/P7--4---------- v/v/RR--6---------- očích/oko/NNFP6-----A---- veřejnosti/veřejnost/NNFS2-----A---- velmi/velmi/Db------------- zplošťuje/zplošťovat/VB-S---3P-AAI-- ,/,/Z:------------- což/co/PE--1---------- posiluje/posilovat/VB-S---3P-AAI-- zažité/zažitý/AAIP4----1A----;"předsudky/předsudek/NNIP4-----A---- ,/,/Z:------------- které/který/P4IP4---------- vůči/vůči/RR--3---------- migrantům/migrant/NNMP3-----A---- nemalá/malý/AAFS1----1N---- část/část/NNFS1-----A---- „/""/Z:------------- místních/místní/AAMP2----1A---- “/""/Z:------------- chová/chovat/VB-S---3P-AAI--";././Z:-------------;3;NMG: publicistika
29;Šlo/jít/VpNS----R-AAI-- o/o/RR--4---------- přátelskou/přátelský/AAFS4----1A---- diskusi/diskuse/NNFS4-----A---- ,/,/Z:------------- během/během/RR--2---------- níž/jenž/P9FS2---------- jsme/být/VB-P---1P-AAI-- se/se/P7--4---------- shodli/shodnout/VpMP----R-AAP-1 ,/,/Z:------------- že/že/J,------------- bychom/být/Vc-P---1----I-- neměli/mít/VpMP----R-NAI-- mít/mít/Vf--------A-I--;předsudky/předsudek/NNIP4-----A---- vůči/vůči/RR--3---------- žádné/žádný/PWFS3---------- zemi/země/NNFS3-----A---- a/a/J^------------- měli/mít/VpMP----R-AAI-- bychom/být/Vc-P---1----I-- mít/mít/Vf--------A-I-- odpovídající/odpovídající/AGNS4-----A---- sebevědomí/sebevědomí/NNNS4-----A---- směrem/směr/NNIS7-----A---- k/k/RR--3---------- USA/USA/BN------------- ,/,/Z:------------- Rusku/Rusko/NNNS3-----A---- i/i/J^------------- Číně/Čína/NNFS3-----A---- a/a/J^------------- dopředu/dopředu/Db------------- nesortýrovat/sortýrovat/Vf--------N-I-- ,/,/Z:------------- kdo/kdo/PKM-1---------- je/být/VB-S---3P-AAI-- lepší/dobrý/AAMS1----2A---- a/a/J^------------- kdo/kdo/PKM-1---------- horší/špatný/AAMS1----2A---- ,/,/Z:------------- chovat/chovat/Vf--------A-I--;se/se/P7--4---------- pragmaticky/pragmaticky/Dg-------1A---- ././Z:-------------;0;NMG: publicistika
30;Lidem/člověk/NNMP3-----A---- často/často/Dg-------1A---- vadí/vadit/VB-P---3P-AAI-- a/a/J^------------- mají/mít/VB-P---3P-AAI-- vůči/vůči/RR--3---------- nim/oni/P5MP3--3------- různé/různý/AAIP4----1A----;předsudky/předsudek/NNIP4-----A---- ,/,/Z:------------- i/i/J^------------- když/když/J,------------- se/se/P7--4---------- nechovají/chovat/VB-P---3P-NAI--;nijak/nijak/Db------------- nepřátelsky/přátelsky/Dg-------1N---- ././Z:-------------;0;NMG: publicistika
