id;left;kwic;right
"11";"Privilegovaný/privilegovaný/AAMS1----1A---- patriarcha/patriarcha/NNMS1-----A---- rodiny/rodina/NNFS2-----A---- ,/,/Z:------------- dědeček/dědeček/NNMS1-----A---- -/-/Z0------------- zubař/zubař/NNMS1-----A---- ,/,/Z:------------- tak/tak/J^------------- nejenže/nejenže/TT-------------";"choval/chovat/VpMS----R-AAI-- rasové/rasový/AAIP4----1A---- předsudky/předsudek/NNIP4-----A----";",/,/Z:------------- ale/ale/J^------------- hlavně/hlavně/Dg-------1A---- ji/on/PPFS4--3------- i/i/J^------------- její/její/PSFS4FS3------- sestru/sestra/NNFS4-----A---- zneužíval/zneužívat/VpMS----R-AAI-- ,/,/Z:------------- stejně/stejně/Dg-------1A---- jako/jako/J,------------- předtím/předtím/Db------------- jejich/jejich/PSFS4-P3------- matku/matka/NNFS4-----A---- ././Z:-------------"
"12";"Italové/Ital/NNMP1-----A----";"chovají/chovat/VB-P---3P-AAI-- k/k/RR--3---------- Čechům/Čech/NNMP3-----A---- sympatie/sympatie/NNFP4-----A---- a/a/J^------------- nemají/mít/VB-P---3P-NAI-- vůči/vůči/RR--3---------- nám/my/PP-P3--1------- předsudky/předsudek/NNIP4-----A----";",/,/Z:------------- což/co/PE--1---------- může/moci/VB-S---3P-AAI-- obchodní/obchodní/AAIP4----1A---- vztahy/vztah/NNIP4-----A---- usnadnit/usnadnit/Vf--------A-P-- ././Z:-------------"
"13";"Máme/mít/VB-P---1P-AAI-- -/-/Z0------------- li/li/J,------------- však/však/J^------------- hovořit/hovořit/Vf--------A-I-- o/o/RR--6---------- mechanismech/mechanismus/NNIP6-----A---- našeho/náš/PSIS2-P1------- duševního/duševní/AAIS2----1A---- života/život/NNIS2-----A---- a/a/J^------------- pokusit/pokusit/Vf--------A-P-- se/se/P7--4---------- vysvětlit/vysvětlit/Vf--------A-P-- si/se/P7--3---------- ,/,/Z:------------- proč/proč/Db------------- se/se/P7--4---------- člověk/člověk/NNMS1-----A---- moudrý/moudrý/AAMS1----1A----";"chová/chovat/VB-S---3P-AAI-- často/často/Dg-------1A---- i/i/J^------------- nemoudře/moudře/Dg-------1N---- ,/,/Z:------------- je/být/VB-S---3P-AAI-- nutné/nutný/AANS1----1A---- ukázat/ukázat/Vf--------A-P-- na/na/RR--4---------- předsudky/předsudek/NNIP4-----A----";",/,/Z:------------- které/který/P4IP1---------- v/v/RR--6---------- nás/my/PP-P6--1------- dosud/dosud/Db------------- přežívají/přežívat/VB-P---3P-AAI-- nedořešeny/dořešit/VsIP------NPP-- a/a/J^------------- které/který/P4IP1---------- mnohým/mnohý/AAMP3----1A---- z/z/RR--2---------- nás/my/PP-P2--1------- brání/bránit/VB-P---3P-AAI-- přijmout/přijmout/Vf--------A-P-- výsledky/výsledek/NNIP4-----A---- dnešních/dnešní/AAIP2----1A---- výzkumů/výzkum/NNIP2-----A---- ././Z:-------------"
"14";"„/""/Z:------------- Na/na/RR--6---------- něm/on/P5MS6--3------- vysvětluje/vysvětlovat/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- snaží/snažit/VB-S---3P-AAI--";"nechovat/chovat/Vf--------N-I-- v/v/RR--6---------- sobě/se/P6--6---------- předsudky/předsudek/NNIP4-----A----";",/,/Z:------------- jenže/jenže/J^------------- přitom/přitom/Db------------- nedokáže/dokázat/VB-S---3P-NAP-- vymazat/vymazat/Vf--------A-P-- z/z/RR--2---------- paměti/paměť/NNFS2-----A---- lhostejnost/lhostejnost/NNFS4-----A---- lidí/člověk/NNMP2-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- jako/jako/J,------------- dítě/dítě/NNNS1-----A---- vnímal/vnímat/VpMS----R-AAI-- ,/,/Z:------------- “/""/Z:------------- dodává/dodávat/VB-S---3P-AAI-- Klimt/Klimt/NNMS1-----A---- ././Z:-------------"
"15";"Ústečané/Ústečan/NNMP1-----A---- naopak/naopak/TT------------- ,/,/Z:------------- tvrdí/tvrdit/VB-P---3P-AAI-- ve/v/RV--6---------- svém/svůj/P8NS6---------- prohlášení/prohlášení/NNNS6-----A---- Hruška/Hruška/NNMS1-----A---- ,/,/Z:------------- vždy/vždy/Db------------- dávali/dávat/VpMP----R-AAI-- a/a/J^------------- dávají/dávat/VB-P---3P-AAI-- ve/v/RV--6---------- větší/velký/AAFS6----2A---- míře/míra/NNFS6-----A---- najevo/najevo/Db------------- ,/,/Z:------------- že/že/J,------------- naprostá/naprostý/AAFS1----1A---- většina/většina/NNFS1-----A---- z/z/RR--2---------- nich/oni/P5MP2--3-------";"nechová/chovat/VB-S---3P-NAI-- ""/""/Z:------------- předsudky/předsudek/NNIP4-----A----";"včetně/včetně/RR--2---------- rasových/rasový/AAIP2----1A---- ""/""/Z:------------- ,/,/Z:------------- které/který/P4IP4---------- jim/oni/PPMP3--3------- bez/bez/RR--2---------- výjimky/výjimka/NNFS2-----A---- prezident/prezident/NNMS1-----A---- ve/v/RV--6---------- svém/svůj/P8NS6---------- vyjádření/vyjádření/NNNS6-----A---- připisuje/připisovat/VB-S---3P-AAI-- ././Z:-------------"
"16";"Žádám/žádat/VB-S---1P-AAI-- prezidenta/prezident/NNMS2-----A---- Václava/Václav/NNMS2-----A---- Havla/Havel/NNMS2-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- obyvatelům/obyvatel/NNMP3-----A---- města/město/NNNS2-----A---- omluvil/omluvit/VpMS----R-AAP-- ,/,/Z:------------- neboť/neboť/J^------------- ti/ten/PDMP1---------- dávali/dávat/VpMP----R-AAI-- a/a/J^------------- dávají/dávat/VB-P---3P-AAI-- najevo/najevo/Db------------- ,/,/Z:------------- že/že/J,------------- naprostá/naprostý/AAFS1----1A---- většina/většina/NNFS1-----A---- z/z/RR--2---------- nich/oni/P5MP2--3-------";"nechová/chovat/VB-S---3P-NAI-- předsudky/předsudek/NNIP4-----A----";"včetně/včetně/RR--2---------- rasových/rasový/AAIP2----1A---- ,/,/Z:------------- které/který/P4IP4---------- Ústečanům/Ústečan/NNMP3-----A---- pan/pán/NNMS1-----A---- prezident/prezident/NNMS1-----A---- připisuje/připisovat/VB-S---3P-AAI-- ././Z:-------------"
"17";"Otec/otec/NNMS1-----A---- však/však/J^------------- vůči/vůči/RR--3---------- té/ten/PDFS3---------- ubohé/ubohý/AAFS3----1A---- bytosti/bytost/NNFS3-----A---- začal/začít/VpMS----R-AAP--";"chovat/chovat/Vf--------A-I-- předsudky/předsudek/NNIP4-----A----";"a/a/J^------------- ještě/ještě/Db------------- ten/ten/PDIS4---------- týden/týden/NNIS4-----A---- dal/dát/VpMS----R-AAP-- do/do/RR--2---------- novin/noviny/NNFP2-----A---- inzerát/inzerát/NNIS4-----A---- ,/,/Z:------------- v/v/RR--6---------- němž/jenž/P9IS6---------- psa/pes/NNMS4-----A---- doporučoval/doporučovat/VpMS----R-AAI-- jako/jako/J,------------- investici/investice/NNFS4-----A---- ,/,/Z:------------- která/který/P4FS1---------- se/se/P7--4---------- nejspíše/nejspíš/TT------------- vyplatí/vyplatit/VB-S---3P-AAP-- podnikavému/podnikavý/AAMS3----1A---- příslušníkovi/příslušník/NNMS3-----A---- zločineckých/zločinecký/AAFP2----1A---- vrstev/vrstva/NNFP2-----A---- ././Z:------------- “/""/Z:-------------"
"18";"Podle/podle/RR--2---------- nové/nový/AAFS2----1A---- stočtrnáctistránkové/stočtrnáctistránkové/X@------------- policejní/policejní/AAFS2----1A---- direktivy/direktiva/NNFS2-----A---- musí/muset/VB-S---3P-AAI-- policie/policie/NNFS1-----A---- ve/v/RV--6---------- všech/všechen/PLIP6---------- hlášených/hlášený/AAIP6----1A---- případech/případ/NNIP6-----A---- zjišťovat/zjišťovat/Vf--------A-I-- ,/,/Z:------------- zda/zda/J,------------- autoři/autor/NNMP1-----A---- takovýchto/takovýto/PDIP2---------- výroků/výrok/NNIP2-----A----";"nechovají/chovat/VB-P---3P-NAI-- a/a/F%------------- priori/priori/F%------------- předsudky/předsudek/NNIP4-----A----";"vůči/vůči/RR--3---------- dané/daný/AAFS3----1A---- skupině/skupina/NNFS3-----A---- lidí/člověk/NNMP2-----A---- ,/,/Z:------------- čímž/co/PE--7---------- by/být/Vc----------I-- se/se/P7--4---------- podle/podle/RR--2---------- nového/nový/AAIS2----1A---- zákona/zákon/NNIS2-----A---- dopouštěli/dopouštět/VpMP----R-AAI-- ""/""/Z:------------- zločinu/zločin/NNIS2-----A---- nenávisti/nenávist/NNFS2-----A---- ""/""/Z:------------- ././Z:-------------"
"19";"Romové/Romová/NNFS3-----A---- často/často/Dg-------1A---- neví/vědět/VB-S---3P-NAI-- ,/,/Z:------------- jak/jak/J,------------- se/se/P7--4---------- mají/mít/VB-P---3P-AAI-- k/k/RR--3---------- policistům/policista/NNMP3-----A----";"chovat/chovat/Vf--------A-I-- a/a/J^------------- co/co/PQ--4---------- od/od/RR--2---------- nich/oni/P5MP2--3------- čekat/čekat/Vf--------A-I-- ,/,/Z:------------- na/na/RR--4---------- druhou/druhý/CrFS4---------- stranu/strana/NNFS4-----A---- bylo/být/VpNS----R-AAI-- potřeba/potřeba/Db------------- odbourat/odbourat/Vf--------A-P-- předsudky/předsudek/NNIP4-----A----";"policistů/policista/NNMP2-----A---- ,/,/Z:------------- ""/""/Z:------------- řekl/říci/VpMS----R-AAP-- ředitel/ředitel/NNMS1-----A---- společnosti/společnost/NNFS2-----A---- Drom/dromos/NNIS1-----A---2 ,/,/Z:------------- romského/romský/AANS2----1A---- střediska/středisko/NNNS2-----A---- v/v/RR--6---------- Brně/Brno/NNNS6-----A---- ,/,/Z:------------- Miroslav/Miroslav/NNMS1-----A---- Zima/Zima/NNMS1-----A---- ././Z:-------------"
"20";"Ačkoliv/ačkoli/J,------------- řada/řada/NNFS1-----A---- jejích/její/PSMP2FS3------- vrstevníků/vrstevník/NNMP2-----A---- –/-/Z:------------- a/a/J^------------- nejen/nejen/Db------------- jich/oni/PPMP2--3------- –/-/Z:-------------";"chová/chovat/VB-S---3P-AAI-- vůči/vůči/RR--3---------- němčině/němčina/NNFS3-----A---- předsudky/předsudek/NNIP4-----A----";",/,/Z:------------- Ulrika/Ulrika/NNFS1-----A---- se/se/P7--4---------- pravidelně/pravidelně/Dg-------1A---- zúčastňuje/zúčastňovat/VB-S---3P-AAI-- německých/německý/AAFP2----1A---- soutěží/soutěž/NNFP2-----A---- a/a/J^------------- olympiád/olympiáda/NNFP2-----A---- ,/,/Z:------------- na/na/RR--6---------- nichž/jenž/P9FP6---------- získává/získávat/VB-S---3P-AAI-- ta/ten/PDNP4---------- nejvyšší/vysoký/AANP4----3A---- ocenění/ocenění/NNNP4-----A---- ././Z:-------------"
