id;left;kwic;right
"117";"";"Myšlenky/myšlenka/NNFP4-----A---- Hamasu/Hamás/NNIS2-----A---- nemůžu/moci/VB-S---1P-NAI-- ani/ani/TT------------- vystát/vystát/Vf--------A-P-- ,/,/Z:------------- nesnáším/snášet/VB-S---1P-NAI-- způsob/způsob/NNIS4-----A---- ,/,/Z:------------- jakým/jaký/P4IS7---------- se/se/P7--4---------- jeho/jeho/PSMP1-S3------- představitelé/představitel/NNMP1-----A---- chovají/chovat/VB-P---3P-AAI--";",/,/Z:------------- a/a/J^------------- nenávidím/nenávidět/VB-S---1P-AAI-- jejich/jejich/PSIS4-P3------- fundamentalismus/fundamentalismus/NNIS4-----A---- ,/,/Z:------------- nicméně/nicméně/J^------------- jsou/být/VB-P---3P-AAI-- to/ten/PDNS1---------- lidé/člověk/NNMP1-----A---- ,/,/Z:------------- s/s/RR--7---------- kterými/který/P4MP7---------- musím/muset/VB-S---1P-AAI-- obrazně/obrazně/Dg-------1A---- řečeno/říci/VsNS------APP-- uzavřít/uzavřít/Vf--------A-P-- obchod/obchod/NNIS4-----A---- ,/,/Z:------------- a/a/J^------------- to/ten/PDNS1---------- je/být/VB-S---3P-AAI-- neoddiskutovatelný/oddiskutovatelný/AAIS1----1N---- fakt/fakt/NNIS1-----A---- ././Z:-------------"
"118";"Ekonomové/ekonom/NNMP1-----A---- zase/zase/Db------------- na/na/RR--6---------- příkladu/příklad/NNIS6-----A---1 delikventů/delikvent/NNMP2-----A---- vyvracejí/vyvracet/VB-P---3P-AAI-- klasické/klasický/AAFP4----1A---- liberální/liberální/AAFP4----1A----";"myšlenky/myšlenka/NNFP4-----A---- -/-/Z:------------- homo/homo/NNMS1-----A---- criminalis/criminalis/X@------------- se/se/P7--4---------- ekonomicky/ekonomicky/Dg-------1A---- chová/chovat/VB-S---3P-AAI--";"stejně/stejně/Dg-------1A---- racionálně/racionálně/Dg-------1A---- jako/jako/J,------------- homo/homo/F%------------- economicus/economicus/F%------------- ,/,/Z:------------- riskuje/riskovat/VB-S---3P-AAI-- ztrátu/ztráta/NNFS4-----A---- a/a/J^------------- očekává/očekávat/VB-S---3P-AAI-- zisk/zisk/NNIS4-----A---- ././Z:-------------"
"119";"Chci/chtít/VB-S---1P-AAI-- kolegům/kolega/NNMP3-----A---- vnuknout/vnuknout/Vf--------A-P-- tu/ten/PDFS4----------";"myšlenku/myšlenka/NNFS4-----A---- ,/,/Z:------------- že/že/J,------------- pokud/pokud/J,------------- se/se/P7--4---------- budou/být/VB-P---3F-AAI-- slušně/slušně/Dg-------1A---- chovat/chovat/Vf--------A-I--";"k/k/RR--3---------- lidem/člověk/NNMP3-----A---- a/a/J^------------- mít/mít/Vf--------A-I-- dobře/dobře/Dg-------1A---- padnoucí/padnoucí/AAFS4----1A---- uniformu/uniforma/NNFS4-----A---- ,/,/Z:------------- která/který/P4FS1---------- je/oni/PPMP4--3------- bude/být/VB-S---3F-AAI-- reprezentovat/reprezentovat/Vf--------A-B-- a/a/J^------------- vyvolávat/vyvolávat/Vf--------A-I-- respekt/respekt/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- to/ten/PDNS1---------- hned/hned/Db------------- lépe/dobře/Dg-------2A---- vypadá/vypadat/VB-S---3P-AAI-- ,/,/Z:------------- “/""/Z:------------- uvedl/uvést/VpMS----R-AAP-- již/již/Db------------- dříve/brzy/Dg-------2A---- Vladimír/Vladimír/NNMS1-----A---- Jeník/Jeník/NNMS1-----A---- ,/,/Z:------------- velitel/velitel/NNMS1-----A---- městské/městský/AAFS2----1A---- policie/policie/NNFS2-----A---- ,/,/Z:------------- který/který/P4MS1---------- je/být/VB-S---3P-AAI-- v/v/RR--6---------- čele/čelo/NNNS6-----A---- strážníků/strážník/NNMP2-----A---- od/od/RR--2---------- srpna/srpen/NNIS2-----A---- roku/rok/NNIS2-----A---1 2015/2015/C=------------- ././Z:-------------"
"120";"V/v/RR--6---------- pasážích/pasáž/NNFP6-----A---- ,/,/Z:------------- které/který/P4FP1---------- se/se/P7--4---------- týkají/týkat/VB-P---3P-AAI-- našeho/náš/PSIS2-P1------- regionu/region/NNIS2-----A---- ,/,/Z:------------- zejména/zejména/TT------------- pak/pak/Db-------------";"myšlenku/myšlenka/NNFS4-----A---- ,/,/Z:------------- že/že/J,------------- obyvatele/obyvatel/NNMP4-----A---- bývalých/bývalý/AAFP2----1A---- komunistických/komunistický/AAFP2----1A---- zemí/země/NNFP2-----A---- unavil/unavit/VpMS----R-AAP-- a/a/J^------------- znechutil/znechutit/VpIS----R-AAP-- tlak/tlak/NNIS4-----A---- na/na/RR--4---------- napodobování/napodobování/NNNS4-----A---- Západu/západ/NNIS2-----A---- ,/,/Z:------------- který/který/P4IS1---------- se/se/P7--4---------- k/k/RR--3---------- nim/oni/P5MP3--3------- navíc/navíc/Db------------- choval/chovat/VpIS----R-AAI--";"povýšeně/povýšeně/Dg-------1A---- ././Z:-------------"
"121";"Stejnou/stejný/AAFS4----1A----";"myšlenku/myšlenka/NNFS4-----A---- vyslovil/vyslovit/VpMS----R-AAP-- v/v/RR--6---------- roce/rok/NNIS6-----A---1 1881/1881/C=------------- Hermann/Hermann/NNMS1-----A---- von/von/F%------------- Helmholtz/Helmholtz/NNMS1-----A---- :/:/Z:------------- „/""/Z:------------- Jestliže/jestliže/J,------------- přijmeme/přijmout/VB-P---1P-AAP-- hypotézu/hypotéza/NNFS4-----A---- ,/,/Z:------------- že/že/J,------------- látky/látka/NNFP1-----A---- jsou/být/VB-P---3P-AAI-- složeny/složit/VsFP------APP-- z/z/RR--2---------- atomů/atom/NNIP2-----A---- ,/,/Z:------------- potom/potom/Db------------- můžeme/moci/VB-P---1P-AAI-- předpokládat/předpokládat/Vf--------A-I-- ,/,/Z:------------- že/že/J,------------- také/také/Db------------- elektřina/elektřina/NNFS1-----A---- je/být/VB-S---3P-AAI-- rozdělena/rozdělit/VsFS------APP-- na/na/RR--4---------- elementární/elementární/AAFP4----1A---- porce/porce/NNFP4-----A---- ,/,/Z:------------- které/který/P4FP1---------- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI--";"jako/jako/J,------------- atomy/atom/NNIP1-----A---- elektřiny/elektřina/NNFS2-----A---- ././Z:------------- “/""/Z:-------------"
"122";"";"Myšlenku/myšlenka/NNFS4-----A---- začít/začít/Vf--------A-P-- chovat/chovat/Vf--------A-I--";"včely/včela/NNFP4-----A---- na/na/RR--6---------- střeše/střecha/NNFS6-----A---- budovy/budova/NNFS2-----A---- v/v/RR--6---------- centru/centrum/NNNS6-----A---- Mostu/Most/NNIS2-----A---- dostali/dostat/VpMP----R-AAP-- knihovníci/knihovník/NNMP1-----A---- už/už/Db------------- minulý/minulý/AAIS4----1A---- rok/rok/NNIS4-----A---- ././Z:-------------"
"123";"Stejné/stejný/AAFP4----1A----";"myšlenky/myšlenka/NNFP4-----A---- na/na/RR--4---------- návrat/návrat/NNIS4-----A---- chová/chovat/VB-S---3P-AAI--";"i/i/J^------------- dvacetiletá/dvacetiletý/AAFS1----1A---- Lenka/Lenka/NNFS1-----A---- Staňková/Staňková/NNFS1-----A---- ././Z:-------------"
"124";"Herci/herec/NNMP1-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- na/na/RR--6---------- divadle/divadlo/NNNS6-----A---- deklamují/deklamovat/VB-P---3P-AAI-- vznešené/vznešený/AAFP4----1A----";"myšlenky/myšlenka/NNFP4-----A---- ,/,/Z:------------- je/oni/PPFP4--3------- často/často/Dg-------1A---- začnou/začít/VB-P---3P-AAP-- považovat/považovat/Vf--------A-I-- za/za/RR--4---------- své/svůj/P8NS4---------1 a/a/J^------------- chovají/chovat/VB-P---3P-AAI--";"se/se/P7--4---------- nesnesitelně/snesitelně/Dg-------1N---- ././Z:-------------"
"125";"Před/před/RR--7---------- časem/čas/NNIS7-----A---- jsem/být/VB-S---1P-AAI-- v/v/RR--6---------- příbuzenském/příbuzenský/AAIS6----1A---- kruhu/kruh/NNIS6-----A---- prezentoval/prezentovat/VpMS----R-AAB--";"myšlenku/myšlenka/NNFS4-----A---- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- lidstvo/lidstvo/NNNS1-----A---- mohlo/moci/VpNS----R-AAI-- chovat/chovat/Vf--------A-I--";"velryby/velryba/NNFP4-----A---- na/na/RR--4---------- mléko/mléko/NNNS4-----A---- ././Z:-------------"
"126";"Chci/chtít/VB-S---1P-AAI-- kolegům/kolega/NNMP3-----A---- vnuknout/vnuknout/Vf--------A-P-- tu/ten/PDFS4----------";"myšlenku/myšlenka/NNFS4-----A---- ,/,/Z:------------- že/že/J,------------- pokud/pokud/J,------------- se/se/P7--4---------- budou/být/VB-P---3F-AAI-- slušně/slušně/Dg-------1A---- chovat/chovat/Vf--------A-I--";"k/k/RR--3---------- lidem/člověk/NNMP3-----A---- a/a/J^------------- mít/mít/Vf--------A-I-- dobře/dobře/Dg-------1A---- padnoucí/padnoucí/AAFS4----1A---- uniformu/uniforma/NNFS4-----A---- ,/,/Z:------------- která/který/P4FS1---------- je/oni/PPMP4--3------- bude/být/VB-S---3F-AAI-- reprezentovat/reprezentovat/Vf--------A-B-- a/a/J^------------- vyvolávat/vyvolávat/Vf--------A-I-- respekt/respekt/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- to/ten/PDNS1---------- hned/hned/Db------------- lépe/dobře/Dg-------2A---- vypadá/vypadat/VB-S---3P-AAI-- ././Z:-------------"
"127";"Je/být/VB-S---3P-AAI-- mi/já/PH-S3--1------- divné/divný/AANS1----1A---- ,/,/Z:------------- že/že/J,------------- někdo/někdo/PZM-1---------- hlásá/hlásat/VB-S---3P-AAI--";"myšlenky/myšlenka/NNFP4-----A---- křesťanství/křesťanství/NNNS2-----A---- ,/,/Z:------------- ale/ale/J^------------- nechová/chovat/VB-S---3P-NAI--";"se/se/P7--4---------- tak/tak/Db------------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- nerušil/rušit/VpMS----R-NAI-- klid/klid/NNIS4-----A---- a/a/J^------------- soukromí/soukromí/NNNS4-----A---- ostatních/ostatní/AAMP2----1A---- ,/,/Z:------------- ""/""/Z:------------- diví/divit/VB-S---3P-AAI-- se/se/P7--4---------- mluvčí/mluvčí/NNMS1-----A---- města/město/NNNS2-----A---- ././Z:-------------"
"128";"Právě/právě/Db------------- malá/malý/AAFS1----1A---- odolnost/odolnost/NNFS1-----A---- králíků/králík/NNMP2-----A---- přivedla/přivést/VpFS----R-AAP-- Emila/Emil/NNMS4-----A---- na/na/RR--4----------";"myšlenku/myšlenka/NNFS4-----A---- začít/začít/Vf--------A-P-- chovat/chovat/Vf--------A-I--";"slepice/slepice/NNFP4-----A---- ././Z:-------------"
"129";"Monetaristická/monetaristický/AAFS1----1A---- teorie/teorie/NNFS1-----A---- Miltona/Milton/NNMS2-----A---- Friedmana/Friedman/NNMS2-----A---- ,/,/Z:------------- odrážející/odrážející/AGFS1-----A---- Hayekovy/Hayekův/AUFP4M---------";"myšlenky/myšlenka/NNFP4-----A---- ,/,/Z:------------- uznala/uznat/VpFS----R-AAP-- ,/,/Z:------------- že/že/J,------------- ""/""/Z:------------- pozitivní/pozitivní/AAFS1----1A---- ekonomie/ekonomie/NNFS1-----A---- ""/""/Z:------------- závisí/záviset/VB-S---3P-AAI-- na/na/RR--6---------- principech/princip/NNIP6-----A---- ,/,/Z:------------- které/který/P4IP1---------- přesně/přesně/Dg-------1A---- předpovídají/předpovídat/VB-P---3P-AAI-- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- lidé/člověk/NNMP1-----A---- budou/být/VB-P---3F-AAI-- chovat/chovat/Vf--------A-I--";",/,/Z:------------- spíše/spíš/TT------------- než/než/J,------------- na/na/RR--6---------- nejasných/jasný/AAIP6----1N---- ""/""/Z:------------- vědeckých/vědecký/AAIP6----1A---- ""/""/Z:------------- výpočtech/výpočet/NNIP6-----A---- ././Z:-------------"
