id;left;kwic;right;VNP?;doc.txtype_group
11;Pokud/pokud/J,------------- má/mít/VB-S---3P-AAI-- však/však/J^------------- město/město/NNNS1-----A---- jiný/jiný/AAIS4----1A----;názor/názor/NNIS4-----A---- ,/,/Z:------------- je/být/VB-S---3P-AAI-- to/ten/PDNS1---------- možné/možný/AANS1----1A---- ,/,/Z:------------- každopádně/každopádně/Db------------- však/však/J^------------- se/se/P7--4---------- k/k/RR--3---------- řešení/řešení/NNNS3-----A---- náměstí/náměstí/NNNS2-----A---- město/město/NNNS1-----A---- musí/muset/VB-S---3P-AAI-- chovat/chovat/Vf--------A-I--;jako/jako/J,------------- k/k/RR--3---------- autorskému/autorský/AANS3----1A---- dílu/dílo/NNNS3-----A---- ,/,/Z:------------- stejně/stejně/Dg-------1A---- jako/jako/J,------------- k/k/RR--3---------- soše/socha/NNFS3-----A---- či/či/J^------------- domu/dům/NNIS3-----A---- ././Z:-------------;0;NMG: publicistika
12;Každý/každý/PLMS1---------- člověk/člověk/NNMS1-----A---- ,/,/Z:------------- který/který/P4MS1---------- kdysi/kdysi/Db------------- nevypadal/vypadat/VpMS----R-NAI-- tak/tak/Db------------- ,/,/Z:------------- jak/jak/Db------------- bolševici/bolševik/NNMP1-----A---- chtěli/chtít/VpMP----R-AAI-- ,/,/Z:------------- byl/být/VpMS----R-AAI-- důležitý/důležitý/AAMS1----1A---- a/a/J^------------- stejně/stejně/Dg-------1A---- tak/tak/Db------------- je/být/VB-S---3P-AAI-- dneska/dnes/Db------------- důležitý/důležitý/AAMS1----1A---- každý/každý/PLMS1---------- ,/,/Z:------------- kdo/kdo/PKM-1---------- má/mít/VB-S---3P-AAI-- svůj/svůj/P8IS4----------;názor/názor/NNIS4-----A---- a/a/J^------------- nechová/chovat/VB-S---3P-NAI--;se/se/P7--4---------- tak/tak/Db------------- ,/,/Z:------------- jak/jak/Db------------- by/být/Vc----------I-- ty/ten/PDNP4---------6 paka/pako/NNNP4-----A---- v/v/RR--6---------- čele/čelo/NNNS6-----A---- se/s/RV--7---------- Zemanem/Zeman/NNMS7-----A---- chtěli/chtít/VpMP----R-AAI-- ././Z:-------------;0;NMG: publicistika
13;Prostějov/Prostějov/NNIS1-----A---- -/-/Z:------------- Zastupitelé/zastupitel/NNMP1-----A---- v/v/RR--6---------- Prostějově/Prostějov/NNIS6-----A---- mají/mít/VB-P---3P-AAI-- odlišné/odlišný/AAIP4----1A----;názory/názor/NNIP4-----A---- na/na/RR--4---------- to/ten/PDNS4---------- ,/,/Z:------------- jak/jak/Db------------- by/být/Vc----------I-- se/se/P7--4---------- město/město/NNNS1-----A---- mělo/mít/VpNS----R-AAI-- chovat/chovat/Vf--------A-I--;k/k/RR--3---------- investorům/investor/NNMP3-----A---- ././Z:-------------;0;NMG: publicistika
14;Sami/sám/PLMP1---------- zastávali/zastávat/VpMP----R-AAI--;názor/názor/NNIS4-----A---- ,/,/Z:------------- že/že/J,------------- mají/mít/VB-P---3P-AAI-- -/-/Z0------------- li/li/J,------------- trhy/trh/NNIP1-----A---- fungovat/fungovat/Vf--------A-I-- ,/,/Z:------------- je/být/VB-S---3P-AAI-- zapotřebí/zapotřebí/Db------------- rozumná/rozumný/AAFS1----1A---- politika/politika/NNFS1-----A---- ,/,/Z:------------- moudří/moudrý/AAMP1----1A---- tvůrci/tvůrce/NNMP1-----A---- této/tento/PDFS2---------- politiky/politika/NNFS2-----A---- ,/,/Z:------------- přísná/přísný/AAFS1----1A---- regulace/regulace/NNFS1-----A---- a/a/J^------------- především/především/TT------------- jednotlivci/jednotlivec/NNMP1-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI--;etickým/etický/AAIS7----1A---- způsobem/způsob/NNIS7-----A---- a/a/J^------------- vyžadují/vyžadovat/VB-P---3P-AAI-- etické/etický/AANS4----1A---- chování/chování/NNNS4-----A---- od/od/RR--2---------- druhých/druhý/CrMP2---------- ././Z:-------------;0;NFC: oborová literatura
15;"„/""/Z:------------- Znáš/znát/VB-S---2P-AAI-- přece/přece/TT------------- její/její/PSIS4FS3-------";názor/názor/NNIS4-----A---- na/na/RR--4---------- to/ten/PDNS4---------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- má/mít/VB-S---3P-AAI-- chovat/chovat/Vf--------A-I--;mladá/mladý/AAFS1----1A---- dívka/dívka/NNFS1-----A---- ,/,/Z:------------- která/který/P4FS1---------- ještě/ještě/Db------------- není/být/VB-S---3P-NAI-- pod/pod/RR--7---------- čepcem/čepec/NNIS7-----A---- ././Z:-------------;0;FIC: beletrie
16;dost/dost/Dg-------1A---- jasný/jasný/AAIS4----1A----;"názor/názor/NNIS4-----A---- má/mít/VB-S---3P-AAI-- diviš/diviš/X@------------- i/i/J^------------- na/na/RR--4---------- politickou/politický/AAFS4----1A---- angažovanost/angažovanost/NNFS4-----A---- umělců/umělec/NNMP2-----A---- ././Z0------------- chce/chtít/VB-S---3P-AAI-- -/-/Z0------------- li/li/J,------------- někdo/někdo/PZM-1---------- zpochybňovat/zpochybňovat/Vf--------A-I-- politiky/politik/NNMP4-----A---- ,/,/Z:------------- ať/ať/J,------------- to/ten/PDNS4---------- prý/prý/TT------------- dělá/dělat/VB-S---3P-AAI-- ,/,/Z:------------- ale/ale/J^------------- nezávisle/závisle/Dg-------1N---- :/:/Z:------------- „/""/Z:------------- když/když/J,------------- se/se/P7--4---------- umění/umění/NNNS1-----A---- stává/stávat/VB-S---3P-AAI-- politickou/politický/AAFS7----1A---- agitkou/agitka/NNFS7-----A---- ,/,/Z:------------- novinovým/novinový/AAIS7----1A---- titulkem/titulek/NNIS7-----A---- na/na/RR--4---------- jeden/jeden/ClIS4---------- den/den/NNIS4-----A---- ,/,/Z:------------- maximálně/maximálně/Dg-------1A---- týden/týden/NNIS4-----A---- ,/,/Z:------------- s/s/RR--7---------- tím/ten/PDNS7---------- já/já/PP-S1--1------- nesouhlasím/souhlasit/VB-S---1P-NAI-- ././Z0------------- bohužel/bohužel/TT------------- konceptuální/konceptuální/AANS4----1A---- umění/umění/NNNS4-----A---- ,/,/Z:------------- které/který/P4NS1---------- je/být/VB-S---3P-AAI-- tady/tady/Db------------- tak/tak/Db------------- prosazované/prosazovaný/AANS1----1A---- ,/,/Z:------------- se/se/P7--4---------- takhle/takhle/Db------------- chová/chovat/VB-S---3P-AAI--";././Z0------------- uměle/uměle/Dg-------1A---- se/se/P7--4---------- vytváří/vytvářet/VB-S---3P-AAI-- dojem/dojem/NNIS1-----A---- ,/,/Z:------------- že/že/J,------------- jako/jako/J,------------- jediné/jediný/AANS1----1A---- je/být/VB-S---3P-AAI-- důležité/důležitý/AANS1----1A---- ././Z:------------- takže/takže/J,------------- se/se/P7--4---------- dostávají/dostávat/VB-P---3P-AAI-- ceny/cena/NNFP1-----A---- ,/,/Z:------------- granty/grant/NNIP1-----A---- …/.../Z:------------- lidé/člověk/NNMP1-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- kritizují/kritizovat/VB-P---3P-AAI-- establishment/establishment/NNIS4-----A---- ,/,/Z:------------- žádají/žádat/VB-P---3P-AAI-- o/o/RR--4---------- peníze/peníze/NNIP4-----A---- ,/,/Z:------------- za/za/RR--4---------- které/který/P4IP4---------- pak/pak/Db------------- ,/,/Z:------------- když/když/J,------------- je/oni/PPIP4--3------- dostanou/dostat/VB-P---3P-AAP-- ,/,/Z:------------- blijí/blít/VB-P---3P-AAI-1 na/na/RR--4---------- establishment/establishment/NNIS4-----A---- ?/?/Z:------------- tomu/ten/PDNS3---------- já/já/PP-S1--1------- nerozumím/rozumět/VB-S---1P-NAI-- ././Z:------------- já/já/PP-S1--1------- jsem/být/VB-S---1P-AAI-- v/v/RR--6---------- životě/život/NNIS6-----A---- nedostal/dostat/VpMS----R-NAP--;0;NMG: publicistika
17;A/a/J^------------- jaký/jaký/P4IS4----------;názor/názor/NNIS4-----A---- na/na/RR--4---------- svoji/svůj/P8FS4---------- vlastní/vlastní/AAFS4----1A---- kosmogonii/kosmogonie/NNFS4-----A---- choval/chovat/VpMS----R-AAI--;Bokonon/Bokonon/X@------------- ?/?/Z:-------------;1;FIC: beletrie
18;"Po/po/RR--6---------- krátké/krátký/AAFS6----1A---- pauze/pauza/NNFS6-----A---- ,/,/Z:------------- kdy/kdy/Db------------- se/se/P7--4---------- její/její/PSNS1FS3------- napětí/napětí/NNNS1-----A---- trochu/trochu/Db------------- zmírnilo/zmírnit/VpNS----R-AAP-- ,/,/Z:------------- dodala/dodat/VpFS----R-AAP-- :/:/Z:------------- ""/""/Z:------------- Mají/mít/VB-P---3P-AAI-- jen/jen/Db------------- odlišné/odlišný/AAIP4----1A----";názory/názor/NNIP4-----A---- na/na/RR--4---------- to/ten/PDNS4---------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- má/mít/VB-S---3P-AAI-- mladík/mladík/NNMS1-----A---- jeho/jeho/PSIS2-S3------- věku/věk/NNIS2-----A---- chovat/chovat/Vf--------A-I--;"././Z:------------- ""/""/Z:-------------";0;FIC: beletrie
19;Na/na/RR--4---------- místo/místo/NNNS4-----A---- tvrzení/tvrzení/NNNS2-----A---- ,/,/Z:------------- že/že/J,------------- věci/věc/NNFP1-----A---- se/se/P7--4---------- chovají/chovat/VB-P---3P-AAI-- tak/tak/Db------------- a/a/J^------------- tak/tak/Db------------- ,/,/Z:------------- by/být/Vc----------I-- s/s/RR--7---------- ohledem/ohled/NNIS7-----A---- na/na/RR--4---------- nejkrajnější/krajní/AAIP4----3A---- a/a/J^------------- nejobecnější/obecný/AAIP4----3A----;názory/názor/NNIP4-----A---- mělo/mít/VpNS----R-AAI-- spíše/spíš/TT------------- nastoupit/nastoupit/Vf--------A-P-- :/:/Z:------------- naše/náš/PSNS1-P1------- poznání/poznání/NNNS1-----A---- má/mít/VB-S---3P-AAI-- postupovat/postupovat/Vf--------A-I-- tak/tak/Db------------- ,/,/Z:------------- jako/jako/J,------------- by/být/Vc----------I-- se/se/P7--4---------- věci/věc/NNFP1-----A---- chovaly/chovat/VpFP----R-AAI--;tak/tak/Db------------- a/a/J^------------- tak/tak/Db------------- ././Z:-------------;0;NFC: oborová literatura
20;Premiér/premiér/NNMS1-----A---- ignoruje/ignorovat/VB-S---3P-AAI-- protesty/protest/NNIP4-----A---- opozičních/opoziční/AAMP2----1A---- politiků/politik/NNMP2-----A---- ,/,/Z:------------- jakož/jakož/J,------------- i/i/J^-------------;názory/názor/NNIP4-----A---- ústavních/ústavní/AAMP2----1A---- právníků/právník/NNMP2-----A---- ,/,/Z:------------- že/že/J,------------- by/být/Vc----------I-- se/se/P7--4---------- vláda/vláda/NNFS1-----A---- bez/bez/RR--2---------- důvěry/důvěra/NNFS2-----A---- měla/mít/VpFS----R-AAI-- chovat/chovat/Vf--------A-I--;uměřeně/uměřeně/Dg-------1A---- ././Z:-------------;0;NMG: publicistika
