id;left;kwic;right;VNP?;doc.txtype_group
11;Přestože/přestože/J,------------- jednu/jeden/ClFS4---------- z/z/RR--2---------- nejzávažnějších/závažný/AAFP2----3A---- informací/informace/NNFP2-----A---- zveřejněných/zveřejněný/AAFP2----1A---- v/v/RR--6---------- knize/kniha/NNFS6-----A---- o/o/RR--6---------- připravovaném/připravovaný/AAIS6----1A---- atentátu/atentát/NNIS6-----A---1 včera/včera/Db------------- policisté/policista/NNMP1-----A---- potvrdili/potvrdit/VpMP----R-AAP-- ,/,/Z:------------- většina/většina/NNFS1-----A---- z/z/RR--2---------- nich/oni/P5FP2--3-------;chová/chovat/VB-S---3P-AAI-- k/k/RR--3---------- obsahu/obsah/NNIS3-----A---- knihy/kniha/NNFS2-----A---- despekt/despekt/NNIS4-----A----;././Z:-------------;1;NMG: publicistika
12;K/k/RR--3---------- různým/různý/AAFP3----1A---- módním/módní/AAFP3----1A---- policiím/policie/NNFP3-----A----;chová/chovat/VB-S---3P-AAI-- však/však/J^------------- Viola/Viola/NNFS1-----A---- despekt/despekt/NNIS4-----A----;":/:/Z:------------- „/""/Z:------------- Nejsme/být/VB-P---1P-NAI-- tu/tu/Db------------- od/od/RR--2---------- toho/ten/PDNS2---------- ,/,/Z:------------- abychom/aby|být/J,-------------|Vc-P---1----I-- odsuzovali/odsuzovat/VpMP----R-AAI-- ,/,/Z:------------- ale/ale/J^------------- proto/proto/Db------------- ,/,/Z:------------- abychom/aby|být/J,-------------|Vc-P---1----I-- inspirovali/inspirovat/VpMP----R-AAB-- ././Z:-------------";1;NMG: publicistika
13;Za/za/RR--4---------- ta/ten/PDNP4---------- léta/rok/NNNP4-----A---2 ,/,/Z:------------- co/co/PQ--4---------- jsem/být/VB-S---1P-AAI-- strávil/strávit/VpMS----R-AAP-- v/v/RR--6---------- byznysu/byznys/NNIS6-----A---1 ,/,/Z:------------- jsem/být/VB-S---1P-AAI-- si/se/P7--3---------- všiml/všimnout/VpMS----R-AAP-1 jedné/jeden/ClFS2---------- společné/společný/AAFS2----1A---- věci/věc/NNFS2-----A---- :/:/Z:------------- K/k/RR--3---------- většině/většina/NNFS3-----A---- šéfů/šéf/NNMP2-----A----;chovají/chovat/VB-P---3P-AAI-- podřízení/podřízení/NNNS4-----A---- tajný/tajný/AAIS4----1A---- despekt/despekt/NNIS4-----A----;a/a/J^------------- říkají/říkat/VB-P---3P-AAI-- si/se/P7--3---------- :/:/Z:------------- Starý/starý/AANS1----1A---6 ,/,/Z:------------- tu/ten/PDFS4---------- tvou/tvůj/PSFS4-S2------1 práci/práce/NNFS4-----A---- bych/být/Vc-S---1----I-- dokázal/dokázat/VpMS----R-AAP-- dělat/dělat/Vf--------A-I-- jednou/jeden/ClFS7---------- rukou/ruka/NNFS7-----A---- a/a/J^------------- lépe/dobře/Dg-------2A---- ,/,/Z:------------- jen/jen/Db------------- kdybych/kdyby|být/J,-------------|Vc-S---1----I-- se/se/P7--4---------- dostal/dostat/VpMS----R-AAP-- na/na/RR--4---------- tvé/tvůj/PSNS4-S2------1 místo/místo/NNNS4-----A---- a/a/J^------------- měl/mít/VpMS----R-AAI-- tvůj/tvůj/PSIS4-S2------- plat/plat/BA------------- ././Z:-------------;1;NMG: publicistika
14;Ale/ale/J^------------- když/když/J,------------- jsem/být/VB-S---1P-AAI-- začal/začít/VpMS----R-AAP-- jezdit/jezdit/Vf--------A-I-- po/po/RR--6---------- republice/republika/NNFS6-----A---- a/a/J^------------- poznal/poznat/VpMS----R-AAP-- komunitu/komunita/NNFS4-----A---- lidí/člověk/NNMP2-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- dělají/dělat/VB-P---3P-AAI-- přesně/přesně/Dg-------1A---- to/ten/PDNS4---------- ,/,/Z:------------- k/k/RR--3---------- čemu/co/PQ--3----------;chovám/chovat/VB-S---1P-AAI-- despekt/despekt/NNIS4-----A----;,/,/Z:------------- čili/čili/J^------------- si/se/P7--3---------- nechávají/nechávat/VB-P---3P-AAI-- z/z/RR--2---------- bytu/byt/NNIS2-----A---- udělat/udělat/Vf--------A-P-- kino/kino/NNNS4-----A---- ,/,/Z:------------- galerii/galerie/NNFS4-----A---- ,/,/Z:------------- divadelní/divadelní/AAIS4----1A---- či/či/J^------------- koncertní/koncertní/AAIS4----1A---- sál/sál/NNIS4-----A---- ,/,/Z:------------- v/v/RR--4---------- tu/ten/PDFS4---------- chvíli/chvíle/NNFS4-----A---- mi/já/PH-S3--1------- přišlo/přijít/VpNS----R-AAP-- líto/líto/Db------------- ,/,/Z:------------- že/že/J,------------- tady/tady/Db------------- žiju/žít/VB-S---1P-AAI-- osmnáct/osmnáct/Cn-S4---------- let/rok/NNNP2-----A---- ,/,/Z:------------- ale/ale/J^------------- vůbec/vůbec/TT------------- nikoho/nikdo/PWM-4---------- tu/tu/Db------------- neznám/znát/VB-S---1P-NAI-- ././Z:-------------;1;NMG: publicistika
15;Ten/ten/PDMS1---------- ,/,/Z:------------- který/který/P4MS1---------- k/k/RR--3---------- expertům/expert/NNMP3-----A---- na/na/RR--4---------- státní/státní/AAFP4----1A---- finance/finance/NNFP4-----A----;choval/chovat/VpMS----R-AAI-- despekt/despekt/NNIS4-----A----;a/a/J^------------- spoléhal/spoléhat/VpMS----R-AAI-- na/na/RR--4---------- hrstku/hrstka/NNFS4-----A---- kamarádů/kamarád/NNMP2-----A---- ?/?/Z:-------------;1;NMG: publicistika
16;Dokázal/dokázat/VpMS----R-AAP-- byste/být/Vc-P---2----I-- říct/říci/Vf--------A-P-- ,/,/Z:------------- proč/proč/Db------------- nás/my/PP-P4--1------- mají/mít/VB-P---3P-AAI-- Poláci/Polák/NNMP1-----A---- rádi/rád/ACMP------A---- ,/,/Z:------------- ale/ale/J^------------- my/my/PP-P1--1------- k/k/RR--3---------- nim/oni/P5MP3--3------- leckdy/leckdy/Db-------------;chováme/chovat/VB-P---1P-AAI-- takový/takový/PDIS4---------- despekt/despekt/NNIS4-----A----;?/?/Z:-------------;1;NMG: publicistika
17;;Chovám/chovat/VB-S---1P-AAI-- tedy/tedy/TT------------- respekt/respekt/NNIS4-----A---- k/k/RR--3---------- fungování/fungování/NNNS3-----A---- Rádia/rádio/NNNS2-----A---- Čas/čas/NNIS4-----A---- ,/,/Z:------------- ale/ale/J^------------- zároveň/zároveň/Db------------- despekt/despekt/NNIS4-----A----;k/k/RR--3---------- přidělování/přidělování/NNNS3-----A---- licencí/licence/NNFP2-----A---- a/a/J^------------- kmitočtů/kmitočet/NNIP2-----A---- během/během/RR--2---------- posledních/poslední/AANP2----1A---- let/rok/NNNP2-----A---- ze/z/RV--2---------- strany/strana/NNFS2-----A---- RRTV/RRTV/BN------------- ././Z:-------------;1;NFC: oborová literatura
18;A/a/J^-------------;nechováte/chovat/VB-P---2P-NAI-- vy/vy/PP-P1--2------- sám/sám/PLIS4---------- despekt/despekt/NNIS4-----A----;vůči/vůči/RR--3---------- místním/místní/AAMP3----1A---- ?/?/Z:-------------;1;NMG: publicistika
19;Současná/současný/AAFS1----1A---- kritická/kritický/AAFS1----1A---- teorie/teorie/NNFS1-----A---- ,/,/Z:------------- ale/ale/J^------------- i/i/J^------------- popkultura/popkultura/NNFS1-----A---- nicméně/nicméně/J^------------- ke/ke/RV--3---------- kontrakultuře/kontrakultura/NNFS3-----A---- šedesátých/šedesátý/CrNP2---------- let/léta/NNNP2-----A---- nezřídka/nezřídka/Dg-------1N----;chovají/chovat/VB-P---3P-AAI-- větší/velký/AAIS4----2A---- či/či/J^------------- menší/malý/AAIS4----2A---- despekt/despekt/NNIS4-----A----;././Z:-------------;1;NMG: publicistika
20;Někdy/někdy/Db------------- jím/on/PPIS7--3------- dáváme/dávat/VB-P---1P-AAI-- najevo/najevo/Db------------- ,/,/Z:------------- že/že/J,------------- pochybujeme/pochybovat/VB-P---1P-AAI-- o/o/RR--6---------- jeho/jeho/PSFS6-S3------- profesionální/profesionální/AAFS6----1A---- připravenosti/připravenost/NNFS6-----A---- a/a/J^------------- o/o/RR--6---------- charakteru/charakter/NNIS6-----A---- jeho/jeho/PSIS2-S3------- osobního/osobní/AAIS2----1A---- života/život/NNIS2-----A---- ,/,/Z:------------- dále/dále/Db------------- že/že/J,------------- k/k/RR--3---------- němu/on/P5IS3--3-------;chováme/chovat/VB-P---1P-AAI-- despekt/despekt/NNIS4-----A----;,/,/Z:------------- nesouhlasíme/souhlasit/VB-P---1P-NAI-- s/s/RR--7---------- jeho/jeho/PSIP7-S3------- zvyky/zvyk/NNIP7-----A---- ,/,/Z:------------- prozrazujeme/prozrazovat/VB-P---1P-AAI-- jím/on/PPIS7--3------- rovněž/rovněž/Db------------- obavy/obava/NNFP4-----A---- a/a/J^------------- řadu/řada/NNFS4-----A---- dalších/další/AAIP2----1A---- osobních/osobní/AAIP2----1A---- pocitů/pocit/NNIP2-----A---- a/a/J^------------- postojů/postoj/NNIP2-----A---- ././Z:-------------;1;NMG: publicistika
21;;Chovám/chovat/VB-S---1P-AAI-- k/k/RR--3---------- nim/oni/P5MP3--3------- despekt/despekt/NNIS4-----A----;././Z:-------------;1;NMG: publicistika
22;Jeho/jeho/PSMP1-S3------- dva/dva/ClMP1---------- nejbližší/blízký/AAMP1----3A---- budoucí/budoucí/AAMP1----1A---- kolegové/kolega/NNMP1-----A---- –/-/Z:------------- Pavel/Pavel/NNMS1-----A---- Rychetský/Rychetský/NNMS1-----A---- a/a/J^------------- Pavel/Pavel/NNMS1-----A---- Holländer/Holländer/NNMS1-----A---- –/-/Z:-------------;chovají/chovat/VB-P---3P-AAI-- vůči/vůči/RR--3---------- němu/on/P5MS3--3------- odborný/odborný/AAIS4----1A---- despekt/despekt/NNIS4-----A----;hraničící/hraničící/AGIS4-----A---- s/s/RR--7---------- pohrdáním/pohrdání/NNNS7-----A---- ././Z:-------------;1;NMG: publicistika
23;"Ty/ten/PDFP1---------- hodné/hodný/AAFP1----1A---- tety/teta/NNFP1-----A---- ze/z/RV--2---------- školky/školka/NNFS2-----A---- se/se/P7--4---------- změnily/změnit/VpFP----R-AAP-- v/v/RR--4---------- takzvané/takzvaný/AAFP4----1A---- ""/""/Z:------------- úči/úča/NNFP4-----A---- ""/""/Z:------------- ,/,/Z:------------- čili/čili/J^------------- bytosti/bytost/NNFP4-----A---- ,/,/Z:------------- k/k/RR--3---------- nimž/jenž/P9FP3---------- je/být/VB-S---3P-AAI-- nutno/nutno/Db-------------";chovat/chovat/Vf--------A-I-- určitý/určitý/AAIS4----1A---- respekt/respekt/NNIS4-----A---- ,/,/Z:------------- který/který/P4IS1---------- se/se/P7--4---------- ale/ale/J^------------- u/u/RR--2---------- některých/některý/PZMP2---------- jedinců/jedinec/NNMP2-----A---- v/v/RR--6---------- jisté/jistý/AAFS6----1A---- fázi/fáze/NNFS6-----A---- jejich/jejich/PSIS2-P3------- života/život/NNIS2-----A---- ,/,/Z:------------- zvané/zvaný/AAFS2----1A---- puberta/puberta/NNFS1-----A---- ,/,/Z:------------- samovolně/samovolně/Dg-------1A---- mění/měnit/VB-S---3P-AAI-- v/v/RR--4---------- naprostý/naprostý/AAIS4----1A---- despekt/despekt/NNIS4-----A----;././Z:-------------;0;NMG: publicistika
24;"„/""/Z:------------- K/k/RR--3---------- ženské/ženský/AAFS3----1A---- házené/házená/NNFS3-----A---- jsem/být/VB-S---1P-AAI--";choval/chovat/VpMS----R-AAI-- despekt/despekt/NNIS4-----A----;",/,/Z:------------- “/""/Z:------------- přiznává/přiznávat/VB-S---3P-AAI-- ././Z:-------------";1;NMG: publicistika
25;Rebelující/rebelující/AGMS1-----A---- Sidney/Sidney/NNMS1-----A---- ,/,/Z:------------- opovrhující/opovrhující/AGMS1-----A---- systémem/systém/NNIS7-----A---- ,/,/Z:------------- který/který/P4IS1---------- mu/on/PHMS3--3------- zakazuje/zakazovat/VB-S---3P-AAI--;chovat/chovat/Vf--------A-I-- se/se/P7--4---------- a/a/J^------------- mluvit/mluvit/Vf--------A-I-- ,/,/Z:------------- jak/jak/Db------------- mu/on/PHMS3--3------- zobák/zobák/NNIS1-----A---- narostl/narůst/VpIS----R-AAP-- ,/,/Z:------------- bez/bez/RR--2---------- skrupulí/skrupule/NNFP2-----A---- ukazuje/ukazovat/VB-S---3P-AAI-- svůj/svůj/P8IS4---------- despekt/despekt/NNIS4-----A----;k/k/RR--3---------- těm/ten/PDMP3---------- vlivným/vlivný/AAMP3----1A---- nahoře/nahoře/Db------------- ,/,/Z:------------- včetně/včetně/RR--2---------- královny/královna/NNFS2-----A---- newyorského/newyorský/AAMS2----1A---- PR/PR/BN------------- ,/,/Z:------------- Eleanor/Eleanor/NNFS1-----A---- Johnson/Johnson/NNMS1-----A---- (/(/Z:------------- Gillian/Gillian/NNFS1-----A---- Anderson/Anderson/NNMS1-----A---- )/)/Z:------------- ././Z:-------------;0;NMG: publicistika
