id;left;kwic;right
"11";"Antický/antický/AAIS1----1A---- Řím/Řím/NNIS1-----A----";"choval/chovat/VpIS----R-AAI-- ke/k/RV--3---------- kněžkám/kněžka/NNFP3-----A---- lásky/láska/NNFS2-----A---- jednoznačně/jednoznačně/Dg-------1A---- kladný/kladný/AAIS4----1A---- vztah/vztah/NNIS4-----A----";"././Z:-------------"
"12";"Nadto/nadto/Db------------- je/být/VB-S---3P-AAI-- to/ten/PDNS1---------- hra/hra/NNFS1-----A---- interaktivní/interaktivní/AAFS1----1A---- –/-/Z:------------- tím/ten/PDNS7---------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- k/k/RR--3---------- Georgeovi/George/NNMS3-----A----";"chováte/chovat/VB-P---2P-AAI-- ,/,/Z:------------- budujete/budovat/VB-P---2P-AAI-- si/se/P7--3---------- k/k/RR--3---------- němu/on/P5MS3--3------- postupný/postupný/AAIS4----1A---- vztah/vztah/NNIS4-----A----";"a/a/J^------------- můžete/moci/VB-P---2P-AAI-- odkrývat/odkrývat/Vf--------A-I-- další/další/AAFP4----1A---- možnosti/možnost/NNFP4-----A---- hry/hra/NNFS2-----A---- ,/,/Z:------------- kupříkladu/kupříkladu/Db------------- poznávat/poznávat/Vf--------A-I-- Georgeovy/Georgeův/AUMP4M--------- přátele/přítel/NNMP4-----A---- i/i/J^------------- nepřátele/nepřítel/NNMP4-----A---- ././Z:-------------"
"13";"Měl/mít/VpMS----R-AAI-- zcela/zcela/Db------------- jiný/jiný/AAIS4----1A---- druh/druh/NNIS4-----A---- senzibility/senzibilita/NNFS2-----A---- ,/,/Z:-------------";"choval/chovat/VpMS----R-AAI-- jiný/jiný/AAIS4----1A---- vztah/vztah/NNIS4-----A----";"k/k/RR--3---------- lidem/člověk/NNMP3-----A---- ,/,/Z:------------- než/než/J,------------- starý/starý/AAMS1----1A---- pán/pán/NNMS1-----A---- ././Z:-------------"
"14";"K/k/RR--3---------- většině/většina/NNFS3-----A---- amerických/americký/AANP2----1A---- měst/město/NNNP2-----A---- sice/sice/J^-------------";"nechovám/chovat/VB-S---1P-NAI-- vřelý/vřelý/AAIS4----1A---- vztah/vztah/NNIS4-----A----";",/,/Z:------------- ale/ale/J^------------- Detroit/Detroit/NNIS1-----A---- je/být/VB-S---3P-AAI-- jiný/jiný/AAIS1----1A---- ././Z:-------------"
"15";"Byl/být/VpMS----R-AAI-- to/ten/PDNS1---------- voják/voják/NNMS1-----A---- každým/každý/PLIS7---------- coulem/coul/NNIS7-----A---- ,/,/Z:------------- k/k/RR--3---------- Jackovi/Jack/NNMS3-----A---- se/se/P7--4----------";"choval/chovat/VpMS----R-AAI-- tvrdě/tvrdě/Dg-------1A---- ,/,/Z:------------- ale/ale/J^------------- alespoň/alespoň/Db------------- dával/dávat/VpMS----R-AAI-- svůj/svůj/P8IS4---------- vztah/vztah/NNIS4-----A----";"najevo/najevo/Db------------- ././Z:-------------"
"16";"Manželka/manželka/NNFS1-----A---- mu/on/PHMS3--3------- prý/prý/TT------------- vyčítá/vyčítat/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- některé/některý/PZFP1---------- z/z/RR--2---------- jeho/jeho/PSFP2-S3------- trenýrek/trenýrky/NNFP2-----A---- jsou/být/VB-P---3P-AAI-- starší/starý/AAFP1----2A---- než/než/J,------------- jejich/jejich/PSNP1-P3------- manželství/manželství/NNNP1-----A---- ,/,/Z:------------- on/on/PPMS1--3------- je/oni/PPFP4--3------- však/však/J^------------- odmítá/odmítat/VB-S---3P-AAI-- vyhodit/vyhodit/Vf--------A-P-- ,/,/Z:------------- ježto/ježto/J,------------- k/k/RR--3---------- nim/oni/P5FP3--3-------";"chová/chovat/VB-S---3P-AAI-- citový/citový/AAIS4----1A---- vztah/vztah/NNIS4-----A----";"././Z:-------------"
"17";"""/""/Z:------------- Pět/pět/Cn-S4---------- let/rok/NNNP2-----A---- za/za/RR--7---------- mnou/já/PP-S7--1------- chodil/chodit/VpMS----R-AAI-- každý/každý/PLIS4---------- druhý/druhý/CrIS4---------- den/den/NNIS4-----A---- ,/,/Z:------------- dvakrát/dvakrát/Cv------------- týdně/týdně/Db------------- u/u/RR--2---------- mě/já/PH-S2--1------- zůstával/zůstávat/VpMS----R-AAI-- přes/přes/RR--4---------- noc/noc/NNFS4-----A---- ,/,/Z:------------- pět/pět/Cn-S4---------- let/rok/NNNP2-----A---- se/se/P7--4---------- ke/k/RV--3---------- mně/já/PP-S3--1-------";"choval/chovat/VpMS----R-AAI-- nejen/nejen/Db------------- jako/jako/J,------------- pozorný/pozorný/AAMS1----1A---- milenec/milenec/NNMS1-----A---- ,/,/Z:------------- ale/ale/J^------------- i/i/J^------------- jako/jako/J,------------- dobrý/dobrý/AAMS1----1A---- kamarád/kamarád/NNMS1-----A---- ,/,/Z:------------- pět/pět/Cn-S4---------- let/rok/NNNP2-----A---- jsem/být/VB-S---1P-AAI-- si/se/P7--3---------- v/v/RR--6---------- něm/on/P5MS6--3------- suplovala/suplovat/VpFS----R-AAI-- otce/otec/NNMS4-----A---- ,/,/Z:------------- ke/k/RV--3---------- kterému/který/P4MS3---------- jsem/být/VB-S---1P-AAI-- nikdy/nikdy/Db------------- správný/správný/AAIS4----1A---- vztah/vztah/NNIS4-----A----";"neměla/mít/VpFS----R-NAI-- ,/,/Z:------------- protože/protože/J,------------- namísto/namísto/RR--2---------- autority/autorita/NNFS2-----A---- nabuzoval/nabuzovat/VpMS----R-AAI-- spíš/spíš/TT------------- můj/můj/PSIS4-S1------- despekt/despekt/NNIS4-----A---- .../.../Z:-------------"
"18";"";"Choval/chovat/VpMS----R-AAI-- k/k/RR--3---------- nové/nový/AAFS3----1A---- učitelce/učitelka/NNFS3-----A---- přátelský/přátelský/AAIS4----1A---- vztah/vztah/NNIS4-----A----";",/,/Z:------------- a/a/J^------------- tak/tak/J^------------- ji/on/PPFS4--3------- vyhledal/vyhledat/VpMS----R-AAP-- a/a/J^------------- vysvětlil/vysvětlit/VpMS----R-AAP-- jí/on/PPFS3--3------- ,/,/Z:------------- jak/jak/Db------------- to/ten/PDNS1---------- s/s/RR--7---------- Johannou/Johana/NNFS7-----A---- je/být/VB-S---3P-AAI-- ././Z:-------------"
"19";"Když/když/J,------------- se/se/P7--4---------- s/s/RR--7---------- Alais/Alais/X@------------- budeme/být/VB-P---1F-AAI--";"chovat/chovat/Vf--------A-I-- rozumně/rozumně/Dg-------1A---- ,/,/Z:------------- je/být/VB-S---3P-AAI-- ochotná/ochotný/AAFS1----1A---- náš/náš/PSIS4-P1------- vztah/vztah/NNIS4-----A----";"tolerovat/tolerovat/Vf--------A-I-- ././Z:------------- ""/""/Z:-------------"
"20";"Tak/tak/Db------------- jsem/být/VB-S---1P-AAI-- se/se/P7--4---------- rozhodla/rozhodnout/VpFS----R-AAP-1 ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- budu/být/VB-S---1F-AAI--";"chovat/chovat/Vf--------A-I-- jako/jako/J,------------- emancipovaná/emancipovaný/AAFS1----1A---- žena/žena/NNFS1-----A---- a/a/J^------------- v/v/RR--6---------- létě/léto/NNNS6-----A---- začnu/začít/VB-S---1P-AAP-- náš/náš/PSIS4-P1------- vztah/vztah/NNIS4-----A----";"já/já/PP-S1--1------- ././Z:-------------"
