id;left;kwic;right;VNP?;doc.txtype_group
62;Podle/podle/RR--2---------- analytiků/analytik/NNMP2-----A---- úřadu/úřad/NNIS2-----A---- práce/práce/NNFS2-----A----;chová/chovat/VB-S---3P-AAI-- řada/řada/NNFS1-----A---- lidí/člověk/NNMP2-----A---- k/k/RR--3---------- práci/práce/NNFS3-----A---- v/v/RR--6---------- automobilovém/automobilový/AAIS6----1A---- průmyslu/průmysl/NNIS6-----A---- nedůvěru/nedůvěra/NNFS4-----A----;././Z:-------------;1;NMG: publicistika
63;Příklady/příklad/NNIP1-----A---- klamů/klam/NNIP2-----A---- ,/,/Z:------------- jimž/jenž/PJIP3---------- podléháme/podléhat/VB-P---1P-AAI-- jako/jako/J,------------- oběti/oběť/NNFP1-----A---- egocentrických/egocentrický/AANP2----1A---- zkreslení/zkreslení/NNNP2-----A---- ,/,/Z:------------- jsou/být/VB-P---3P-AAI-- povážlivé/povážlivý/AAFP1----1A---- a/a/J^------------- nabádají/nabádat/VB-P---3P-AAI-- ,/,/Z:------------- abychom/aby|být/J,-------------|Vc-P---1----I-- ke/k/RV--3---------- svým/svůj/P8FP3---------- myšlenkám/myšlenka/NNFP3-----A----;chovali/chovat/VpMP----R-AAI-- trvalou/trvalý/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A----;././Z:-------------;1;NFC: oborová literatura
64;"Na/na/RR--4---------- „/""/Z:------------- vítání/vítání/NNNS6-----A---- “/""/Z:------------- se/se/P7--4---------- podílely/podílet/VpFP----R-AAI-- nepolitické/politický/AAFP1----1N---- iniciativy/iniciativa/NNFP1-----A---- ,/,/Z:------------- které/který/P4FP1----------";chovají/chovat/VB-P---3P-AAI-- tak/tak/Db------------- hysterickou/hysterický/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A----;k/k/RR--3---------- politice/politika/NNFS3-----A---- ,/,/Z:------------- že/že/J,------------- jim/oni/PPFP3--3------- dělá/dělat/VB-S---3P-AAI-- problém/problém/NNIS4-----A---- dovolit/dovolit/Vf--------A-P-- představitelům/představitel/NNMP3-----A---- menších/malý/AAFP2----2A---- demokratických/demokratický/AAFP2----1A---- politických/politický/AAFP2----1A---- stran/strana/NNFP2-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- vůbec/vůbec/TT------------- směli/smět/VpMP----R-AAI-- na/na/RR--6---------- veřejném/veřejný/AANS6----1A---- shromáždění/shromáždění/NNNS6-----A---- vystoupit/vystoupit/Vf--------A-P-- ././Z:-------------;1;NMG: publicistika
65;Navíc/navíc/Db------------- hybateli/hybatel/NNMS3-----A---- revoluce/revoluce/NNFS2-----A---- byli/být/VpMP----R-AAI-- vesměs/vesměs/Db------------- intelektuálové/intelektuál/NNMP1-----A---- ,/,/Z:------------- ke/k/RV--3---------- kterým/který/P4MP3----------;chovali/chovat/VpMP----R-AAI-- havíři/havíř/NNMP1-----A---- značnou/značný/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A----;././Z:-------------;1;NMG: publicistika
66;Einstein/Einstein/NNMS1-----A---- stále/stále/Dg-------1A---- ještě/ještě/Db-------------;choval/chovat/VpMS----R-AAI-- krajní/krajní/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A----;k/k/RR--3---------- psychoanalýze/psychoanalýza/NNFS3-----A---- ././Z:-------------;1;NFC: oborová literatura
67;K/k/RR--3---------- Arménům/Armén/NNMP3-----A---- z/z/RR--2---------- nížin/nížina/NNFP2-----A----;chovají/chovat/VB-P---3P-AAI-- nedůvěru/nedůvěra/NNFS4-----A----;horalů/horal/NNMP2-----A---- ,/,/Z:------------- často/často/Dg-------1A---- jim/oni/PPMP3--3------- říkají/říkat/VB-P---3P-AAI-- ishak/ishak/X@------------- ,/,/Z:------------- mezek/mezek/NNMS1-----A---- ,/,/Z:------------- protože/protože/J,------------- jsou/být/VB-P---3P-AAI-- tak/tak/Db------------- tvrdohlaví/tvrdohlavý/AAMP1----1A---- ././Z:-------------;1;NFC: oborová literatura
68;K/k/RR--3---------- hlavním/hlavní/AANP3----1A---- zjištěním/zjištění/NNNP3-----A---- patří/patřit/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- zhruba/zhruba/Db------------- polovina/polovina/CyFS1---------- respondentů/respondent/NNMP2-----A----;chová/chovat/VB-S---3P-AAI-- vůči/vůči/RR--3---------- médiím/médium/NNNP3-----A---- nedůvěru/nedůvěra/NNFS4-----A----;././Z:-------------;1;NFC: oborová literatura
69;;Chovám/chovat/VB-S---1P-AAI-- nedůvěru/nedůvěra/NNFS4-----A----;k/k/RR--3---------- poezii/poezie/NNFS3-----A---- ,/,/Z:------------- která/který/P4FS1---------- sebe/se/P6--4---------- samu/sám/PLFS4---------- a/a/F%------------- priori/priori/F%------------- označuje/označovat/VB-S---3P-AAI-- za/za/RR--4---------- experimentální/experimentální/AAFS4----1A---- ././Z:-------------;1;NFC: oborová literatura
70;Svět/svět/NNIS1-----A---- kolem/kolem/RR--2---------- nás/my/PP-P2--1------- ,/,/Z:------------- jenž/jenž/PJMS4---------6 upínal/upínat/VpIS----R-AAI-- všechny/všechen/PLFP4---------- své/svůj/P8FP4---------1 myšlenky/myšlenka/NNFP4-----A---- k/k/RR--3---------- modle/modla/NNFS3-----A---- jistoty/jistota/NNFS2-----A---- ,/,/Z:------------- mládež/mládež/NNFS4-----A---- nemiloval/milovat/VpIS----R-NAI-- či/či/J^------------- spíše/spíš/TT------------- k/k/RR--3---------- ní/on/P5FS3--3-------;choval/chovat/VpIS----R-AAI-- ustavičnou/ustavičný/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A----;././Z:-------------;1;NFC: oborová literatura
71;Čtvrtina/čtvrtina/CyFS1---------- účastníků/účastník/NNMP2-----A---- průzkumu/průzkum/NNIS2-----A----;chová/chovat/VB-S---3P-AAI-- nedůvěru/nedůvěra/NNFS4-----A----;k/k/RR--3---------- informačním/informační/AAFP3----1A---- technologiím/technologie/NNFP3-----A---- a/a/J^------------- pětina/pětina/CyFS1---------- Čechů/Čech/NNMP2-----A---- nedůvěřuje/důvěřovat/VB-S---3P-NAI-- svému/svůj/P8MS3---------- obchodnímu/obchodní/AAMS3----1A---- partnerovi/partner/NNMS3-----A---- či/či/J^------------- třetí/třetí/CrFS3---------- osobě/osoba/NNFS3-----A---- ././Z:-------------;1;NMG: publicistika
72;Tato/tento/PDFS1---------- žena/žena/NNFS1-----A---- s/s/RR--7---------- velmi/velmi/Db------------- pevnou/pevný/AAFS7----1A---- vůlí/vůle/NNFS7-----A---- věřila/věřit/VpFS----R-AAI-- v/v/RR--4---------- Boha/bůh/NNMS4-----A---- a/a/J^-------------;chovala/chovat/VpFS----R-AAI-- krajní/krajní/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A----;vůči/vůči/RR--3---------- všem/všechen/PLMP3---------- Hutuům/Hutu/NNMP3-----A---- ././Z:-------------;1;NFC: oborová literatura
73;Američané/Američan/NNMP1-----A----;chovají/chovat/VB-P---3P-AAI-- hlubokou/hluboký/AAFS4----1A---- nedůvěru/nedůvěra/NNFS4-----A----;ke/k/RV--3---------- státu/stát/NNIS3-----A---- ././Z:-------------;1;FIC: beletrie
74;ČSSD/ČSSD/BN------------- se/se/P7--4----------;chová/chovat/VB-S---3P-AAI-- rezervovaně/rezervovaně/Dg-------1A---- a/a/J^------------- oplácí/oplácet/VB-S---3P-AAI-- dřívější/brzký/AAFS4----2A---- nedůvěru/nedůvěra/NNFS4-----A----;././Z:-------------;0;NMG: publicistika
