id;left;kwic;right;VNP?;doc.txtype_group
180;Má/mít/VB-S---3P-AAI-- být/být/Vf--------A-I-- na/na/RR--4---------- první/první/CrIS4---------- pohled/pohled/NNIS4-----A---- jasné/jasný/AANS1----1A---- ,/,/Z:------------- že/že/J,------------- k/k/RR--3---------- nebožtíkovi/nebožtík/NNMS3-----A----;chovala/chovat/VpFS----R-AAI-- řada/řada/NNFS1-----A---- lidí/člověk/NNMP2-----A---- velkou/velký/AAFS4----1A---- náklonnost/náklonnost/NNFS4-----A----;?/?/Z:-------------;1;NMG: publicistika
181;"""/""/Z:------------- Tvrdé/tvrdý/AANS1----1A---- jádro/jádro/NNNS1-----A---- našich/náš/PSMP2-P1------- odběratelů/odběratel/NNMP2-----A----";chová/chovat/VB-S---3P-AAI-- vřelou/vřelý/AAFS4----1A---- náklonnost/náklonnost/NNFS4-----A----;"vůči/vůči/RR--3---------- celebritám/celebrita/NNFP3-----A---- ,/,/Z:------------- ""/""/Z:------------- zdůvodnil/zdůvodnit/VpMS----R-AAP-- manažer/manažer/NNMS1-----A---- John/John/NNMS1-----A---- Kelly/Kelly/NNMS1-----A---- ,/,/Z:------------- proč/proč/Db------------- jsou/být/VB-P---3P-AAI-- oba/oba/ClIP1---------- výrobky/výrobek/NNIP1-----A---- tak/tak/Db------------- úspěšné/úspěšný/AAIP1----1A---- ,/,/Z:------------- když/když/J,------------- je/oni/PPIP4--3------- doporučuje/doporučovat/VB-S---3P-AAI-- některý/některý/PZMS1---------- z/z/RR--2---------- pilotů/pilot/NNMP2-----A---- NASCAR/Nascar/NNIS1-----A---- ././Z:-------------";1;NMG: publicistika
182;S/s/RR--7---------- hercem/herec/NNMS7-----A---- Alainem/Alain/NNMS7-----A---- Delonem/Delon/NNMS7-----A---- k/k/RR--3---------- sobě/se/P6--3----------;chovají/chovat/VB-P---3P-AAI-- náklonnost/náklonnost/NNFS4-----A----;i/i/J^------------- úctu/úcta/NNFS4-----A---- ././Z:-------------;1;NMG: publicistika
183;"""/""/Z:------------- Velký/velký/AAMS1----1A---- Bill/Bill/NNMS1-----A---- se/se/P7--4---------- nikdy/nikdy/Db------------- neoženil/oženit/VpMS----R-NAP-- ,/,/Z:------------- takže/takže/J,------------- bratr/bratr/NNMS1-----A---- byl/být/VpMS----R-AAI-- jeho/jeho/PSMS1-S3------- nejbližší/blízký/AAMS1----3A---- příbuzný/příbuzný/NNMS1-----A---- ,/,/Z:------------- a/a/J^------------- rozhodně/rozhodně/TT------------- k/k/RR--3---------- němu/on/P5MS3--3------- vždycky/vždy/Db-------------";choval/chovat/VpMS----R-AAI-- prazvláštní/prazvláštní/AAFS4----1A---- náklonnost/náklonnost/NNFS4-----A----;././Z:-------------;1;FIC: beletrie
184;Pro/pro/RR--4---------- mě/já/PH-S4--1------- je/být/VB-S---3P-AAI-- angličtina/angličtina/NNFS1-----A---- jedním/jeden/ClIS7---------- z/z/RR--2---------- koníčků/koníček/NNIP2-----A---- a/a/J^------------- zálib/záliba/NNFP2-----A---- ,/,/Z:------------- proto/proto/Db------------- k/k/RR--3---------- ní/on/P5FS3--3-------;chovám/chovat/VB-S---1P-AAI-- náklonnost/náklonnost/NNFS4-----A----;i/i/J^------------- zde/zde/Db------------- ././Z:-------------;1;NMG: publicistika
185;Snad/snad/TT------------- prý/prý/TT------------- napřesrok/napřesrok/Db------------- ,/,/Z:------------- jestli/jestli/J,------------- budou/být/VB-P---3F-AAI-- k/k/RR--3---------- tomuto/tento/PDMS3---------- jezdci/jezdec/NNMS3-----A---- Olpranu/Olpran/NNIS2-----A---- Plzeň/Plzeň/NNFS1-----A----;chovat/chovat/Vf--------A-I-- náklonnost/náklonnost/NNFS4-----A----;sponzoři/sponzor/NNMP1-----A---- a/a/J^------------- cestu/cesta/NNFS4-----A---- na/na/RR--4---------- třetí/třetí/CrIS4---------- ročník/ročník/NNIS4-----A---- Tour/Tour/F%------------- de/de/F%------------- France/France/F%------------- mu/on/PHMS3--3------- zaplatí/zaplatit/VB-P---3P-AAP-- ././Z:-------------;1;NMG: publicistika
186;Znali/znát/VpMP----R-AAI-- se/se/P7--4---------- dlouhá/dlouhý/AANP4----1A---- léta/rok/NNNP4-----A---2 a/a/J^-------------;chovali/chovat/VpMP----R-AAI-- k/k/RR--3---------- sobě/se/P6--3---------- velkou/velký/AAFS4----1A---- náklonnost/náklonnost/NNFS4-----A----;././Z:-------------;1;NMG: publicistika
187;Frederik/Frederic/NNMS1-----A----;chová/chovat/VB-S---3P-AAI-- náklonnost/náklonnost/NNFS4-----A----;"zejména/zejména/TT------------- k/k/RR--3---------- ""/""/Z:------------- tvrdým/tvrdý/AAIP3----1A---- mužským/mužský/AAIP3----1A---- sportům/sport/NNIP3-----A---- ""/""/Z:------------- ././Z:-------------";1;NMG: publicistika
188;"„/""/Z:------------- Stala/stát/VpFS----R-AAP-- se/se/P7--4---------- studijním/studijní/AAIS7----1A---- předmětem/předmět/NNIS7-----A---- mé/můj/PSFS2-S1------1 psychoanalýzy/psychoanalýza/NNFS2-----A---- ,/,/Z:------------- kvůli/kvůli/RR--3---------- tomu/ten/PDNS3---------- k/k/RR--3---------- ní/on/P5FS3--3-------";chovám/chovat/VB-S---1P-AAI-- zvláštní/zvláštní/AAFS4----1A---- náklonnost/náklonnost/NNFS4-----A----;…/.../Z:-------------;1;NMG: publicistika
189;Je/být/VB-S---3P-AAI-- to/ten/PDNS1---------- vlastně/vlastně/TT------------- jeden/jeden/ClMS1---------- z/z/RR--2---------- mých/můj/PSMP2-S1------- nejbližších/blízký/AAMP2----3A---- přátel/přítel/NNMP2-----A---- ,/,/Z:-------------;chovám/chovat/VB-S---1P-AAI-- k/k/RR--3---------- němu/on/P5MS3--3------- ryzí/ryzí/AAFS4----1A---- náklonnost/náklonnost/NNFS4-----A----;",/,/Z:------------- intenzitou/intenzita/NNFS7-----A---- srovnatelnou/srovnatelný/AAFS7----1A---- s/s/RR--7---------- láskou/láska/NNFS7-----A---- ,/,/Z:------------- řekněme/říci/Vi-P---1--A-P-- ,/,/Z:------------- k/k/RR--3---------- prababičce/prababička/NNFS3-----A---- ,/,/Z:------------- “/""/Z:------------- vyprávěl/vyprávět/VpMS----R-AAI-- mi/já/PH-S3--1------- Jan/Jan/NNMS1-----A---- ././Z:-------------";1;NMG: publicistika
