id;left;kwic;right
"11";"Lidé/člověk/NNMP1-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- v/v/RR--6---------- historickém/historický/AANS6----1A---- centru/centrum/NNNS6-----A---- nebydlí/bydlet/VB-P---3P-NAI-- a/a/J^-------------";"chovají/chovat/VB-P---3P-AAI-- se/se/P7--4---------- v/v/RR--6---------- Památkové/památkový/AAFS6----1A---- rezervaci/rezervace/NNFS6-----A---- jako/jako/J,------------- zlatokopové/zlatokop/NNMP1-----A---- na/na/RR--6---------- Aljašce/Aljaška/NNFS6-----A---- ,/,/Z:------------- zasluhují/zasluhovat/VB-P---3P-AAI-- opovržení/opovržení/NNNS4-----A----";",/,/Z:------------- veřejné/veřejný/AANS4----1A---- odsouzení/odsouzení/NNNS4-----A---- ././Z:-------------"
"12";"Naopak/naopak/TT------------- představitelé/představitel/NNMP1-----A---- českého/český/AAIS2----1A---- státu/stát/NNIS2-----A---- ,/,/Z:------------- pokud/pokud/J,------------- se/se/P7--4---------- skutečně/skutečně/TT------------- k/k/RR--3---------- Polanskému/Polanský/NNMS3-----A----";"chovali/chovat/VpMP----R-AAI-- způsobem/způsob/NNIS7-----A---- ,/,/Z:------------- jenž/jenž/PJIS1---------- je/být/VB-S---3P-AAI-- v/v/RR--6---------- knize/kniha/NNFS6-----A---- popsán/popsat/VsIS------APP-- ,/,/Z:------------- si/se/P7--3---------- zaslouží/zasloužit/VB-S---3P-AAP-- nejhlubší/hluboký/AANS4----3A---- opovržení/opovržení/NNNS4-----A----";"././Z:-------------"
"13";"";"Choval/chovat/VpMS----R-AAI-- jisté/jistý/AANS4----1A---- opovržení/opovržení/NNNS4-----A----";"k/k/RR--3---------- zemědělství/zemědělství/NNNS3-----A---- a/a/J^------------- patřil/patřit/VpMS----R-AAI-- k/k/RR--3---------- oněm/onen/PDMP3---------- indiánům/indián/NNMP3-----A---- staré/starý/AAFS2----1A---- školy/škola/NNFS2-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- považují/považovat/VB-P---3P-AAI-- lov/lov/NNIS4-----A---- a/a/J^------------- sběr/sběr/NNIS4-----A---- za/za/RR--4---------- cosi/cosi/PZ--4---------- vznešenějšího/vznešený/AANS2----2A---- ,/,/Z:------------- za/za/RR--4---------- lepší/dobrý/AAIS4----2A---- a/a/J^------------- svobodnější/svobodný/AAIS4----2A---- styl/styl/NNIS4-----A---- života/život/NNIS2-----A---- než/než/J,------------- být/být/Vf--------A-I-- věčně/věčně/Dg-------1A---- uvězněn/uvěznit/VsMS------APP-- na/na/RR--6---------- kousku/kousek/NNIS6-----A---- obdělané/obdělaný/AAFS2----1A---- půdy/půda/NNFS2-----A---- ././Z:-------------"
"14";"Ale/ale/J^------------- ani/ani/J^------------- lidé/člověk/NNMP1-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- se/se/P7--4----------";"nechovají/chovat/VB-P---3P-NAI-- k/k/RR--3---------- ostatním/ostatní/AAMP3----1A---- příliš/příliš/Db------------- (/(/Z:------------- či/či/J^------------- vůbec/vůbec/TT------------- )/)/Z:------------- přátelsky/přátelsky/Dg-------1A---- a/a/J^------------- občas/občas/Db------------- se/se/P7--4---------- snaží/snažit/VB-P---3P-AAI-- dělat/dělat/Vf--------A-I-- druhým/druhý/CrMP3---------- na/na/RR--6---------- Zemi/země/NNFS6-----A---- peklo/peklo/NNNS4-----A---- ,/,/Z:------------- nezasluhují/zasluhovat/VB-P---3P-NAI-- opovržení/opovržení/NNNS4-----A----";"././Z:-------------"
"15";"Žvást/žvást/NNIS1-----A---- ,/,/Z:------------- řekl/říci/VpMS----R-AAP-- dobrácky/dobrácky/Dg-------1A---- otec/otec/NNMS1-----A---- ,/,/Z:------------- pomněte/pomnout/Vi-P---2--A-P-- ,/,/Z:------------- že/že/J,------------- manželka/manželka/NNFS1-----A---- mi/já/PH-S3--1------- bezmezně/bezmezně/Dg-------1A---- věří/věřit/VB-S---3P-AAI-- ,/,/Z:------------- což/co/PE--4---------- nemůže/moci/VB-S---3P-NAI-- říct/říci/Vf--------A-P-- každej/každý/PLMS1---------6 ,/,/Z:------------- moje/můj/PSFS1-S1------- manželka/manželka/NNFS1-----A---- věří/věřit/VB-S---3P-AAI-- ,/,/Z:------------- že/že/J,------------- budu/být/VB-S---1F-AAI-- boháč/boháč/NNMS1-----A---- ,/,/Z:------------- přestože/přestože/J,------------- to/ten/PDNS4---------- každej/každý/PLIS1---------6 den/den/NNIS4-----A---- popírá/popírat/VB-S---3P-AAI-- a/a/J^------------- přestože/přestože/J,-------------";"chová/chovat/VB-S---3P-AAI-- silné/silný/AANS4----1A---- opovržení/opovržení/NNNS4-----A----";"ke/k/RV--3---------- všemu/všechen/PLNS3---------- ,/,/Z:------------- co/co/PQ--1---------- s/s/RR--7---------- koňmi/kůň/NNMP7-----A---- souvisí/souviset/VB-S---3P-AAI-- :/:/Z:------------- nesnáší/snášet/VB-S---3P-NAI-- fiakry/fiakr/NNIP4-----A---- ani/ani/J^------------- ve/v/RV--6---------- filmu/film/NNIS6-----A---- ,/,/Z:------------- oškliví/ošklivit/VB-S---3P-AAI-- si/se/P7--3---------- koňskej/koňský/AAIS4----1A---6 salám/salám/NNIS4-----A---- ,/,/Z:------------- z/z/RR--2---------- klop/klopa/NNFP2-----A---- mi/já/PH-S3--1------- vytahuje/vytahovat/VB-S---3P-AAI-- žíně/žíně/NNFP4-----A---- ,/,/Z:------------- jež/jenž/PJFP1---------- slouží/sloužit/VB-P---3P-AAI-- jako/jako/J,------------- krejčovská/krejčovský/AAFS1----1A---- výztuž/výztuž/NNFS1-----A---- a/a/J^------------- neuznává/uznávat/VB-S---3P-NAI-- podkovu/podkova/NNFS4-----A---- za/za/RR--4---------- symbol/symbol/NNIS4-----A---- štěstí/štěstí/NNNS2-----A---- ,/,/Z:------------- věří/věřit/VB-S---3P-AAI-- čtyřlístkům/čtyřlístek/NNIP3-----A---- ././Z:-------------"
"16";"Výsledky/výsledek/NNIP1-----A---- zahraniční/zahraniční/AAFS2----1A---- politiky/politika/NNFS2-----A---- Maďarska/Maďarsko/NNNS2-----A---- a/a/J^------------- Slovenska/Slovensko/NNNS2-----A---- jsou/být/VB-P---3P-AAI-- značně/značně/Dg-------1A---- rozdílné/rozdílný/AAIP1----1A---- v/v/RR--4---------- neprospěch/neprospěch/NNIS4-----A---- Slovenska/Slovensko/NNNS2-----A---- ,/,/Z:------------- ""/""/Z:------------- konstatuje/konstatovat/VB-S---3P-AAB-- list/list/NNIS1-----A---- ././Z:------------- ""/""/Z:------------- Rea/Reo/NNNS2-----A---- -/-/Z0------------- litou/litý/AAFS7----1A---- je/být/VB-S---3P-AAI-- i/i/J^------------- to/ten/PDNS1---------- ,/,/Z:------------- že/že/J,------------- HZDS/HZDS/BN------------- se/se/P7--4---------- před/před/RR--7---------- blížícími/blížící/AGFP7-----A---- volbami/volba/NNFP7-----A---- snaží/snažit/VB-S---3P-AAI-- voličům/volič/NNMP3-----A---- napovídat/napovídat/Vf--------A-I-- ,/,/Z:------------- že/že/J,------------- každá/každý/PLFS1---------- strana/strana/NNFS1-----A---- ,/,/Z:------------- která/který/P4FS1---------- se/se/P7--4---------- bude/být/VB-S---3F-AAI-- slušně/slušně/Dg-------1A----";"chovat/chovat/Vf--------A-I-- k/k/RR--3---------- maďarské/maďarský/AAFS3----1A---- menšině/menšina/NNFS3-----A---- ,/,/Z:------------- si/se/P7--3---------- zaslouží/zasloužit/VB-S---3P-AAP-- opovržení/opovržení/NNNS4-----A----";"././Z:-------------"
"17";"""/""/Z:-------------";"Nechovám/chovat/VB-S---1P-NAI-- opovržení/opovržení/NNNS4-----A----";"k/k/RR--3---------- práci/práce/NNFS3-----A---- ,/,/Z:------------- ale/ale/J^------------- k/k/RR--3---------- vám/vy/PP-P3--2------- ,/,/Z:------------- když/když/J,------------- mluvíte/mluvit/VB-P---2P-AAI-- o/o/RR--6---------- práci/práce/NNFS6-----A---- ././Z:------------- ""/""/Z:-------------"
"18";"K/k/RR--3---------- novým/nový/AAFP3----1A---- teoriím/teorie/NNFP3-----A---- některých/některý/PZMP2---------- psychologů/psycholog/NNMP2-----A---- o/o/RR--6---------- naivním/naivní/AAIS6----1A---- tvořivém/tvořivý/AAIS6----1A---- pudu/pud/NNIS6-----A---- malého/malý/AANS2----1A---- dítěte/dítě/NNNS2-----A---- ,/,/Z:------------- co/co/J,------------- kreslí/kreslit/VB-S---3P-AAI-- auto/auto/NNNS4-----A---- s/s/RR--7---------- čtverhrannými/čtverhranný/AANP7----1A---- koly/kolo/NNNP7-----A---- ,/,/Z:------------- protože/protože/J,------------- údajně/údajně/Dg-------1A---- žije/žít/VB-S---3P-AAI-- ve/v/RV--6---------- vlastním/vlastní/AAIS6----1A---- světě/svět/NNIS6-----A---- ,/,/Z:-------------";"chovám/chovat/VB-S---1P-AAI-- velké/velký/AANS4----1A---- opovržení/opovržení/NNNS4-----A----";"!/!/Z:-------------"
"19";"K/k/RR--3---------- pánům/pán/NNMP3-----A---- poslancům/poslanec/NNMP3-----A----";"nechovají/chovat/VB-P---3P-NAI-- občané/občan/NNMP1-----A---- ani/ani/J^------------- úctu/úcta/NNFS4-----A---- ,/,/Z:------------- ani/ani/J^------------- opovržení/opovržení/NNNS4-----A----";",/,/Z:------------- spíše/spíš/TT------------- jakousi/jakýsi/PZFS4---------- vlídnou/vlídný/AAFS4----1A---- lhostejnost/lhostejnost/NNFS4-----A---- ././Z:-------------"
"20";"Je/být/VB-S---3P-AAI-- těžké/těžký/AANS1----1A---- k/k/RR--3---------- nim/oni/P5IP3--3-------";"nechovat/chovat/Vf--------N-I-- opovržení/opovržení/NNNS4-----A----";"././Z:-------------"
"21";"Švýcarsko/Švýcarsko/NNNS1-----A---- :/:/Z:------------- K/k/RR--3---------- poslancům/poslanec/NNMP3-----A----";"nechovají/chovat/VB-P---3P-NAI-- občané/občan/NNMP1-----A---- úctu/úcta/NNFS4-----A---- ani/ani/J^------------- opovržení/opovržení/NNNS4-----A----";",/,/Z:------------- spíše/spíš/TT------------- vlídnou/vlídný/AAFS4----1A---- lhostejnost/lhostejnost/NNFS4-----A----"
"22";"Ke/k/RV--3---------- svým/svůj/P8MP3---------- rodičům/rodič/NNMP3-----A----";"choval/chovat/VpMS----R-AAI-- chvályhodné/chvályhodný/AANS4----1A---- opovržení/opovržení/NNNS4-----A----";",/,/Z:------------- i/i/J^------------- když/když/J,------------- byl/být/VpMS----R-AAI-- úplně/úplně/Dg-------1A---- závislý/závislý/AAMS1----1A---- na/na/RR--6---------- jejich/jejich/PSFS6-P3------- podpoře/podpora/NNFS6-----A---- a/a/J^------------- bydlel/bydlet/VpMS----R-AAI-- v/v/RR--6---------- jejich/jejich/PSIS6-P3------- domě/dům/NNIS6-----A---- ././Z:-------------"
"23";"Jako/jako/J,------------- schopný/schopný/AAMS1----1A---- vojevůdce/vojevůdce/NNMS1-----A---- a/a/J^------------- obratný/obratný/AAMS1----1A---- diplomat/diplomat/NNMS1-----A---- získal/získat/VpMS----R-AAP-- značnou/značný/AAFS4----1A---- přízeň/přízeň/NNFS4-----A---- římských/římský/AAMP2----1A---- politiků/politik/NNMP2-----A---- ,/,/Z:------------- díky/díky/RR--3---------- níž/jenž/P9FS3---------- byl/být/VpMS----R-AAI-- jmenován/jmenovat/VsMS------APB-- judským/judský/AAMS7----1A---- králem/král/NNMS7-----A---- ,/,/Z:------------- ačkoli/ačkoli/J,------------- na/na/RR--4---------- to/ten/PDNS4---------- neměl/mít/VpMS----R-NAI-- žádný/žádný/PWIS4---------- nárok/nárok/NNIS4-----A---- a/a/J^------------- k/k/RR--3---------- židům/žid/NNMP3-----A----";"choval/chovat/VpMS----R-AAI-- spíše/spíš/TT------------- opovržení/opovržení/NNNS4-----A----";"././Z:-------------"
