id;left;kwic;right;VNP?;doc.txtype_group
28;Několik/několik/Ca--1---------- subjektů/subjekt/NNIP2-----A---- ,/,/Z:------------- z/z/RR--2---------- nichž/jenž/P9IP2---------- ani/ani/J^------------- k/k/RR--3---------- jednomu/jeden/ClMS3----------;nechovám/chovat/VB-S---1P-NAI-- sebemenší/malý/AAFS4----1A---- přízeň/přízeň/NNFS4-----A----;,/,/Z:------------- na/na/RR--4---------- sebe/se/P6--4---------- hází/házet/VB-S---3P-AAI-- špínu/špína/NNFS4-----A---- a/a/J^------------- rýpe/rýpat/VB-S---3P-AAI-1 se/se/P7--4---------- pod/pod/RR--4---------- žebra/žebro/NNNP4-----A---- ,/,/Z:------------- využívajíce/využívat/VeMP------A-I-- k/k/RR--3---------- tomu/ten/PDNS3---------- atraktivní/atraktivní/AAFP4----1A---- policejní/policejní/AAFP4----1A---- práce/práce/NNFP4-----A---- ././Z:-------------;1;NMG: publicistika
29;QUANTUM/Quantum/NNIS1-----A---- :/:/Z:------------- Snažíme/snažit/VB-P---1P-AAI-- se/se/P7--4----------;chovat/chovat/Vf--------A-I-- tak/tak/Db------------- ,/,/Z:------------- abychom/aby|být/J,-------------|Vc-P---1----I-- si/se/P7--3---------- zasloužili/zasloužit/VpMP----R-AAP-- nejen/nejen/Db------------- přízeň/přízeň/NNFS4-----A----;zákazníků/zákazník/NNMP2-----A---- ,/,/Z:------------- ale/ale/J^------------- i/i/J^------------- ostatních/ostatní/AAMP2----1A----;0;NMG: publicistika
30;Muž/muž/NNMS1-----A---- ,/,/Z:------------- který/který/P4MS1---------- by/být/Vc----------I-- chtěl/chtít/VpMS----R-AAI-- doslova/doslova/Db------------- splnit/splnit/Vf--------A-P-- tento/tento/PDIS4---------- požadavek/požadavek/NNIS4-----A---- ,/,/Z:------------- by/být/Vc----------I-- se/se/P7--4----------;choval/chovat/VpMS----R-AAI-- jako/jako/J,------------- nezdrženlivý/zdrženlivý/AAMS1----1N---- sexuální/sexuální/AAMS1----1A---- maniak/maniak/NNMS1-----A---- ,/,/Z:------------- takže/takže/J,------------- by/být/Vc----------I-- záhy/záhy/Db------------- ztratil/ztratit/VpMS----R-AAP-- nejen/nejen/Db------------- přízeň/přízeň/NNFS4-----A----;dam/dáma/NNFP2-----A---- ,/,/Z:------------- ale/ale/J^------------- také/také/Db------------- síly/síla/NNFP4-----A---- ././Z:-------------;0;NMG: publicistika
31;Jižanské/jižanský/AAIP1----1A---- a/a/J^------------- seveřanské/seveřanský/AAIP1----1A---- klany/klan/NNIP1-----A---- k/k/RR--3---------- sobě/se/P6--3---------- nikdy/nikdy/Db-------------;nechovaly/chovat/VpIP----R-NAI-- velkou/velký/AAFS4----1A---- přízeň/přízeň/NNFS4-----A----;-/-/Z:------------- seveřané/seveřan/NNMP1-----A---- pokládají/pokládat/VB-P---3P-AAI-- jižany/jižan/NNMP4-----A---- za/za/RR--4---------- zaostalé/zaostalý/AAMP4----1A---- barbary/barbar/NNMP4-----A---- ,/,/Z:------------- nevzdělance/nevzdělanec/NNMP4-----A---- a/a/J^------------- neumětely/neumětely/X@------------- ././Z:-------------;1;NMG: publicistika
32;Politikům/politik/NNMP3-----A---- to/ten/PDNS1---------- ale/ale/J^------------- zatím/zatím/Db------------- nedošlo/dojít/VpNS----R-NAP-- a/a/J^------------- chtějí/chtít/VB-P---3P-AAI-- se/se/P7--4---------- dál/dál/Db------------- chovat/chovat/Vf--------A-I-- tak/tak/Db------------- ,/,/Z:------------- jak/jak/Db------------- kdysi/kdysi/Db------------- uvěřili/uvěřit/VpMP----R-AAP-- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- k/k/RR--3---------- českým/český/AAMP3----1A---- voličům/volič/NNMP3-----A----;chovat/chovat/Vf--------A-I-- má/mít/VB-S---3P-AAI-- :/:/Z:------------- jako/jako/J,------------- k/k/RR--3---------- nepříliš/příliš/Db--------N---- povedeným/povedený/AAFP3----1A---- dětem/dítě/NNFP3-----A---- ,/,/Z:------------- na/na/RR--4---------- které/který/P4FP4---------- je/být/VB-S---3P-AAI-- třeba/třeba/Db------------- neustále/neustále/Dg-------1A---- dohlížet/dohlížet/Vf--------A-I-- a/a/J^------------- kupovat/kupovat/Vf--------A-I-- si/se/P7--3---------- jejich/jejich/PSFS4-P3------- přízeň/přízeň/NNFS4-----A----;nákladnými/nákladný/AAIP7----1A---- dárky/dárek/NNIP7-----A---- ././Z:-------------;0;NMG: publicistika
33;Pokud/pokud/J,------------- se/se/P7--4---------- lidé/člověk/NNMP1-----A----;nechovali/chovat/VpMP----R-NAI-- čistě/čistě/Dg-------1A---- pragmaticky/pragmaticky/Dg-------1A---- ,/,/Z:------------- tak/tak/J^------------- mi/já/PH-S3--1------- mocně/mocně/Dg-------1A---- projevovali/projevovat/VpMP----R-AAI-- přízeň/přízeň/NNFS4-----A----;i/i/J^------------- loajalitu/loajalita/NNFS4-----A---- ././Z:-------------;0;NMG: publicistika
34;Díky/díky/RR--3---------- tomu/ten/PDNS3---------- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- Libor/Libor/NNMS1-----A---- Šula/Šula/NNMS1-----A---- ve/v/RV--6---------- svém/svůj/P8IS6---------- pořadu/pořad/NNIS6-----A----;chová/chovat/VB-S---3P-AAI-- k/k/RR--3---------- zakomplexovaným/zakomplexovaný/AAFP3----1A---- ženám/žena/NNFP3-----A---- ,/,/Z:------------- si/se/P7--3---------- získal/získat/VpMS----R-AAP-- přízeň/přízeň/NNFS4-----A----;slabšího/slabý/AANS2----2A---- pohlaví/pohlaví/NNNS2-----A---- po/po/RR--6---------- celé/celý/AAFS6----1A---- republice/republika/NNFS6-----A---- ././Z:-------------;0;NMG: publicistika
35;"hraji/hrát/VB-S---1P-AAI-1 na/na/RR--4---------- varhany/varhany/NNFP4-----A---- ;/;/Z:------------- přijal/přijmout/VpMS----R-AAP-- mě/já/PH-S4--1------- s/s/RR--7---------- velkou/velký/AAFS7----1A---- laskavostí/laskavost/NNFS7-----A---- a/a/J^------------- při/při/RR--6---------- nejbližší/blízký/AAFS6----3A---- příležitosti/příležitost/NNFS6-----A---- mě/já/PH-S4--1------- představil/představit/VpMS----R-AAP-- kněžně/kněžna/NNFS3-----A---- Sophii18/Sophii18/X@------------- a/a/J^------------- kurfiřtovu/kurfiřtův/AUIS3M--------- synovi/syn/NNMS3-----A---- ,/,/Z:------------- přičemž/přičemž/Db------------- se/se/P7--4---------- zmínil/zmínit/VpMS----R-AAP-- ,/,/Z:------------- že/že/J,------------- o/o/RR--6---------- mně/já/PP-S6--1------- může/moci/VB-S---3P-AAI-- s/s/RR--7---------- potěšením/potěšení/NNNS7-----A---- tvrdit/tvrdit/Vf--------A-I-- ,/,/Z:------------- že/že/J,------------- jsem/být/VB-S---1P-AAI-- v/v/RR--6---------- hudbě/hudba/NNFS6-----A---- virtuos/virtuos/NNMS1-----A---- ;/;/Z:------------- dal/dát/VpMS----R-AAP-- mi/já/PH-S3--1------- pokyny/pokyn/NNIP4-----A---- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4---------- mám/mít/VB-S---1P-AAI-- během/během/RR--2---------- pobytu/pobyt/NNIS2-----A---- v/v/RR--6---------- Hannoveru/Hannover/NNIS6-----A----";"chovat/chovat/Vf--------A-I-- a/a/J^------------- jak/jak/Db------------- mám/mít/VB-S---1P-AAI-- vystupovat/vystupovat/Vf--------A-I-- ;/;/Z:------------- a/a/J^------------- jelikož/jelikož/J,------------- byl/být/VpMS----R-AAI-- odvolán/odvolat/VsMS------APP-- z/z/RR--2---------- města/město/NNNS2-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- věnoval/věnovat/VpMS----R-AAB-- záležitostem/záležitost/NNFP3-----A---- veřejného/veřejný/AAIS2----1A---- zájmu/zájem/NNIS2-----A---- ,/,/Z:------------- zanechal/zanechat/VpMS----R-AAP-- mi/já/PH-S3--1------- přízeň/přízeň/NNFS4-----A----";a/a/J^------------- patronaci/patronace/NNFS4-----A---- ,/,/Z:------------- jíž/jenž/PJFS7---------- se/se/P7--4---------- sám/sám/PLMS1---------- po/po/RR--4---------- mnoho/mnoho/Ca--4---------- let/rok/NNNP2-----A---- těšil/těšit/VpMS----R-AAI-- ././Z:-------------;0;NFC: oborová literatura
36;Kapela/kapela/NNFS1-----A----;chová/chovat/VB-S---3P-AAI-- k/k/RR--3---------- českému/český/AANS3----1A---- obecenstvu/obecenstvo/NNNS3-----A---- velkou/velký/AAFS4----1A---- přízeň/přízeň/NNFS4-----A----;,/,/Z:------------- když/když/J,------------- i/i/J^------------- v/v/RR--6---------- Česku/Česko/NNNS6-----A---- nachází/nacházet/VB-S---3P-AAI-- pro/pro/RR--4---------- svou/svůj/P8FS4---------1 hudbu/hudba/NNFS4-----A---- porozumění/porozumění/NNNS4-----A---- vyjádřené/vyjádřený/AANS4----1A---- neřízeným/řízený/AAIS7----1N---- tancem/tanec/NNIS7-----A---- a/a/J^------------- ovacemi/ovace/NNFP7-----A---- ././Z:-------------;1;NMG: publicistika
37;Za/za/RR--4---------- jeho/jeho/PSNS4-S3------- sídlo/sídlo/NNNS4-----A---- zvolil/zvolit/VpMS----R-AAP-- Soběslav/Soběslav/NNFS4-----A---- ,/,/Z:------------- k/k/RR--3---------- níž/jenž/P9FS3----------;choval/chovat/VpMS----R-AAI-- zvláštní/zvláštní/AAFS4----1A---- přízeň/přízeň/NNFS4-----A----;už/už/Db------------- od/od/RR--2---------- mládí/mládí/NNNS2-----A---- a/a/J^------------- ještě/ještě/Db------------- v/v/RR--6---------- květnu/květen/NNIS6-----A---- 1610/1610/C=------------- ji/on/PPFS4--3------- naposledy/naposledy/Db------------- krátce/krátce/Dg-------1A---- navštívil/navštívit/VpMS----R-AAP-- ././Z:-------------;1;NFC: oborová literatura
