id;left;kwic;right;VNP?;doc.txtype_group
39;"To/ten/PDNS1---------- by/být/Vc----------I-- tě/ty/PH-S4--2------- moje/můj/PSFS1-S1------- žena/žena/NNFS1-----A---- asi/asi/TT------------- vymiškovala/vymiškovat/VpFS----R-AAP-- rezavým/rezavý/AAIS7----1A---- srpem/srp/NNIS7-----A---- ,/,/Z:------------- ""/""/Z:------------- pravil/pravit/VpMS----R-AAP-- Miloslav/Miloslav/NNMS1-----A---- s/s/RR--7---------- úsměvem/úsměv/NNIS7-----A---- a/a/J^------------- naznačil/naznačit/VpMS----R-AAP-- tak/tak/Db------------- ,/,/Z:------------- že/že/J,------------- již/již/Db------------- proti/proti/RR--3---------- Vítězslavovi/Vítězslav/NNMS3-----A---- žádnou/žádný/PWFS4----------";zášť/zášť/NNFS4-----A---- nechová/chovat/VB-S---3P-NAI--;././Z:-------------;1;FIC: beletrie
40;Ač/ač/J,------------- nese/nést/VB-S---3P-AAI-- Zdeňka/Zdeňka/NNFS1-----A---- Kopečková/Kopečková/NNFS1-----A---- následky/následek/NNIP4-----A---- dodnes/dodnes/Db------------- ,/,/Z:------------- ke/k/RV--3---------- zdravotníkům/zdravotník/NNMP3-----A----;zášť/zášť/NNFS4-----A---- nechová/chovat/VB-S---3P-NAI--;././Z:-------------;1;NMG: publicistika
41;Pokud/pokud/J,------------- ani/ani/J^------------- v/v/RR--6---------- této/tento/PDFS6---------- chvíli/chvíle/NNFS6-----A---- není/být/VB-S---3P-NAI-- Miloš/Miloš/NNMS1-----A---- Zeman/Zeman/NNMS1-----A---- schopen/schopný/ACMS------A---- odložit/odložit/Vf--------A-P-- svou/svůj/P8FS4---------1 letitou/letitý/AAFS4----1A----;zášť/zášť/NNFS4-----A---- vůči/vůči/RR--3---------- Václavu/Václav/NNMS3-----A---1 Klausovi/Klaus/NNMS3-----A---1 ,/,/Z:------------- pak/pak/Db------------- se/se/P7--4---------- nechová/chovat/VB-S---3P-NAI--;jako/jako/J,------------- odpovědný/odpovědný/AAMS1----1A---- politik/politik/NNMS1-----A---- ,/,/Z:------------- ale/ale/J^------------- jako/jako/J,------------- umíněné/umíněný/AANS1----1A---- dítě/dítě/NNNS1-----A---- ././Z:-------------;0;NMG: publicistika
42;"Je/být/VB-S---3P-AAI-- opravdu/opravdu/Db------------- tak/tak/Db------------- těžké/těžký/AANS1----1A---- se/se/P7--4---------- diktátu/diktát/NNIS3-----A---- řetězců/řetězec/NNIP2-----A---- vzepřít/vzepřít/Vf--------A-P-- ?/?/Z:------------- ""/""/Z:------------- Když/když/J,------------- se/se/P7--4---------- vzbouří/vzbouřit/VB-P---3P-AAP-- velké/velký/AAFP1----1A---- pekárny/pekárna/NNFP1-----A---- ,/,/Z:------------- využijí/využít/VB-P---3P-AAP-1 toho/ten/PDNS2---------- ty/ten/PDFP1---------- menší/malý/AAFP1----2A---- ,/,/Z:------------- které/který/P4FP1---------- nás/my/PP-P4--1------- teď/teď/Db------------- pomlouvají/pomlouvat/VB-P---3P-AAI-- ,/,/Z:------------- jací/jaký/P4MP1---------- jsme/být/VB-P---1P-AAI-- zbabělci/zbabělec/NNMP1-----A---- ,/,/Z:------------- a/a/J^------------- bez/bez/RR--2---------- skrupulí/skrupule/NNFP2-----A---- nás/my/PP-P4--1------- nahradí/nahradit/VB-P---3P-AAP-- ,/,/Z:------------- ""/""/Z:------------- poodhaluje/poodhalovat/VB-S---3P-AAI-- Jedlička/Jedlička/NNMS1-----A----";zášť/zášť/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- chovají/chovat/VB-P---3P-AAI--;regionální/regionální/AAFP1----1A---- pekárny/pekárna/NNFP1-----A---- vůči/vůči/RR--3---------- gigantům/gigant/NNMP3-----A---- typu/typ/NNIS2-----A---- Delta/delta/NNFS1-----A---- ,/,/Z:------------- Odkolek/Odkolek/NNIS1-----A---- či/či/J^------------- Penam/Penam/NNIS1-----A---- ././Z:-------------;3;NMG: publicistika
43;Italové/Ital/NNMP1-----A---- byli/být/VpMP----R-AAI-- vyzváni/vyzvat/VsMP------APP-- k/k/RR--3---------- tomu/ten/PDNS3---------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- svojí/svůj/P8FS7---------- přítomností/přítomnost/NNFS7-----A---- nevzbuzovali/vzbuzovat/VpMP----R-NAI-- v/v/RR--6---------- místních/místní/AAMP6----1A---- obyvatelích/obyvatel/NNMP6-----A----;zášť/zášť/NNFS4-----A---- a/a/J^------------- místní/místní/AAMP4----1A---- naopak/naopak/TT------------- k/k/RR--3---------- tomu/ten/PDNS3---------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- k/k/RR--3---------- cizincův/cizincův/AUIS4M--------- chovali/chovat/VpMP----R-AAI--;důstojně/důstojně/Dg-------1A---- neb/neb/J^------------- zdvořile/zdvořile/Dg-------1A---- ././Z:-------------;0;NMG: publicistika
44;Stejnou/stejný/AAFS4----1A----;"zášť/zášť/NNFS4-----A---- k/k/RR--3---------- němu/on/P5MS3--3------- ovšem/ovšem/TT------------- v/v/RR--6---------- opačné/opačný/AAFS6----1A---- části/část/NNFS6-----A---- politického/politický/AANS2----1A---- spektra/spektrum/NNNS2-----A---- jako/jako/J,------------- k/k/RR--3---------- ""/""/Z:------------- pomahači/pomahač/NNMS3-----A---- buržoazie/buržoazie/NNFS2-----A---- ""/""/Z:------------- chovali/chovat/VpMP----R-AAI--";především/především/TT------------- v/v/RR--6---------- období/období/NNNS6-----A---- 1948/1948/C=------------- -/-/Z0------------- 89/89/C=------------- komunisté/komunista/NNMP1-----A---- ././Z:-------------;1;NMG: publicistika
45;;Zášť/zášť/NNFS4-----A---- nechoval/chovat/VpMS----R-NAI--;ani/ani/J^------------- k/k/RR--3---------- babičce/babička/NNFS3-----A---- ././Z:-------------;1;NMG: publicistika
46;Ještě/ještě/Db------------- větší/velký/AAFS4----2A----;zášť/zášť/NNFS4-----A---- chovají/chovat/VB-P---3P-AAI--;k/k/RR--3---------- pražským/pražský/AAIP3----1A---- klubům/klub/NNIP3-----A---- fotbaloví/fotbalový/AAMP1----1A---- fanoušci/fanoušek/NNMP1-----A---- ././Z:-------------;1;NMG: publicistika
47;"„/""/Z:------------- Reiting/Reiting/X@------------- ,/,/Z:------------- který/který/P4MS1---------- neznal/znát/VpMS----R-NAI-- větší/velký/AANS4----2A---- potěšení/potěšení/NNNS4-----A---- než/než/J,------------- popouzet/popouzet/Vf--------A-I-- proti/proti/RR--3---------- sobě/se/P6--3---------- lidi/člověk/NNMP4-----A---- ,/,/Z:------------- podmaňovat/podmaňovat/Vf--------A-I-- si/se/P7--3---------- jednoho/jeden/ClMS4---------- pomocí/pomocí/RR--2---------- druhého/druhý/CrMS2---------- a/a/J^------------- pást/pást/Vf--------A-I-- se/se/P7--4---------- na/na/RR--6---------- vynucených/vynucený/AAFP6----1A---- úsluhách/úsluha/NNFP6-----A---- a/a/J^------------- pochlebování/pochlebování/NNNS6-----A---- ,/,/Z:------------- za/za/RR--7---------- jejichž/jejichž/P1FS7-P3------- slupkou/slupka/NNFS7-----A---- cítil/cítit/VpMS----R-AAI-- vzpouzející/vzpouzející/AGFS4-----A---- se/se/P7--4----------";zášť/zášť/NNFS4-----A---- …/.../Z:------------- Byl/být/VpMS----R-AAI-- to/ten/PDNS1---------- tyran/tyran/NNMS1-----A---- a/a/J^------------- ke/k/RV--3---------- všem/všechen/PLMP3---------- ,/,/Z:------------- kdo/kdo/PKM-1---------- se/se/P7--4---------- mu/on/PHMS3--3------- vzepřeli/vzepřít/VpMP----R-AAP-- ,/,/Z:------------- se/se/P7--4---------- choval/chovat/VpMS----R-AAI--;bezohledně/bezohledně/Dg-------1A---- …/.../Z:------------- vždycky/vždy/Db------------- měl/mít/VpMS----R-AAI-- většinu/většina/NNFS4-----A---- na/na/RR--6---------- své/svůj/P8FS6---------1 straně/strana/NNFS6-----A---- ././Z:-------------;0;NMG: publicistika
48;ZÁBŘEH/Zábřeh/NNIS1-----A---- -/-/Z:------------- Velkou/velký/AAFS4----1A----;zášť/zášť/NNFS4-----A---- vůči/vůči/RR--3---------- strážníkům/strážník/NNMP3-----A---- v/v/RR--6---------- sobě/se/P6--6---------- evidentně/evidentně/Dg-------1A---- chová/chovat/VB-S---3P-AAI--;žena/žena/NNFS1-----A---- (/(/Z:------------- 45/45/C=------------- )/)/Z:------------- ze/z/RV--2---------- Zábřehu/Zábřeh/NNIS2-----A---- ././Z:-------------;1;NMG: publicistika
49;"„/""/Z:------------- Nemohl/moci/VpMS----R-NAI-- jsem/být/VB-S---1P-AAI-- tenkrát/tenkrát/Db------------- tušit/tušit/Vf--------A-I-- ,/,/Z:------------- že/že/J,------------- je/být/VB-S---3P-AAI-- to/ten/PDNS1---------- možná/možná/TT------------- naposledy/naposledy/Db------------- ,/,/Z:------------- a/a/J^------------- opravdu/opravdu/TT------------- k/k/RR--3---------- ní/on/P5FS3--3------- žádnou/žádný/PWFS4----------";zášť/zášť/NNFS4-----A---- nechovám/chovat/VB-S---1P-NAI--;"a/a/J^------------- moc/moc/Db------------- rád/rád/ACMS------A---- ji/on/PPFS4--3------- opět/opět/Db------------- uvidím/uvidět/VB-S---1P-AAP-- v/v/RR--6---------- plné/plný/AAFS6----1A---- síle/síla/NNFS6-----A---- a/a/J^------------- zdravou/zdravý/AAFS7----1A---- ,/,/Z:------------- “/""/Z:------------- dodal/dodat/VpMS----R-AAP--";1;NMG: publicistika
50;K/k/RR--3---------- nikomu/nikdo/PWM-3---------- tady/tady/Db-------------;zášť/zášť/NNFS4-----A---- nechovám/chovat/VB-S---1P-NAI--;././Z:-------------;1;NMG: publicistika
51;Pokud/pokud/J,------------- jej/on/PPMS4--3------2 přesto/přesto/Db------------- i/i/J^------------- podruhé/podruhé/Cv------------- zablokuje/zablokovat/VB-S---3P-AAP-- ,/,/Z:------------- dostaneme/dostat/VB-P---1P-AAP-- další/další/AANS4----1A---- potvrzení/potvrzení/NNNS4-----A---- ,/,/Z:------------- jak/jak/Db------------- moc/moc/Db------------- Zemanovi/Zeman/NNMS3-----A---- na/na/RR--6---------- pomoci/pomoc/NNFS6-----A---- Rusku/Rusko/NNNS3-----A---- v/v/RR--6---------- kauze/kauza/NNFS6-----A---- novičok/novičok/NNIS1-----A---- záleželo/záležet/VpNS----R-AAI-- a/a/J^------------- jakou/jaký/P4FS4----------;zášť/zášť/NNFS4-----A---- chová/chovat/VB-S---3P-AAI--;k/k/RR--3---------- těm/ten/PDMP3---------- ,/,/Z:------------- kteří/který/P4MP1---------- s/s/RR--7---------- ním/on/P5MS7--3------- na/na/RR--6---------- jeho/jeho/PSIS6-S3------- záměru/záměr/NNIS6-----A---- nespolupracovali/spolupracovat/VpMP----R-NAI-- ././Z:-------------;1;NMG: publicistika
52;Jakou/jaký/P4FS4----------;zášť/zášť/NNFS4-----A---- ke/k/RV--3---------- mně/já/PP-S3--1------- musel/muset/VpMS----R-AAI-- chovat/chovat/Vf--------A-I--;!/!/Z:-------------;1;NMG: publicistika
