id;left;kwic;right
"255";"Udělejte/udělat/Vi-P---2--A-P-- si/se/P7--3---------- každý/každý/PLIS4---------- den/den/NNIS4-----A---- nějakou/nějaký/PZFS4---------- ,/,/Z:------------- i/i/J^------------- malou/malý/AAFS4----1A---- radost/radost/NNFS4-----A---- ././Z0------------- */*/Z:-------------";"Chovejte/chovat/Vi-P---2--A-I-- se/se/P7--4---------- k/k/RR--3---------- ?/?/Z:------------- sobě/se/P6--3---------- ,/,/Z:------------- jak/jak/Db------------- byste/být/Vc-P---2----I-- se/se/P7--4---------- chovali/chovat/VpMP----R-AAI-- k/k/RR--3---------- ?/?/Z:------------- dobrému/dobrý/AAMS3----1A---- příteli/přítel/NNMS3-----A---- ././Z0------------- */*/Z:------------- Odpouštějte/odpouštět/Vi-P---2--A-I-- si/se/P7--3---------- drobná/drobný/AANP4----1A---- pochybení/pochybení/NNNP4-----A---- a/a/J^------------- ?/?/Z:------------- selhání/selhání/NNNP4-----A---- ././Z0------------- */*/Z:------------- Nezapomínejte/zapomínat/Vi-P---2--N-I-- se/se/P7--4---------- pochválit/pochválit/Vf--------A-P-- za/za/RR--4---------- ?/?/Z:------------- vše/všechen/PLNS4---------1 ,/,/Z:------------- co/co/PQ--1---------- se/se/P7--4---------- vám/vy/PP-P3--2------- povede/vést/VB-S---3F-AAI-- ././Z0------------- */*/Z:------------- Netrapte/trápit/Vi-P---2--N-I-- se/se/P7--4---------- záležitostmi/záležitost/NNFP7-----A---- ,/,/Z:------------- které/který/P4FP4---------- nedokážete/dokázat/VB-P---2P-NAP-- změnit/změnit/Vf--------A-P-- ././Z0------------- */*/Z:------------- Nenoste/nosit/Vi-P---2--N-I-- v/v/RR--6---------- ?/?/Z:------------- sobě/se/P6--6---------- ukřivděnost/ukřivděnost/NNFS4-----A---- ,/,/Z:------------- zášť/zášť/NNFS4-----A----";",/,/Z:------------- závist/závist/NNFS4-----A---- a/a/J^------------- ?/?/Z:------------- nenávist/nenávist/NNFS4-----A---- ././Z0------------- */*/Z:------------- Neděste/děsit/Vi-P---2--N-I-- se/se/P7--4---------- předem/předem/Db------------- věcí/věc/NNFP2-----A---- ,/,/Z:------------- které/který/P4FP1---------- možná/možná/TT------------- ani/ani/J^------------- nenastanou/nastat/VB-P---3P-NAP-- ././Z0------------- */*/Z:------------- Těšte/těšit/Vi-P---2--A-I-- se/se/P7--4---------- ,/,/Z:------------- co/co/PQ--1---------- všechno/všechen/PLNS1---------- pěkného/pěkný/AANS2----1A---- na/na/RR--6---------- ?/?/Z:------------- vás/vy/PP-P4--2------- v/v/RR--6---------- ?/?/Z:------------- životě/život/NNIS6-----A---- čeká/čekat/VB-S---3P-AAI-- ././Z:-------------"
"256";"Ve/v/RV--6---------- snímku/snímek/NNIS6-----A---- jste/být/VB-P---2P-AAI-- sokové/sok/NNMP1-----A---1 ,/,/Z:------------- ale/ale/J^-------------";"nechováte/chovat/VB-P---2P-NAI-- k/k/RR--3---------- sobě/se/P6--3---------- zášť/zášť/NNFS4-----A----";",/,/Z:------------- natož/natož/TT------------- abyste/aby|být/J,-------------|Vc-P---2----I-- se/se/P7--4---------- prali/prát/VpMP----R-AAI-- ././Z:-------------"
"257";"Abych/aby|být/J,-------------|Vc-S---1----I-- nebyla/být/VpFS----R-NAI-- podezírána/podezírat/VsFS------API-- z/z/RR--2---------- toho/ten/PDNS2---------- ,/,/Z:------------- že/že/J,-------------";"chovám/chovat/VB-S---1P-AAI-- zášť/zášť/NNFS4-----A----";"proti/proti/RR--3---------- inteligenci/inteligence/NNFS3-----A---- ,/,/Z:------------- to/to/TT------------- rozhodně/rozhodně/TT------------- ne/ne/TT------------- ././Z:-------------"
"258";"Oba/oba/ClMP1---------- měli/mít/VpMP----R-AAI-- značně/značně/Dg-------1A---- nabubřelou/nabubřelý/AAFS4----1A---- představu/představa/NNFS4-----A---- o/o/RR--6---------- vlastním/vlastní/AAIS6----1A---- osudu/osud/NNIS6-----A---- a/a/J^------------- oba/oba/ClMP1----------";"chovali/chovat/VpMP----R-AAI-- neuhasitelnou/neuhasitelný/AAFS4----1A---- zášť/zášť/NNFS4-----A----";"ke/k/RV--3---------- světu/svět/NNIS3-----A---- ,/,/Z:------------- který/který/P4IS1---------- v/v/RR--6---------- jejich/jejich/PSNS6-P3------- mládí/mládí/NNNS6-----A---- nedokázal/dokázat/VpIS----R-NAP-- rozpoznat/rozpoznat/Vf--------A-P-- jejich/jejich/PSIS4-P3------- talent/talent/NNIS4-----A---- ././Z:-------------"
"259";"Stejně/stejně/Dg-------1A---- jako/jako/J,------------- jejich/jejich/PSMP1-P3------- předchůdci/předchůdce/NNMP1-----A---- ,/,/Z:------------- ani/ani/J^------------- oni/oni/PPMP1--3------- netušili/tušit/VpMP----R-NAI-- ,/,/Z:------------- co/co/PQ--1---------- je/být/VB-S---3P-AAI-- to/ten/PDNS1---------- supinum/supinum/NNNS1-----A---- ;/;/Z:------------- bylo/být/VpNS----R-AAI-- jim/oni/PPMP3--3------- to/ten/PDNS1---------- putna/putna/NNFS1-----A---- ,/,/Z:------------- ale/ale/J^------------- aspoň/aspoň/Db-------------";"nechovali/chovat/VpMP----R-NAI-- k/k/RR--3---------- tomu/ten/PDNS3---------- slovu/slovo/NNNS3-----A---- žádnou/žádný/PWFS4---------- třídní/třídní/AAFS4----1A---- zášť/zášť/NNFS4-----A----";"././Z:-------------"
"260";"TEL/TEL/F%------------- AVIV/Aviv/NNIS1-----A---- //Z:------------- PRAHA/Praha/NNFS1-----A---- ""/""/Z:-------------";"Nechováme/chovat/VB-P---1P-NAI-- zášť/zášť/NNFS4-----A----";"vůči/vůči/RR--3---------- obyvatelům/obyvatel/NNMP3-----A---- Gazy/Gaza/NNFS2-----A---- ././Z:-------------"
"261";"""/""/Z:------------- Doufám/doufat/VB-S---1P-AAI-- ale/ale/J^------------- ,/,/Z:------------- že/že/J,------------- spolu/spolu/Db------------- budeme/být/VB-P---1F-AAI-- komunikovat/komunikovat/Vf--------A-B-- ,/,/Z:-------------";"nechovám/chovat/VB-S---1P-NAI-- k/k/RR--3---------- nikomu/nikdo/PWM-3---------- žádnou/žádný/PWFS4---------- zášť/zášť/NNFS4-----A----";"././Z:-------------"
"262";"Vůči/vůči/RR--3---------- Britům/Brit/NNMP3-----A----";"choval/chovat/VpMS----R-AAI-- zášť/zášť/NNFS4-----A----";",/,/Z:------------- o/o/RR--6---------- které/který/P4FS6---------- se/se/P7--4---------- z/z/RR--2---------- hrdosti/hrdost/NNFS2-----A---- nechtěl/chtít/VpMS----R-NAI-- bavit/bavit/Vf--------A-I-- ././Z:-------------"
"263";"""/""/Z:------------- Že/že/J,------------- bych/být/Vc-S---1----I--";"choval/chovat/VpMS----R-AAI-- k/k/RR--3---------- tomu/ten/PDMS3---------- hráči/hráč/NNMS3-----A---- nějakou/nějaký/PZFS4---------- zášť/zášť/NNFS4-----A----";"?/?/Z:-------------"
"264";"Ale/ale/J^------------- i/i/J^------------- když/když/J,------------- některé/některý/PZFP1---------- –/-/Z:------------- novináři/novinář/NNMP1-----A---- často/často/Dg-------1A---- přehnaně/přehnaně/Dg-------1A---- zdůrazňované/zdůrazňovaný/AAFP1----1A---- –/-/Z:------------- skutečně/skutečně/TT------------- existovaly/existovat/VpFP----R-AAI-- ,/,/Z:------------- nikdy/nikdy/Db------------- jsme/být/VB-P---1P-AAI-- vůči/vůči/RR--3---------- sobě/se/P6--3----------";"nechovali/chovat/VpMP----R-NAI-- zášť/zášť/NNFS4-----A----";"././Z:-------------"
