id;left;kwic;right
"341";"Pan/pán/NNMS1-----A---- Žižka/Žižka/NNMS1-----A---- nám/my/PP-P3--1------- barvitě/barvitě/Dg-------1A---- líčí/líčit/VB-S---3P-AAI-- ,/,/Z:------------- jak/jak/Db------------- necivilizovaně/civilizovaně/Dg-------1N---- se/se/P7--4----------";"chovají/chovat/VB-P---3P-AAI-- návštěvníci/návštěvník/NNMP1-----A---- hudebních/hudební/AAFP2----1A---- produkcí/produkce/NNFP2-----A---- v/v/RR--6---------- této/tento/PDFS6---------- hale/hala/NNFS6-----A---- ,/,/Z:------------- když/když/J,------------- ""/""/Z:------------- údajně/údajně/Dg-------1A---- ""/""/Z:------------- přímo/přímo/Dg-------1A---- na/na/RR--6---------- ploše/plocha/NNFS6-----A---- kouří/kouřit/VB-P---3P-AAI-- ,/,/Z:------------- požívají/požívat/VB-P---3P-AAI-- alkohol/alkohol/NNIS4-----A---- a/a/J^------------- dokonce/dokonce/TT------------- vykonávají/vykonávat/VB-P---3P-AAI-- tělesné/tělesný/AAFP4----1A---- potřeby/potřeba/NNFP4-----A----";"přímo/přímo/Dg-------1A---- na/na/RR--6---------- ploše/plocha/NNFS6-----A---- ././Z:-------------"
"342";"Jde/jít/VB-S---3P-AAI-- ale/ale/J^------------- jen/jen/Db------------- o/o/RR--4---------- ovce/ovce/NNFP4-----A---- na/na/RR--6---------- zemědělských/zemědělský/AAIP6----1A---- statcích/statek/NNIP6-----A---- ,/,/Z:------------- dalších/další/AANP2----1A---- zhruba/zhruba/Db------------- 16/16/C=------------- procent/procento/NNNP2-----A---- těchto/tento/PDNP2---------- zvířat/zvíře/NNNP2-----A----";"chovají/chovat/VB-P---3P-AAI-- lidé/člověk/NNMP1-----A---- pro/pro/RR--4---------- vlastní/vlastní/AAFS4----1A---- potřebu/potřeba/NNFS4-----A----";"././Z:-------------"
"343";"Ve/v/RV--6---------- všech/všechen/PLFP6---------- zemích/země/NNFP6-----A---- se/se/P7--4---------- novináři/novinář/NNMP1-----A----";"chovají/chovat/VB-P---3P-AAI-- obdobně/obdobně/Dg-------1A---- ,/,/Z:------------- když/když/J,------------- cítí/cítit/VB-P---3P-AAI-- naléhavou/naléhavý/AAFS4----1A---- potřebu/potřeba/NNFS4-----A----";"změny/změna/NNFS2-----A---- ././Z:-------------"
"344";"Když/když/J,------------- se/se/P7--4---------- podíváme/podívat/VB-P---1P-AAP-- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4----------";"chováme/chovat/VB-P---1P-AAI-- k/k/RR--3---------- Zemi/země/NNFS3-----A---- ,/,/Z:------------- kde/kde/Db------------- jsme/být/VB-P---1P-AAI-- zapsaní/zapsaný/AAMP1----1A---- coby/coby/J,------------- žáčci/žáček/NNMP1-----A---- školy/škola/NNFS2-----A---- života/život/NNIS2-----A---- a/a/J^------------- kde/kde/Db------------- je/být/VB-S---3P-AAI-- nám/my/PP-P3--1------- umožněno/umožnit/VsNS------APP-- učit/učit/Vf--------A-I-- se/se/P7--4---------- dovednostem/dovednost/NNFP3-----A---- potřebným/potřebný/AAFP3----1A---- k/k/RR--3---------- požehnanému/požehnaný/AANS3----1A---- dílu/dílo/NNNS3-----A---- ,/,/Z:------------- chováme/chovat/VB-P---1P-AAI-- se/se/P7--4---------- mnohdy/mnohdy/Db------------- spíše/spíš/TT------------- jako/jako/J,------------- žáci/žák/NNMP1-----A---- poškoláci/poškolák/NNMP1-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- sní/snít/VB-P---3P-AAI-- o/o/RR--6---------- celkem/celkem/Db------------- libovolném/libovolný/AAIS6----1A---- prostředku/prostředek/NNIS6-----A---- ,/,/Z:------------- jenž/jenž/PJIS1---------- by/být/Vc----------I-- nás/my/PP-P4--1------- zbavil/zbavit/VpIS----R-AAP-- odpovědnosti/odpovědnost/NNFS2-----A---- za/za/RR--4---------- potřebu/potřeba/NNFS4-----A----";"pracovat/pracovat/Vf--------A-I-- na/na/RR--6---------- sobě/se/P6--6---------- ././Z:-------------"
"345";"";"Nechová/chovat/VB-S---3P-NAI-- se/se/P7--4---------- k/k/RR--3---------- vám/vy/PP-P3--2------- jako/jako/J,------------- k/k/RR--3---------- rovnocennému/rovnocenný/AAMS3----1A---- partnerovi/partner/NNMS3-----A---- ,/,/Z:------------- který/který/P4MS1---------- může/moci/VB-S---3P-AAI-- svobodně/svobodně/Dg-------1A---- uspokojovat/uspokojovat/Vf--------A-I-- své/svůj/P8FP4---------1 potřeby/potřeba/NNFP4-----A----";"a/a/J^------------- plnit/plnit/Vf--------A-I-- si/se/P7--3---------- svá/svůj/P8NP4---------1 přání/přání/NNNP4-----A---- ././Z:-------------"
"346";"Mám/mít/VB-S---1P-AAI-- tedy/tedy/TT------------- velmi/velmi/Db------------- negativní/negativní/AAFP4----1A---- zkušenosti/zkušenost/NNFP4-----A---- s/s/RR--7---------- Čechy/Čech/NNMP7-----A---- ,/,/Z:------------- z/z/RR--2---------- toho/ten/PDNS2---------- nicméně/nicméně/J^------------- nevyvozuji/vyvozovat/VB-S---1P-NAI-1 ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- všichni/všechen/PLMP1---------- Češi/Čech/NNMP1-----A----";"chovají/chovat/VB-P---3P-AAI-- tímto/tento/PDIS7---------- způsobem/způsob/NNIS7-----A---- ,/,/Z:------------- a/a/J^------------- nemám/mít/VB-S---1P-NAI-- tudíž/tudíž/J^------------- ani/ani/J^------------- potřebu/potřeba/NNFS4-----A----";"organizovat/organizovat/Vf--------A-B-- nenávistné/nenávistný/AAIP4----1A---- pochody/pochod/NNIP4-----A---- proti/proti/RR--3---------- Čechům/Čech/NNMP3-----A---- ,/,/Z:------------- kde/kde/Db------------- se/se/P7--4---------- je/oni/PPMP4--3------- budu/být/VB-S---1F-AAI-- snažit/snažit/Vf--------A-I-- lynčovat/lynčovat/Vf--------A-I-- a/a/J^------------- posílat/posílat/Vf--------A-I-- do/do/RR--2---------- plynu/plyn/NNIS2-----A---- ././Z:-------------"
"347";"„/""/Z:------------- Uvažujeme/uvažovat/VB-P---1P-AAI-- také/také/Db------------- o/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- že/že/J,------------- bychom/být/Vc-P---1----I-- ze/z/RV--2---------- dvora/dvůr/NNIS2-----A---- začali/začít/VpMP----R-AAP-- prodávat/prodávat/Vf--------A-I-- čerstvou/čerstvý/AAFS4----1A---- drůbež/drůbež/NNFS4-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- zatím/zatím/Db-------------";"chováme/chovat/VB-P---1P-AAI-- jen/jen/Db------------- pro/pro/RR--4---------- rodinné/rodinný/AAFP4----1A---- potřeby/potřeba/NNFP4-----A----";"././Z:-------------"
"348";"Moje/můj/PSFS1-S1------- rodina/rodina/NNFS1-----A---- žije/žít/VB-S---3P-AAI-- na/na/RR--6---------- vesnici/vesnice/NNFS6-----A---- a/a/J^------------- pár/pár/Db------------- slepiček/slepička/NNFP2-----A---- jsme/být/VB-P---1P-AAI-- také/také/Db-------------";"chovali/chovat/VpMP----R-AAI-- pro/pro/RR--4---------- svou/svůj/P8FS4---------1 potřebu/potřeba/NNFS4-----A----";"././Z:-------------"
"349";"Hospodářská/hospodářský/AANP1----1A---- zvířata/zvíře/NNNP1-----A---- ,/,/Z:------------- která/který/P4NP4----------";"chovali/chovat/VpMP----R-AAI-- naši/náš/PSMP1-P1------- předkové/předek/NNMP1-----A---1 ,/,/Z:------------- využívali/využívat/VpMP----R-AAI-- z/z/RR--2---------- části/část/NNFS2-----A---- pro/pro/RR--4---------- svoji/svůj/P8FS4---------- potřebu/potřeba/NNFS4-----A----";",/,/Z:------------- část/část/NNFS4-----A---- prodávali/prodávat/VpMP----R-AAI-- nebo/nebo/J^------------- odváděli/odvádět/VpMP----R-AAI-- jako/jako/J,------------- dávku/dávka/NNFS4-----A---- svému/svůj/P8MS3---------- pánovi/pán/NNMS3-----A---- ././Z:-------------"
"350";"Dospělí/dospělý/AAMP1----1A---- lidé/člověk/NNMP1-----A---- se/se/P7--4----------";"chovali/chovat/VpMP----R-AAI-- jako/jako/J,------------- děti/dítě/NNFP1-----A---- ,/,/Z:------------- neuvědomovali/uvědomovat/VpMP----R-NAI-- si/se/P7--3---------- závist/závist/NNFS4-----A---- ,/,/Z:------------- zlobu/zloba/NNFS4-----A---- ,/,/Z:------------- neměli/mít/VpMP----R-NAI-- potřebu/potřeba/NNFS4-----A----";"schraňovat/schraňovat/Vf--------A-I-- majetek/majetek/NNIS4-----A---- ,/,/Z:------------- byli/být/VpMP----R-AAI-- „/""/Z:------------- čistí/čistý/AAMP1----1A---- “/""/Z:------------- a/a/J^------------- strašně/strašně/Dg-------1A---- naivní/naivní/AAMP1----1A---- ,/,/Z:------------- a/a/J^------------- tedy/tedy/TT------------- i/i/J^------------- zranitelní/zranitelný/AAMP1----1A---- ././Z:-------------"
