id;left;kwic;right;VNP?;doc.txtype_group
323;Ke/ke/RV--3---------- zbraním/zbraň/NNFP3-----A----;chovám/chovat/VB-S---1P-AAI-- velký/velký/AAIS4----1A---- respekt/respekt/NNIS4-----A----;a/a/J^------------- spíš/spíš/TT------------- se/se/P7--4---------- jim/oni/PPFP3--3------- vyhýbám/vyhýbat/VB-S---1P-AAI-- ,/,/Z:------------- než/než/J,------------- že/že/J,------------- bych/být/Vc-S---1----I-- si/se/P7--3---------- zašel/zajít/VpMS----R-AAP-- dvakrát/dvakrát/Cv------------- týdně/týdně/Db------------- na/na/RR--6---------- střelnici/střelnice/NNFS6-----A---- ././Z:-------------;1;NMG: publicistika
324;Ke/k/RV--3---------- každé/každý/PLFS3---------- soupeřce/soupeřka/NNFS3-----A----;chovám/chovat/VB-S---1P-AAI-- stejný/stejný/AAIS4----1A---- respekt/respekt/NNIS4-----A----;a/a/J^------------- úctu/úcta/NNFS4-----A---- ,/,/Z:------------- v/v/RR--6---------- žádném/žádný/PWIS6---------- případě/případ/NNIS6-----A---- nikoho/nikdo/PWM-4---------- nepodceňuji/podceňovat/VB-S---1P-NAI-1 a/a/J^------------- snažím/snažit/VB-S---1P-AAI-- se/se/P7--4---------- vždy/vždy/Db------------- chovat/chovat/Vf--------A-I-- fairplay/fairplay/X@------------- ././Z:-------------;1;NMG: publicistika
325;Naši/náš/PSMP1-P1------- předchůdci/předchůdce/NNMP1-----A----;chovali/chovat/VpMP----R-AAI-- zdravý/zdravý/AAIS4----1A---- respekt/respekt/NNIS4-----A----;především/především/TT------------- před/před/RR--7---------- smečkami/smečka/NNFP7-----A---- vlků/vlk/NNMP2-----A---- ,/,/Z:------------- kteří/který/P4MP1---------- zvláště/zvlášť/Db------------- v/v/RR--6---------- tuhých/tuhý/AAFP6----1A---- zimách/zima/NNFP6-----A---- dovedli/dovést/VpMP----R-AAP-- být/být/Vf--------A-I-- nepříjemnými/příjemný/AAMP7----1N---- sousedy/soused/NNMP7-----A---- ././Z:-------------;1;NFC: oborová literatura
326;Zatímco/zatímco/J,------------- politicky/politicky/Dg-------1A---- se/se/P7--4---------- napadali/napadat/VpMP----R-AAI-- ,/,/Z:------------- osobně/osobně/Dg-------1A---- k/k/RR--3---------- sobě/se/P6--3----------;chovali/chovat/VpMP----R-AAI-- vzájemný/vzájemný/AAIS4----1A---- respekt/respekt/NNIS4-----A----;././Z:-------------;1;NMG: publicistika
327;Zlínský/zlínský/AAMS1----1A---- asistent/asistent/NNMS1-----A---- trenéra/trenér/NNMS2-----A---- Marek/Marek/NNMS1-----A---- Kalivoda/Kalivoda/NNMS1-----A---- netají/tajit/VB-S---3P-NAI-- ,/,/Z:------------- že/že/J,------------- jeho/jeho/PSIS1-S3------- tým/tým/NNIS1-----A----;chová/chovat/VB-S---3P-AAI-- k/k/RR--3---------- Baníku/Baník/NNIS3-----A---- respekt/respekt/NNIS4-----A----;././Z:-------------;1;NMG: publicistika
328;Cítila/cítit/VpFS----R-AAI-- jsem/být/VB-S---1P-AAI-- z/z/RR--2---------- nich/oni/P5FP2--3------- ,/,/Z:------------- že/že/J,------------- ke/k/RV--3---------- mně/já/PP-S3--1-------;chovají/chovat/VB-P---3P-AAI-- respekt/respekt/NNIS4-----A----;jako/jako/J,------------- k/k/RR--3---------- nějaké/nějaký/PZFS3---------- významné/významný/AAFS3----1A---- francouzské/francouzský/AAFS3----1A---- památce/památka/NNFS3-----A---- .../.../Z:-------------;1;NMG: publicistika
329;"Nikdy/nikdy/Db------------- jsem/být/VB-S---1P-AAI-- se/se/P7--4---------- s/s/RR--7---------- ním/on/P5MS7--3------- nechtěla/chtít/VpFS----R-NAI-- setkávat/setkávat/Vf--------A-I-- jinak/jinak/Db------------- než/než/J,------------- při/při/RR--6---------- práci/práce/NNFS6-----A---- ,/,/Z:------------- “/""/Z:------------- dušuje/dušovat/VB-S---3P-AAI-- se/se/P7--4---------- zpěvačka/zpěvačka/NNFS1-----A---- s/s/RR--7---------- tím/ten/PDNS7---------- ,/,/Z:------------- že/že/J,-------------";chová/chovat/VB-S---3P-AAI-- velký/velký/AAIS4----1A---- respekt/respekt/NNIS4-----A----;ke/k/RV--3---------- Slováčkově/Slováčkův/AUFS3M--------- manželce/manželka/NNFS3-----A---- Patrasové/Patrasová/NNFS3-----A---- ././Z:-------------;1;NMG: publicistika
330;Muži/muž/NNMP1-----A---- se/se/P7--4---------- musí/muset/VB-P---3P-AAI-1 k/k/RR--3---------- ženám/žena/NNFP3-----A---- znovu/znovu/Db------------- začít/začít/Vf--------A-P--;chovat/chovat/Vf--------A-I-- jako/jako/J,------------- rytíři/rytíř/NNMP1-----A---- ,/,/Z:------------- protože/protože/J,------------- jen/jen/Db------------- to/ten/PDNS1---------- dá/dát/VB-S---3P-AAP-- ženám/žena/NNFP3-----A---- ve/v/RV--6---------- společnosti/společnost/NNFS6-----A---- respekt/respekt/NNIS4-----A----;././Z:-------------;0;NMG: publicistika
331;"„/""/Z:------------- Hráč/hráč/NNMS1-----A---- ,/,/Z:------------- který/který/P4MS1---------- nechce/chtít/VB-S---3P-NAI-- reprezentovat/reprezentovat/Vf--------A-B-- klub/klub/NNIS4-----A---- a/a/J^-------------";nechová/chovat/VB-S---3P-NAI-- k/k/RR--3---------- němu/on/P5MS3--3------- dostatečný/dostatečný/AAIS4----1A---- respekt/respekt/NNIS4-----A----;",/,/Z:------------- tu/tu/Db------------- prostě/prostě/TT------------- být/být/Vf--------A-I-- nemůže/moci/VB-S---3P-NAI-- ,/,/Z:------------- “/""/Z:------------- uvedl/uvést/VpMS----R-AAP-- sportovní/sportovní/AAMS1----1A---- ředitel/ředitel/NNMS1-----A---- Karol/Karol/NNMS1-----A---- Kisel/Kisel/NNMS1-----A---- na/na/RR--6---------- klubovém/klubový/AAIS6----1A---- webu/web/NNIS6-----A---- ././Z:-------------";1;NMG: publicistika
332;Hráč/hráč/NNMS1-----A---- ,/,/Z:------------- který/který/P4MS1---------- se/se/P7--4----------;chová/chovat/VB-S---3P-AAI-- nenápadně/nápadně/Dg-------1N---- ,/,/Z:------------- je/být/VB-S---3P-AAI-- průměrný/průměrný/AAMS1----1A---- a/a/J^------------- má/mít/VB-S---3P-AAI-- respekt/respekt/NNIS4-----A----;z/z/RR--2---------- hvězd/hvězda/NNFP2-----A---- ,/,/Z:------------- se/se/P7--4---------- nikdy/nikdy/Db------------- nemůže/moci/VB-S---3P-NAI-- v/v/RR--6---------- Evropě/Evropa/NNFS6-----A---- prosadit/prosadit/Vf--------A-P-- ././Z:-------------;0;NMG: publicistika
