id;left;kwic;right
"14";"a/a/BN------------- )/)/Z:------------- Bílá/bílý/AAFS1----1A---- paní/paní/NNFS1-----A---- odpověděla/odpovědět/VpFS----R-AAP-- na/na/RR--4---------- jeho/jeho/PSIS4-S3------- pozdrav/pozdrav/NNIS4-----A---- laskavým/laskavý/AANS7----1A---- pokynutím/pokynutí/NNNS7-----A---- na/na/RR--4---------- znamení/znamení/NNNS4-----A---- ,/,/Z:------------- že/že/J,-------------";"nechová/chovat/VB-S---3P-NAI-- již/již/Db------------- zloby/zloba/NNFP4-----A----";"proti/proti/RR--3---------- utrhači/utrhač/NNMS3-----A---- ,/,/Z:------------- prošla/projít/VpFS----R-AAP-- svou/svůj/P8FS4---------1 trať/trať/NNFS4-----A---- a/a/J^------------- zmizela/zmizet/VpFS----R-AAP-- ././Z:-------------"
"15";"";"Chovají/chovat/VB-P---3P-AAI-- prasata/prase/NNNP1-----A---- ,/,/Z:------------- kozy/koza/NNFP4-----A---- ,/,/Z:------------- krávy/kráva/NNFP4-----A---- ,/,/Z:------------- chodí/chodit/VB-P---3P-AAI-- se/se/P7--4---------- na/na/RR--4---------- pole/pole/NNNS4-----A---- ,/,/Z:------------- sázejí/sázet/VB-P---3P-AAI-- se/se/P7--4---------- brambory/brambora/NNFP1-----A---- ,/,/Z:------------- stromky/stromek/NNIP1-----A---- ,/,/Z:------------- chlapi/chlap/NNMP1-----A---- vyrážejí/vyrážet/VB-P---3P-AAI-- na/na/RR--4---------- dřevo/dřevo/NNNS4-----A---- nebo/nebo/J^------------- na/na/RR--4---------- bouračky/bouračka/NNFP4-----A---- ,/,/Z:------------- což/co/PE--1---------- je/být/VB-S---3P-AAI-- pro/pro/RR--4---------- tyhle/tenhle/PDMP4---------- lidi/člověk/NNMP4-----A---- skvělá/skvělý/AAFS1----1A---- činnost/činnost/NNFS1-----A---- ,/,/Z:------------- protože/protože/J,------------- občas/občas/Db------------- svou/svůj/P8FS4---------1 zlobu/zloba/NNFS4-----A----";"a/a/J^------------- frustraci/frustrace/NNFS4-----A---- rozmydlí/rozmydlit/VB-S---3P-AAP-- krumpáčem/krumpáč/NNIS7-----A---- ././Z:-------------"
"16";"Konvička/konvička/NNFS1-----A---- se/se/P7--4---------- podle/podle/RR--2---------- nich/oni/P5MP2--3-------";"chová/chovat/VB-S---3P-AAI-- neslušně/slušně/Dg-------1N---- a/a/J^------------- místo/místo/RR--2---------- diskuse/diskuse/NNFS2-----A---- pouze/pouze/Db------------- podněcuje/podněcovat/VB-S---3P-AAI-- zlobu/zloba/NNFS4-----A----";"a/a/J^------------- nenávist/nenávist/NNFS4-----A---- mezi/mezi/RR--7---------- lidmi/člověk/NNMP7-----A---- ././Z:-------------"
"17";"Vím/vědět/VB-S---1P-AAI-- ,/,/Z:------------- že/že/J,------------- máte/mít/VB-P---2P-AAI-- důvod/důvod/NNIS4-----A---- ,/,/Z:------------- abyste/aby|být/J,-------------|Vc-P---2----I-- ke/k/RV--3---------- mně/já/PP-S3--1-------";"choval/chovat/VpMS----R-AAI-- zlobu/zloba/NNFS4-----A----";"!/!/Z:------------- ""/""/Z:-------------"
"18";"Ale/ale/J^------------- že/že/J,------------- by/být/Vc----------I-- v/v/RR--6---------- sobě/se/P6--6---------- někdo/někdo/PZM-1----------";"choval/chovat/VpMS----R-AAI-- zlobu/zloba/NNFS4-----A----";"tak/tak/Db------------- dlouho/dlouho/Dg-------1A---- ?/?/Z:-------------"
"19";"Všichni/všechen/PLMP1---------- politici/politik/NNMP1-----A---- ,/,/Z:------------- včetně/včetně/RR--2---------- pana/pán/NNMS2-----A---- prezidenta/prezident/NNMS2-----A---- mají/mít/VB-P---3P-AAI-- plnou/plný/AAFS4----1A---- pusu/pusa/NNFS4-----A---- řečí/řeč/NNFP2-----A---- o/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- jak/jak/Db------------- by/být/Vc----------I-- se/se/P7--4---------- měli/mít/VpMP----R-AAI-- lidé/člověk/NNMP1-----A---- k/k/RR--3---------- sobe/sob/NNMS5-----A---- slušně/slušně/Dg-------1A----";"chovat/chovat/Vf--------A-I-- ,/,/Z:------------- jak/jak/Db------------- mají/mít/VB-P---3P-AAI-- k/k/RR--3---------- sobě/se/P6--3---------- hledat/hledat/Vf--------A-I-- cestu/cesta/NNFS4-----A---- přátelství/přátelství/NNNS2-----A---- a/a/J^------------- přitom/přitom/Db------------- dělají/dělat/VB-P---3P-AAI-- přesný/přesný/AAIS4----1A---- opak/opak/NNIS4-----A---- ,/,/Z:------------- vyvolávají/vyvolávat/VB-P---3P-AAI-- nenávist/nenávist/NNFS4-----A---- a/a/J^------------- zlobu/zloba/NNFS4-----A----";"././Z:-------------"
"20";"Bílá/bílý/AAFS1----1A---- paní/paní/NNFS1-----A---- odpověděla/odpovědět/VpFS----R-AAP-- na/na/RR--4---------- jeho/jeho/PSIS4-S3------- pozdrav/pozdrav/NNIS4-----A---- laskavým/laskavý/AANS7----1A---- pokynutím/pokynutí/NNNS7-----A---- na/na/RR--4---------- znamení/znamení/NNNS4-----A---- ,/,/Z:------------- že/že/J,-------------";"nechová/chovat/VB-S---3P-NAI-- již/již/Db------------- zloby/zloba/NNFP4-----A----";"proti/proti/RR--3---------- utrhači/utrhač/NNMS3-----A---- ,/,/Z:------------- prošla/projít/VpFS----R-AAP-- svou/svůj/P8FS4---------1 trať/trať/NNFS4-----A---- a/a/J^------------- zmizela/zmizet/VpFS----R-AAP-- ././Z:-------------"
"21";"Přesto/přesto/Db------------- P/P/BN------------- ././Z0------------- Roman/Roman/NNMS1-----A---- Musil/Musil/NNMS1-----A----";"nechová/chovat/VB-S---3P-NAI-- vůči/vůči/RR--3---------- únoscům/únosce/NNMP3-----A---- zlobu/zloba/NNFS4-----A----";"a/a/J^------------- částečně/částečně/Dg-------1A---- i/i/J^------------- jejich/jejich/PSNS4-P3------- počínání/počínání/NNNS4-----A---- chápe/chápat/VB-S---3P-AAI-- ././Z:-------------"
"22";"Nechce/chtít/VB-S---3P-NAI-- -/-/Z0------------- li/li/J,------------- se/se/P7--4---------- kdo/kdo/PKM-1---------- ,/,/Z:------------- neumí/umět/VB-S---3P-NAI-- -/-/Z0------------- li/li/J,------------- se/se/P7--4----------";"chovat/chovat/Vf--------A-I-- jako/jako/J,------------- prezident/prezident/NNMS1-----A---- ,/,/Z:------------- práší/prášit/VB-S---3P-AAI-- ,/,/Z:------------- mlží/mlžit/VB-S---3P-AAI-- ,/,/Z:------------- lže/lhát/VB-S---3P-AAI-- a/a/J^------------- seje/sít/VB-S---3P-AAI-1 zlobu/zloba/NNFS4-----A----";",/,/Z:------------- je/být/VB-S---3P-AAI-- nutno/nutno/Db------------- to/ten/PDNS4---------- stále/stále/Dg-------1A---- a/a/J^------------- znovu/znovu/Db------------- připomínat/připomínat/Vf--------A-I-- ././Z:-------------"
"23";"""/""/Z:------------- Kriminalisté/kriminalista/NNMP1-----A---- vyloučili/vyloučit/VpMP----R-AAP-- majetkový/majetkový/AAIS4----1A---- motiv/motiv/NNIS4-----A---- ,/,/Z:------------- žena/žena/NNFS1-----A---- rovněž/rovněž/Db------------- tak/tak/Db------------- neřešila/řešit/VpFS----R-NAI-- žádné/žádný/PWFP4---------- partnerské/partnerský/AAFP4----1A---- neshody/neshoda/NNFP4-----A---- ,/,/Z:------------- nikdo/nikdo/PWM-1---------- z/z/RR--2---------- jejího/její/PSNS2FS3------- okolí/okolí/NNNS2-----A---- k/k/RR--3---------- ní/on/P5FS3--3-------";"nechoval/chovat/VpMS----R-NAI-- zášť/zášť/NNFS4-----A---- ,/,/Z:------------- nenávist/nenávist/NNFS4-----A---- či/či/J^------------- zlobu/zloba/NNFS4-----A----";",/,/Z:------------- která/který/P4FS1---------- by/být/Vc----------I-- jej/on/PPMS4--3------2 vedla/vést/VpFS----R-AAI-- k/k/RR--3---------- takovému/takový/PDIS3---------- strašnému/strašný/AAIS3----1A---- činu/čin/NNIS3-----A---- ,/,/Z:------------- ""/""/Z:------------- upřesnila/upřesnit/VpFS----R-AAP-- Knolová/Knolová/NNFS1-----A---- ././Z:-------------"
